,_golden,_last_judgment_at,_trusted_judgments,_unit_id,_unit_state,a,also_acceptable,b,expected_label,gold_label,id,label,label:confidence,label_gold,marker,raw_text,text_html,text_readable,type
509,False,1/27/2018 20:18:45,3,1534177346,finalized,iOS,,Apple TV,,,I1327242487,NONE,0.6098,,True,iOS is easier to play with plus Apple TV is better than Chrome (for now).,"<span style=""color: #9A14B2; font-weight: bold"">iOS:[OBJECT_A]</span> is easier to play with plus <span style=""color: #6CB219; font-weight: bold"">Apple TV:[OBJECT_B]</span> is better than Chrome (for now).",*iOS* is easier to play with plus §Apple TV$ is better than Chrome (for now).,compsci
510,False,1/27/2018 18:57:49,3,1534177347,finalized,Python,,PHP,,,M1996496297,NONE,1.0,,True,"(PHP, Ruby, and Python can also be set up to run using FastCGI, but they run faster using LSAPI.)","(<span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>, Ruby, and <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> can also be set up to run using FastCGI, but they run faster using LSAPI.)","(*PHP*, Ruby, and §Python$ can also be set up to run using FastCGI, but they run faster using LSAPI.)",compsci
511,False,1/27/2018 20:14:31,3,1534177348,finalized,Windows XP,,Windows 8,,,M1937275134,NONE,0.6631,,True,"OS : Microsoft Windows XP (SP3 x86, x64), Windows 7 (x86, x64), Windows 8 (x86, x64) Toolkit: .NET Framework 3.5, 4.0, 4.5 CPU: Intel x86 or x64-based architecture RAM: 2 Gb Video: NVIDIA and ATI support Shader Model 4.0 and better HDD: 500 MB free space","OS : Microsoft <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> (SP3 x86, x64), Windows 7 (x86, x64), <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span> (x86, x64) Toolkit: .NET Framework 3.5, 4.0, 4.5 CPU: Intel x86 or x64-based architecture RAM: 2 Gb Video: NVIDIA and ATI support Shader Model 4.0 and better HDD: 500 MB free space","OS : Microsoft *Windows XP* (SP3 x86, x64), Windows 7 (x86, x64), §Windows 8$ (x86, x64) Toolkit: .NET Framework 3.5, 4.0, 4.5 CPU: Intel x86 or x64-based architecture RAM: 2 Gb Video: NVIDIA and ATI support Shader Model 4.0 and better HDD: 500 MB free space",compsci
512,False,1/27/2018 19:01:07,3,1534177349,finalized,Java,,Smalltalk,,,H1083311095,NONE,0.6893,,False,"If Java smelled like Smalltalk, Fortress smells like Eiffel.","If <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> smelled like <span style=""color: #6CB219; font-weight: bold"">Smalltalk:[OBJECT_B]</span>, Fortress smells like Eiffel.","If *Java* smelled like §Smalltalk$, Fortress smells like Eiffel.",compsci
513,False,1/27/2018 18:53:29,3,1534177350,finalized,Java,,Ruby,,,H1213414028,NONE,1.0,,False,import java class into ruby,"import <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> class into <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>",import *Java* class into §Ruby$,compsci
514,False,1/27/2018 19:00:32,3,1534177351,finalized,Oracle,,PostgreSQL,,,S2984281529,NONE,1.0,,True,"Uses a SQL database back end instead of an inverted index; supports MySQL, PostgreSQL, miniSQL, Solid, InterBase, Oracle, Sybase and MS SQL using CT-Lib, EasySoft ODBC, iODBC, and unixODBC.","Uses a SQL database back end instead of an inverted index; supports MySQL, <span style=""color: #9A14B2; font-weight: bold"">PostgreSQL:[OBJECT_A]</span>, miniSQL, Solid, InterBase, <span style=""color: #6CB219; font-weight: bold"">Oracle:[OBJECT_B]</span>, Sybase and MS SQL using CT-Lib, EasySoft ODBC, iODBC, and unixODBC.","Uses a SQL database back end instead of an inverted index; supports MySQL, *PostgreSQL*, miniSQL, Solid, InterBase, §Oracle$, Sybase and MS SQL using CT-Lib, EasySoft ODBC, iODBC, and unixODBC.",compsci
515,False,1/27/2018 20:14:31,3,1534177352,finalized,Ruby,,PHP,,,I1307574967,BETTER,1.0,,True,"In the last days, the article Why PHP is better than Ruby has got very popular on DZone.","In the last days, the article Why <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> is better than <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> has got very popular on DZone.","In the last days, the article Why *PHP* is better than §Ruby$ has got very popular on DZone.",compsci
516,False,1/27/2018 20:14:35,3,1534177353,finalized,Python,,Perl,,,F781983599,BETTER,1.0,,True,"From my point of view, Python is much easier to understand than Perl.","From my point of view, <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> is much easier to understand than <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>.","From my point of view, *Python* is much easier to understand than §Perl$.",compsci
517,False,1/27/2018 19:07:12,3,1534177354,finalized,Swift,,Objective-C,,,I1294757584,NONE,0.6631,,False,"In Swift, you can define subclasses of Objective-C classes.","In <span style=""color: #9A14B2; font-weight: bold"">Swift:[OBJECT_A]</span>, you can define subclasses of <span style=""color: #6CB219; font-weight: bold"">Objective-C:[OBJECT_B]</span> classes.","In *Swift*, you can define subclasses of §Objective-C$ classes.",compsci
518,False,1/27/2018 18:54:40,3,1534177355,finalized,Windows 7,,Windows 8,,,I1335759347,WORSE,1.0,,True,"i really like windows 8, but i have to admit that i like windows 7 better","i really like <span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span>, but i have to admit that i like <span style=""color: #6CB219; font-weight: bold"">Windows 7:[OBJECT_B]</span> better","i really like *Windows 8*, but i have to admit that i like §Windows 7$ better",compsci
519,False,1/27/2018 18:54:40,3,1534177356,finalized,Ruby,,PHP,,,B172711789,WORSE,1.0,,True,After working for years in PHP he finally found the far superior Ruby on Rails.,"After working for years in <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> he finally found the far superior <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> on Rails.",After working for years in *PHP* he finally found the far superior §Ruby$ on Rails.,compsci
520,False,1/27/2018 19:27:47,3,1534177357,finalized,Java,,Objective-C,,,J1544953919,WORSE,1.0,,True,Java apps on Mac are slower and bulkier than their native Objective-C counterparts.,"<span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> apps on Mac are slower and bulkier than their native <span style=""color: #6CB219; font-weight: bold"">Objective-C:[OBJECT_B]</span> counterparts.",*Java* apps on Mac are slower and bulkier than their native §Objective-C$ counterparts.,compsci
521,False,1/27/2018 20:10:48,3,1534177358,finalized,Java,,Scala,,,A115604999,NONE,1.0,,True,A better comparison would be Java to Scala:,"A better comparison would be <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> to <span style=""color: #6CB219; font-weight: bold"">Scala:[OBJECT_B]</span>:",A better comparison would be *Java* to §Scala$:,compsci
522,False,1/27/2018 20:08:24,3,1534177359,finalized,Python,,PHP,,,S3106120142,NONE,0.643,,True,"What features it should have: - Is easily extensible in a well know language (php, C, python, etc) so it is easier to contribute.","What features it should have: - Is easily extensible in a well know language (<span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>, C, <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>, etc) so it is easier to contribute.","What features it should have: - Is easily extensible in a well know language (*PHP*, C, §Python$, etc) so it is easier to contribute.",compsci
523,False,1/27/2018 18:57:02,3,1534177360,finalized,CUDA,,OpenCL,,,G957712295,BETTER,0.6861,,True,Holy crap IE was technically superior than Mozilla/Firefox as CUDA is to OpenCL?,"Holy crap IE was technically superior than Mozilla/Firefox as <span style=""color: #9A14B2; font-weight: bold"">CUDA:[OBJECT_A]</span> is to <span style=""color: #6CB219; font-weight: bold"">OpenCL:[OBJECT_B]</span>?",Holy crap IE was technically superior than Mozilla/Firefox as *CUDA* is to §OpenCL$?,compsci
524,False,1/27/2018 19:00:32,3,1534177361,finalized,Windows XP,,Windows 8,,,L1825078488,WORSE,1.0,,True,"Not all users have automatic updates, but as users move from OS'es that don't (Windows XP) to ones that do (Windows 7 and Windows 8), it results in better security.","Not all users have automatic updates, but as users move from OS'es that don't (<span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span>) to ones that do (Windows 7 and <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span>), it results in better security.","Not all users have automatic updates, but as users move from OS'es that don't (*Windows XP*) to ones that do (Windows 7 and §Windows 8$), it results in better security.",compsci
525,False,1/27/2018 19:00:10,3,1534177362,finalized,Windows XP,,Windows Vista,,,N2146926636,NONE,0.6898,,True,"Secondly is the fact that the HD4870X2 holds up better going from Windows XP to Windows Vista, and runs the game faster than the GTX 280 when ""Very High"" detail is used.","Secondly is the fact that the HD4870X2 holds up better going from <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> to <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span>, and runs the game faster than the GTX 280 when ""Very High"" detail is used.","Secondly is the fact that the HD4870X2 holds up better going from *Windows XP* to §Windows Vista$, and runs the game faster than the GTX 280 when ""Very High"" detail is used.",compsci
526,False,1/27/2018 19:55:41,3,1534177363,finalized,USB,,Ethernet,,,T3270857529,NONE,0.6354,,True,Your Internet connection is going to be much slower then the USB Ethernet adapter.,"Your Internet connection is going to be much slower then the <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> adapter.",Your Internet connection is going to be much slower then the *USB* §Ethernet$ adapter.,compsci
527,False,1/27/2018 19:00:16,3,1534177364,finalized,Java,,Smalltalk,,,M1923465541,WORSE,1.0,,False,OO (with Smalltalk being much more heavily OO than Java).,"OO (with <span style=""color: #9A14B2; font-weight: bold"">Smalltalk:[OBJECT_A]</span> being much more heavily OO than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>).",OO (with *Smalltalk* being much more heavily OO than §Java$).,compsci
528,False,1/27/2018 20:09:14,3,1534177365,finalized,Java,,Smalltalk,,,I1379998626,NONE,1.0,,False,"It has been implemented using C++, Smalltalk, Java and SOM.","It has been implemented using C++, <span style=""color: #9A14B2; font-weight: bold"">Smalltalk:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> and SOM.","It has been implemented using C++, *Smalltalk*, §Java$ and SOM.",compsci
529,False,1/27/2018 20:09:15,3,1534177366,finalized,Java,,Scala,,,N2137846216,BETTER,1.0,,True,- Scala is much better than Java/C#... if you can get past the learning curve.,"- <span style=""color: #9A14B2; font-weight: bold"">Scala:[OBJECT_A]</span> is much better than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>/C#... if you can get past the learning curve.",- *Scala* is much better than §Java$/C#... if you can get past the learning curve.,compsci
530,False,1/27/2018 18:58:27,3,1534177367,finalized,Java,,Scala,,,J1524476604,NONE,0.3564,,True,"I will admit that I do tend to slide into ""Scala as a better Java"" state of mind when I should know better.","I will admit that I do tend to slide into ""<span style=""color: #9A14B2; font-weight: bold"">Scala:[OBJECT_A]</span> as a better <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>"" state of mind when I should know better.","I will admit that I do tend to slide into ""*Scala* as a better §Java$"" state of mind when I should know better.",compsci
531,False,1/27/2018 19:05:27,3,1534177368,finalized,Windows XP,,Windows 98,,,M2079008312,NONE,1.0,,True,"Recover Data for Windows software runs on all Windows OS including Windows 95, Windows 98, Windows NT, Windows 2000, Windows 2003 Server, Windows XP and Windows vista and perform better data recovery process.","Recover Data for Windows software runs on all Windows OS including Windows 95, <span style=""color: #9A14B2; font-weight: bold"">Windows 98:[OBJECT_A]</span>, Windows NT, Windows 2000, Windows 2003 Server, <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span> and Windows vista and perform better data recovery process.","Recover Data for Windows software runs on all Windows OS including Windows 95, *Windows 98*, Windows NT, Windows 2000, Windows 2003 Server, §Windows XP$ and Windows vista and perform better data recovery process.",compsci
532,False,1/27/2018 19:04:13,3,1534177369,finalized,Java,,Smalltalk,,,N2223380966,NONE,0.7113,,False,"Smalltalk, Java and C++ are examples of OOP languages.","<span style=""color: #9A14B2; font-weight: bold"">Smalltalk:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> and C++ are examples of OOP languages.","*Smalltalk*, §Java$ and C++ are examples of OOP languages.",compsci
533,False,1/27/2018 20:09:14,3,1534177370,finalized,OpenGL,,Direct3D,,,B324696924,BETTER,1.0,,True,"Apparently ""Left 4 Dead"" runs faster on Linux/OpenGL than Windows/Direct3d...","Apparently ""Left 4 Dead"" runs faster on Linux/<span style=""color: #9A14B2; font-weight: bold"">OpenGL:[OBJECT_A]</span> than Windows/<span style=""color: #6CB219; font-weight: bold"">Direct3D:[OBJECT_B]</span>...","Apparently ""Left 4 Dead"" runs faster on Linux/*OpenGL* than Windows/§Direct3D$...",compsci
534,False,1/27/2018 19:41:23,3,1534177371,finalized,Python,,Haskell,,,P2448624906,NONE,0.6582,,True,"The control structure suggests a C/C++ approach, but I'm wondering if Haskell, R, Python or even Prolog might be better suited.","The control structure suggests a C/C++ approach, but I'm wondering if <span style=""color: #9A14B2; font-weight: bold"">Haskell:[OBJECT_A]</span>, R, <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> or even Prolog might be better suited.","The control structure suggests a C/C++ approach, but I'm wondering if *Haskell*, R, §Python$ or even Prolog might be better suited.",compsci
535,False,1/27/2018 18:56:21,3,1534177372,finalized,CUDA,,OpenCL,,,T3157443964,NONE,0.7036,,True,"While consumer hardware is tuned more towards fill rate and shader calculations, pro cards are tuned for 3D operations such as geometry transformations and vertex matrices, as well as better performance under GPU computing APIs such as CUDA and OpenCL.","While consumer hardware is tuned more towards fill rate and shader calculations, pro cards are tuned for 3D operations such as geometry transformations and vertex matrices, as well as better performance under GPU computing APIs such as <span style=""color: #9A14B2; font-weight: bold"">CUDA:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">OpenCL:[OBJECT_B]</span>.","While consumer hardware is tuned more towards fill rate and shader calculations, pro cards are tuned for 3D operations such as geometry transformations and vertex matrices, as well as better performance under GPU computing APIs such as *CUDA* and §OpenCL$.",compsci
536,False,1/27/2018 18:59:59,3,1534177373,finalized,Ruby,,Python,,,M2076944598,NONE,1.0,,True,recently popular languages like Python or Ruby  have somewhat decent sites.,"recently popular languages like <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>  have somewhat decent sites.",recently popular languages like *Python* or §Ruby$  have somewhat decent sites.,compsci
537,False,1/27/2018 19:02:29,3,1534177374,finalized,Ruby,,Python,,,I1353330891,NONE,0.7365,,True,"Is ruby truly better than python (scripting/programming wise), what about speed wise?","Is <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> truly better than <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> (scripting/programming wise), what about speed wise?","Is *Ruby* truly better than §Python$ (scripting/programming wise), what about speed wise?",compsci
538,False,1/27/2018 19:00:01,3,1534177375,finalized,USB,,Ethernet,,,O2370383517,NONE,0.722,,True,"That means you're also stuck with local-network Wi-Fi speeds, which can be much slower than USB or Ethernet.","That means you're also stuck with local-network Wi-Fi speeds, which can be much slower than <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span>.","That means you're also stuck with local-network Wi-Fi speeds, which can be much slower than *USB* or §Ethernet$.",compsci
539,False,1/27/2018 20:08:48,3,1534177376,finalized,Eclipse,,NetBeans,,,I1330367697,BETTER,1.0,,False,I prefer Eclipse to NetBeans.,"I prefer <span style=""color: #9A14B2; font-weight: bold"">Eclipse:[OBJECT_A]</span> to <span style=""color: #6CB219; font-weight: bold"">NetBeans:[OBJECT_B]</span>.",I prefer *Eclipse* to §NetBeans$.,compsci
540,False,1/27/2018 18:57:34,3,1534177377,finalized,Windows XP,,Windows Vista,,,E718519812,NONE,0.7262,,True,"Find out how accessibility options in Windows 7, Windows Vista, and Windows XP make your PC easier to use .","Find out how accessibility options in Windows 7, <span style=""color: #9A14B2; font-weight: bold"">Windows Vista:[OBJECT_A]</span>, and <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span> make your PC easier to use .","Find out how accessibility options in Windows 7, *Windows Vista*, and §Windows XP$ make your PC easier to use .",compsci
541,False,1/27/2018 18:55:04,3,1534177378,finalized,Windows 7,,Windows 8,,,T3184477389,BETTER,1.0,,True,Windows 8 offers considerably faster startup than Windows 7 and out-performs it on several benchmarks.,"<span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span> offers considerably faster startup than <span style=""color: #6CB219; font-weight: bold"">Windows 7:[OBJECT_B]</span> and out-performs it on several benchmarks.",*Windows 8* offers considerably faster startup than §Windows 7$ and out-performs it on several benchmarks.,compsci
542,False,1/27/2018 18:58:10,3,1534177379,finalized,Windows XP,,Windows Vista,,,I1361546965,NONE,1.0,,True,Is Windows Vista better than Windows XP when scaled out to multiple users?,"Is <span style=""color: #9A14B2; font-weight: bold"">Windows Vista:[OBJECT_A]</span> better than <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span> when scaled out to multiple users?",Is *Windows Vista* better than §Windows XP$ when scaled out to multiple users?,compsci
543,False,1/27/2018 19:41:23,3,1534177380,finalized,Java,,Python,,,I1406247445,BETTER,1.0,,True,"It is faster and easier then Python, far easier than C++ or C#/Java, etc... Is commonly used as a embedded scripting language, and has a few wonderful libraries to get started with.","It is faster and easier then <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, far easier than C++ or C#/<span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>, etc... Is commonly used as a embedded scripting language, and has a few wonderful libraries to get started with.","It is faster and easier then *Python*, far easier than C++ or C#/§Java$, etc... Is commonly used as a embedded scripting language, and has a few wonderful libraries to get started with.",compsci
544,False,1/27/2018 20:08:48,3,1534177381,finalized,Java,,PHP,,,C346342286,BETTER,0.6093,,True,"As a matter of fact, for web-programming these days PHP, Ruby are a better alternative than Java.","As a matter of fact, for web-programming these days <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>, Ruby are a better alternative than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.","As a matter of fact, for web-programming these days *PHP*, Ruby are a better alternative than §Java$.",compsci
545,False,1/27/2018 18:58:27,3,1534177382,finalized,Eclipse,,NetBeans,,,A63047965,BETTER,1.0,,False,"2 Responses to ""NetBeans Unit Test Creation better than Eclipse?","2 Responses to ""<span style=""color: #9A14B2; font-weight: bold"">NetBeans:[OBJECT_A]</span> Unit Test Creation better than <span style=""color: #6CB219; font-weight: bold"">Eclipse:[OBJECT_B]</span>?","2 Responses to ""*NetBeans* Unit Test Creation better than §Eclipse$?",compsci
546,False,1/27/2018 20:20:16,3,1534177383,finalized,Java,,Groovy,,,E571416729,NONE,0.6779999999999999,,True,"Despite being aimed at Groovy code use, the solid technical foundation, plus the good performance characteristics, of GPars make it an excellent library for Java programs.","Despite being aimed at <span style=""color: #9A14B2; font-weight: bold"">Groovy:[OBJECT_A]</span> code use, the solid technical foundation, plus the good performance characteristics, of GPars make it an excellent library for <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> programs.","Despite being aimed at *Groovy* code use, the solid technical foundation, plus the good performance characteristics, of GPars make it an excellent library for §Java$ programs.",compsci
547,False,1/27/2018 20:07:51,3,1534177384,finalized,Oracle,,MySQL,,,M1926967887,NONE,0.703,,False,Oracle University MySQL Courses,"<span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span> University <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span> Courses",*Oracle* University §MySQL$ Courses,compsci
548,False,1/27/2018 18:58:27,3,1534177385,finalized,Windows XP,,Windows Vista,,,T3184572951,NONE,0.7183,,True,"Windows Intel P4 or AMD with 64-bit Architecture 2GHz or better of processing speed Windows XP, Windows Vista 32 and 64, Windows 7 512MB 1gig required","Windows Intel P4 or AMD with 64-bit Architecture 2GHz or better of processing speed <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span> 32 and 64, Windows 7 512MB 1gig required","Windows Intel P4 or AMD with 64-bit Architecture 2GHz or better of processing speed *Windows XP*, §Windows Vista$ 32 and 64, Windows 7 512MB 1gig required",compsci
549,False,1/27/2018 18:58:01,3,1534177386,finalized,Ruby,,JavaScript,,,M1943065872,NONE,1.0,,True,"Otherwise known as eXo Cloud IDE , it's a solid Cloud contender that supports the usual languages like Javascript, Ruby, Groovy, Java and HTML to name just a few.","Otherwise known as eXo Cloud IDE , it's a solid Cloud contender that supports the usual languages like <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>, Groovy, Java and HTML to name just a few.","Otherwise known as eXo Cloud IDE , it's a solid Cloud contender that supports the usual languages like *JavaScript*, §Ruby$, Groovy, Java and HTML to name just a few.",compsci
550,False,1/27/2018 18:53:29,3,1534177387,finalized,USB,,Bluetooth,,,E634471315,NONE,0.6544,,True,"Easy Connectivity and Usability The NB500 series features three USB ports, integrated webcam, and Bluetooth V3.0 which offers up to 8x faster data transfer.","Easy Connectivity and Usability The NB500 series features three <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> ports, integrated webcam, and <span style=""color: #6CB219; font-weight: bold"">Bluetooth:[OBJECT_B]</span> V3.0 which offers up to 8x faster data transfer.","Easy Connectivity and Usability The NB500 series features three *USB* ports, integrated webcam, and §Bluetooth$ V3.0 which offers up to 8x faster data transfer.",compsci
551,False,1/27/2018 20:14:35,3,1534177388,finalized,Swift,,Objective-C,,,M2041831263,NONE,0.6676,,False,Programming languages: - Objective-C - Swift Tools: - Xcode,"Programming languages: - <span style=""color: #9A14B2; font-weight: bold"">Objective-C:[OBJECT_A]</span> - <span style=""color: #6CB219; font-weight: bold"">Swift:[OBJECT_B]</span> Tools: - Xcode",Programming languages: - *Objective-C* - §Swift$ Tools: - Xcode,compsci
552,False,1/27/2018 18:55:50,3,1534177389,finalized,Python,,PHP,,,M2054185098,BETTER,0.6945,,True,Python is also object oriented and it's faster (as fast as PHP).,"<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> is also object oriented and it's faster (as fast as <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>).",*Python* is also object oriented and it's faster (as fast as §PHP$).,compsci
553,False,1/27/2018 19:45:27,3,1534177390,finalized,Python,,Lisp,,,O2416120253,NONE,0.6828,,True,"The better syntax languages I used are lisp, python, and xml.","The better syntax languages I used are <span style=""color: #9A14B2; font-weight: bold"">Lisp:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>, and xml.","The better syntax languages I used are *Lisp*, §Python$, and xml.",compsci
554,False,1/27/2018 18:55:04,3,1534177391,finalized,Java,,Smalltalk,,,Q2628708453,NONE,1.0,,False,The purpose of Athena is to provide a complete solution to embed Smalltalk in Java.,"The purpose of Athena is to provide a complete solution to embed <span style=""color: #9A14B2; font-weight: bold"">Smalltalk:[OBJECT_A]</span> in <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.",The purpose of Athena is to provide a complete solution to embed *Smalltalk* in §Java$.,compsci
555,False,1/27/2018 18:59:59,3,1534177392,finalized,Ethernet,,Bluetooth,,,A60316276,NONE,1.0,,True,"2GB RAM, 128GB Solid State Drive, 12.1in 1280x800 LCD, Intel HD Graphics, Intel 802.11agn wireless, Bluetooth, Modem, 1Gb Ethernet, UltraNav, Secure Chip, Fingerprint reader, Camera, 6c Li-Ion, Win7 Pro 64 Dostupnost: Skladem Záruka - odpovědnost za vady: 6 měs.","2GB RAM, 128GB Solid State Drive, 12.1in 1280x800 LCD, Intel HD Graphics, Intel 802.11agn wireless, <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span>, Modem, 1Gb <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span>, UltraNav, Secure Chip, Fingerprint reader, Camera, 6c Li-Ion, Win7 Pro 64 Dostupnost: Skladem Záruka - odpovědnost za vady: 6 měs.","2GB RAM, 128GB Solid State Drive, 12.1in 1280x800 LCD, Intel HD Graphics, Intel 802.11agn wireless, *Bluetooth*, Modem, 1Gb §Ethernet$, UltraNav, Secure Chip, Fingerprint reader, Camera, 6c Li-Ion, Win7 Pro 64 Dostupnost: Skladem Záruka - odpovědnost za vady: 6 měs.",compsci
556,False,1/27/2018 18:55:50,3,1534177393,finalized,Java,,PHP,,,S3116356342,NONE,0.6509,,True,What's worse is that going from a PHP-mindset to C++ or Java isn't the easiest thing in the world.,"What's worse is that going from a <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>-mindset to C++ or <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> isn't the easiest thing in the world.",What's worse is that going from a *PHP*-mindset to C++ or §Java$ isn't the easiest thing in the world.,compsci
557,False,1/27/2018 20:20:16,3,1534177394,finalized,CUDA,,OpenCL,,,M2047362794,NONE,0.6472,,True,P.S. Do you have a small code snipped for fast FBO to PBO/host memory using CUDA or OpenCL (even if it is not faster than the current approach)?,"P.S. Do you have a small code snipped for fast FBO to PBO/host memory using <span style=""color: #9A14B2; font-weight: bold"">CUDA:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">OpenCL:[OBJECT_B]</span> (even if it is not faster than the current approach)?",P.S. Do you have a small code snipped for fast FBO to PBO/host memory using *CUDA* or §OpenCL$ (even if it is not faster than the current approach)?,compsci
558,False,1/27/2018 20:14:35,3,1534177395,finalized,Windows XP,,Windows Vista,,,A25768476,WORSE,0.3721,,True,"1.4 GHz or faster required when running Windows XP, 2.0 GHz or faster required when running Windows Vista or 7","1.4 GHz or faster required when running <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span>, 2.0 GHz or faster required when running <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span> or 7","1.4 GHz or faster required when running *Windows XP*, 2.0 GHz or faster required when running §Windows Vista$ or 7",compsci
559,False,1/27/2018 20:17:57,3,1534177396,finalized,Python,,JavaScript,,,P2538940014,NONE,0.7095,,True,"The language Verge 2 uses is some form of C, Verge 3 will use C#, Sphere uses JavaScript (Which looks like easier C to me, but I have hardly any exp in C), and Ika uses Python.","The language Verge 2 uses is some form of C, Verge 3 will use C#, Sphere uses <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> (Which looks like easier C to me, but I have hardly any exp in C), and Ika uses <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>.","The language Verge 2 uses is some form of C, Verge 3 will use C#, Sphere uses *JavaScript* (Which looks like easier C to me, but I have hardly any exp in C), and Ika uses §Python$.",compsci
