_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,assigned_class,assigned_class:confidence,assigned_class_gold,label,new_sentence,sentence
1445637774,false,finalized,3,11/10/2017 13:41:19,NO_COMP,1.0,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, and <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>, too) undoubtedly influenced people's votes when it","OBJECT_A, and OBJECT_B, too) undoubtedly influenced people's votes when it"
1445637845,false,finalized,3,11/10/2017 13:46:39,UNCLEAR,1.0,,NO_COMP,"I wonder if they didn't compare themselves to <span style=""color: #9A14B2; font-weight: bold"">ruby:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">python:[OBJECT_B]</span> because they couldn't contrive examples that produce huge LOC differences?",I wonder if they didn't compare themselves to OBJECT_A or OBJECT_B because they couldn't contrive examples that produce huge LOC differences?
1445637846,false,finalized,4,11/10/2017 13:44:19,BETTER,1.0,,BETTER,"For this reason alone, <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span> is clearly better than <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span> or Perl.","For this reason alone, OBJECT_A is clearly better than OBJECT_B or Perl."
1445637847,false,finalized,3,11/10/2017 13:34:18,UNCLEAR,0.6778,,NO_COMP,"Anyway, for this book, geany has been used, mainly because it handles both <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span> (amongst many others), and is rather lightweight.","Anyway, for this book, geany has been used, mainly because it handles both OBJECT_A and OBJECT_B (amongst many others), and is rather lightweight."
1445637848,false,finalized,3,11/10/2017 14:08:40,BETTER,1.0,,BETTER,"I love the language but I'm considering getting better at <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span> just because <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span> is so slow I feel bad using it for anything serious.",I love the language but I'm considering getting better at OBJECT_A just because OBJECT_B is so slow I feel bad using it for anything serious.
1445637849,false,finalized,3,11/10/2017 13:42:59,NO_COMP,0.6522,,NO_COMP,"Modern languages like scala, <span style=""color: #9A14B2; font-weight: bold"">ruby:[OBJECT_A]</span> and maybe <span style=""color: #6CB219; font-weight: bold"">python:[OBJECT_B]</span> are much better at this.","Modern languages like scala, OBJECT_A and maybe OBJECT_B are much better at this."
1445637850,false,finalized,3,11/10/2017 13:49:08,BETTER,1.0,,WORSE,"I usually recommend <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span> over <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>, as I prefer it, but in this case it may be better, due to everything inherently being an object.","I usually recommend OBJECT_A over OBJECT_B, as I prefer it, but in this case it may be better, due to everything inherently being an object."
1445637851,false,finalized,3,11/10/2017 13:41:38,NO_COMP,1.0,,NO_COMP,"It's why I mention <span style=""color: #9A14B2; font-weight: bold"">ruby:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">python:[OBJECT_B]</span>, because they've at least heard of them.","It's why I mention OBJECT_A and OBJECT_B, because they've at least heard of them."
1445637852,false,finalized,3,11/10/2017 13:32:14,NO_COMP,0.6659,,NO_COMP,"And so you have many programmers choosing to use <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span> because good libraries exist there for solving modern problems.",And so you have many programmers choosing to use OBJECT_A or OBJECT_B because good libraries exist there for solving modern problems.
1445637853,false,finalized,3,11/10/2017 13:36:57,UNCLEAR,0.6229,,UNCLEAR,"<span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span> may actually help promote better programming practices, but they aren't as accessible as PHP in terms of examples, online docs and tutorials, and hosting is not as easy.","OBJECT_A or OBJECT_B may actually help promote better programming practices, but they aren't as accessible as PHP in terms of examples, online docs and tutorials, and hosting is not as easy."
1445637854,false,finalized,3,11/10/2017 13:46:52,WORSE,0.6627,,WORSE,"<span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span> would have also been a good choice but IMO it is an inferior language compared to <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>.",OBJECT_A would have also been a good choice but IMO it is an inferior language compared to OBJECT_B.
1445637855,false,finalized,3,11/10/2017 15:05:43,NO_COMP,0.6669,,NO_COMP,"Got a good job writing C++? Hopefully you also know some Java, or better yet some <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span> or some other higher level scripting language.","Got a good job writing C++? Hopefully you also know some Java, or better yet some OBJECT_A, OBJECT_B or some other higher level scripting language."
1445637856,false,finalized,3,11/10/2017 14:08:40,WORSE,1.0,,WORSE,"I'd been kind of hoping Apple would dump AppleScript and switch over to <span style=""color: #9A14B2; font-weight: bold"">ruby:[OBJECT_A]</span> or (even better) <span style=""color: #6CB219; font-weight: bold"">python:[OBJECT_B]</span> as the official AppleEvent scripting language [1].",I'd been kind of hoping Apple would dump AppleScript and switch over to OBJECT_A or (even better) OBJECT_B as the official AppleEvent scripting language [1].
1445637857,false,finalized,3,11/10/2017 13:44:48,NO_COMP,0.6879,,NO_COMP,"I'd go so far as to say <span style=""color: #9A14B2; font-weight: bold"">ruby:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">python:[OBJECT_B]</span> aren't either, though both are very powerful and are better suited to some tasks than Java.","I'd go so far as to say OBJECT_A and OBJECT_B aren't either, though both are very powerful and are better suited to some tasks than Java."
1445637858,false,finalized,3,11/10/2017 13:45:10,NO_COMP,0.7015,,NO_COMP,"Proves Superior to <span style=""color: #9A14B2; font-weight: bold"">ruby:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">python:[OBJECT_B]</span>, Perl and Other Dynamic Programming Languages","Proves Superior to OBJECT_A, OBJECT_B, Perl and Other Dynamic Programming Languages"
1445637859,false,finalized,4,11/10/2017 13:42:57,UNCLEAR,0.7748,,NO_COMP,"I'm a huge <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>/Django & <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>/Rails fan, but I will never stop using PHP because it is so broadly accepted and supported.","I'm a huge OBJECT_A/Django & OBJECT_B/Rails fan, but I will never stop using PHP because it is so broadly accepted and supported."
1445637860,false,finalized,3,11/10/2017 13:38:40,NO_COMP,0.6678,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span> support features of orthogonality, maintainability, etc. even better, in many respects.","OBJECT_A and OBJECT_B support features of orthogonality, maintainability, etc. even better, in many respects."
1445637861,false,finalized,3,11/10/2017 13:45:06,NO_COMP,0.6771,,UNCLEAR,"Your argument of awk being the ""underlanguage"" and not suitable for the job because you think that only Perl/<span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span> can do the job is flawed and weak.","Your argument of awk being the ""underlanguage"" and not suitable for the job because you think that only Perl/OBJECT_A/OBJECT_B can do the job is flawed and weak."
1445637862,false,finalized,3,11/10/2017 13:45:34,BETTER,1.0,,BETTER,"<span style=""color: #9A14B2; font-weight: bold"">ruby:[OBJECT_A]</span> has RDoc , and it looks better than anything I've seen in <span style=""color: #6CB219; font-weight: bold"">python:[OBJECT_B]</span>.","OBJECT_A has RDoc , and it looks better than anything I've seen in OBJECT_B."
1445637863,false,finalized,3,11/10/2017 13:45:49,NO_COMP,0.6361,,NO_COMP,"You might be better served learning a language like Objective-C, <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span> or even Unix shell-scripting, which are more useful for creating useful code on modern computer systems.","You might be better served learning a language like Objective-C, OBJECT_A, OBJECT_B or even Unix shell-scripting, which are more useful for creating useful code on modern computer systems."
1445637864,false,finalized,3,11/10/2017 13:45:49,BETTER,0.7141,,UNCLEAR,"Any sources that discuss the pros and cons of each or why it would be better to do X in <span style=""color: #9A14B2; font-weight: bold"">ruby:[OBJECT_A]</span> rather than <span style=""color: #6CB219; font-weight: bold"">python:[OBJECT_B]</span>?",Any sources that discuss the pros and cons of each or why it would be better to do X in OBJECT_A rather than OBJECT_B?
1445637865,false,finalized,3,11/10/2017 13:42:34,NO_COMP,1.0,,NO_COMP,"Perl isn't dying because the competition, namely <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>, is itself idiosyncratic,"" Hyperlogos blogger Martin Espinoza opined.","Perl isn't dying because the competition, namely OBJECT_A and OBJECT_B, is itself idiosyncratic, Hyperlogos blogger Martin Espinoza opined."
1445637866,false,finalized,3,11/10/2017 13:45:06,NO_COMP,0.6771,,NO_COMP,"Today? You'll build a better app in less time and with fewer people using <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span> with Django or <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span> on Rails.",Today? You'll build a better app in less time and with fewer people using OBJECT_A with Django or OBJECT_B on Rails.
1445637867,false,finalized,3,11/10/2017 13:45:49,BETTER,0.7141,,BETTER,"One of them ( Jan rather than Andrzej ) was of the opinion that <span style=""color: #9A14B2; font-weight: bold"">ruby:[OBJECT_A]</span> was more object oriented than <span style=""color: #6CB219; font-weight: bold"">python:[OBJECT_B]</span> because you are able tack methods onto the built-in classes.",One of them ( Jan rather than Andrzej ) was of the opinion that OBJECT_A was more object oriented than OBJECT_B because you are able tack methods onto the built-in classes.
1445637868,false,finalized,3,11/10/2017 14:02:32,NO_COMP,0.6744,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>, WordPress, and the old standard OpenOffice (in a freshly minted version 4) are better and stronger than ever.","OBJECT_A, OBJECT_B, WordPress, and the old standard OpenOffice (in a freshly minted version 4) are better and stronger than ever."
1445637869,false,finalized,3,11/10/2017 13:43:27,BETTER,0.6943,,BETTER,"<span style=""color: #9A14B2; font-weight: bold"">ruby:[OBJECT_A]</span> has better support for such declarative styles and I am glad the core <span style=""color: #6CB219; font-weight: bold"">python:[OBJECT_B]</span> language is not going down that route.",OBJECT_A has better support for such declarative styles and I am glad the core OBJECT_B language is not going down that route.
1445637870,false,finalized,3,11/10/2017 13:49:56,WORSE,0.6595,,BETTER,"Mainly because <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span> is used in considerably more non-web applications than <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>, which makes your skills more portable (and you more employable).","Mainly because OBJECT_A is used in considerably more non-web applications than OBJECT_B, which makes your skills more portable (and you more employable)."
1445637871,false,finalized,3,11/10/2017 13:46:14,NO_COMP,1.0,,NO_COMP,"This is one area where MySQL Cookbook really shines, because it contains a large amount of sample code in Perl, PHP, <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, Java, and even <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>.","This is one area where MySQL Cookbook really shines, because it contains a large amount of sample code in Perl, PHP, OBJECT_A, Java, and even OBJECT_B."
1445637872,false,finalized,3,11/10/2017 13:46:44,NO_COMP,1.0,,NO_COMP,"I use <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span> heavily because it's easy for other people to understand and I can quickly do a task in them.",I use OBJECT_A and OBJECT_B heavily because it's easy for other people to understand and I can quickly do a task in them.
1445637873,false,finalized,3,11/10/2017 13:45:10,NO_COMP,1.0,,NO_COMP,"I take your word that Perl/<span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>/LISP/whatever is much superior.",I take your word that Perl/OBJECT_A/OBJECT_B/LISP/whatever is much superior.
1445637885,false,finalized,3,11/10/2017 13:40:16,NO_COMP,1.0,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> only.",OBJECT_A and OBJECT_B only.
1445637886,false,finalized,3,11/10/2017 13:44:34,NO_COMP,1.0,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span>, iPad, and <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> Compatible!","OBJECT_A, iPad, and OBJECT_B Compatible!"
1445637887,false,finalized,4,11/10/2017 13:42:57,BETTER,0.5271,,BETTER,"(See <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> Dethrones the <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> .)",(See OBJECT_A Dethrones the OBJECT_B .)
1445637888,false,finalized,3,11/10/2017 13:46:14,NO_COMP,1.0,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>, BlackBerry, Windows","OBJECT_A, OBJECT_B, BlackBerry, Windows"
1445637889,false,finalized,3,11/10/2017 13:42:54,NO_COMP,1.0,,NO_COMP,", free for <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>).",", free for OBJECT_A and OBJECT_B)."
1445637891,false,finalized,3,11/10/2017 13:44:49,NO_COMP,1.0,,NO_COMP,"Download our <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> & <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> Apps",Download our OBJECT_A & OBJECT_B Apps
1445637892,false,finalized,3,11/10/2017 13:42:08,NO_COMP,1.0,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span>/iPad and <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> Apps",OBJECT_A/iPad and OBJECT_B Apps
1445637893,false,finalized,3,11/10/2017 13:45:29,NO_COMP,1.0,,NO_COMP,"...developer for <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> AND <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>.",...developer for OBJECT_A AND OBJECT_B.
1445637894,false,finalized,3,11/10/2017 13:36:57,NO_COMP,1.0,,NO_COMP,"(<span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>).","(OBJECT_A, OBJECT_B)."
1445637895,false,finalized,3,11/10/2017 14:02:32,NO_COMP,1.0,,NO_COMP,"Apps for <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>",Apps for OBJECT_A and OBJECT_B
1445637896,false,finalized,3,11/10/2017 13:44:33,NO_COMP,1.0,,NO_COMP,"(<span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>; free)","(OBJECT_A, OBJECT_B; free)"
1445637897,false,finalized,3,11/10/2017 15:05:43,NO_COMP,1.0,,NO_COMP,"( <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> , <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> , Metal Slug X )","( OBJECT_A , OBJECT_B , Metal Slug X )"
1445637898,false,finalized,3,11/10/2017 13:45:28,NO_COMP,1.0,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> & web app developer","OBJECT_A, OBJECT_B & web app developer"
1445637899,false,finalized,3,11/10/2017 13:46:44,NO_COMP,1.0,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> editions (£2.39),","OBJECT_A and OBJECT_B editions (£2.39),"
1445637900,false,finalized,3,11/10/2017 13:42:07,NO_COMP,1.0,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> apps",OBJECT_A and OBJECT_B apps
1445637901,false,finalized,3,11/10/2017 13:40:16,NO_COMP,1.0,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span>  and  <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> .",OBJECT_A  and  OBJECT_B .
1445637902,false,finalized,3,11/10/2017 13:46:34,NO_COMP,1.0,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> & <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> Development",OBJECT_A & OBJECT_B Development
1445637903,false,finalized,3,11/10/2017 13:38:39,NO_COMP,1.0,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>, Windows phone, etc).","OBJECT_A, OBJECT_B, Windows phone, etc)."
1445637904,false,finalized,3,11/10/2017 13:46:39,NO_COMP,1.0,,NO_COMP,"RetailMeNot for <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> .",RetailMeNot for OBJECT_A or OBJECT_B .
1445637905,false,finalized,3,11/10/2017 13:46:44,NO_COMP,1.0,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span>], <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>, Windows and Linux)","OBJECT_A], OBJECT_B, Windows and Linux)"
1445637906,false,finalized,3,11/10/2017 13:42:07,NO_COMP,0.6834,,NO_COMP,"( <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> , Crush , iPad , <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> )","( OBJECT_A , Crush , iPad , OBJECT_B )"
1445637907,false,finalized,3,11/10/2017 13:36:57,NO_COMP,1.0,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> app.",OBJECT_A and OBJECT_B app.
1445637908,false,finalized,4,11/10/2017 13:46:52,NO_COMP,1.0,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span>, iPad & <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> Devices Supported","OBJECT_A, iPad & OBJECT_B Devices Supported"
1445637909,false,finalized,3,11/10/2017 13:47:27,NO_COMP,1.0,,NO_COMP,"Flowd (<span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>/Nokia)",Flowd (OBJECT_A/OBJECT_B/Nokia)
1445637910,false,finalized,3,11/10/2017 13:38:39,NO_COMP,1.0,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> / BlackBerry / <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> / Symbian",OBJECT_A / BlackBerry / OBJECT_B / Symbian
1445637911,false,finalized,4,11/10/2017 13:42:57,BETTER,1.0,,BETTER,"<span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> is much better, economically speaking, than <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>.","OBJECT_A is much better, economically speaking, than OBJECT_B."
1445637912,false,finalized,3,11/10/2017 13:46:03,BETTER,1.0,,BETTER,"Probably because of this they would find <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> more simple and straightforward than <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>.",Probably because of this they would find OBJECT_A more simple and straightforward than OBJECT_B.
1445637913,false,finalized,3,11/10/2017 13:41:56,WORSE,0.6741,,NO_COMP,"If you're a fed-up <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> user looking to switch to an <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> device, there are better options.","If you're a fed-up OBJECT_A user looking to switch to an OBJECT_B device, there are better options."
1445637914,false,finalized,3,11/10/2017 13:47:59,BETTER,0.7273,,BETTER,"I'm actually quite disappointed with how much better are the photos than from my <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span>, which easily matched <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> 4S.","I'm actually quite disappointed with how much better are the photos than from my OBJECT_A, which easily matched OBJECT_B 4S."
1445637915,false,finalized,3,11/10/2017 13:45:28,WORSE,1.0,,WORSE,"why accept an inferior phone running Google's <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> when you can have Apple's superior <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> for a hundred dollars more?"" That is a matter of opinion.",why accept an inferior phone running Google's OBJECT_A when you can have Apple's superior OBJECT_B for a hundred dollars more? That is a matter of opinion.
1445637916,false,finalized,3,11/10/2017 13:45:10,UNCLEAR,1.0,,NO_COMP,"It multitasks even better than <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span>, its as responsive as an <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>, and its hardware is better than most blackberries.","It multitasks even better than OBJECT_A, its as responsive as an OBJECT_B, and its hardware is better than most blackberries."
1445637917,false,finalized,3,11/10/2017 13:42:48,NO_COMP,0.6695,,NO_COMP,"People do not necessarily switch from an <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> to an <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> or vice versa because they think one is better than the other.",People do not necessarily switch from an OBJECT_A to an OBJECT_B or vice versa because they think one is better than the other.
1445637918,false,finalized,4,11/10/2017 13:44:19,BETTER,1.0,,BETTER,"This is significant if you consider there are a number of <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> phones available for a similar price which are technologically superior to the <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> 3GS .",This is significant if you consider there are a number of OBJECT_A phones available for a similar price which are technologically superior to the OBJECT_B 3GS .
1445637919,false,finalized,3,11/10/2017 13:42:54,BETTER,1.0,,BETTER,"How hard is it to accept the fact <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> is doing better then the <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> these days?",How hard is it to accept the fact OBJECT_A is doing better then the OBJECT_B these days?
1445637920,false,finalized,3,11/10/2017 13:42:07,BETTER,1.0,,BETTER,"However, with Apple's switch, Google's superior mapping app gives <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> phones a clear advantage over the <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> in this important function.","However, with Apple's switch, Google's superior mapping app gives OBJECT_A phones a clear advantage over the OBJECT_B in this important function."
1445637921,false,finalized,3,11/10/2017 13:43:01,NO_COMP,1.0,,NO_COMP,"There was no port to <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span>, iPad, or <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> because that would require rewriting the program.","There was no port to OBJECT_A, iPad, or OBJECT_B because that would require rewriting the program."
1445637922,false,finalized,3,11/10/2017 13:44:48,WORSE,1.0,,WORSE,"(Seriously this page works worse on an <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> using chrome than it did on the <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> using safari.)",(Seriously this page works worse on an OBJECT_A using chrome than it did on the OBJECT_B using safari.)
1445637923,false,finalized,3,11/10/2017 13:32:14,WORSE,1.0,,WORSE,"Unsure if the ole <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> has this app, because <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> is so much better..lol..but the SLEEP APNEA 2.0 SLEEP ANALYZER works great.","Unsure if the ole OBJECT_A has this app, because OBJECT_B is so much better..lol..but the SLEEP APNEA 2.0 SLEEP ANALYZER works great."
1445637924,false,finalized,4,11/10/2017 13:44:13,UNCLEAR,0.5282,,NO_COMP,"See what <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> has to offer "" better smartphones than BlackBerries!","See what OBJECT_A or OBJECT_B has to offer "" better smartphones than BlackBerries!"
1445637925,false,finalized,3,11/10/2017 13:45:28,NO_COMP,1.0,,NO_COMP,"must have been reading our site because they finally ported their popular <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> application to <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>.",must have been reading our site because they finally ported their popular OBJECT_A application to OBJECT_B.
1445637926,false,finalized,3,11/10/2017 13:40:40,BETTER,0.7108,,BETTER,"Yawn... <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> phones are rapidly becoming better spec'd out than the <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>.",Yawn... OBJECT_A phones are rapidly becoming better spec'd out than the OBJECT_B.
1445637927,false,finalized,3,11/10/2017 13:47:27,NO_COMP,0.667,,NO_COMP,"These great apps will help you get better photos on your <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> smart phone.",These great apps will help you get better photos on your OBJECT_A or OBJECT_B smart phone.
1445637928,false,finalized,4,11/10/2017 13:44:19,UNCLEAR,0.7405,,UNCLEAR,"From an end user perspective, the <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> , <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> and even the Windows Phone are providing better functionality than the BlackBerry.","From an end user perspective, the OBJECT_A , OBJECT_B and even the Windows Phone are providing better functionality than the BlackBerry."
1445637929,false,finalized,3,11/10/2017 13:41:56,BETTER,1.0,,NO_COMP,"iHater muck-raking is useless because a 90% working <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> 4 is still better than a 95% working <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> or Symbian or RIM crapphone.",iHater muck-raking is useless because a 90% working OBJECT_A 4 is still better than a 95% working OBJECT_B or Symbian or RIM crapphone.
1445637930,false,finalized,3,11/10/2017 13:42:14,UNCLEAR,0.6457,,NO_COMP,"Make it a unique one a better one than <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>.",Make it a unique one a better one than OBJECT_A and OBJECT_B.
