,_golden,_last_judgment_at,_trusted_judgments,_unit_id,_unit_state,a,also_acceptable,b,expected_label,gold_label,id,label,label:confidence,label_gold,marker,raw_text,text_html,text_readable,type
277,False,1/11/2018 19:12:52,3,1534177109,finalized,Ruby,,JavaScript,,,N2120514181,BETTER,1.0,,True,Ruby is simply a better language than Javascript will ever become.,"<span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> is simply a better language than <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> will ever become.",*Ruby* is simply a better language than §JavaScript$ will ever become.,compsci
278,False,1/11/2018 19:54:33,3,1534177110,finalized,Swift,,Objective-C,,,F862084108,NONE,1.0,,False,"He also teaches iOS dev, Swift and Objective-C.","He also teaches iOS dev, <span style=""color: #9A14B2; font-weight: bold"">Swift:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Objective-C:[OBJECT_B]</span>.","He also teaches iOS dev, *Swift* and §Objective-C$.",compsci
279,False,1/11/2018 19:27:01,3,1534177111,finalized,PHP,,JavaScript,,,J1452055259,NONE,1.0,,True,It shows how JavaScript and PHP can be used in tandem to make a user's experience faster and more pleasant.,"It shows how <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> can be used in tandem to make a user's experience faster and more pleasant.",It shows how *JavaScript* and §PHP$ can be used in tandem to make a user's experience faster and more pleasant.,compsci
280,False,1/11/2018 19:27:50,3,1534177112,finalized,Swift,,Objective-C,,,B326111986,BETTER,1.0,,False,Apple claimed that swift is faster than the Objective-C.,"Apple claimed that <span style=""color: #9A14B2; font-weight: bold"">Swift:[OBJECT_A]</span> is faster than the <span style=""color: #6CB219; font-weight: bold"">Objective-C:[OBJECT_B]</span>.",Apple claimed that *Swift* is faster than the §Objective-C$.,compsci
281,False,1/11/2018 20:28:26,3,1534177113,finalized,Java,,Ruby,,,E683200390,NONE,1.0,,False,+%%EXAMPLESDIR%%/%%PORTVERSION%%/ruby/java/Makefile,"+%%EXAMPLESDIR%%/%%PORTVERSION%%/<span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>/Makefile",+%%EXAMPLESDIR%%/%%PORTVERSION%%/*Ruby*/§Java$/Makefile,compsci
282,False,1/11/2018 19:30:45,3,1534177114,finalized,Java,,PHP,,,M2057174281,NONE,0.6824,,True,Quercus will automatically compile PHP scripts into Java classes for better performance.,"Quercus will automatically compile <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> scripts into <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> classes for better performance.",Quercus will automatically compile *PHP* scripts into §Java$ classes for better performance.,compsci
283,False,1/11/2018 19:22:13,3,1534177115,finalized,Ethernet,,Bluetooth,,,R2882926365,NONE,1.0,,True,"This would have a 10.1-inch thin-film transistor (TFT) multitouch display which would be HD-ready, a 64 GB solid state drive, 2 GB of RAM, a webcam, a multi-card reader and WiFi, 3G, Bluetooth and Ethernet capabilities as well as USB ports, according to IBTimes.","This would have a 10.1-inch thin-film transistor (TFT) multitouch display which would be HD-ready, a 64 GB solid state drive, 2 GB of RAM, a webcam, a multi-card reader and WiFi, 3G, <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> capabilities as well as USB ports, according to IBTimes.","This would have a 10.1-inch thin-film transistor (TFT) multitouch display which would be HD-ready, a 64 GB solid state drive, 2 GB of RAM, a webcam, a multi-card reader and WiFi, 3G, *Bluetooth* and §Ethernet$ capabilities as well as USB ports, according to IBTimes.",compsci
284,False,1/11/2018 19:22:45,3,1534177116,finalized,CUDA,,OpenCL,,,B178196339,BETTER,1.0,,True,"A GPGPU programmer will find this CUDA version a lot easier to use than OpenCL, so NVIDIA is doing a good job here.","A GPGPU programmer will find this <span style=""color: #9A14B2; font-weight: bold"">CUDA:[OBJECT_A]</span> version a lot easier to use than <span style=""color: #6CB219; font-weight: bold"">OpenCL:[OBJECT_B]</span>, so NVIDIA is doing a good job here.","A GPGPU programmer will find this *CUDA* version a lot easier to use than §OpenCL$, so NVIDIA is doing a good job here.",compsci
285,False,1/11/2018 19:28:20,3,1534177117,finalized,USB,,Ethernet,,,E617936342,NONE,1.0,,True,"Dubbed the ""One"", we can confirm that it will have Wi-Fi connectivity, Ethernet networking, a solid-state hard drive, at least two USB ports and audio jacks.","Dubbed the ""One"", we can confirm that it will have Wi-Fi connectivity, <span style=""color: #9A14B2; font-weight: bold"">Ethernet:[OBJECT_A]</span> networking, a solid-state hard drive, at least two <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> ports and audio jacks.","Dubbed the ""One"", we can confirm that it will have Wi-Fi connectivity, *Ethernet* networking, a solid-state hard drive, at least two §USB$ ports and audio jacks.",compsci
286,False,1/11/2018 19:10:37,3,1534177118,finalized,PHP,,JavaScript,,,M1933006894,NONE,0.7040000000000001,,True,Or is there a better way to scrape in php with javascript?,"Or is there a better way to scrape in <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> with <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span>?",Or is there a better way to scrape in *PHP* with §JavaScript$?,compsci
287,False,1/11/2018 19:15:24,3,1534177119,finalized,Python,,Lisp,,,J1524498799,BETTER,1.0,,True,"I will admit to only one significant thing I like about Lisp better than Python, and that's easy programmatic manipulation of other code.","I will admit to only one significant thing I like about <span style=""color: #9A14B2; font-weight: bold"">Lisp:[OBJECT_A]</span> better than <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>, and that's easy programmatic manipulation of other code.","I will admit to only one significant thing I like about *Lisp* better than §Python$, and that's easy programmatic manipulation of other code.",compsci
288,False,1/11/2018 20:00:10,3,1534177120,finalized,Perl,,AWK,,,J1436453610,NONE,1.0,,True,"It's a lot easier to install everything then get emacs, gcc, gdb, perl, utilitys such as grep and awk, not to mention the servers it comes with like Apache and MySQL if you want to try something out quick.","It's a lot easier to install everything then get emacs, gcc, gdb, <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span>, utilitys such as grep and <span style=""color: #6CB219; font-weight: bold"">AWK:[OBJECT_B]</span>, not to mention the servers it comes with like Apache and MySQL if you want to try something out quick.","It's a lot easier to install everything then get emacs, gcc, gdb, *Perl*, utilitys such as grep and §AWK$, not to mention the servers it comes with like Apache and MySQL if you want to try something out quick.",compsci
289,False,1/11/2018 19:30:25,5,1534177121,finalized,Python,,JavaScript,,,R2852378827,WORSE,0.6027,,True,This makes JavaScript in my experience harder to debug than Python.,"This makes <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> in my experience harder to debug than <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>.",This makes *JavaScript* in my experience harder to debug than §Python$.,compsci
290,False,1/11/2018 19:19:17,3,1534177122,finalized,Windows XP,,Windows Vista,,,F760011854,BETTER,1.0,,True,"For that testing we used Windows XP, as it's proven a faster platform than Windows Vista.","For that testing we used <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span>, as it's proven a faster platform than <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span>.","For that testing we used *Windows XP*, as it's proven a faster platform than §Windows Vista$.",compsci
291,False,1/11/2018 19:18:06,3,1534177123,finalized,Java,,Perl,,,Q2623765315,OTHER,0.6684,,True,The process of converting it to Java resulted in a 100x speed up - despite Perl possibly having a faster regex implementation.,"The process of converting it to <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> resulted in a 100x speed up - despite <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span> possibly having a faster regex implementation.",The process of converting it to *Java* resulted in a 100x speed up - despite §Perl$ possibly having a faster regex implementation.,compsci
292,False,1/11/2018 19:30:40,4,1534177124,finalized,OpenGL,,Direct3D,,,F793560388,BETTER,0.4989,,True,"further, some stuff is a lot easier (one example: standardized vertex buffers in direct3d versus the VAR/VAO extension mess in opengl).","further, some stuff is a lot easier (one example: standardized vertex buffers in <span style=""color: #9A14B2; font-weight: bold"">Direct3D:[OBJECT_A]</span> versus the VAR/VAO extension mess in <span style=""color: #6CB219; font-weight: bold"">OpenGL:[OBJECT_B]</span>).","further, some stuff is a lot easier (one example: standardized vertex buffers in *Direct3D* versus the VAR/VAO extension mess in §OpenGL$).",compsci
293,False,1/11/2018 19:30:15,4,1534177125,finalized,Windows XP,,Windows 8,,,S3059253326,NONE,0.747,,True,"Welcome to the 4 th of my operating system tweak guides, Tweaking Windows 8. Like the Windows XP (first version created in 2002!), Vista, and Seven guides before it, the aim of this guide is to make your Windows experience a little better.","Welcome to the 4 th of my operating system tweak guides, Tweaking <span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span>. Like the <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span> (first version created in 2002!), Vista, and Seven guides before it, the aim of this guide is to make your Windows experience a little better.","Welcome to the 4 th of my operating system tweak guides, Tweaking *Windows 8*. Like the §Windows XP$ (first version created in 2002!), Vista, and Seven guides before it, the aim of this guide is to make your Windows experience a little better.",compsci
294,False,1/11/2018 19:30:41,4,1534177126,finalized,Java,,Smalltalk,,,K1629250594,NONE,1.0,,False,"like Eiffel, O'Caml, Ada, ML, Smalltalk, etc. (I'm not lumping Java in","like Eiffel, O'Caml, Ada, ML, <span style=""color: #9A14B2; font-weight: bold"">Smalltalk:[OBJECT_A]</span>, etc. (I'm not lumping <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> in","like Eiffel, O'Caml, Ada, ML, *Smalltalk*, etc. (I'm not lumping §Java$ in",compsci
295,False,1/11/2018 19:22:38,3,1534177127,finalized,Ethernet,,Bluetooth,,,F737437453,NONE,1.0,,True,"For an awesome HTPC you could go with an Intel Core i3 or better, 6+ Gb ram, an Nvidia GTX 500 series or better, an intel SSD for the OS and 2 4TB drives in a raid array (or more if needed), Gigabit Ethernet networking, and bluetooth for a wireless keyboard.","For an awesome HTPC you could go with an Intel Core i3 or better, 6+ Gb ram, an Nvidia GTX 500 series or better, an intel SSD for the OS and 2 4TB drives in a raid array (or more if needed), Gigabit <span style=""color: #9A14B2; font-weight: bold"">Ethernet:[OBJECT_A]</span> networking, and <span style=""color: #6CB219; font-weight: bold"">Bluetooth:[OBJECT_B]</span> for a wireless keyboard.","For an awesome HTPC you could go with an Intel Core i3 or better, 6+ Gb ram, an Nvidia GTX 500 series or better, an intel SSD for the OS and 2 4TB drives in a raid array (or more if needed), Gigabit *Ethernet* networking, and §Bluetooth$ for a wireless keyboard.",compsci
296,False,1/11/2018 19:19:10,3,1534177128,finalized,Java,,Scala,,,I1390329615,WORSE,1.0,,True,I think that Scala probably is not better than java yet.,"I think that <span style=""color: #9A14B2; font-weight: bold"">Scala:[OBJECT_A]</span> probably is not better than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> yet.",I think that *Scala* probably is not better than §Java$ yet.,compsci
297,False,1/11/2018 19:26:02,3,1534177129,finalized,Java,,Python,,,J1545024764,WORSE,1.0,,True,"Java) is demonstrably worse than teaching in Python, but ""worse"" in","<span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>) is demonstrably worse than teaching in <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>, but ""worse"" in","*Java*) is demonstrably worse than teaching in §Python$, but ""worse"" in",compsci
298,False,1/11/2018 19:18:30,3,1534177130,finalized,Java,,Ruby,,,M1996496322,NONE,1.0,,False,"PHP, Ruby, JQuery, AJAX Guru, C++/JAVA.-","PHP, <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span>, JQuery, AJAX Guru, C++/<span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.-","PHP, *Ruby*, JQuery, AJAX Guru, C++/§Java$.-",compsci
299,False,1/11/2018 19:26:02,3,1534177131,finalized,Oracle,,MySQL,,,M1926875538,NONE,1.0,,False,"'Oracle, DB2, SQL server, MySQL","'<span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span>, DB2, SQL server, <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span>","'*Oracle*, DB2, SQL server, §MySQL$",compsci
300,False,1/11/2018 19:29:05,4,1534177136,finalized,PHP,,JavaScript,,,P2495760629,NONE,1.0,,True,"The following skills are required: Solid grasp of Python, PHP, SQL, XHTML, CSS, and Javascript.","The following skills are required: Solid grasp of Python, <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>, SQL, XHTML, CSS, and <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span>.","The following skills are required: Solid grasp of Python, *PHP*, SQL, XHTML, CSS, and §JavaScript$.",compsci
301,False,1/11/2018 19:24:57,3,1534177137,finalized,Windows XP,,Windows 8,,,J1507785372,NONE,1.0,,True,"I've used quite a few netbooks that had smaller screens--both in terms of screen size and resolution--and they were quite usable, despite running old operating systems such as Windows XP and Windows 7. Like Windows 8 or hate it, the new touch-powered user interface will mean that 10.6 inches of screen real estate on the Surface Pro will be a lot easier to use than an earlier version of Windows.","I've used quite a few netbooks that had smaller screens--both in terms of screen size and resolution--and they were quite usable, despite running old operating systems such as <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> and Windows 7. Like <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span> or hate it, the new touch-powered user interface will mean that 10.6 inches of screen real estate on the Surface Pro will be a lot easier to use than an earlier version of Windows.","I've used quite a few netbooks that had smaller screens--both in terms of screen size and resolution--and they were quite usable, despite running old operating systems such as *Windows XP* and Windows 7. Like §Windows 8$ or hate it, the new touch-powered user interface will mean that 10.6 inches of screen real estate on the Surface Pro will be a lot easier to use than an earlier version of Windows.",compsci
302,False,1/11/2018 19:25:33,3,1534177138,finalized,Java,,PHP,,,J1470264174,NONE,1.0,,True,"It's usefull for Java developers and organizations to scientificaly examine competing Flash, .NET and PHP in order get better.","It's usefull for <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> developers and organizations to scientificaly examine competing Flash, .NET and <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> in order get better.","It's usefull for *Java* developers and organizations to scientificaly examine competing Flash, .NET and §PHP$ in order get better.",compsci
303,False,1/11/2018 19:26:26,3,1534177139,finalized,Python,,JavaScript,,,B251676846,NONE,1.0,,True,"And even where C is faster, your runtime is generally dominated by algorithm efficiency and use of concurrency, so any difference is generally negligable (which is why C#, Python, and JavaScript are so popular; developers outside of certain special niche cases don't give a crap about the runtime speed differences).","And even where C is faster, your runtime is generally dominated by algorithm efficiency and use of concurrency, so any difference is generally negligable (which is why C#, <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, and <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> are so popular; developers outside of certain special niche cases don't give a crap about the runtime speed differences).","And even where C is faster, your runtime is generally dominated by algorithm efficiency and use of concurrency, so any difference is generally negligable (which is why C#, *Python*, and §JavaScript$ are so popular; developers outside of certain special niche cases don't give a crap about the runtime speed differences).",compsci
304,False,1/11/2018 19:27:59,3,1534177140,finalized,Python,,Perl,,,G1064612641,WORSE,1.0,,True,"(ie: the slower, general-purpose Perl engine, versus the faster Python DFA-based engine).","(ie: the slower, general-purpose <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> engine, versus the faster <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> DFA-based engine).","(ie: the slower, general-purpose *Perl* engine, versus the faster §Python$ DFA-based engine).",compsci
305,False,1/11/2018 20:28:26,3,1534177141,finalized,Java,,Scala,,,T3226352107,WORSE,1.0,,True,"Yes, it's not elegant in pure Java (though Scala is much nicer), but it's effective and can be quite fase.","Yes, it's not elegant in pure <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> (though <span style=""color: #6CB219; font-weight: bold"">Scala:[OBJECT_B]</span> is much nicer), but it's effective and can be quite fase.","Yes, it's not elegant in pure *Java* (though §Scala$ is much nicer), but it's effective and can be quite fase.",compsci
306,False,1/11/2018 19:18:30,3,1534177142,finalized,CUDA,,OpenCL,,,A122096766,BETTER,1.0,,True,AbuBakr Akram: The reason why Sony Vegas isn't stable for most of you is because it's one of the FEW video editing softwares that perform better with AMD's OpenCl than they do with Nvidia's cuda cores.,"AbuBakr Akram: The reason why Sony Vegas isn't stable for most of you is because it's one of the FEW video editing softwares that perform better with AMD's <span style=""color: #9A14B2; font-weight: bold"">OpenCL:[OBJECT_A]</span> than they do with Nvidia's <span style=""color: #6CB219; font-weight: bold"">CUDA:[OBJECT_B]</span> cores.",AbuBakr Akram: The reason why Sony Vegas isn't stable for most of you is because it's one of the FEW video editing softwares that perform better with AMD's *OpenCL* than they do with Nvidia's §CUDA$ cores.,compsci
307,False,1/11/2018 19:29:45,4,1534177143,finalized,Windows 7,,Windows 8,,,B319133013,BETTER,1.0,,True,"Anyways, Windows 8 is much better than Windows 7 IMO.","Anyways, <span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span> is much better than <span style=""color: #6CB219; font-weight: bold"">Windows 7:[OBJECT_B]</span> IMO.","Anyways, *Windows 8* is much better than §Windows 7$ IMO.",compsci
308,False,1/11/2018 19:22:10,3,1534177144,finalized,OpenGL,,Direct3D,,,Q2703372684,NONE,1.0,,True,"These people mentioned Half-Life, a 1998 game but didn't mention System Shock I, published much earlier (1994?), with similar graphics (even though it lacked OpenGL/Direct3D support and was a DOS game) and a MUCH better plot/gameplay/engine.","These people mentioned Half-Life, a 1998 game but didn't mention System Shock I, published much earlier (1994?), with similar graphics (even though it lacked <span style=""color: #9A14B2; font-weight: bold"">OpenGL:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Direct3D:[OBJECT_B]</span> support and was a DOS game) and a MUCH better plot/gameplay/engine.","These people mentioned Half-Life, a 1998 game but didn't mention System Shock I, published much earlier (1994?), with similar graphics (even though it lacked *OpenGL*/§Direct3D$ support and was a DOS game) and a MUCH better plot/gameplay/engine.",compsci
309,False,1/11/2018 19:27:01,3,1534177145,finalized,Ruby,,Python,,,M2054168848,NONE,1.0,,True,Python and Ruby are solid choices.,"<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> are solid choices.",*Python* and §Ruby$ are solid choices.,compsci
310,False,1/11/2018 19:32:37,4,1534177146,finalized,Java,,PHP,,,H1235463977,NONE,0.7753,,True,"In a language like PHP or Java, we can hide even more and the code becomes even easier to read:","In a language like <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>, we can hide even more and the code becomes even easier to read:","In a language like *PHP* or §Java$, we can hide even more and the code becomes even easier to read:",compsci
311,False,1/11/2018 19:29:38,4,1534177147,finalized,Oracle,,PostgreSQL,,,L1916619999,NONE,1.0,,True,"On the database connectivity side there is currently native support for: mSQL1, mSQL2, MySQL, Sybase, Oracle, PostgreSQL, Illustra, FileProPlus, Solid, Adabas D, and the various Unix dbm implementations.","On the database connectivity side there is currently native support for: mSQL1, mSQL2, MySQL, Sybase, <span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span>, Illustra, FileProPlus, Solid, Adabas D, and the various Unix dbm implementations.","On the database connectivity side there is currently native support for: mSQL1, mSQL2, MySQL, Sybase, *Oracle*, §PostgreSQL$, Illustra, FileProPlus, Solid, Adabas D, and the various Unix dbm implementations.",compsci
312,False,1/11/2018 19:23:37,3,1534177148,finalized,USB,,Ethernet,,,K1666746349,BETTER,1.0,,True,"Make sure you are using the ethernet port rather than the usb one, it will be faster with 98 anyway and should just work with linux.","Make sure you are using the <span style=""color: #9A14B2; font-weight: bold"">Ethernet:[OBJECT_A]</span> port rather than the <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> one, it will be faster with 98 anyway and should just work with linux.","Make sure you are using the *Ethernet* port rather than the §USB$ one, it will be faster with 98 anyway and should just work with linux.",compsci
313,False,1/11/2018 19:30:48,4,1534177149,finalized,Swift,,Objective-C,,,I1352087709,NONE,1.0,,False,I specialize in iOS development with over 4 years of experience in Objective-C and Swift.,"I specialize in iOS development with over 4 years of experience in <span style=""color: #9A14B2; font-weight: bold"">Objective-C:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Swift:[OBJECT_B]</span>.",I specialize in iOS development with over 4 years of experience in *Objective-C* and §Swift$.,compsci
314,False,1/11/2018 19:23:14,3,1534177150,finalized,Eclipse,,NetBeans,,,J1545005067,NONE,1.0,,False,JavaFX development with NetBeans and Eclipse,"JavaFX development with <span style=""color: #9A14B2; font-weight: bold"">NetBeans:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Eclipse:[OBJECT_B]</span>",JavaFX development with *NetBeans* and §Eclipse$,compsci
315,False,1/11/2018 19:29:05,4,1534177151,finalized,Windows 7,,Windows 8,,,I1335809216,WORSE,1.0,,True,i really loved Windows 8 but i think Windows 7 is better....,"i really loved <span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span> but i think <span style=""color: #6CB219; font-weight: bold"">Windows 7:[OBJECT_B]</span> is better....",i really loved *Windows 8* but i think §Windows 7$ is better....,compsci
316,False,1/11/2018 19:30:48,4,1534177152,finalized,MySQL,,PostgreSQL,,,N2243644560,NONE,1.0,,True,Solid experience developing web applications with PHP and MySQL and/or PostgreSQL (.,"Solid experience developing web applications with PHP and <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> and/or <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span> (.",Solid experience developing web applications with PHP and *MySQL* and/or §PostgreSQL$ (.,compsci
317,False,1/11/2018 19:31:34,4,1534177153,finalized,Windows XP,,Windows 98,,,I1295489959,NONE,0.7521,,True,"Intel Pentium or better CPU 32MB RAM or more 30MB free disk space Microsoft Office (Word, Excel, PowerPoint) installed Microsoft Windows 98, Windows ME, Windows NT4, Windows 2000, Windows XP, Windows Server 2003, 2008, 2012, 2016.","Intel Pentium or better CPU 32MB RAM or more 30MB free disk space Microsoft Office (Word, Excel, PowerPoint) installed Microsoft <span style=""color: #9A14B2; font-weight: bold"">Windows 98:[OBJECT_A]</span>, Windows ME, Windows NT4, Windows 2000, <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span>, Windows Server 2003, 2008, 2012, 2016.","Intel Pentium or better CPU 32MB RAM or more 30MB free disk space Microsoft Office (Word, Excel, PowerPoint) installed Microsoft *Windows 98*, Windows ME, Windows NT4, Windows 2000, §Windows XP$, Windows Server 2003, 2008, 2012, 2016.",compsci
318,False,1/11/2018 19:43:10,3,1534177154,finalized,Java,,Python,,,M2054210335,BETTER,1.0,,True,"Python with Gtk+ or Qt is a much better cross-platform environment than Java: easier to develop for, with better desktop integration, and nicer looking UIs.","<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> with Gtk+ or Qt is a much better cross-platform environment than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>: easier to develop for, with better desktop integration, and nicer looking UIs.","*Python* with Gtk+ or Qt is a much better cross-platform environment than §Java$: easier to develop for, with better desktop integration, and nicer looking UIs.",compsci
319,False,1/11/2018 19:12:03,4,1534177155,finalized,Eclipse,,NetBeans,,,L1791481496,NONE,1.0,,False,NetBeans and Eclipse provide that today.,"<span style=""color: #9A14B2; font-weight: bold"">NetBeans:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Eclipse:[OBJECT_B]</span> provide that today.",*NetBeans* and §Eclipse$ provide that today.,compsci
320,False,1/11/2018 19:27:23,3,1534177156,finalized,USB,,Ethernet,,,Q2645457592,BETTER,1.0,,True,The reason we want to load games off the Ethernet is because it is for sure 110% faster than playing games off the USB interface.,"The reason we want to load games off the <span style=""color: #9A14B2; font-weight: bold"">Ethernet:[OBJECT_A]</span> is because it is for sure 110% faster than playing games off the <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> interface.",The reason we want to load games off the *Ethernet* is because it is for sure 110% faster than playing games off the §USB$ interface.,compsci
321,False,1/11/2018 19:30:31,4,1534177157,finalized,Windows XP,,Windows 98,,,D541299476,NONE,1.0,,True,"Currently the VCF runs on Win32 (Windows 98, Windows NT 4 sp4 or better, Windows 2000 and Windows XP).","Currently the VCF runs on Win32 (<span style=""color: #9A14B2; font-weight: bold"">Windows 98:[OBJECT_A]</span>, Windows NT 4 sp4 or better, Windows 2000 and <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span>).","Currently the VCF runs on Win32 (*Windows 98*, Windows NT 4 sp4 or better, Windows 2000 and §Windows XP$).",compsci
322,False,1/11/2018 19:29:45,4,1534177158,finalized,Ruby,,JavaScript,,,I1309420121,NONE,1.0,,True,"In the more liberated languages, such as JavaScript and Ruby, there's decent object-oriented support, but it's not a requirement.","In the more liberated languages, such as <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>, there's decent object-oriented support, but it's not a requirement.","In the more liberated languages, such as *JavaScript* and §Ruby$, there's decent object-oriented support, but it's not a requirement.",compsci
323,False,1/11/2018 19:32:25,3,1534177159,finalized,Windows XP,,Windows Vista,,,A127796578,OTHER,0.3615,,True,"According to recent tests, the performance improvements were significant: 26 percent faster for Windows XP and 84 percent for Windows Vista.","According to recent tests, the performance improvements were significant: 26 percent faster for <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> and 84 percent for <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span>.","According to recent tests, the performance improvements were significant: 26 percent faster for *Windows XP* and 84 percent for §Windows Vista$.",compsci
324,False,1/11/2018 19:17:14,3,1534177160,finalized,Python,,JavaScript,,,B338257377,NONE,0.6556,,True,"Are you saying that you use JavaScript outside a browser, and that you feel it is a better language in that context than Java, C++, C, Smalltalk, Lisp, Perl, Python, etc?","Are you saying that you use <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> outside a browser, and that you feel it is a better language in that context than Java, C++, C, Smalltalk, Lisp, Perl, <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>, etc?","Are you saying that you use *JavaScript* outside a browser, and that you feel it is a better language in that context than Java, C++, C, Smalltalk, Lisp, Perl, §Python$, etc?",compsci
