_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,a,also_acceptable,b,expected_label,id,label_gold,marker,raw_text,text_html,text_readable,type
1534176923,False,finalized,3,1/11/2018 12:28:55,NONE,1.0,Oracle,,MySQL,N,M1926920044,,False,"Oracle, MySQL.","<span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span>.","*Oracle*, §MySQL$.",compsci
1534176924,False,finalized,3,1/11/2018 12:36:53,NONE,1.0,Eclipse,,NetBeans,N,E635911781,,False,"Eclipse, NetBeans and Lobo (the Java browser).","<span style=""color: #9A14B2; font-weight: bold"">Eclipse:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">NetBeans:[OBJECT_B]</span> and Lobo (the Java browser).","*Eclipse*, §NetBeans$ and Lobo (the Java browser).",compsci
1534176925,False,finalized,3,1/11/2018 12:35:33,NONE,1.0,Perl,,AWK,N,L1841410001,,True,"Novices and ""accidental"" users with strong Dos/Windows background and mainly Dos/windows-based OFM motor skills (although that does not necessary means that they do not know Unix commands on advanced or ""power user"" level -- for example I know Unix shell, AWK and Perl on a pretty decent level).","Novices and ""accidental"" users with strong Dos/Windows background and mainly Dos/windows-based OFM motor skills (although that does not necessary means that they do not know Unix commands on advanced or ""power user"" level -- for example I know Unix shell, <span style=""color: #9A14B2; font-weight: bold"">AWK:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span> on a pretty decent level).","Novices and ""accidental"" users with strong Dos/Windows background and mainly Dos/windows-based OFM motor skills (although that does not necessary means that they do not know Unix commands on advanced or ""power user"" level -- for example I know Unix shell, *AWK* and §Perl$ on a pretty decent level).",compsci
1534176926,False,finalized,3,1/11/2018 12:33:34,NONE,0.7055,Java,,Scala,N,J1562648909,,True,JS is better than GWT? Scala is better for Java in the enterprise?,"JS is better than GWT? <span style=""color: #9A14B2; font-weight: bold"">Scala:[OBJECT_A]</span> is better for <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> in the enterprise?",JS is better than GWT? *Scala* is better for §Java$ in the enterprise?,compsci
1534176927,False,finalized,3,1/11/2018 12:36:53,NONE,1.0,Java,,Ruby,N,N2120533556,,False,"- Ruby, Python, PHP, Java: clients updated","- <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span>, Python, PHP, <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>: clients updated","- *Ruby*, Python, PHP, §Java$: clients updated",compsci
1534176928,False,finalized,3,1/11/2018 12:36:53,NONE,1.0,USB,,Ethernet,N,G1025401201,,True,"I bought the USB Ethernet adapter for the Wii, hoping a faster connection over hard-line would help.","I bought the <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> adapter for the Wii, hoping a faster connection over hard-line would help.","I bought the *USB* §Ethernet$ adapter for the Wii, hoping a faster connection over hard-line would help.",compsci
1534176929,False,finalized,4,1/11/2018 12:31:31,NONE,1.0,Java,,PHP,N,M2041287470,,True,"- Proficiency in PHP, .NET, HTML5, Java, JQUERY, MYSQL, CSS3 (The more you know the better!) - Team player.","- Proficiency in <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>, .NET, HTML5, <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>, JQUERY, MYSQL, CSS3 (The more you know the better!) - Team player.","- Proficiency in *PHP*, .NET, HTML5, §Java$, JQUERY, MYSQL, CSS3 (The more you know the better!) - Team player.",compsci
1534176931,False,finalized,3,1/11/2018 17:44:01,NONE,1.0,Java,,Ruby,N,E683200389,,False,+%%EXAMPLESDIR%%/%%PORTVERSION%%/Ruby/Java/example.i,"+%%EXAMPLESDIR%%/%%PORTVERSION%%/<span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>/example.i",+%%EXAMPLESDIR%%/%%PORTVERSION%%/*Ruby*/§Java$/example.i,compsci
1534176932,False,finalized,3,1/11/2018 17:40:26,NONE,1.0,USB,,Bluetooth,N,S2983216090,,True,Use of Bluetooth & USB-connected phone is annoying; I think it should have been better-designed.,"Use of <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span> & <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span>-connected phone is annoying; I think it should have been better-designed.",Use of *Bluetooth* & §USB$-connected phone is annoying; I think it should have been better-designed.,compsci
1534176933,False,finalized,3,1/11/2018 17:50:01,NONE,1.0,Windows XP,,Windows Vista,N,O2284784669,,True,SpeedItup - Make pc 302% faster for free - Utilities/System Utilities ... SpeedItUp Free will speed up any computer system running Windows XP or Microsoft Windows Vista.,"SpeedItup - Make pc 302% faster for free - Utilities/System Utilities ... SpeedItUp Free will speed up any computer system running <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> or Microsoft <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span>.",SpeedItup - Make pc 302% faster for free - Utilities/System Utilities ... SpeedItUp Free will speed up any computer system running *Windows XP* or Microsoft §Windows Vista$.,compsci
1534176934,False,finalized,3,1/11/2018 18:04:38,OTHER,0.7063,Ruby,,PHP,N,L1865039878,,True,"Of course, for better AND worse, PHP is not Ruby, but the principles of both framework looks rather similar.","Of course, for better AND worse, <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> is not <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>, but the principles of both framework looks rather similar.","Of course, for better AND worse, *PHP* is not §Ruby$, but the principles of both framework looks rather similar.",compsci
1534176935,False,finalized,3,1/11/2018 18:14:50,NONE,0.6914,USB,,Bluetooth,N,T3237912814,,True,"You can also host a Bluetooth network on your laptop (a little harder to set up, but shorter range) or simply use USB pass-through.","You can also host a <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span> network on your laptop (a little harder to set up, but shorter range) or simply use <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> pass-through.","You can also host a *Bluetooth* network on your laptop (a little harder to set up, but shorter range) or simply use §USB$ pass-through.",compsci
1534176936,False,finalized,3,1/11/2018 18:09:35,NONE,1.0,OpenGL,,Direct3D,N,N2264142975,,True,"So perhaps the ""Better remote protocol"" needs to be split into subcategories based on LAN/WAN and then also which specific categories they assist with (Bitmap acceleration (OpenGL/Direct3D), Flash Acceleration, Multimedia redirection, Multimedia tossing/compression, Image compression, etc).","So perhaps the ""Better remote protocol"" needs to be split into subcategories based on LAN/WAN and then also which specific categories they assist with (Bitmap acceleration (<span style=""color: #9A14B2; font-weight: bold"">OpenGL:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Direct3D:[OBJECT_B]</span>), Flash Acceleration, Multimedia redirection, Multimedia tossing/compression, Image compression, etc).","So perhaps the ""Better remote protocol"" needs to be split into subcategories based on LAN/WAN and then also which specific categories they assist with (Bitmap acceleration (*OpenGL*/§Direct3D$), Flash Acceleration, Multimedia redirection, Multimedia tossing/compression, Image compression, etc).",compsci
1534176937,False,finalized,3,1/11/2018 17:39:30,NONE,1.0,Windows XP,,Windows 98,N,T3120156253,,True,"What You Will Need to Run MEET MANAGER MEET MANAGER for Swimming requires a Pentium, Celeron, or AMD computer of at least 500 MHz (preferably 1 GHz or faster) with at least 500 MB of RAM (preferably 1 GB of RAM or more) and either Windows 98, Windows NT, Windows 2000, Windows XP, Windows Vista, or Windows 7.","What You Will Need to Run MEET MANAGER MEET MANAGER for Swimming requires a Pentium, Celeron, or AMD computer of at least 500 MHz (preferably 1 GHz or faster) with at least 500 MB of RAM (preferably 1 GB of RAM or more) and either <span style=""color: #9A14B2; font-weight: bold"">Windows 98:[OBJECT_A]</span>, Windows NT, Windows 2000, <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span>, Windows Vista, or Windows 7.","What You Will Need to Run MEET MANAGER MEET MANAGER for Swimming requires a Pentium, Celeron, or AMD computer of at least 500 MHz (preferably 1 GHz or faster) with at least 500 MB of RAM (preferably 1 GB of RAM or more) and either *Windows 98*, Windows NT, Windows 2000, §Windows XP$, Windows Vista, or Windows 7.",compsci
1534176938,False,finalized,3,1/11/2018 17:43:18,NONE,1.0,Java,,Ruby,N,N2120515907,,False,"Ruby, Java, Magic, rs232, whatever.","<span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>, Magic, rs232, whatever.","*Ruby*, §Java$, Magic, rs232, whatever.",compsci
1534176939,False,finalized,3,1/11/2018 17:39:12,BETTER,0.6779,Java,,Scala,N,G986970277,,True,"How, in your view, does Scala have any better modularity than Java or C++ ?","How, in your view, does <span style=""color: #9A14B2; font-weight: bold"">Scala:[OBJECT_A]</span> have any better modularity than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> or C++ ?","How, in your view, does *Scala* have any better modularity than §Java$ or C++ ?",compsci
1534176940,False,finalized,3,1/11/2018 18:09:35,NONE,0.6622,MySQL,,PostgreSQL,N,J1412024283,,True,It is obvious off-the-shelf MySQL (and PostgreSQL too) are already very good and continuing to get better.,"It is obvious off-the-shelf <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> (and <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span> too) are already very good and continuing to get better.",It is obvious off-the-shelf *MySQL* (and §PostgreSQL$ too) are already very good and continuing to get better.,compsci
1534176941,False,finalized,3,1/11/2018 17:50:01,NONE,1.0,Java,,Python,N,N2243695144,,True,"Solid programming skills in at least one compiled and interpreted language, preferably Python and/or Java.","Solid programming skills in at least one compiled and interpreted language, preferably <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> and/or <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.","Solid programming skills in at least one compiled and interpreted language, preferably *Python* and/or §Java$.",compsci
1534176942,False,finalized,3,1/11/2018 19:26:58,NONE,0.6940000000000001,Windows XP,,Windows Vista,N,M1937579605,,True,OS: Windows XP / Windows Vista / Windows 7 (Latest Service Packs) with DirectX 9.0c or better,"OS: <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> / <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span> / Windows 7 (Latest Service Packs) with DirectX 9.0c or better",OS: *Windows XP* / §Windows Vista$ / Windows 7 (Latest Service Packs) with DirectX 9.0c or better,compsci
1534176943,False,finalized,3,1/11/2018 17:40:26,NONE,1.0,Java,,Groovy,N,T3186601197,,True,Wiser acts as an SMTP server on your system and makes the messages it receives directly available to your Groovy (or Java) program.,"Wiser acts as an SMTP server on your system and makes the messages it receives directly available to your <span style=""color: #9A14B2; font-weight: bold"">Groovy:[OBJECT_A]</span> (or <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>) program.",Wiser acts as an SMTP server on your system and makes the messages it receives directly available to your *Groovy* (or §Java$) program.,compsci
1534176945,False,finalized,3,1/11/2018 19:15:49,NONE,0.6617,Java,,Objective-C,N,S3090626058,,True,"We've been using HTML5 technologies extended by a PhoneGap/Cordova container, but are starting to look at more ""native"" app development - using Objective-C for iOS and Java for Android - for better performance, easier system integration, and better compatibility with older versions of Android out in the wild.","We've been using HTML5 technologies extended by a PhoneGap/Cordova container, but are starting to look at more ""native"" app development - using <span style=""color: #9A14B2; font-weight: bold"">Objective-C:[OBJECT_A]</span> for iOS and <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> for Android - for better performance, easier system integration, and better compatibility with older versions of Android out in the wild.","We've been using HTML5 technologies extended by a PhoneGap/Cordova container, but are starting to look at more ""native"" app development - using *Objective-C* for iOS and §Java$ for Android - for better performance, easier system integration, and better compatibility with older versions of Android out in the wild.",compsci
1534176946,False,finalized,3,1/11/2018 17:38:50,BETTER,0.6765,Python,,Perl,N,I1352826147,,True,":) Is Python ""better"" than Perl?",":) Is <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> ""better"" than <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>?",":) Is *Python* ""better"" than §Perl$?",compsci
1534176947,False,finalized,3,1/11/2018 17:37:52,NONE,1.0,Oracle,,MySQL,N,B271039073,,False,and Oracle MySQL 5.1.69,"and <span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span> 5.1.69",and *Oracle* §MySQL$ 5.1.69,compsci
1534176948,False,finalized,3,1/11/2018 17:41:08,NONE,1.0,Java,,Groovy,N,E618802557,,True,"Due to solid and stable growth, aligned with an exciting new corporate merger, we are seeking a highly skilled Java/Groovy/Grails developer for a contract opportunity of at least 6 months.","Due to solid and stable growth, aligned with an exciting new corporate merger, we are seeking a highly skilled <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Groovy:[OBJECT_B]</span>/Grails developer for a contract opportunity of at least 6 months.","Due to solid and stable growth, aligned with an exciting new corporate merger, we are seeking a highly skilled *Java*/§Groovy$/Grails developer for a contract opportunity of at least 6 months.",compsci
1534176949,False,finalized,3,1/11/2018 17:39:12,NONE,1.0,USB,,Ethernet,N,R2922233975,,True,"To make connections easier, the Blu-Ray Disc player has HDMI 1.3 and USB and Ethernet ports.","To make connections easier, the Blu-Ray Disc player has HDMI 1.3 and <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> ports.","To make connections easier, the Blu-Ray Disc player has HDMI 1.3 and *USB* and §Ethernet$ ports.",compsci
1534176950,False,finalized,3,1/11/2018 17:41:29,NONE,1.0,Oracle,,PostgreSQL,N,K1715211574,,True,"migration tool and an editor of your choice Experience with traditional RDBMS such as MySQL, PostgreSQL, Oracle, MS SQL Server, etc. Working in a team-based environment building CRM products that aid internal end-users perform their job Writing ""honest"" and effective unit tests with appropriate use of mocking and tracking of code coverage Solid written and verbal communication skills, and not letting ego get in the way of discussing solutions and helping others Where possible, never working in the absence of version control.","migration tool and an editor of your choice Experience with traditional RDBMS such as MySQL, <span style=""color: #9A14B2; font-weight: bold"">PostgreSQL:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Oracle:[OBJECT_B]</span>, MS SQL Server, etc. Working in a team-based environment building CRM products that aid internal end-users perform their job Writing ""honest"" and effective unit tests with appropriate use of mocking and tracking of code coverage Solid written and verbal communication skills, and not letting ego get in the way of discussing solutions and helping others Where possible, never working in the absence of version control.","migration tool and an editor of your choice Experience with traditional RDBMS such as MySQL, *PostgreSQL*, §Oracle$, MS SQL Server, etc. Working in a team-based environment building CRM products that aid internal end-users perform their job Writing ""honest"" and effective unit tests with appropriate use of mocking and tracking of code coverage Solid written and verbal communication skills, and not letting ego get in the way of discussing solutions and helping others Where possible, never working in the absence of version control.",compsci
1534176951,False,finalized,3,1/11/2018 17:40:40,NONE,1.0,Ruby,,Python,N,F750437745,,True,"for json: i also think its better to just use Python, Ruby, perl and transform it.","for json: i also think its better to just use <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>, perl and transform it.","for json: i also think its better to just use *Python*, §Ruby$, perl and transform it.",compsci
1534176952,False,finalized,3,1/11/2018 17:41:29,NONE,1.0,Ethernet,,Bluetooth,N,E570442513,,True,"Designed to offer easy connectivity and make it easier to access and share documents in the classroom, the TravelMate B113 offers a choice of options: 802.11 a/b/g/n Wi-Fi CERTIFIED for wireless connectivity, Gigabit Ethernet for reliable cable connection and Bluetooth ® 4.0, for high-speed sharing of media files or documents.","Designed to offer easy connectivity and make it easier to access and share documents in the classroom, the TravelMate B113 offers a choice of options: 802.11 a/b/g/n Wi-Fi CERTIFIED for wireless connectivity, Gigabit <span style=""color: #9A14B2; font-weight: bold"">Ethernet:[OBJECT_A]</span> for reliable cable connection and <span style=""color: #6CB219; font-weight: bold"">Bluetooth:[OBJECT_B]</span> ® 4.0, for high-speed sharing of media files or documents.","Designed to offer easy connectivity and make it easier to access and share documents in the classroom, the TravelMate B113 offers a choice of options: 802.11 a/b/g/n Wi-Fi CERTIFIED for wireless connectivity, Gigabit *Ethernet* for reliable cable connection and §Bluetooth$ ® 4.0, for high-speed sharing of media files or documents.",compsci
1534176953,False,finalized,3,1/11/2018 18:04:38,NONE,0.6459999999999999,iOS,,Apple TV,N,S3090673216,,True,"We've been  hitting hard with evidence for the past few months  that suggest a new Apple TV is in development, and what better time to launch it than alongside the latest and greatest mobile iOS device?","We've been  hitting hard with evidence for the past few months  that suggest a new <span style=""color: #9A14B2; font-weight: bold"">Apple TV:[OBJECT_A]</span> is in development, and what better time to launch it than alongside the latest and greatest mobile <span style=""color: #6CB219; font-weight: bold"">iOS:[OBJECT_B]</span> device?","We've been  hitting hard with evidence for the past few months  that suggest a new *Apple TV* is in development, and what better time to launch it than alongside the latest and greatest mobile §iOS$ device?",compsci
1534176954,False,finalized,4,1/11/2018 19:13:39,NONE,0.7241,Java,,Ruby,N,T3173179520,,False,Why can't Java and Ruby co-exists?,"Why can't <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> co-exists?",Why can't *Java* and §Ruby$ co-exists?,compsci
1534176955,False,finalized,3,1/11/2018 17:40:03,NONE,0.6726,PHP,,JavaScript,N,E697356712,,True,"Faster debugging (local and remote), integrated PHP and JavaScript debugging, profiling, code inspection & quick fix, test generation & reporting","Faster debugging (local and remote), integrated <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> debugging, profiling, code inspection & quick fix, test generation & reporting","Faster debugging (local and remote), integrated *PHP* and §JavaScript$ debugging, profiling, code inspection & quick fix, test generation & reporting",compsci
1534176956,False,finalized,3,1/11/2018 17:41:46,NONE,1.0,Ethernet,,Bluetooth,N,F757584085,,True,"For red-eye flights, there's a light at the top of the screen bezel which illuminates the keyboard nicely, and Bluetooth, wireless-n and Gigabit Ethernet will keep you connected at decent speed wherever you find yourself.","For red-eye flights, there's a light at the top of the screen bezel which illuminates the keyboard nicely, and <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span>, wireless-n and Gigabit <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> will keep you connected at decent speed wherever you find yourself.","For red-eye flights, there's a light at the top of the screen bezel which illuminates the keyboard nicely, and *Bluetooth*, wireless-n and Gigabit §Ethernet$ will keep you connected at decent speed wherever you find yourself.",compsci
1534176957,False,finalized,3,1/11/2018 19:15:49,NONE,0.6617,iOS,,Apple TV,N,I1290776144,,True,"Instead, jailbreakers have stuck to the (assuming) easier to hack device, the Apple TV 2. The ATV2 has been jailbroken on all major iOS software versions, and has become a great device for multimedia consumption.","Instead, jailbreakers have stuck to the (assuming) easier to hack device, the <span style=""color: #9A14B2; font-weight: bold"">Apple TV:[OBJECT_A]</span> 2. The ATV2 has been jailbroken on all major <span style=""color: #6CB219; font-weight: bold"">iOS:[OBJECT_B]</span> software versions, and has become a great device for multimedia consumption.","Instead, jailbreakers have stuck to the (assuming) easier to hack device, the *Apple TV* 2. The ATV2 has been jailbroken on all major §iOS$ software versions, and has become a great device for multimedia consumption.",compsci
1534176958,False,finalized,3,1/11/2018 18:14:50,NONE,1.0,Windows XP,,Windows Vista,N,S2978266352,,True,Upgrades are being made harder now that you have OEMs like Dell still selling Windows XP and making Windows Vista available as an upgrade option.,"Upgrades are being made harder now that you have OEMs like Dell still selling <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> and making <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span> available as an upgrade option.",Upgrades are being made harder now that you have OEMs like Dell still selling *Windows XP* and making §Windows Vista$ available as an upgrade option.,compsci
1534176960,False,finalized,3,1/11/2018 17:41:46,NONE,1.0,PHP,,JavaScript,N,N2243745740,,True,"- Solid web development experience using OOP, PHP, AJAX, MySQL, WEB SERVICES, JavaScript, XML, HTML","- Solid web development experience using OOP, <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>, AJAX, MySQL, WEB SERVICES, <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span>, XML, HTML","- Solid web development experience using OOP, *PHP*, AJAX, MySQL, WEB SERVICES, §JavaScript$, XML, HTML",compsci
1534176961,False,finalized,3,1/11/2018 17:44:01,NONE,0.6793,Eclipse,,NetBeans,N,E635922712,,False,Eclipse Vs NetBeans again (on ubuntu),"<span style=""color: #9A14B2; font-weight: bold"">Eclipse:[OBJECT_A]</span> Vs <span style=""color: #6CB219; font-weight: bold"">NetBeans:[OBJECT_B]</span> again (on ubuntu)",*Eclipse* Vs §NetBeans$ again (on ubuntu),compsci
1534176962,False,finalized,3,1/11/2018 17:39:30,NONE,1.0,Python,,Bash,N,G1022990967,,True,I believe that if a SysAdmin knows what they are doing in shell/Bash/perl/Python nothing can do things better as we can be it the automation or ensuring you have a stable server to serve millions of users .,"I believe that if a SysAdmin knows what they are doing in shell/<span style=""color: #9A14B2; font-weight: bold"">Bash:[OBJECT_A]</span>/perl/<span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> nothing can do things better as we can be it the automation or ensuring you have a stable server to serve millions of users .",I believe that if a SysAdmin knows what they are doing in shell/*Bash*/perl/§Python$ nothing can do things better as we can be it the automation or ensuring you have a stable server to serve millions of users .,compsci
1534176963,False,finalized,3,1/11/2018 17:44:39,NONE,1.0,Java,,Ruby,N,N2120527559,,False,"Ruby on Rails, Java) ?","<span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> on Rails, <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>) ?","*Ruby* on Rails, §Java$) ?",compsci
1534176964,False,finalized,3,1/11/2018 17:40:58,BETTER,0.6777,Ruby,,Python,N,D402033767,,True,"But merely posting ""Python is way more popular"" isn't constructive toward making Ruby better.","But merely posting ""<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> is way more popular"" isn't constructive toward making <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> better.","But merely posting ""*Python* is way more popular"" isn't constructive toward making §Ruby$ better.",compsci
1534176965,False,finalized,3,1/11/2018 17:38:14,NONE,1.0,Java,,Smalltalk,N,J1566396518,,False,"JUnit is, in turn, a Java version of Kent's Smalltalk testing framework.","JUnit is, in turn, a <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> version of Kent's <span style=""color: #6CB219; font-weight: bold"">Smalltalk:[OBJECT_B]</span> testing framework.","JUnit is, in turn, a *Java* version of Kent's §Smalltalk$ testing framework.",compsci
1534176966,False,finalized,3,1/11/2018 18:14:50,NONE,0.6855,Java,,Scala,N,N2137843465,,True,Scala can also be written across a wide range of styles from the Typelevel to the Better Java.,"<span style=""color: #9A14B2; font-weight: bold"">Scala:[OBJECT_A]</span> can also be written across a wide range of styles from the Typelevel to the Better <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.",*Scala* can also be written across a wide range of styles from the Typelevel to the Better §Java$.,compsci
1534176967,False,finalized,3,1/11/2018 17:44:01,NONE,0.6842,Ethernet,,Bluetooth,N,I1330091234,,True,"IP Phone 1150E leverages the IP Phone 1100 Series design and includes a high-resolution, backlit, graphical, grayscale pixel-based display, an integrated USB port for enhanced navigation and entry, integrated Bluetooth agent headset support and integrated Gigabit Ethernet to deliver superior performance and user experience.","IP Phone 1150E leverages the IP Phone 1100 Series design and includes a high-resolution, backlit, graphical, grayscale pixel-based display, an integrated USB port for enhanced navigation and entry, integrated <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span> agent headset support and integrated Gigabit <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> to deliver superior performance and user experience.","IP Phone 1150E leverages the IP Phone 1100 Series design and includes a high-resolution, backlit, graphical, grayscale pixel-based display, an integrated USB port for enhanced navigation and entry, integrated *Bluetooth* agent headset support and integrated Gigabit §Ethernet$ to deliver superior performance and user experience.",compsci
1534176968,False,finalized,3,1/11/2018 17:45:52,NONE,1.0,USB,,Bluetooth,N,J1491502075,,True,It would be better to have an Micro B USB plug on the Bluetooth speaker to charge (connect).,"It would be better to have an Micro B <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> plug on the <span style=""color: #6CB219; font-weight: bold"">Bluetooth:[OBJECT_B]</span> speaker to charge (connect).",It would be better to have an Micro B *USB* plug on the §Bluetooth$ speaker to charge (connect).,compsci
1534176969,False,finalized,3,1/11/2018 19:25:00,NONE,1.0,Java,,Objective-C,N,K1705710656,,True,Member Thom Thom will present his solution of much easier apps using mostly HTML5 instead of Java/Objective-C.,"Member Thom Thom will present his solution of much easier apps using mostly HTML5 instead of <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Objective-C:[OBJECT_B]</span>.",Member Thom Thom will present his solution of much easier apps using mostly HTML5 instead of *Java*/§Objective-C$.,compsci
1534176970,False,finalized,4,1/11/2018 19:13:38,NONE,0.7345,Java,,Ruby,N,K1631167709,,False,Like Ruby or Java.,"Like <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.",Like *Ruby* or §Java$.,compsci
1534176971,False,finalized,3,1/11/2018 17:41:29,NONE,1.0,PHP,,JavaScript,N,D488278581,,True,"Clean interface, instant startup, superb ... to create and edit HTML, CSS, JavaScript, PHP, Perl , Ruby, Python, ASP, ASP.Net, SSI code faster and ...","Clean interface, instant startup, superb ... to create and edit HTML, CSS, <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>, Perl , Ruby, Python, ASP, ASP.Net, SSI code faster and ...","Clean interface, instant startup, superb ... to create and edit HTML, CSS, *JavaScript*, §PHP$, Perl , Ruby, Python, ASP, ASP.Net, SSI code faster and ...",compsci
1534176972,False,finalized,3,1/11/2018 17:40:26,BETTER,0.7011,Ruby,,PHP,N,F779151934,,True,From (1) and (2) follows this question: Is it possible at all to write a web framework in Ruby that's faster than PHP?,"From (1) and (2) follows this question: Is it possible at all to write a web framework in <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> that's faster than <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>?",From (1) and (2) follows this question: Is it possible at all to write a web framework in *Ruby* that's faster than §PHP$?,compsci
1534176974,False,finalized,3,1/11/2018 17:41:29,NONE,1.0,Java,,Ruby,N,N2120534637,,False,"Ruby, React, Backbone, core Java, PHP, Cordova.","<span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span>, React, Backbone, core <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>, PHP, Cordova.","*Ruby*, React, Backbone, core §Java$, PHP, Cordova.",compsci
