_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,label,a,also_acceptable,b,expected_label,id,label_gold,marker,raw_text,text_html,text_readable
1576060874,2/5/2018 12:30:34,false,3337759209,,2/5/2018 12:30:04,false,clixsense,1.0,43827456,LKA,36,Colombo,103.21.164.29,NONE,USB,,Bluetooth,,S3035247808,,True,"We can expect a decent rear camera, Wi-Fi, Bluetooth, micro-USB and a micro-SD card slot if we are to go by previous Galaxy models.","We can expect a decent rear camera, Wi-Fi, <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span>, micro-<span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> and a micro-SD card slot if we are to go by previous Galaxy models.","We can expect a decent rear camera, Wi-Fi, *Bluetooth*, micro-§USB$ and a micro-SD card slot if we are to go by previous Galaxy models."
1576061016,2/5/2018 13:47:24,false,3337933580,,2/5/2018 13:46:49,false,clixsense,1.0,6335115,SRB,02,Subotica,109.93.88.75,NONE,Perl,,AWK,,S2972137051,,True,"Unix proved to be the fertile ground for scripting development and essentially pioneered scripting as it was the first environment in which scripting was put on a solid basis with AWK, C-shell, and later Perl.","Unix proved to be the fertile ground for scripting development and essentially pioneered scripting as it was the first environment in which scripting was put on a solid basis with <span style=""color: #9A14B2; font-weight: bold"">AWK:[OBJECT_A]</span>, C-shell, and later <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>.","Unix proved to be the fertile ground for scripting development and essentially pioneered scripting as it was the first environment in which scripting was put on a solid basis with *AWK*, C-shell, and later §Perl$."
1576061017,2/5/2018 13:46:59,false,3337932859,,2/5/2018 13:46:45,false,neodev,0.8667,38713068,VEN,25,Caracas,186.167.242.227,BETTER,Windows 7,,Windows 8,,T3184463361,,True,"Windows 8 boots faster than Windows 7, but so what?","<span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span> boots faster than <span style=""color: #6CB219; font-weight: bold"">Windows 7:[OBJECT_B]</span>, but so what?","*Windows 8* boots faster than §Windows 7$, but so what?"
1576061017,2/5/2018 13:47:18,false,3337933359,,2/5/2018 13:46:46,false,neodev,1.0,43649464,COL,34,Bogota,181.61.161.41,BETTER,Windows 7,,Windows 8,,T3184463361,,True,"Windows 8 boots faster than Windows 7, but so what?","<span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span> boots faster than <span style=""color: #6CB219; font-weight: bold"">Windows 7:[OBJECT_B]</span>, but so what?","*Windows 8* boots faster than §Windows 7$, but so what?"
1576061017,2/5/2018 13:47:56,false,3337934451,,2/5/2018 13:46:48,false,elite,1.0,43302063,BGR,"","",212.5.158.209,BETTER,Windows 7,,Windows 8,,T3184463361,,True,"Windows 8 boots faster than Windows 7, but so what?","<span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span> boots faster than <span style=""color: #6CB219; font-weight: bold"">Windows 7:[OBJECT_B]</span>, but so what?","*Windows 8* boots faster than §Windows 7$, but so what?"
1576061018,2/5/2018 13:46:56,false,3337932817,,2/5/2018 13:46:30,false,neodev,1.0,31649759,VEN,14,Mérida,186.89.82.218,NONE,Sed,,AWK,,M2070034593,,True,"@Reaces this just makes it easier than writing scripts using awk/sed etc to kill a process, this i suppose is much simpler and cleaner -  Jabir Ahmed Oct 27 '15 at 16:09","@Reaces this just makes it easier than writing scripts using <span style=""color: #9A14B2; font-weight: bold"">AWK:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Sed:[OBJECT_B]</span> etc to kill a process, this i suppose is much simpler and cleaner -  Jabir Ahmed Oct 27 '15 at 16:09","@Reaces this just makes it easier than writing scripts using *AWK*/§Sed$ etc to kill a process, this i suppose is much simpler and cleaner -  Jabir Ahmed Oct 27 '15 at 16:09"
1576061018,2/5/2018 13:47:18,false,3337933365,,2/5/2018 13:46:33,false,neodev,1.0,43980227,VEN,25,Caracas,186.167.249.125,NONE,Sed,,AWK,,M2070034593,,True,"@Reaces this just makes it easier than writing scripts using awk/sed etc to kill a process, this i suppose is much simpler and cleaner -  Jabir Ahmed Oct 27 '15 at 16:09","@Reaces this just makes it easier than writing scripts using <span style=""color: #9A14B2; font-weight: bold"">AWK:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Sed:[OBJECT_B]</span> etc to kill a process, this i suppose is much simpler and cleaner -  Jabir Ahmed Oct 27 '15 at 16:09","@Reaces this just makes it easier than writing scripts using *AWK*/§Sed$ etc to kill a process, this i suppose is much simpler and cleaner -  Jabir Ahmed Oct 27 '15 at 16:09"
1576061018,2/5/2018 13:49:06,false,3337936538,,2/5/2018 13:46:30,false,elite,1.0,44027232,VEN,25,Caracas,186.167.248.64,NONE,Sed,,AWK,,M2070034593,,True,"@Reaces this just makes it easier than writing scripts using awk/sed etc to kill a process, this i suppose is much simpler and cleaner -  Jabir Ahmed Oct 27 '15 at 16:09","@Reaces this just makes it easier than writing scripts using <span style=""color: #9A14B2; font-weight: bold"">AWK:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Sed:[OBJECT_B]</span> etc to kill a process, this i suppose is much simpler and cleaner -  Jabir Ahmed Oct 27 '15 at 16:09","@Reaces this just makes it easier than writing scripts using *AWK*/§Sed$ etc to kill a process, this i suppose is much simpler and cleaner -  Jabir Ahmed Oct 27 '15 at 16:09"
1576061019,2/5/2018 13:46:56,false,3337932812,,2/5/2018 13:46:30,false,neodev,1.0,31649759,VEN,14,Mérida,186.89.82.218,NONE,Integer,,Floating-point,,L1773172863,,True,"My original guess was that division might be slower because, for a lot of cases (such as 42/5) the results are non-integer, so it has to use (mildly slower) floating-point hardware to find the result.","My original guess was that division might be slower because, for a lot of cases (such as 42/5) the results are non-<span style=""color: #9A14B2; font-weight: bold"">Integer:[OBJECT_A]</span>, so it has to use (mildly slower) <span style=""color: #6CB219; font-weight: bold"">Floating-point:[OBJECT_B]</span> hardware to find the result.","My original guess was that division might be slower because, for a lot of cases (such as 42/5) the results are non-*Integer*, so it has to use (mildly slower) §Floating-point$ hardware to find the result."
1576061019,2/5/2018 13:47:18,false,3337933362,,2/5/2018 13:46:33,false,neodev,1.0,43980227,VEN,25,Caracas,186.167.249.125,BETTER,Integer,,Floating-point,,L1773172863,,True,"My original guess was that division might be slower because, for a lot of cases (such as 42/5) the results are non-integer, so it has to use (mildly slower) floating-point hardware to find the result.","My original guess was that division might be slower because, for a lot of cases (such as 42/5) the results are non-<span style=""color: #9A14B2; font-weight: bold"">Integer:[OBJECT_A]</span>, so it has to use (mildly slower) <span style=""color: #6CB219; font-weight: bold"">Floating-point:[OBJECT_B]</span> hardware to find the result.","My original guess was that division might be slower because, for a lot of cases (such as 42/5) the results are non-*Integer*, so it has to use (mildly slower) §Floating-point$ hardware to find the result."
1576061019,2/5/2018 13:49:06,false,3337936540,,2/5/2018 13:46:30,false,elite,1.0,44027232,VEN,25,Caracas,186.167.248.64,NONE,Integer,,Floating-point,,L1773172863,,True,"My original guess was that division might be slower because, for a lot of cases (such as 42/5) the results are non-integer, so it has to use (mildly slower) floating-point hardware to find the result.","My original guess was that division might be slower because, for a lot of cases (such as 42/5) the results are non-<span style=""color: #9A14B2; font-weight: bold"">Integer:[OBJECT_A]</span>, so it has to use (mildly slower) <span style=""color: #6CB219; font-weight: bold"">Floating-point:[OBJECT_B]</span> hardware to find the result.","My original guess was that division might be slower because, for a lot of cases (such as 42/5) the results are non-*Integer*, so it has to use (mildly slower) §Floating-point$ hardware to find the result."
1576061020,2/5/2018 13:46:22,false,3337931816,,2/5/2018 13:46:05,false,neodev,0.8667,38713068,VEN,25,Caracas,186.167.242.227,NONE,Python,,Haskell,,F850959316,,True,"Haskell has a decent set of libs, not quite as bit as Python however.","<span style=""color: #9A14B2; font-weight: bold"">Haskell:[OBJECT_A]</span> has a decent set of libs, not quite as bit as <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> however.","*Haskell* has a decent set of libs, not quite as bit as §Python$ however."
1576061020,2/5/2018 13:46:47,false,3337932606,,2/5/2018 13:46:02,false,elite,0.9474,43548179,VEN,15,Cúa,190.75.37.116,WORSE,Python,,Haskell,,F850959316,,True,"Haskell has a decent set of libs, not quite as bit as Python however.","<span style=""color: #9A14B2; font-weight: bold"">Haskell:[OBJECT_A]</span> has a decent set of libs, not quite as bit as <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> however.","*Haskell* has a decent set of libs, not quite as bit as §Python$ however."
1576061020,2/5/2018 15:52:46,false,3338152816,,2/5/2018 15:52:19,false,neodev,1.0,42310829,VEN,02,Barcelona,190.207.68.108,WORSE,Python,,Haskell,,F850959316,,True,"Haskell has a decent set of libs, not quite as bit as Python however.","<span style=""color: #9A14B2; font-weight: bold"">Haskell:[OBJECT_A]</span> has a decent set of libs, not quite as bit as <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> however.","*Haskell* has a decent set of libs, not quite as bit as §Python$ however."
1576061021,2/5/2018 13:46:44,false,3337932508,,2/5/2018 13:46:23,false,neodev,0.8667,38713068,VEN,25,Caracas,186.167.242.227,BETTER,Integer,,Floating-point,,E666554091,,True,Even for some CPU implementations these days you may find that floating-point will implement certain algorithms faster than integer.,"Even for some CPU implementations these days you may find that <span style=""color: #9A14B2; font-weight: bold"">Floating-point:[OBJECT_A]</span> will implement certain algorithms faster than <span style=""color: #6CB219; font-weight: bold"">Integer:[OBJECT_B]</span>.",Even for some CPU implementations these days you may find that *Floating-point* will implement certain algorithms faster than §Integer$.
1576061021,2/5/2018 13:46:47,false,3337932592,,2/5/2018 13:46:19,false,elite,0.9167,42254325,ITA,04,Naples,79.42.30.181,BETTER,Integer,,Floating-point,,E666554091,,True,Even for some CPU implementations these days you may find that floating-point will implement certain algorithms faster than integer.,"Even for some CPU implementations these days you may find that <span style=""color: #9A14B2; font-weight: bold"">Floating-point:[OBJECT_A]</span> will implement certain algorithms faster than <span style=""color: #6CB219; font-weight: bold"">Integer:[OBJECT_B]</span>.",Even for some CPU implementations these days you may find that *Floating-point* will implement certain algorithms faster than §Integer$.
1576061021,2/5/2018 13:47:21,false,3337933485,,2/5/2018 13:46:18,false,elite,1.0,42968437,VEN,13,Barquisimeto,200.75.112.186,BETTER,Integer,,Floating-point,,E666554091,,True,Even for some CPU implementations these days you may find that floating-point will implement certain algorithms faster than integer.,"Even for some CPU implementations these days you may find that <span style=""color: #9A14B2; font-weight: bold"">Floating-point:[OBJECT_A]</span> will implement certain algorithms faster than <span style=""color: #6CB219; font-weight: bold"">Integer:[OBJECT_B]</span>.",Even for some CPU implementations these days you may find that *Floating-point* will implement certain algorithms faster than §Integer$.
1576061022,2/5/2018 13:46:56,false,3337932815,,2/5/2018 13:46:30,false,neodev,1.0,31649759,VEN,14,Mérida,186.89.82.218,NONE,Eclipse,,NetBeans,,O2317059430,,False,"Such as Eclipse, Netbeans, JCreator, ect.","Such as <span style=""color: #9A14B2; font-weight: bold"">Eclipse:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">NetBeans:[OBJECT_B]</span>, JCreator, ect.","Such as *Eclipse*, §NetBeans$, JCreator, ect."
1576061022,2/5/2018 13:47:18,false,3337933369,,2/5/2018 13:46:33,false,neodev,1.0,43980227,VEN,25,Caracas,186.167.249.125,NONE,Eclipse,,NetBeans,,O2317059430,,False,"Such as Eclipse, Netbeans, JCreator, ect.","Such as <span style=""color: #9A14B2; font-weight: bold"">Eclipse:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">NetBeans:[OBJECT_B]</span>, JCreator, ect.","Such as *Eclipse*, §NetBeans$, JCreator, ect."
1576061022,2/5/2018 13:49:06,false,3337936541,,2/5/2018 13:46:30,false,elite,1.0,44027232,VEN,25,Caracas,186.167.248.64,NONE,Eclipse,,NetBeans,,O2317059430,,False,"Such as Eclipse, Netbeans, JCreator, ect.","Such as <span style=""color: #9A14B2; font-weight: bold"">Eclipse:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">NetBeans:[OBJECT_B]</span>, JCreator, ect.","Such as *Eclipse*, §NetBeans$, JCreator, ect."
1576061023,2/5/2018 13:45:54,false,3337930903,,2/5/2018 13:45:24,false,elite,0.9167,42254325,ITA,04,Naples,79.42.30.181,NONE,Java,,Python,,N2142696790,,True,Scratch 'run-time peformance' and there are the run-time slower OO languages like Java or Python (who are often programming-time faster!).,"Scratch 'run-time peformance' and there are the run-time slower OO languages like <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> (who are often programming-time faster!).",Scratch 'run-time peformance' and there are the run-time slower OO languages like *Java* or §Python$ (who are often programming-time faster!).
1576061023,2/5/2018 13:45:55,false,3337930927,,2/5/2018 13:45:24,false,elite,0.9,43297228,VEN,23,Maracaibo,201.211.13.51,NONE,Java,,Python,,N2142696790,,True,Scratch 'run-time peformance' and there are the run-time slower OO languages like Java or Python (who are often programming-time faster!).,"Scratch 'run-time peformance' and there are the run-time slower OO languages like <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> (who are often programming-time faster!).",Scratch 'run-time peformance' and there are the run-time slower OO languages like *Java* or §Python$ (who are often programming-time faster!).
1576061023,2/5/2018 16:21:51,false,3338208494,,2/5/2018 16:21:20,false,neodev,1.0,13396426,PER,03,Abancay,201.230.158.1,NONE,Java,,Python,,N2142696790,,True,Scratch 'run-time peformance' and there are the run-time slower OO languages like Java or Python (who are often programming-time faster!).,"Scratch 'run-time peformance' and there are the run-time slower OO languages like <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> (who are often programming-time faster!).",Scratch 'run-time peformance' and there are the run-time slower OO languages like *Java* or §Python$ (who are often programming-time faster!).
1576061024,2/5/2018 13:46:59,false,3337932852,,2/5/2018 13:46:45,false,neodev,0.8667,38713068,VEN,25,Caracas,186.167.242.227,NONE,Windows XP,,Windows 8,,M1937579027,,True,"OS : Windows XP SP3 to Windows 8 (support all 32+64-bit) 1GHz processor or faster 512 MB RAM 80 MB Free hardisk space Bahasa yang tersedia : English, ChineseSimp, ChineseTrad, French, German, Japanese, Korean, Russian, Spanish","OS : <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> SP3 to <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span> (support all 32+64-bit) 1GHz processor or faster 512 MB RAM 80 MB Free hardisk space Bahasa yang tersedia : English, ChineseSimp, ChineseTrad, French, German, Japanese, Korean, Russian, Spanish","OS : *Windows XP* SP3 to §Windows 8$ (support all 32+64-bit) 1GHz processor or faster 512 MB RAM 80 MB Free hardisk space Bahasa yang tersedia : English, ChineseSimp, ChineseTrad, French, German, Japanese, Korean, Russian, Spanish"
1576061024,2/5/2018 13:47:18,false,3337933360,,2/5/2018 13:46:46,false,neodev,1.0,43649464,COL,34,Bogota,181.61.161.41,NONE,Windows XP,,Windows 8,,M1937579027,,True,"OS : Windows XP SP3 to Windows 8 (support all 32+64-bit) 1GHz processor or faster 512 MB RAM 80 MB Free hardisk space Bahasa yang tersedia : English, ChineseSimp, ChineseTrad, French, German, Japanese, Korean, Russian, Spanish","OS : <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> SP3 to <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span> (support all 32+64-bit) 1GHz processor or faster 512 MB RAM 80 MB Free hardisk space Bahasa yang tersedia : English, ChineseSimp, ChineseTrad, French, German, Japanese, Korean, Russian, Spanish","OS : *Windows XP* SP3 to §Windows 8$ (support all 32+64-bit) 1GHz processor or faster 512 MB RAM 80 MB Free hardisk space Bahasa yang tersedia : English, ChineseSimp, ChineseTrad, French, German, Japanese, Korean, Russian, Spanish"
1576061024,2/5/2018 13:47:56,false,3337934452,,2/5/2018 13:46:48,false,elite,1.0,43302063,BGR,"","",212.5.158.209,NONE,Windows XP,,Windows 8,,M1937579027,,True,"OS : Windows XP SP3 to Windows 8 (support all 32+64-bit) 1GHz processor or faster 512 MB RAM 80 MB Free hardisk space Bahasa yang tersedia : English, ChineseSimp, ChineseTrad, French, German, Japanese, Korean, Russian, Spanish","OS : <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> SP3 to <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span> (support all 32+64-bit) 1GHz processor or faster 512 MB RAM 80 MB Free hardisk space Bahasa yang tersedia : English, ChineseSimp, ChineseTrad, French, German, Japanese, Korean, Russian, Spanish","OS : *Windows XP* SP3 to §Windows 8$ (support all 32+64-bit) 1GHz processor or faster 512 MB RAM 80 MB Free hardisk space Bahasa yang tersedia : English, ChineseSimp, ChineseTrad, French, German, Japanese, Korean, Russian, Spanish"
1576061025,2/5/2018 13:46:59,false,3337932856,,2/5/2018 13:46:45,false,neodev,0.8667,38713068,VEN,25,Caracas,186.167.242.227,NONE,Perl,,JavaScript,,S3045780679,,True,We found that C++ delivered better performance than Java and allowed for better code organization and reuse than C. Also we expect that future versions of UI will be partially implemented in JavaScript and Java in addition to Perl and Bourne Shell.,"We found that C++ delivered better performance than Java and allowed for better code organization and reuse than C. Also we expect that future versions of UI will be partially implemented in <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> and Java in addition to <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span> and Bourne Shell.",We found that C++ delivered better performance than Java and allowed for better code organization and reuse than C. Also we expect that future versions of UI will be partially implemented in *JavaScript* and Java in addition to §Perl$ and Bourne Shell.
1576061025,2/5/2018 13:47:18,false,3337933361,,2/5/2018 13:46:46,false,neodev,1.0,43649464,COL,34,Bogota,181.61.161.41,NONE,Perl,,JavaScript,,S3045780679,,True,We found that C++ delivered better performance than Java and allowed for better code organization and reuse than C. Also we expect that future versions of UI will be partially implemented in JavaScript and Java in addition to Perl and Bourne Shell.,"We found that C++ delivered better performance than Java and allowed for better code organization and reuse than C. Also we expect that future versions of UI will be partially implemented in <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> and Java in addition to <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span> and Bourne Shell.",We found that C++ delivered better performance than Java and allowed for better code organization and reuse than C. Also we expect that future versions of UI will be partially implemented in *JavaScript* and Java in addition to §Perl$ and Bourne Shell.
1576061025,2/5/2018 13:47:56,false,3337934449,,2/5/2018 13:46:48,false,elite,1.0,43302063,BGR,"","",212.5.158.209,NONE,Perl,,JavaScript,,S3045780679,,True,We found that C++ delivered better performance than Java and allowed for better code organization and reuse than C. Also we expect that future versions of UI will be partially implemented in JavaScript and Java in addition to Perl and Bourne Shell.,"We found that C++ delivered better performance than Java and allowed for better code organization and reuse than C. Also we expect that future versions of UI will be partially implemented in <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> and Java in addition to <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span> and Bourne Shell.",We found that C++ delivered better performance than Java and allowed for better code organization and reuse than C. Also we expect that future versions of UI will be partially implemented in *JavaScript* and Java in addition to §Perl$ and Bourne Shell.
1576061026,2/5/2018 13:45:22,false,3337929891,,2/5/2018 13:44:46,false,clixsense,0.8261,35115952,UKR,14,Lugansk,192.166.131.126,BETTER,Java,,Lisp,,O2393366554,,True,"The abstraction level of both C# and Java is mediocre; it's much better than C, somewhat weaker (!) than C++, and not nearly as good as languages that support both object-oriented and functional programming (such as Lisp and Ocaml).","The abstraction level of both C# and <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> is mediocre; it's much better than C, somewhat weaker (!) than C++, and not nearly as good as languages that support both object-oriented and functional programming (such as <span style=""color: #6CB219; font-weight: bold"">Lisp:[OBJECT_B]</span> and Ocaml).","The abstraction level of both C# and *Java* is mediocre; it's much better than C, somewhat weaker (!) than C++, and not nearly as good as languages that support both object-oriented and functional programming (such as §Lisp$ and Ocaml)."
1576061026,2/5/2018 13:45:23,false,3337929964,,2/5/2018 13:44:44,false,elite,0.9474,43548179,VEN,15,Cúa,190.75.37.116,WORSE,Java,,Lisp,,O2393366554,,True,"The abstraction level of both C# and Java is mediocre; it's much better than C, somewhat weaker (!) than C++, and not nearly as good as languages that support both object-oriented and functional programming (such as Lisp and Ocaml).","The abstraction level of both C# and <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> is mediocre; it's much better than C, somewhat weaker (!) than C++, and not nearly as good as languages that support both object-oriented and functional programming (such as <span style=""color: #6CB219; font-weight: bold"">Lisp:[OBJECT_B]</span> and Ocaml).","The abstraction level of both C# and *Java* is mediocre; it's much better than C, somewhat weaker (!) than C++, and not nearly as good as languages that support both object-oriented and functional programming (such as §Lisp$ and Ocaml)."
1576061026,2/5/2018 13:45:39,false,3337930415,,2/5/2018 13:44:46,false,clixsense,1.0,6335115,SRB,02,Subotica,109.93.88.75,WORSE,Java,,Lisp,,O2393366554,,True,"The abstraction level of both C# and Java is mediocre; it's much better than C, somewhat weaker (!) than C++, and not nearly as good as languages that support both object-oriented and functional programming (such as Lisp and Ocaml).","The abstraction level of both C# and <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> is mediocre; it's much better than C, somewhat weaker (!) than C++, and not nearly as good as languages that support both object-oriented and functional programming (such as <span style=""color: #6CB219; font-weight: bold"">Lisp:[OBJECT_B]</span> and Ocaml).","The abstraction level of both C# and *Java* is mediocre; it's much better than C, somewhat weaker (!) than C++, and not nearly as good as languages that support both object-oriented and functional programming (such as §Lisp$ and Ocaml)."
1576061027,2/5/2018 13:45:54,false,3337930885,,2/5/2018 13:45:24,false,elite,0.9167,42254325,ITA,04,Naples,79.42.30.181,WORSE,OpenGL,,Direct3D,,J1554986431,,True,"John Carmack, the co-founder of id Software who pretty much helped invent the first-person shooter genre, not to mention an all-around fantastic gentleman (we hung on his every word during last year's QuakeCon ), has said that he now believes Direct3D is a superior API to OpenGL .","John Carmack, the co-founder of id Software who pretty much helped invent the first-person shooter genre, not to mention an all-around fantastic gentleman (we hung on his every word during last year's QuakeCon ), has said that he now believes <span style=""color: #9A14B2; font-weight: bold"">Direct3D:[OBJECT_A]</span> is a superior API to <span style=""color: #6CB219; font-weight: bold"">OpenGL:[OBJECT_B]</span> .","John Carmack, the co-founder of id Software who pretty much helped invent the first-person shooter genre, not to mention an all-around fantastic gentleman (we hung on his every word during last year's QuakeCon ), has said that he now believes *Direct3D* is a superior API to §OpenGL$ ."
1576061027,2/5/2018 13:45:55,false,3337930915,,2/5/2018 13:45:24,false,elite,0.9,43297228,VEN,23,Maracaibo,201.211.13.51,BETTER,OpenGL,,Direct3D,,J1554986431,,True,"John Carmack, the co-founder of id Software who pretty much helped invent the first-person shooter genre, not to mention an all-around fantastic gentleman (we hung on his every word during last year's QuakeCon ), has said that he now believes Direct3D is a superior API to OpenGL .","John Carmack, the co-founder of id Software who pretty much helped invent the first-person shooter genre, not to mention an all-around fantastic gentleman (we hung on his every word during last year's QuakeCon ), has said that he now believes <span style=""color: #9A14B2; font-weight: bold"">Direct3D:[OBJECT_A]</span> is a superior API to <span style=""color: #6CB219; font-weight: bold"">OpenGL:[OBJECT_B]</span> .","John Carmack, the co-founder of id Software who pretty much helped invent the first-person shooter genre, not to mention an all-around fantastic gentleman (we hung on his every word during last year's QuakeCon ), has said that he now believes *Direct3D* is a superior API to §OpenGL$ ."
1576061027,2/5/2018 15:51:34,false,3338150754,,2/5/2018 15:51:03,false,clixsense,0.9,43628047,TUR,68,Ankara,176.33.243.247,BETTER,OpenGL,,Direct3D,,J1554986431,,True,"John Carmack, the co-founder of id Software who pretty much helped invent the first-person shooter genre, not to mention an all-around fantastic gentleman (we hung on his every word during last year's QuakeCon ), has said that he now believes Direct3D is a superior API to OpenGL .","John Carmack, the co-founder of id Software who pretty much helped invent the first-person shooter genre, not to mention an all-around fantastic gentleman (we hung on his every word during last year's QuakeCon ), has said that he now believes <span style=""color: #9A14B2; font-weight: bold"">Direct3D:[OBJECT_A]</span> is a superior API to <span style=""color: #6CB219; font-weight: bold"">OpenGL:[OBJECT_B]</span> .","John Carmack, the co-founder of id Software who pretty much helped invent the first-person shooter genre, not to mention an all-around fantastic gentleman (we hung on his every word during last year's QuakeCon ), has said that he now believes *Direct3D* is a superior API to §OpenGL$ ."
1576061028,2/5/2018 13:45:59,false,3337931014,,2/5/2018 13:45:28,false,neodev,1.0,31649759,VEN,14,Mérida,186.89.82.218,WORSE,Java,,Groovy,,R2850506051,,True,"This last fact alone makes it easier to code in Java, even though the code can never be as terse and and elegant as the equivalent Groovy code.","This last fact alone makes it easier to code in <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>, even though the code can never be as terse and and elegant as the equivalent <span style=""color: #6CB219; font-weight: bold"">Groovy:[OBJECT_B]</span> code.","This last fact alone makes it easier to code in *Java*, even though the code can never be as terse and and elegant as the equivalent §Groovy$ code."
1576061028,2/5/2018 13:46:01,false,3337931032,,2/5/2018 13:45:25,false,elite,0.9474,43548179,VEN,15,Cúa,190.75.37.116,WORSE,Java,,Groovy,,R2850506051,,True,"This last fact alone makes it easier to code in Java, even though the code can never be as terse and and elegant as the equivalent Groovy code.","This last fact alone makes it easier to code in <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>, even though the code can never be as terse and and elegant as the equivalent <span style=""color: #6CB219; font-weight: bold"">Groovy:[OBJECT_B]</span> code.","This last fact alone makes it easier to code in *Java*, even though the code can never be as terse and and elegant as the equivalent §Groovy$ code."
1576061028,2/5/2018 15:04:41,false,3338068522,,2/5/2018 14:45:49,false,clixsense,0.8333,42392800,SRB,00,Belgrade,93.86.237.129,WORSE,Java,,Groovy,,R2850506051,,True,"This last fact alone makes it easier to code in Java, even though the code can never be as terse and and elegant as the equivalent Groovy code.","This last fact alone makes it easier to code in <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>, even though the code can never be as terse and and elegant as the equivalent <span style=""color: #6CB219; font-weight: bold"">Groovy:[OBJECT_B]</span> code.","This last fact alone makes it easier to code in *Java*, even though the code can never be as terse and and elegant as the equivalent §Groovy$ code."
1576061029,2/5/2018 13:47:30,false,3337933681,,2/5/2018 13:46:38,false,elite,0.8571,38021992,RUS,48,Moscow,176.14.186.27,NONE,Ruby,,Python,,K1725316605,,True,"Modern languages like scala, ruby and maybe python are much better at this.","Modern languages like scala, <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> and maybe <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> are much better at this.","Modern languages like scala, *Ruby* and maybe §Python$ are much better at this."
1576061029,2/5/2018 13:47:40,false,3337933963,,2/5/2018 13:46:39,false,elite,1.0,41260034,BIH,01,Sarajevo,92.36.171.55,BETTER,Ruby,,Python,,K1725316605,,True,"Modern languages like scala, ruby and maybe python are much better at this.","Modern languages like scala, <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> and maybe <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> are much better at this.","Modern languages like scala, *Ruby* and maybe §Python$ are much better at this."
