word_a	freq_a	word_b	freq_b	type	use_marker
plumber	11661	bricklayer	2980	seed=carpenter	False
plumber	11661	roofer	1875	seed=carpenter	True
laborer	10857	welder	5007	seed=carpenter	True
laborer	10857	bricklayer	2980	seed=carpenter	True
laborer	10857	roofer	1875	seed=carpenter	True
welder	5007	bricklayer	2980	seed=carpenter	False
welder	5007	roofer	1875	seed=carpenter	True
bricklayer	2980	roofer	1875	seed=carpenter	True
kennedy	445654	lincoln	274404	seed=hoover	True
kennedy	445654	reagan	212189	seed=hoover	True
kennedy	445654	nixon	143552	seed=hoover	False
kennedy	445654	truman	53691	seed=hoover	True
kennedy	445654	eisenhower	42972	seed=hoover	True
kennedy	445654	coolidge	12123	seed=hoover	True
kennedy	445654	taf	1583	seed=hoover	True
kennedy	445654	roosevel	10	seed=hoover	False
lincoln	274404	reagan	212189	seed=hoover	True
lincoln	274404	nixon	143552	seed=hoover	True
lincoln	274404	truman	53691	seed=hoover	True
lincoln	274404	eisenhower	42972	seed=hoover	True
lincoln	274404	coolidge	12123	seed=hoover	False
lincoln	274404	taf	1583	seed=hoover	True
lincoln	274404	roosevel	10	seed=hoover	True
reagan	212189	nixon	143552	seed=hoover	True
reagan	212189	truman	53691	seed=hoover	True
reagan	212189	eisenhower	42972	seed=hoover	False
reagan	212189	coolidge	12123	seed=hoover	True
reagan	212189	taf	1583	seed=hoover	True
reagan	212189	roosevel	10	seed=hoover	True
nixon	143552	truman	53691	seed=hoover	True
nixon	143552	eisenhower	42972	seed=hoover	False
nixon	143552	coolidge	12123	seed=hoover	True
nixon	143552	taf	1583	seed=hoover	True
nixon	143552	roosevel	10	seed=hoover	True
truman	53691	eisenhower	42972	seed=hoover	True
truman	53691	coolidge	12123	seed=hoover	False
truman	53691	taf	1583	seed=hoover	True
truman	53691	roosevel	10	seed=hoover	True
eisenhower	42972	coolidge	12123	seed=hoover	True
eisenhower	42972	taf	1583	seed=hoover	True
eisenhower	42972	roosevel	10	seed=hoover	False
coolidge	12123	taf	1583	seed=hoover	True
coolidge	12123	roosevel	10	seed=hoover	True
taf	1583	roosevel	10	seed=hoover	True
california	1435617	virginia	615385	seed=florida	True
california	1435617	georgia	606438	seed=florida	False
california	1435617	carolina	599464	seed=florida	True
california	1435617	michigan	467367	seed=florida	True
california	1435617	pennsylvania	417775	seed=florida	True
california	1435617	missouri	254134	seed=florida	True
california	1435617	oregon	252530	seed=florida	False
california	1435617	arizon	60	seed=florida	True
virginia	615385	georgia	606438	seed=florida	True
virginia	615385	carolina	599464	seed=florida	True
virginia	615385	michigan	467367	seed=florida	True
virginia	615385	pennsylvania	417775	seed=florida	False
virginia	615385	missouri	254134	seed=florida	True
virginia	615385	oregon	252530	seed=florida	True
virginia	615385	arizon	60	seed=florida	True
georgia	606438	carolina	599464	seed=florida	True
georgia	606438	michigan	467367	seed=florida	False
georgia	606438	pennsylvania	417775	seed=florida	True
georgia	606438	missouri	254134	seed=florida	True
georgia	606438	oregon	252530	seed=florida	True
georgia	606438	arizon	60	seed=florida	True
carolina	599464	michigan	467367	seed=florida	False
carolina	599464	pennsylvania	417775	seed=florida	True
carolina	599464	missouri	254134	seed=florida	True
carolina	599464	oregon	252530	seed=florida	True
carolina	599464	arizon	60	seed=florida	True
michigan	467367	pennsylvania	417775	seed=florida	False
michigan	467367	missouri	254134	seed=florida	True
michigan	467367	oregon	252530	seed=florida	True
michigan	467367	arizon	60	seed=florida	True
pennsylvania	417775	missouri	254134	seed=florida	True
pennsylvania	417775	oregon	252530	seed=florida	False
pennsylvania	417775	arizon	60	seed=florida	True
missouri	254134	oregon	252530	seed=florida	True
missouri	254134	arizon	60	seed=florida	True
oregon	252530	arizon	60	seed=florida	True
coffee	299093	drink	279555	seed=wine	False
coffee	299093	milk	235751	seed=wine	True
coffee	299093	beer	227979	seed=wine	True
coffee	299093	tea	222675	seed=wine	True
coffee	299093	juice	114683	seed=wine	True
coffee	299093	champagne	48950	seed=wine	False
coffee	299093	beverage	43742	seed=wine	True
coffee	299093	cider	16241	seed=wine	True
drink	279555	champagne	48950	seed=wine	True
drink	279555	cider	16241	seed=wine	True
milk	235751	champagne	48950	seed=wine	False
milk	235751	cider	16241	seed=wine	True
beer	227979	champagne	48950	seed=wine	True
beer	227979	cider	16241	seed=wine	True
tea	222675	champagne	48950	seed=wine	True
tea	222675	cider	16241	seed=wine	False
juice	114683	champagne	48950	seed=wine	True
juice	114683	cider	16241	seed=wine	True
champagne	48950	beverage	43742	seed=wine	True
champagne	48950	cider	16241	seed=wine	True
beverage	43742	cider	16241	seed=wine	False
harvard	292493	stanford	166252	seed=yale	True
harvard	292493	princeton	119156	seed=yale	True
harvard	292493	cornell	77579	seed=yale	True
harvard	292493	mit	51362	seed=yale	True
harvard	292493	dartmouth	40469	seed=yale	False
harvard	292493	nyu	10734	seed=yale	True
stanford	166252	princeton	119156	seed=yale	True
stanford	166252	cornell	77579	seed=yale	True
stanford	166252	mit	51362	seed=yale	True
stanford	166252	dartmouth	40469	seed=yale	False
stanford	166252	nyu	10734	seed=yale	True
princeton	119156	cornell	77579	seed=yale	True
princeton	119156	mit	51362	seed=yale	True
princeton	119156	dartmouth	40469	seed=yale	True
princeton	119156	nyu	10734	seed=yale	False
cornell	77579	mit	51362	seed=yale	True
cornell	77579	dartmouth	40469	seed=yale	True
cornell	77579	nyu	10734	seed=yale	True
mit	51362	dartmouth	40469	seed=yale	True
mit	51362	nyu	10734	seed=yale	False
dartmouth	40469	nyu	10734	seed=yale	True
phone	976680	mobile	455344	seed=cellphone	True
phone	976680	laptop	91676	seed=cellphone	True
phone	976680	iphone	81671	seed=cellphone	True
phone	976680	ipod	73339	seed=cellphone	False
phone	976680	wallet	33033	seed=cellphone	True
phone	976680	pager	17447	seed=cellphone	True
mobile	455344	laptop	91676	seed=cellphone	True
mobile	455344	iphone	81671	seed=cellphone	True
mobile	455344	ipod	73339	seed=cellphone	False
mobile	455344	wallet	33033	seed=cellphone	True
mobile	455344	pager	17447	seed=cellphone	True
laptop	91676	iphone	81671	seed=cellphone	True
laptop	91676	ipod	73339	seed=cellphone	True
laptop	91676	wallet	33033	seed=cellphone	False
laptop	91676	pager	17447	seed=cellphone	True
iphone	81671	ipod	73339	seed=cellphone	True
iphone	81671	wallet	33033	seed=cellphone	True
iphone	81671	pager	17447	seed=cellphone	True
ipod	73339	wallet	33033	seed=cellphone	False
ipod	73339	pager	17447	seed=cellphone	True
wallet	33033	pager	17447	seed=cellphone	True
