id,sentence,object_a,object_b,most_frequent_label,most_frequent_percentage,path
S2972137051,"Unix proved to be the fertile ground for scripting development and essentially pioneered scripting as it was the first environment in which scripting was put on a solid basis with AWK, C-shell, and later Perl.",Perl,AWK,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
S2972137051,"Unix proved to be the fertile ground for scripting development and essentially pioneered scripting as it was the first environment in which scripting was put on a solid basis with AWK, C-shell, and later Perl.",Perl,AWK,NONE,1.0,X/PROPN/ROOT/^ shell/NOUN/conj/V Y/PROPN/conj/<
S2972137051,"Unix proved to be the fertile ground for scripting development and essentially pioneered scripting as it was the first environment in which scripting was put on a solid basis with AWK, C-shell, and later Perl.",Perl,AWK,NONE,1.0,X/PROPN/ROOT/^ later/ADV/advmod/V Y/PROPN/conj/<
Q2687645413,"The sausage is decent too, three kinds sold by the sandwich ($7.50) or by the pound ($15.75).",sandwich,sausage,NONE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ kind/NOUN/attr/< sell/VERB/acl/< by/ADP/agent/< Y/PROPN/pobj/<
Q2687645413,"The sausage is decent too, three kinds sold by the sandwich ($7.50) or by the pound ($15.75).",sandwich,sausage,NONE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ kind/NOUN/attr/< sell/VERB/acl/< by/ADP/agent/< the/DET/det/V Y/PROPN/pobj/<
J1532278678,"I would definately recomend carrying both types of ""angle helper"" if doing things for real.And the Leica LRF is better than the Nikon.",Nikon,Leica,BETTER,1.0,X/PROPN/compound/> be/VERB/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
J1532278678,"I would definately recomend carrying both types of ""angle helper"" if doing things for real.And the Leica LRF is better than the Nikon.",Nikon,Leica,BETTER,1.0,X/PROPN/compound/> be/VERB/ROOT/^ than/ADP/prep/< the/DET/det/V Y/PROPN/pobj/<
J1492552789,"It would have been better to write it in Java or even in Perl, but sh and",Java,Perl,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
J1492552789,"It would have been better to write it in Java or even in Perl, but sh and",Java,Perl,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/pobj/<
J1492552789,"It would have been better to write it in Java or even in Perl, but sh and",Java,Perl,NONE,1.0,X/PROPN/ROOT/^ in/ADP/conj/V Y/PROPN/pobj/<
G1001826859,"I also enjoy Objective-C, Swift, Python and C#.",Swift,Objective-C,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1860620564,Obviously a LED IPS like the Apple Cinema Display would be far better than the CCFL IPS like my Dell U2311H.,Apple,Dell,BETTER,1.0,X/PROPN/compound/> be/VERB/ROOT/^ like/ADP/prep/< Y/PROPN/pobj/<
L1860620564,Obviously a LED IPS like the Apple Cinema Display would be far better than the CCFL IPS like my Dell U2311H.,Apple,Dell,BETTER,1.0,X/PROPN/compound/> be/VERB/ROOT/^ like/ADP/prep/< my/ADJ/poss/V Y/PROPN/pobj/<
N2196266989,"She went to a whiteboard and compared HP with better-performing competitors: Dell Computer in PCs, Sun in servers, and IBM in services.",IBM,Dell,NONE,0.8,X/PROPN/compound/> computer/PROPN/ROOT/^ Y/PROPN/conj/<
S3087380573,"We tested PostgreSQL, and it was acutually faster, and easier to maintain then our Oracle database.",Oracle,PostgreSQL,BETTER,1.0,X/PROPN/ROOT/^ Y/PROPN/dobj/<
S3087380573,"We tested PostgreSQL, and it was acutually faster, and easier to maintain then our Oracle database.",Oracle,PostgreSQL,BETTER,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/dobj/<
S3087380573,"We tested PostgreSQL, and it was acutually faster, and easier to maintain then our Oracle database.",Oracle,PostgreSQL,BETTER,1.0,X/PROPN/ROOT/^ be/VERB/conj/V Y/PROPN/dobj/<
S3087380573,"We tested PostgreSQL, and it was acutually faster, and easier to maintain then our Oracle database.",Oracle,PostgreSQL,BETTER,1.0,X/PROPN/ROOT/^ our/ADJ/poss/V Y/PROPN/dobj/<
E584184949,Direct3D is now better than OpenGL Says John Carmack,OpenGL,Direct3D,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
F785916071,"From Vaccuum Tubes, to Transistors, to Integrated Circuits, to Solid State Ram, to Winchester disks, to Liquid Crystal and LED displays, to Ethernet, to Wifi and Bluetooth.",Ethernet,Bluetooth,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
F785916071,"From Vaccuum Tubes, to Transistors, to Integrated Circuits, to Solid State Ram, to Winchester disks, to Liquid Crystal and LED displays, to Ethernet, to Wifi and Bluetooth.",Ethernet,Bluetooth,NONE,1.0,X/PROPN/ROOT/^ to/ADP/prep/V Y/PROPN/conj/<
P2483264569,"The faster transit times include bringing Calgary to cities in Arkansas, Arizona, california, Kansas, Louisiana, South carolina and New Mexico within four days.",california,carolina,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
P2483264569,"The faster transit times include bringing Calgary to cities in Arkansas, Arizona, california, Kansas, Louisiana, South carolina and New Mexico within four days.",california,carolina,NONE,1.0,X/PROPN/ROOT/^ kansas/PROPN/conj/V Y/PROPN/conj/<
P2483264569,"The faster transit times include bringing Calgary to cities in Arkansas, Arizona, california, Kansas, Louisiana, South carolina and New Mexico within four days.",california,carolina,NONE,1.0,X/PROPN/ROOT/^ south/PROPN/compound/V Y/PROPN/conj/<
K1676562801,Many Sigma lenses are as good & in some cases better optically to Nikon lenses.,Sigma,Nikon,BETTER,0.8,X/PROPN/compound/> be/VERB/ROOT/^ to/ADP/prep/< Y/PROPN/pobj/<
O2348706518,tennis and volleyball,tennis,volleyball,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
O2348706518,tennis and volleyball,tennis,volleyball,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
I1295490099,"Intel® Pentium processor or equivalent with: - 233 MHz or faster for Windows 98, ME & 2000 - 233 MHz or faster for Windows 2000 & 2003 - 300 MHz or faster for Windows XP",Windows XP,Windows 98,NONE,0.6,X/PROPN/nummod/> mhz/NOUN/ROOT/^ fast/ADJ/conj/< for/ADP/prep/< Y/PROPN/pobj/<
I1295490099,"Intel® Pentium processor or equivalent with: - 233 MHz or faster for Windows 98, ME & 2000 - 233 MHz or faster for Windows 2000 & 2003 - 300 MHz or faster for Windows XP",Windows XP,Windows 98,NONE,0.6,X/PROPN/nummod/> me/PROPN/conj/V mhz/NOUN/ROOT/^ fast/ADJ/conj/< for/ADP/prep/< Y/PROPN/pobj/<
I1295490099,"Intel® Pentium processor or equivalent with: - 233 MHz or faster for Windows 98, ME & 2000 - 233 MHz or faster for Windows 2000 & 2003 - 300 MHz or faster for Windows XP",Windows XP,Windows 98,NONE,0.6,X/PROPN/nummod/> mhz/NOUN/appos/V mhz/NOUN/ROOT/^ fast/ADJ/conj/< for/ADP/prep/< Y/PROPN/pobj/<
D437721274,"BYU has better coaching staffs in women's basketball, women's softball, and men and women's volleyball.",basketball,volleyball,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
D437721274,"BYU has better coaching staffs in women's basketball, women's softball, and men and women's volleyball.",basketball,volleyball,NONE,1.0,X/PROPN/ROOT/^ softball/NOUN/conj/V Y/PROPN/conj/<
H1125281525,If you use NetBeans instead of Eclipse.,Eclipse,NetBeans,NONE,0.6,X/PROPN/ROOT/^ Y/PROPN/pobj/<
H1125281525,If you use NetBeans instead of Eclipse.,Eclipse,NetBeans,NONE,0.6,X/PROPN/ROOT/^ of/ADP/cc/V Y/PROPN/pobj/<
T3184470721,"Windows 8 is a Metro shell on an otherwise Windows XP frame (Vista and 7 only candy-coated it, poorly I might add).",Windows XP,Windows 8,NONE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ metro/PROPN/attr/< on/ADP/prep/< Y/PROPN/pobj/<
T3184470721,"Windows 8 is a Metro shell on an otherwise Windows XP frame (Vista and 7 only candy-coated it, poorly I might add).",Windows XP,Windows 8,NONE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ metro/PROPN/attr/< on/ADP/prep/< an/DET/det/V Y/PROPN/pobj/<
T3184470721,"Windows 8 is a Metro shell on an otherwise Windows XP frame (Vista and 7 only candy-coated it, poorly I might add).",Windows XP,Windows 8,NONE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ metro/PROPN/attr/< on/ADP/prep/< otherwise/ADV/advmod/V Y/PROPN/pobj/<
C356486942,"As for IBM's competition, Claybrook says that ""the reason why they're behind Dell and Compaq is that they had better Intel channels.",Intel,Dell,NONE,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ have/VERB/ccomp/< Y/PROPN/dobj/<
C356486942,"As for IBM's competition, Claybrook says that ""the reason why they're behind Dell and Compaq is that they had better Intel channels.",Intel,Dell,NONE,0.8,X/PROPN/nsubj/> and/CONJ/cc/V be/VERB/ROOT/^ have/VERB/ccomp/< Y/PROPN/dobj/<
C356486942,"As for IBM's competition, Claybrook says that ""the reason why they're behind Dell and Compaq is that they had better Intel channels.",Intel,Dell,NONE,0.8,X/PROPN/nsubj/> compaq/PROPN/conj/V be/VERB/ROOT/^ have/VERB/ccomp/< Y/PROPN/dobj/<
C356486942,"As for IBM's competition, Claybrook says that ""the reason why they're behind Dell and Compaq is that they had better Intel channels.",Intel,Dell,NONE,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ have/VERB/ccomp/< good/ADJ/amod/V Y/PROPN/dobj/<
L1894196961,One example would be Motrin or Advil.,Advil,Motrin,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1894196961,One example would be Motrin or Advil.,Advil,Motrin,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
F804938976,georgia is a better team right now than South carolina.,georgia,carolina,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
F804938976,georgia is a better team right now than South carolina.,georgia,carolina,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ than/ADP/prep/< south/PROPN/compound/V Y/PROPN/pobj/<
Q2614428771,"The point is Skov saying that somehow michigan is worse than a Notre Dame, USC, or virginia, because that's just plain false.",virginia,michigan,WORSE,0.4,X/PROPN/nsubj/> be/VERB/ROOT/^ bad/ADJ/acomp/< than/ADP/prep/< dame/PROPN/pobj/< usc/PROPN/conj/< Y/PROPN/conj/<
H1086721755,"I forgot how awesome the gamecube is, better than the wii imo",wii,gamecube,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
H1086721755,"I forgot how awesome the gamecube is, better than the wii imo",wii,gamecube,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< the/DET/det/V Y/PROPN/pobj/<
S3058341937,"We know the worst of the crisis is behind us, said Ghosn, who is also CEO of Renault SA, which holds a better than 40 percent stake in Nissan.",Nissan,Renault,NONE,0.6,X/PROPN/compound/> sa/PROPN/ROOT/^ hold/VERB/relcl/< stake/NOUN/dobj/< in/ADP/prep/< Y/PROPN/pobj/<
E705826585,Fierce competition The bad news is that soccer fans relate much better to Nike ( NYSE:NKE ) and Adidas ( NASDAQOTH:ADDYY ) .,Nike,Adidas,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
E705826585,Fierce competition The bad news is that soccer fans relate much better to Nike ( NYSE:NKE ) and Adidas ( NASDAQOTH:ADDYY ) .,Nike,Adidas,NONE,1.0,X/PROPN/ROOT/^ nyse:nke/PROPN/appos/V Y/PROPN/conj/<
E705826585,Fierce competition The bad news is that soccer fans relate much better to Nike ( NYSE:NKE ) and Adidas ( NASDAQOTH:ADDYY ) .,Nike,Adidas,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
M1939893394,"Other partners in the Better Buildings Challenge, including Nissan, Ford, GM, Kohl's and the cities of Atlanta and Fort Worth, Texas will work on cutting water consumption.",Ford,Nissan,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
Q2771069988,They are free are better than any roll-your-own encryption via PHP or JavaScript.,PHP,JavaScript,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
Q2771069988,They are free are better than any roll-your-own encryption via PHP or JavaScript.,PHP,JavaScript,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
I1245597759,"Includes homemade sauce, pasta, salad and decent bread.",bread,pasta,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1245597759,"Includes homemade sauce, pasta, salad and decent bread.",bread,pasta,NONE,1.0,X/PROPN/ROOT/^ salad/NOUN/conj/V Y/PROPN/conj/<
I1245597759,"Includes homemade sauce, pasta, salad and decent bread.",bread,pasta,NONE,1.0,X/PROPN/ROOT/^ decent/ADJ/amod/V Y/PROPN/conj/<
L1865039878,"Of course, for better AND worse, PHP is not Ruby, but the principles of both framework looks rather similar.",Ruby,PHP,NONE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ Y/ADJ/acomp/<
I1394887720,"I think you better take a look at OpenGL/SDL, instead of trying to reimplement DirectX (IMO, it is pointless - too much work, too little gain), since WINE already reimplemented most part of it (Direct3D.",OpenGL,Direct3D,NONE,0.8,NOPATH
R2861649606,"This post looks at Pepsi-Cola, a huge multinational corporation that's trying harder and harder to catch up to number one, Coca-Cola.",Coca-Cola,Pepsi,WORSE,0.8333333333333334,X/PROPN/compound/> cola/PROPN/ROOT/^ corporation/NOUN/appos/< try/VERB/relcl/< catch/VERB/xcomp/< number/NOUN/advcl/< Y/PROPN/advmod/<
T3194959853,"With Netflix as the cornerstone, amazon content as a supplement and youtube supposedly on the way, the $99 Roku box keeps looking better and better.",amazon,youtube,NONE,0.6,X/ADJ/amod/> content/NOUN/ROOT/^ as/ADP/prep/< supplement/NOUN/pobj/< Y/PROPN/conj/<
D399349100,"But it would be so much better if you could elaborate/substantiate each of your claims with examples: for each of the ""gone"", ""how it is in Python/C/whatever"" vs ""how is is 'gone' in Haskell"".",Python,Haskell,NONE,1.0,NOPATH
I1307312807,In their second meeting of the season Killorn and harvard got the better of Gotovets and cornell.,harvard,cornell,BETTER,0.6,X/PROPN/nsubj/> get/VERB/ROOT/^ good/ADJ/dobj/< of/ADP/prep/< gotovets/PROPN/pobj/< Y/PROPN/conj/<
N2212770281,"Since text processing features in Windows were lot inferior, to make life easy, we had downloaded Unix Command line port of many of its popular utilities such as grep, AWK, Sed, curl, lynx, wget, mycurl (just to name a few).",Sed,AWK,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
E587199916,Disk: OCZ Vertex Solid State 100GB OS: Windows 7 64-bit Hardware: Intel i5 2.2ghz laptop Virus scanner: Microsoft Security Essentials 2.0,Microsoft,Intel,NONE,1.0,X/PROPN/amod/> scanner/NOUN/ROOT/^ Y/PROPN/appos/<
K1724381228,Mobile Nokia 15           Motorola 6           HTC 10,Nokia,Motorola,BETTER,0.6,X/PROPN/ROOT/^ Y/PROPN/conj/<
K1724381228,Mobile Nokia 15           Motorola 6           HTC 10,Nokia,Motorola,BETTER,0.6,X/PROPN/ROOT/^ 15/NUM/nummod/V Y/PROPN/conj/<
G1030688472,"I can't even believe how some can compare to Sony and creative when they just take what Apple has done, trash it, then say their product is better.",Apple,Sony,NONE,0.6,X/PROPN/ROOT/^ Y/PROPN/dobj/<
G1030688472,"I can't even believe how some can compare to Sony and creative when they just take what Apple has done, trash it, then say their product is better.",Apple,Sony,NONE,0.6,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/dobj/<
G1030688472,"I can't even believe how some can compare to Sony and creative when they just take what Apple has done, trash it, then say their product is better.",Apple,Sony,NONE,0.6,X/PROPN/ROOT/^ creative/ADJ/conj/V Y/PROPN/dobj/<
G1030688472,"I can't even believe how some can compare to Sony and creative when they just take what Apple has done, trash it, then say their product is better.",Apple,Sony,NONE,0.6,X/PROPN/ROOT/^ take/VERB/advcl/V Y/PROPN/dobj/<
G1030688472,"I can't even believe how some can compare to Sony and creative when they just take what Apple has done, trash it, then say their product is better.",Apple,Sony,NONE,0.6,X/PROPN/ROOT/^ what/NOUN/dep/V Y/PROPN/dobj/<
O2397330271,The AHS baseball and softball teams ended their seasons with solid advances but no big trophies.,baseball,softball,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
O2397330271,The AHS baseball and softball teams ended their seasons with solid advances but no big trophies.,baseball,softball,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
N2120556492,"Ruby vs other dynamicaly typed interpreted languages like Python, Perl, PHP, ... it really is not slower.",Ruby,Python,NONE,0.8333333333333334,X/PROPN/ROOT/^ Y/PROPN/pobj/<
N2120556492,"Ruby vs other dynamicaly typed interpreted languages like Python, Perl, PHP, ... it really is not slower.",Ruby,Python,NONE,0.8333333333333334,X/PROPN/ROOT/^ type/VERB/pcomp/V Y/PROPN/pobj/<
T3226818365,"Yes, most likely Amazon, Google, et al., have far better security that your small business.",Google,Amazon,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
A99768554,"7:28-5:27 -- Another very solid three and out forced by michigan, South carolina forced to punt again.",carolina,michigan,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/appos/<
A99768554,"7:28-5:27 -- Another very solid three and out forced by michigan, South carolina forced to punt again.",carolina,michigan,NONE,0.8,X/PROPN/ROOT/^ south/PROPN/compound/V Y/PROPN/appos/<
N2260454983,So much better than Wellington milk tea.,milk,tea,NONE,0.8,X/PROPN/compound/> Y/PROPN/ROOT/^
I1299904753,In that regard we judged Python to be far superior to Perl.,Python,Perl,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ superior/ADJ/acomp/< to/ADP/prep/< Y/PROPN/pobj/<
M2023103609,PostgreSQL has better clustering support than MySQL so easier to support larger environments.,MySQL,PostgreSQL,BETTER,1.0,X/PROPN/nsubj/> have/VERB/ROOT/^ support/NOUN/dobj/< than/ADP/prep/< Y/PROPN/pobj/<
M1938941903,Other fundraisers for the football team include the annual golf outing and the 3 on 3 Superior Shootout basketball tournament.,football,golf,NONE,1.0,X/ADJ/amod/> team/NOUN/nsubj/> team/NOUN/ROOT/^ Y/PROPN/dobj/<
M1938941903,Other fundraisers for the football team include the annual golf outing and the 3 on 3 Superior Shootout basketball tournament.,football,golf,NONE,1.0,X/ADJ/amod/> team/NOUN/nsubj/> team/NOUN/ROOT/^ the/DET/det/V Y/PROPN/dobj/<
M1938941903,Other fundraisers for the football team include the annual golf outing and the 3 on 3 Superior Shootout basketball tournament.,football,golf,NONE,1.0,X/ADJ/amod/> team/NOUN/nsubj/> team/NOUN/ROOT/^ annual/ADJ/amod/V Y/PROPN/dobj/<
K1588561486,Kindle Fire: Google Smacks Amazon With Superior $199 Tablet,Google,Amazon,NONE,0.8,X/PROPN/nsubj/> smack/VERB/ROOT/^ Y/PROPN/dobj/<
I1315383553,"In the Y2K runup, the definition of collaboration was easier to wrap around the leading players, from Microsoft to Lotus/IBM to Netscape.",Microsoft,IBM,NONE,1.0,NOPATH
I1298054592,Internal timber and concrete floors,concrete,timber,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1298054592,Internal timber and concrete floors,concrete,timber,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
N2236237146,"So if Sony can offer a usable 650$ Laptop with a decent screen how about Apple providing a 1000$ 15"" Macbook that you can actually use?",Apple,Sony,NONE,0.6,X/PROPN/nsubj/> offer/VERB/ROOT/^ about/ADP/prep/< Y/PROPN/pobj/<
K1673554933,"Many interesting languages are slower than Java, including many of the languages that Graham suggests (Perl, Python, Scheme).",Python,Perl,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
M1964345775,"Pain and fever medicines such as acetaminophen, better know as Tylenol, and Ibuprofen, known as Advil or Motrin are not included in the FDA advisory.",Ibuprofen,Advil,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
M1964345775,"Pain and fever medicines such as acetaminophen, better know as Tylenol, and Ibuprofen, known as Advil or Motrin are not included in the FDA advisory.",Ibuprofen,Advil,NONE,1.0,X/PROPN/ROOT/^ know/VERB/acl/V Y/PROPN/pobj/<
F821495545,"Good for Apple, better for Google?",Apple,Google,NONE,0.6,X/PROPN/ROOT/^ Y/PROPN/pobj/<
F821495545,"Good for Apple, better for Google?",Apple,Google,NONE,0.6,X/PROPN/ROOT/^ good/ADJ/advmod/V Y/PROPN/pobj/<
G899589181,here and here ) the optical performance of the Sigma lens is better than the Nikon and Canon equivalents.,Sigma,Nikon,BETTER,1.0,X/ADJ/amod/> be/VERB/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
G899589181,here and here ) the optical performance of the Sigma lens is better than the Nikon and Canon equivalents.,Sigma,Nikon,BETTER,1.0,X/ADJ/amod/> be/VERB/ROOT/^ than/ADP/prep/< the/DET/det/V Y/PROPN/pobj/<
I1295465414,"IntelliJ features Groovy, GWT, and CSS3 improvements while TeamCity adds better .NET support and Java detection for agents.",Java,Groovy,NONE,0.8333333333333334,X/PROPN/amod/> improvement/NOUN/nsubj/> improvement/NOUN/ROOT/^ Y/PROPN/conj/<
I1295465414,"IntelliJ features Groovy, GWT, and CSS3 improvements while TeamCity adds better .NET support and Java detection for agents.",Java,Groovy,NONE,0.8333333333333334,X/PROPN/amod/> gwt/PROPN/conj/V improvement/NOUN/nsubj/> improvement/NOUN/ROOT/^ Y/PROPN/conj/<
G994929772,"Hummer, Ford, Lincoln, Statesman, Territory, Chrysler, Mercedes.",Ford,Chrysler,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
G994929772,"Hummer, Ford, Lincoln, Statesman, Territory, Chrysler, Mercedes.",Ford,Chrysler,NONE,1.0,X/PROPN/ROOT/^ lincoln/PROPN/conj/V Y/PROPN/conj/<
N2243702012,Solid rubber-wood frame and legs.,wood,rubber,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
M1983246719,"People who wanted something ""better"" (read, more expensive looking) than a Chevrolet or a Ford could buy a Pontiac, Oldsmobile or Buick.",Ford,Chevrolet,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
M1983246719,"People who wanted something ""better"" (read, more expensive looking) than a Chevrolet or a Ford could buy a Pontiac, Oldsmobile or Buick.",Ford,Chevrolet,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
C358078990,"As for where PostgreSQL does better than MySQL, here is my take.",MySQL,PostgreSQL,BETTER,1.0,X/PROPN/nsubj/> do/VERB/ROOT/^ good/ADJ/advmod/< than/ADP/prep/< Y/PROPN/pobj/<
N2243666977,"Solid knowledge of Microsoft Office Suite, Google Analytics, content management systems",Microsoft,Google,NONE,1.0,X/PROPN/compound/> suite/PROPN/ROOT/^ Y/PROPN/conj/<
K1631167649,Like Ruby but Java like.,Java,Ruby,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
K1631167649,Like Ruby but Java like.,Java,Ruby,NONE,1.0,X/PROPN/ROOT/^ but/CONJ/cc/V Y/PROPN/conj/<
O2399014671,"The alternative choices weren't a whole lot better: breaded chicken patty sandwich, hamburger, pizza or burritos.",pizza,sandwich,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/appos/<
O2399014671,"The alternative choices weren't a whole lot better: breaded chicken patty sandwich, hamburger, pizza or burritos.",pizza,sandwich,NONE,1.0,X/PROPN/ROOT/^ hamburger/NOUN/appos/V Y/PROPN/appos/<
L1830818277,not having a CD player does not bother me as I prefer USB/Bluetooth which also makes the unit a lot lighter and easier to fit... ,USB,Bluetooth,NONE,1.0,NOPATH
I1272731840,"In my experience, IBM and Apple laptops tend to have the best reception, but individual laptops may do better or worse in various locations.",Apple,IBM,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1272731840,"In my experience, IBM and Apple laptops tend to have the best reception, but individual laptops may do better or worse in various locations.",Apple,IBM,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
T3273791495,Your Windows 7 PC will boot and run faster with Windows 8.,Windows 7,Windows 8,NONE,0.4,X/ADJ/amod/> boot/VERB/ROOT/^ with/ADP/prep/< Y/PROPN/pobj/<
F818997569,"- going back to ""it's relative"" -- I still think that learning C++ and the minimal amount of copy-pasting occasionally necessary to invoke it is easier, faster, and more productive than learning three different programming languages and re-writing the code three times; this was (and is) my main point of contention: ""OS X or iOS, I'd go to Objective-C, for Windows, I'd learn C#, and for Android, I'd continue with Java"";",Java,Objective-C,NONE,1.0,X/PROPN/nsubj/> learn/VERB/ROOT/^ continue/VERB/conj/< with/ADP/prep/< Y/PROPN/pobj/<
J1545084508,"Java, Ruby, anything.",Java,Ruby,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
K1713782601,Microsoft is the devil but Sony truly isn't any better.,Microsoft,Sony,NONE,0.6,X/PROPN/nsubj/> be/VERB/ROOT/^ Y/PROPN/npadvmod/<
H1167891330,I just move to Eclipse from NetBeans.,Eclipse,NetBeans,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/pobj/<
H1167891330,I just move to Eclipse from NetBeans.,Eclipse,NetBeans,NONE,0.8,X/PROPN/ROOT/^ from/ADP/prep/V Y/PROPN/pobj/<
O2423337283,"The breakfast is mediocre- bread, jam, juice and coffee.",coffee,juice,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
O2423337283,"The breakfast is mediocre- bread, jam, juice and coffee.",coffee,juice,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
S3115609764,"What's REALLY fucked up is that for companies like Apple, Google, Nokia, Sears, and Sony paying $80,00 is asswipe money and more efficient and cheaper in the long run than fighting this which only makes it harder for everyone else down the line.",Google,Sony,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
S3115609764,"What's REALLY fucked up is that for companies like Apple, Google, Nokia, Sears, and Sony paying $80,00 is asswipe money and more efficient and cheaper in the long run than fighting this which only makes it harder for everyone else down the line.",Google,Sony,NONE,1.0,X/PROPN/ROOT/^ nokia/PROPN/conj/V Y/PROPN/conj/<
L1818788313,No one said here Ruby and Python were better.,Ruby,Python,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1818788313,No one said here Ruby and Python were better.,Ruby,Python,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
H1174236798,"I know that Asus, Gigabyte, and PNY are also good.",Gigabyte,Asus,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
B235228176,A Microsoft product is harder to repair than an Apple product?,Microsoft,Apple,WORSE,0.8,X/PROPN/compound/> be/VERB/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
B235228176,A Microsoft product is harder to repair than an Apple product?,Microsoft,Apple,WORSE,0.8,X/PROPN/compound/> be/VERB/ROOT/^ than/ADP/prep/< an/DET/det/V Y/PROPN/pobj/<
C368936714,"as Motorola, Nokia etc.",Nokia,Motorola,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
O2377214656,That's much better for their bottom line than a Samsung Android Device and a Nokia Windows Device.,Nokia,Samsung,NONE,1.0,X/PROPN/compound/> device/PROPN/ROOT/^ Y/PROPN/conj/<
R2853240240,-This maybe works too in the ps2 version but it will be harder than on the psp version.,psp,ps2,WORSE,0.4,X/PROPN/compound/> version/NOUN/ROOT/^ be/VERB/conj/< hard/ADJ/acomp/< than/ADP/prep/< on/ADP/prep/< Y/PROPN/pobj/<
