word_a	freq_a	word_b	freq_b	type	use_marker
multidimensional_language	0	one-dimensional_language	0	wordnet	True
stratified_language	0	unstratified_language	0	wordnet	True
comedy	154	tragedy	176	wordnet	True
monophony	25	polyphony	33	wordnet	True
voluntary	163	draftee	72	wordnet	True
upbeat	32	ill-being	42	wordnet	True
terseness	277	verboseness	0	wordnet	True
vowel	17	consonant	16	wordnet	True
indirect_discourse	57	direct_discourse	24	wordnet	True
yes	340	no	463	wordnet	True
yea	21	nay	228	wordnet	False
persuasion	22	dissuasion	32	wordnet	True
misfortune	110	good_fortune	29	wordnet	True
embarrassment	195	disembarrassment	0	wordnet	True
dawn	134	sunset	183	wordnet	True
win	16	losings	20	wordnet	True
high_tide	822	low_tide	6494	wordnet	True
neap_tide	142	springtide	33	wordnet	True
degeneration	73	evolution	290	wordnet	True
allogamy	0	autogamy	39	wordnet	True
dextrorotation	0	levorotation	0	wordnet	True
victory	140	defeat	297	wordnet	True
Fall	320	ascent	254	wordnet	True
aphrodisia	79	anaphrodisia	0	wordnet	True
liking	22	dislike	77	wordnet	True
Anglophilia	28	Anglophobia	21	wordnet	True
philogyny	0	misogyny	18	wordnet	True
gratitude	168	ingratitude	33	wordnet	True
happiness	307	unhappiness	25	wordnet	False
intoxication	36	soberness	153	wordnet	True
euphoria	16	dysphoria	214	wordnet	True
contentment	72	discontentment	56	wordnet	True
guilt	258	innocence	146	wordnet	True
hopefulness	13	hopelessness	24	wordnet	True
roly-poly	121	thin_person	113	wordnet	True
scrag	76	fat_person	322	wordnet	True
mushroom	132	toadstool	12	wordnet	True
eating_apple	95	cooking_apple	102	wordnet	True
skim_milk	1952	whole_milk	2656	wordnet	True
brine	51	fresh_water	61	wordnet	True
brave	129	timid	145	wordnet	True
dead	179	living	113	wordnet	True
enemy	325	friend	15	wordnet	True
initiate	109	uninitiate	16	wordnet	True
conjugation	64	disunion	24	wordnet	True
brethren	307	sister	26	wordnet	True
clergy	54	laity	18	wordnet	True
member	227	nonmember	37	wordnet	True
allies	298	foe	365	wordnet	True
poor_people	24	rich_people	70	wordnet	True
nonsingular_matrix	15	singular_matrix	18	wordnet	True
market_economy	86	non-market_economy	144	wordnet	True
descendants	75	ancestor	202	wordnet	True
military_personnel	49281	civilian	196	wordnet	False
friendly	105	hostile	146	wordnet	True
growth	338	nondevelopment	13	wordnet	True
civil_law	361	international_law	155	wordnet	True
here	101	there	143	wordnet	True
apex	41	antapex	0	wordnet	True
apogee	211	perigee	637	wordnet	True
apoapsis	18	periapsis	25	wordnet	True
aphelion	162	perihelion	206	wordnet	False
apojove	0	perijove	0	wordnet	True
aposelene	0	periselene	0	wordnet	True
ascending_node	225	descending_node	79	wordnet	True
vernal_equinox	289	autumnal_equinox	132	wordnet	True
country	295	urban_area	28	wordnet	True
inside	96	outside	232	wordnet	True
lee	24	windward	56	wordnet	True
upper_limit	67	minimum	85	wordnet	True
lower_limit	2105	maximum	239	wordnet	True
nadir	23	zenith	18	wordnet	False
Highlands	206	lowland	5327	wordnet	True
Lowlands	24	highland	64	wordnet	True
Free_State	1452	slave_state	12	wordnet	True
Superior	162	inferior	16	wordnet	True
abience	0	adience	0	wordnet	True
high_sea	93	territorial_waters	14085	wordnet	True
Son	214	daughter	317	wordnet	True
cacodemon	16	eudemon	18	wordnet	False
captor	398	liberator	50	wordnet	True
leader	192	follower	16	wordnet	True
nonreligious_person	0	religious_person	1282	wordnet	True
boy	209	female_child	436	wordnet	True
abstainer	27	drinker	27	wordnet	True
defendant	16	plaintiff	106	wordnet	True
active	16	passive_voice	968	wordnet	True
aunt	347	uncle	142	wordnet	True
bad_egg	192	good_egg	287	wordnet	True
bad_guy	114	good_guy	726	wordnet	True
bad_person	2278	good_person	198	wordnet	True
celebrity	168	infamy	92	wordnet	True
citizen	253	noncitizen	40	wordnet	True
classicist	761	romanticist	15	wordnet	True
conservative	219	liberal	15	wordnet	True
conformist	1703	nonconformist	12	wordnet	True
Nonconformist	12	Anglican	307	wordnet	True
creditor	1423	debtor	25	wordnet	True
egalitarian	20	elitist	56	wordnet	True
emotional_person	353	unemotional_person	11	wordnet	True
employee	92	employer	122	wordnet	True
expert_witness	35	lay_witness	14	wordnet	True
extrovert	393	introvert	183	wordnet	True
female_aristocrat	0	male_aristocrat	0	wordnet	False
female_offspring	298	male_offspring	18	wordnet	True
female_sibling	32	male_sibling	51	wordnet	True
girl	36	male_child	968	wordnet	True
granter	17	withholder	0	wordnet	True
heir_apparent	13	heir_presumptive	24	wordnet	True
husband	272	wife	359	wordnet	True
inductee	186	volunteer	182	wordnet	True
inmate	15	outpatient	19	wordnet	True
Lady	70	Lord	49	wordnet	True
liar	275	square_shooter	0	wordnet	True
libertarian	418	necessitarian	18	wordnet	True
liveborn_infant	0	stillborn_infant	43	wordnet	False
loser	55	winner	263	wordnet	True
masochist	158	sadist	236	wordnet	True
nephew	53	niece	53	wordnet	True
nonresident	28	resident	156	wordnet	True
optimist	28	pessimist	50	wordnet	True
eremite	32	cenobite	20	wordnet	True
Renaissance_man	69	specialist	54	wordnet	True
Sister	26	brother	27	wordnet	True
sitter	33	stander	29	wordnet	False
special_agent	85	general_agent	176	wordnet	False
technophile	47	technophobe	86	wordnet	True
Day	19	night	28	wordnet	True
alternating_current	121	direct_current	131	wordnet	False
centrifugal_force	103	centripetal_force	31	wordnet	True
positive_charge	1355	negative_charge	1260	wordnet	True
cyclone	75	anticyclone	63	wordnet	True
inertia	18	activeness	13	wordnet	True
acrocarp	0	pleurocarp	0	wordnet	False
Phanerogamae	0	Cryptogamia	22	wordnet	True
evergreen	38	deciduous_plant	44	wordnet	True
easy_money	4041	tight_money	243	wordnet	True
paper_profit	351	paper_loss	323	wordnet	True
cash_account	57	margin_account	256	wordnet	True
active_trust	23	passive_trust	0	wordnet	True
accrual_basis	14	cash_basis	37	wordnet	True
listed_security	33	unlisted_security	0	wordnet	True
anabolism	23	catabolism	107	wordnet	True
anamorphism	20	katamorphism	0	wordnet	True
anovulation	21	ovulation	26	wordnet	False
asynchronous_operation	68	synchronous_operation	38	wordnet	True
inflationary_spiral	537	deflationary_spiral	1145	wordnet	True
inflow	14	outflow	249	wordnet	True
irreversible_process	317	reversible_process	170	wordnet	True
parallel_operation	110	serial_operation	0	wordnet	True
aliquot	65	aliquant	0	wordnet	True
relevance	197	irrelevance	25	wordnet	False
applicability	54	inapplicability	78	wordnet	True
relatedness	148	unrelatedness	0	wordnet	True
transitivity	73	intransitivity	23	wordnet	True
restrictiveness	43	permissiveness	192	wordnet	True
former	147	latter	109	wordnet	True
convex_polygon	150	concave_polygon	0	wordnet	True
oblique_triangle	0	right_triangle	543	wordnet	True
reentrant_angle	0	salient_angle	22	wordnet	True
right_angle	24	oblique_angle	404	wordnet	True
health	22	illness	254	wordnet	True
high_status	24	low_status	21	wordnet	True
back_burner	68	front_burner	12	wordnet	True
being	79	nonbeing	24	wordnet	True
genuineness	138	spuriousness	55	wordnet	True
hereness	0	thereness	25	wordnet	True
allopatry	27	sympatry	129	wordnet	True
nonexistence	115	existence	166	wordnet	True
endogamy	334	exogamy	70	wordnet	True
immunocompetence	39	immunodeficiency	145	wordnet	False
hot_war	282	cold_war	20	wordnet	False
purity	255	impurity	16	wordnet	True
cleanness	47	dirtiness	46	wordnet	True
hypersomnia	70	insomnia	59	wordnet	True
hypercapnia	31	hypocapnia	19	wordnet	True
hyperthermia	196	hypothermia	17	wordnet	True
sterility	22	fertility	173	wordnet	True
good_health	184	ill_health	75	wordnet	True
functional_disorder	43	organic_disorder	24	wordnet	False
hyperparathyroidism	651	hypoparathyroidism	31	wordnet	True
high_blood_pressure	98	hypotension	371	wordnet	True
hyperthyroidism	267	hypothyroidism	56	wordnet	True
hypervolemia	23	hypovolemia	146	wordnet	True
hypercalcemia	18	hypocalcemia	40	wordnet	True
hyperkalemia	49	hypokalemia	53	wordnet	True
hypernatremia	58	hyponatremia	12	wordnet	True
hyperpigmentation	63	hypopigmentation	42	wordnet	True
hyperglycemia	122	hypoglycemia	202	wordnet	True
mental_health	97	mental_illness	224	wordnet	True
sanity	258	insanity	153	wordnet	True
neurotic_depression	17	psychotic_depression	15	wordnet	True
maturity	270	immaturity	15	wordnet	True
valgus	28	varus	267	wordnet	False
sickness	207	wellness	18	wordnet	True
solvency	1328	insolvency	14	wordnet	True
sanitariness	0	unsanitariness	0	wordnet	True
typicality	40	atypicality	17	wordnet	False
biodegradable_pollution	0	nonbiodegradable_pollution	0	wordnet	True
good_weather	65	bad_weather	40529	wordnet	True
wetness	1409	dryness	189	wordnet	True
secureness	0	insecureness	0	wordnet	True
myopia	41	hyperopia	25	wordnet	True
homozygosity	14	heterozygosity	34	wordnet	True
hypertonia	40	hypotonia	147	wordnet	True
hypertonicity	53	hypotonicity	15	wordnet	True
leaded_gasoline	36	unleaded_gasoline	363	wordnet	True
activator	26	inhibitor	308	wordnet	True
exon	16	intron	72	wordnet	True
high_explosive	2513	low_explosive	75	wordnet	True
hard_water	91	soft_water	26	wordnet	True
endotoxin	17	exotoxin	110	wordnet	True
downtime	15	uptime	16	wordnet	True
work_time	122	time_off	15	wordnet	True
workday	323	rest_day	3780	wordnet	True
overtime	36	regulation_time	3305	wordnet	True
summer_solstice	2277	winter_solstice	123	wordnet	True
high_season	270	off-season	211	wordnet	True
rainy_season	119	dry_season	18	wordnet	True
