index,name,source,type,cleaned_name,freq
763,La Cumanesa,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Cumanesa,0
764,Cumbalette,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Cumbalette,0
765,Cumpay,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Cumpay,0
766,Cupido,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Cupido,585
767,DaMatta,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,DaMatta,47
768,Dannemann,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Dannemann,170
769,Davidoff,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Davidoff,2605
770,Dawa,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Dawa,7525
771,De Graaff's-Gravenhage,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,De Graaff's-Gravenhage,0
772,De Hertogh,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,De Hertogh,0
773,De Nobili,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,De Nobili,98
774,De Olifant,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,De Olifant,11
775,Del Paraiso,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Del Paraiso,6
776,Del Paraiso Fusion,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Del Paraiso Fusion,0
777,Del Roble,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Del Roble,0
778,Delectados,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Delectados,0
779,Delicioso,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Delicioso,93
780,Devil's Weed,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Devil's Weed,9
781,Diamond Crown,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Diamond Crown,52
782,Diplomáticos,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Diplomáticos,15
783,Domenico,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Domenico,12430
784,Don Alfonso,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Alfonso,379
785,Don Alfredo,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Alfredo,42
786,Don Alfredo Denominativo,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Alfredo Denominativo,0
787,Don Anastacio,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Anastacio,0
788,Don Antonio,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Antonio,477
789,Don Benigno,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Benigno,0
790,Don Bienve,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Bienve,0
791,Don Cándido,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Cándido,0
792,Don Capa,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Capa,0
793,Don Cervantes,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Cervantes,0
794,Don Chango,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Chango,0
795,Don Chicho,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Chicho,0
796,Don Collins,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Collins,84
797,Don Cruz,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Cruz,0
798,Don Diego,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Diego,795
799,Don Esteban,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Esteban,46
800,Don Fernando,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Fernando,396
801,Don Horacio del Monte,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Horacio del Monte,0
802,Don Jose,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Jose,761
803,Don Juan Urquijo,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Juan Urquijo,0
804,Don Kiki,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Kiki,0
805,Don Leon,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Leon,43
806,Don Lino,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Lino,0
807,Don Luis Rey,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Luis Rey,0
808,"Don Luis ""Secretos del Maestro""",https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,"Don Luis ""Secretos del Maestro""",-1
809,Don Mateo,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Mateo,0
810,Don Pedro Cigars,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Pedro Cigars,0
811,Don Pepe,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Pepe,139
812,Don Pepin Garcia,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Pepin Garcia,13
813,Don Porfírio,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Porfírio,0
814,Don Ramón,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Ramón,0
815,Don Ramos,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Ramos,0
816,Don Rigo,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Rigo,0
817,Don Santos,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Santos,0
818,Don Sebastian,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Sebastian,84
819,Don Tomas,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Tomas,50
820,Don Toribio,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Toribio,0
821,Don Tuto,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Tuto,0
822,Don Ursulo,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Don Ursulo,0
823,Doña Erô,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Doña Erô,0
824,Doña Flor,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Doña Flor,0
825,Dunhill,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Dunhill,5733
826,DUX,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,DUX,1519
827,Edicion Especial,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Edicion Especial,7
828,Ejecutivos,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Ejecutivos,540
829,Elisabeth Bas,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Elisabeth Bas,7
830,Emilio Reyes,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Emilio Reyes,0
831,Encanto,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Encanto,606
832,La Escepción,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Escepción,0
833,La Familia de la Casa de Hidalgo,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Familia de la Casa de Hidalgo,0
834,Farel Cigar,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Farel Cigar,0
835,Farias,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Farias,2261
836,Farvardin,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Farvardin,113
837,Femöring,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Femöring,0
838,El Fenicio,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,El Fenicio,0
839,Fittipaldi,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Fittipaldi,5514
840,Flor De Las Antillas,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Flor De Las Antillas,0
841,La Flor de Caney,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Flor de Caney,0
842,Flor de Cano,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Flor de Cano,0
843,Flor de Copan,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Flor de Copan,0
844,La Flor de Cuba,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Flor de Cuba,0
845,Flor de Cumbal,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Flor de Cumbal,0
846,"La Flor de Gonzalaz (Hialeah,FL)",https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Flor de Gonzalaz,0
847,Flor de Filipinas,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Flor de Filipinas,0
848,Flor de Jalapa,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Flor de Jalapa,0
849,Flor de Jardin,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Flor de Jardin,0
850,La Flor de la Isabela,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Flor de la Isabela,0
851,Flor de Maria Mancini,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Flor de Maria Mancini,0
852,Flor del Punto,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Flor del Punto,4
853,La Flor de Rizal,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Flor de Rizal,0
854,Flor de Selva,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Flor de Selva,0
855,La Flor Dominicana,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Flor Dominicana,7
856,Flor Real,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Flor Real,0
857,Fonseca,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Fonseca,8386
858,Fragantes,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Fragantes,0
859,Fratello,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Fratello,2141
860,Fratello Bianco,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Fratello Bianco,0
861,Fuente,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Fuente,4996
862,Las Fumas De Puerto Rico,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Las Fumas De Puerto Rico,0
863,Fundacion Ancestral,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Fundacion Ancestral,0
864,Galactico,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Galactico,126
865,Galano Cigars,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Galano Cigars,0
866,Galiano,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Galiano,1174
867,Garcia Y Vega,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Garcia Y Vega,0
868,Garo Habano,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Garo Habano,0
869,Göta Lejon,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Göta Lejon,0
870,Gispert,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Gispert,287
871,La Gloria Cubana,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Gloria Cubana,37
872,Gloria de Colón,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Gloria de Colón,0
873,Glorias de España,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Glorias de España,0
874,Goviado,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Goviado,0
875,Goya,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Goya,9120
876,Gran Habano,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Gran Habano,0
877,Graycliff,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Graycliff,102
878,Guane de Oro,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Guane de Oro,0
879,Guantanamera,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Guantanamera,342
880,Gurkha,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Gurkha,5686
881,H. Upmann,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,H. Upmann,4
882,Habana,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Habana,6062
883,La Habanera,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Habanera,29
884,Hacienda Veracruz,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Hacienda Veracruz,0
885,Hajenius,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Hajenius,3
886,Hav-A-Tampa (discontinued in 2009),https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Hav-A-Tampa,77
887,Havana Soul,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Havana Soul,4
888,Henri Wintermans,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Henri Wintermans,0
889,Henry Clay,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Henry Clay,3488
890,Heren van Ruysdaal,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Heren van Ruysdaal,0
891,La Herencia de Cuba (Ybor City),https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Herencia de Cuba,0
892,Hoja Boricua,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Hoja Boricua,0
893,Hoja de Mexicali,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Hoja de Mexicali,0
894,Hoja de Oro,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Hoja de Oro,0
895,Homa 20,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Homa 20,0
896,Homage 1492,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Homage 1492,0
897,Hoyo de Casa,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Hoyo de Casa,0
898,Hoyo de Monterrey,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Hoyo de Monterrey,66
899,Huifkar,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Huifkar,0
900,Hunor,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Hunor,96
901,Independencía 1898,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Independencía 1898,0
902,Inter A7mer,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Inter A7mer,0
903,Iturbide,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Iturbide,1173
904,Isleños,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Isleños,175
905,J. Cortès,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,J. Cortès,0
906,J. Fuego,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,J. Fuego,0
907,J.L. Salazar y Hermanos,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,J.L. Salazar y Hermanos,0
908,JM's Dominicans,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,JM's Dominicans,0
909,J. Nicot,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,J. Nicot,0
910,J.R. Tobacco,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,J.R. Tobacco,0
911,Jamaica Small Cigars,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Jamaica Small Cigars,0
912,Jason Crouch select,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Jason Crouch select,0
913,Java Royale,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Java Royale,0
914,José Bartolo,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,José Bartolo,0
915,Jose Carlos,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Jose Carlos,1162
916,José L. Piedra,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,José L. Piedra,0
917,Joya de Havana,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Joya de Havana,0
918,Joya de Nicaragua,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Joya de Nicaragua,24
919,Joyas de Panama,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Joyas de Panama,0
920,Joya de San Andrés,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Joya de San Andrés,0
921,Joya Real,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Joya Real,0
922,Juan Clemente,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Juan Clemente,5
923,Juan López,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Juan López,0
924,Juan Lencero,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Juan Lencero,0
925,Julio Cesar,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Julio Cesar,7748
926,Justus van Maurik,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Justus van Maurik,7
927,Kafie 1901 Cigars,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Kafie 1901 Cigars,0
928,Karel 1,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Karel 1,0
929,Kenbano,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Kenbano,3
930,King Edward the Seventh,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,King Edward the Seventh,0
931,Krush,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Krush,1035
932,Lars Tetens,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Lars Tetens,0
933,Leite & Alves,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Leite & Alves,0
934,Los Libertadores,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Los Libertadores,8
935,Liga Privada,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Liga Privada,0
936,Lochem Cigars,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Lochem Cigars,0
937,Lucas Santana,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Lucas Santana,0
938,Luna Perfecta,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Luna Perfecta,0
939,M. Vito,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,M. Vito,0
940,MR,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,MR,2601573
941,Macanudo,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Macanudo,251
942,Macistes,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Macistes,0
943,Maker's Mark,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Maker's Mark,0
944,Mandatarios,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Mandatarios,21
945,Marca Fina,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Marca Fina,0
946,Maria Divina,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Maria Divina,0
947,Marco V,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Marco V,107
948,María Guerrero,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,María Guerrero,0
949,Marmara,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Marmara,4332
950,Marqués de la Palma,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Marqués de la Palma,0
951,Marsh Wheeling,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Marsh Wheeling,4
952,Marty Oswald Cigars,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Marty Oswald Cigars,0
953,Matacan,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Matacan,6
954,Mehari's,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Mehari's,7
955,Miguel Grau,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Miguel Grau,119
956,Milenio,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Milenio,882
957,Mito de San Andres,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Mito de San Andres,0
958,MJ Frias Cigars,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,MJ Frias Cigars,0
959,Molino del Rey,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Molino del Rey,112
960,Mombacho,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Mombacho,40
961,Monte Canario,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Monte Canario,0
962,Monte Pascoal,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Monte Pascoal,55
963,Monteros,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Monteros,254
964,Montesino,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Montesino,103
965,Monte Cristo,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Monte Cristo,1909
966,Montecristo,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Montecristo,489
967,Montecruz,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Montecruz,2
968,Morro Castle,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Morro Castle,299
969,Muriel,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Muriel,12219
970,Mythos Solitude,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Mythos Solitude,0
971,Nabucco,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Nabucco,3594
972,Nat Cicco,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Nat Cicco,0
973,Natural Cigars,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Natural Cigars,0
974,Nat Sherman,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Nat Sherman,72
975,NFUZE,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,NFUZE,0
976,Nicaragua Habanos,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Nicaragua Habanos,0
977,Nick Bada Bing Cigars,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Nick Bada Bing Cigars,0
978,La Nobleza Manila,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Nobleza Manila,0
979,Nomad Cigar Company,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Nomad Cigar Company,0
980,Nomi,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Nomi,1482
981,Nub,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Nub,1878
982,Oliveros,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Oliveros,1224
983,Olmecas,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Olmecas,53
984,Olor Del Cibao Cigars,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Olor Del Cibao Cigars,0
985,Ordibehesht,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Ordibehesht,29
986,Ornelas,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Ornelas,958
987,Oro de Panama,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Oro de Panama,0
988,Origen,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Origen,4312
989,Ortega Serie D Maduro,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Ortega Serie D Maduro,0
990,Ortega Serie D Naturals,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Ortega Serie D Naturals,0
991,Oshno,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Oshno,0
992,Oud Kampen,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Oud Kampen,0
993,Padilla,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Padilla,29221
994,Padrón,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Padrón,414
995,La Palina,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Palina,18
996,Partagás,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Partagás,63
997,Paul Garmirian,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Paul Garmirian,28
998,La Paz,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Paz,17541
999,Peñamil,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Peñamil,0
1000,Perdomo,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Perdomo,1615
1001,Phillies,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Phillies,83048
1002,Pichón,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Pichón,14
1003,Plantation Reserve,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Plantation Reserve,13
1004,Plasencia,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Plasencia,746
1005,Playboy,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Playboy,32765
1006,Por Larrañaga,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Por Larrañaga,0
1007,Pricewise Cigars,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Pricewise Cigars,0
1008,Pride of Panama,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Pride of Panama,0
1009,Privilegio's Select Line,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Privilegio's Select Line,0
1010,Privilegio's Special Line,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Privilegio's Special Line,0
1011,Primo del Rey,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Primo del Rey,0
1012,PROPIO,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,PROPIO,389
1013,Puerto Rico 965,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Puerto Rico 965,0
1014,Punto De Oro,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Punto De Oro,0
1015,Puro Puro,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Puro Puro,0
1016,Puros Reynoso,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Puros Reynoso,0
1017,Purisco,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Purisco,0
1018,Puros Indios,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Puros Indios,0
1019,Puros Julio,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Puros Julio,0
1020,Puros Richard,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Puros Richard,0
1021,Puros Sol Dorado,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Puros Sol Dorado,0
1022,Puyana,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Puyana,48
1023,Pythia,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Pythia,362
1024,Quai d'Orsay,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Quai d'Orsay,366
1025,Quesada,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Quesada,4767
1026,Quevedo,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Quevedo,2001
1027,Quiteria,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Quiteria,74
1028,Quintero,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Quintero,5194
1029,Quorum,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Quorum,11731
1030,Rafael González,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Rafael González,0
1031,Ramrod,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Ramrod,1170
1032,Ranch Hand,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Ranch Hand,1010
