,word_a,freq_a,word_b,freq_b,type,use_marker,d_type,count
440,obscureness,13,clarity,115,wordnet,True,wordnet,0.0
441,righteousness,127,unrighteousness,29,wordnet,True,wordnet,0.0
442,piety,56,impiety,118,wordnet,True,wordnet,0.0
443,godliness,22,ungodliness,52,wordnet,False,wordnet,0.0
444,humaneness,55,inhumaneness,0,wordnet,True,wordnet,0.0
445,liberality,16,illiberality,31,wordnet,True,wordnet,0.0
446,unselfishness,226,selfishness,27,wordnet,True,wordnet,0.0
447,fairness,75,unfairness,115,wordnet,False,wordnet,0.0
448,benignity,150,malignity,28,wordnet,True,wordnet,0.0
449,tact,24,tactlessness,35,wordnet,True,wordnet,0.0
450,sensitivity,172,insensitivity,14,wordnet,False,wordnet,0.0
451,perceptiveness,313,unperceptiveness,0,wordnet,True,wordnet,0.0
452,bluntness,28,sharpness,86,wordnet,True,wordnet,2.0
453,morality,320,immorality,22,wordnet,False,wordnet,0.0
454,rightness,38,wrongness,47,wordnet,True,wordnet,29.0
455,virtue,198,demerit,1069,wordnet,True,wordnet,0.0
456,hope,174,despair,109,wordnet,True,wordnet,544.0
457,honor,259,dishonor,29,wordnet,True,wordnet,0.0
458,corruptibility,12,incorruptibility,92,wordnet,True,wordnet,0.0
459,holiness,15,unholiness,53,wordnet,True,wordnet,0.0
460,safeness,13,dangerousness,140,wordnet,True,wordnet,0.0
461,courage,141,cowardice,16,wordnet,True,wordnet,51.0
462,stoutheartedness,0,faintheartedness,35,wordnet,True,wordnet,0.0
463,fearlessness,13,fear,174,wordnet,True,wordnet,0.0
464,honorableness,0,dishonorableness,0,wordnet,True,wordnet,0.0
465,scrupulousness,165,unscrupulousness,13,wordnet,True,wordnet,0.0
466,respectability,28,unrespectability,0,wordnet,True,wordnet,0.0
467,truthfulness,247,untruthfulness,189,wordnet,True,wordnet,0.0
468,veracity,16,mendacity,19,wordnet,True,wordnet,0.0
469,ingenuousness,23,disingenuousness,63,wordnet,True,wordnet,0.0
470,artlessness,206,artfulness,39,wordnet,False,wordnet,15.0
471,loyalty,164,disloyalty,13,wordnet,True,wordnet,0.0
472,judiciousness,37,injudiciousness,0,wordnet,True,wordnet,0.0
473,prudence,50,imprudence,112,wordnet,True,wordnet,0.0
474,trust,46,distrust,41,wordnet,True,wordnet,0.0
475,cleanliness,91,uncleanliness,14,wordnet,True,wordnet,0.0
476,tidiness,144,untidiness,48,wordnet,True,wordnet,0.0
477,propriety,307,impropriety,14,wordnet,True,wordnet,0.0
478,decorum,20,indecorum,48,wordnet,True,wordnet,0.0
479,political_correctness,86,political_incorrectness,582,wordnet,True,wordnet,0.0
480,modesty,62,immodesty,50,wordnet,True,wordnet,0.0
481,becomingness,0,unbecomingness,0,wordnet,True,wordnet,0.0
482,composure,40,discomposure,61,wordnet,True,wordnet,0.0
483,tractability,253,intractability,54,wordnet,True,wordnet,0.0
484,gentleness,172,abruptness,68,wordnet,False,wordnet,2.0
485,ceremoniousness,13,unceremoniousness,0,wordnet,True,wordnet,0.0
486,graciousness,221,ungraciousness,26,wordnet,True,wordnet,0.0
487,civility,36,incivility,153,wordnet,True,wordnet,0.0
488,isotropy,29,anisotropy,32,wordnet,True,wordnet,0.0
489,directness,15,indirectness,118,wordnet,True,wordnet,0.0
490,immediacy,26,mediacy,0,wordnet,True,wordnet,0.0
491,oldness,17,youngness,22,wordnet,True,wordnet,1.0
492,complex_instruction_set_computing,21,reduced_instruction_set_computing,232,wordnet,True,wordnet,0.0
493,thickness,63,thinness,13,wordnet,True,wordnet,13.0
494,firmness,163,unsoundness,19,wordnet,True,wordnet,0.0
495,compressibility,63,incompressibility,96,wordnet,True,wordnet,0.0
496,breakableness,0,unbreakableness,0,wordnet,True,wordnet,0.0
497,permeability,14,impermeability,15,wordnet,True,wordnet,0.0
498,absorbency,171,nonabsorbency,0,wordnet,False,wordnet,0.0
499,compactness,12,distribution,81,wordnet,True,wordnet,3.0
500,chromatic_color,0,achromatic_color,0,wordnet,True,wordnet,0.0
501,pigmentation,28,depigmentation,34,wordnet,False,wordnet,0.0
502,darkness,17,light,17,wordnet,True,wordnet,825.0
503,lightness,21,heaviness,55,wordnet,True,wordnet,13.0
504,sound,352,silence,183,wordnet,True,wordnet,287.0
505,high_pitch,171,low_pitch,56,wordnet,True,wordnet,0.0
506,deepness,16,shallowness,169,wordnet,True,wordnet,0.0
507,tone,207,atonicity,0,wordnet,True,wordnet,0.0
508,fullness,13,emptiness,50,wordnet,True,wordnet,7.0
509,appetizingness,0,unappetizingness,0,wordnet,True,wordnet,0.0
510,digestibility,53,indigestibility,0,wordnet,True,wordnet,0.0
511,fatness,12,leanness,69,wordnet,True,wordnet,2.0
512,tallness,22,shortness,63,wordnet,True,wordnet,6.0
513,animateness,0,inanimateness,0,wordnet,True,wordnet,0.0
514,sentience,177,insentience,0,wordnet,True,wordnet,0.0
515,deadness,39,responsiveness,23,wordnet,True,wordnet,0.0
516,perceptibility,63,imperceptibility,12,wordnet,False,wordnet,0.0
517,audibility,40,inaudibility,83,wordnet,True,wordnet,0.0
518,malleability,113,unmalleability,0,wordnet,True,wordnet,0.0
519,bulk,81,minority,325,wordnet,True,wordnet,22.0
520,strength,285,weakness,48,wordnet,True,wordnet,915.0
521,good_part,7202,weak_part,141,wordnet,True,wordnet,0.0
522,smallness,169,largeness,41,wordnet,True,wordnet,3.0
523,invulnerability,82,vulnerability,112,wordnet,True,wordnet,0.0
524,immunity,305,susceptibility,619,wordnet,True,wordnet,11.0
525,potency,51,impotency,15,wordnet,False,wordnet,0.0
526,acidity,76,alkalinity,52,wordnet,True,wordnet,33.0
527,destructibility,35,indestructibility,250,wordnet,True,wordnet,0.0
528,earliness,92,lateness,15,wordnet,True,wordnet,2.0
529,priority,238,posteriority,38,wordnet,True,wordnet,1.0
530,punctuality,17,tardiness,15,wordnet,True,wordnet,0.0
531,seasonableness,0,unseasonableness,0,wordnet,True,wordnet,0.0
532,pastness,64,futurity,351,wordnet,True,wordnet,0.0
533,permanence,30,impermanence,18,wordnet,True,wordnet,0.0
534,continuity,212,discontinuity,275,wordnet,True,wordnet,0.0
535,mortality,115,immortality,19,wordnet,True,wordnet,0.0
536,symmetry,83,asymmetry,31,wordnet,False,wordnet,0.0
537,radial_symmetry,129,radial_asymmetry,0,wordnet,True,wordnet,0.0
538,angularity,39,roundness,68,wordnet,True,wordnet,0.0
539,proportion,176,disproportion,14,wordnet,True,wordnet,0.0
540,centrality,115,marginality,74,wordnet,True,wordnet,1.0
541,northernness,0,southernness,90,wordnet,True,wordnet,0.0
542,farness,16,nearness,53,wordnet,False,wordnet,55.0
543,profundity,299,superficiality,56,wordnet,True,wordnet,0.0
544,highness,35,lowness,14,wordnet,True,wordnet,1.0
545,high,246,low,132,wordnet,True,wordnet,641.0
546,positivity,291,negativity,35,wordnet,True,wordnet,92.0
547,sufficiency,19,insufficiency,211,wordnet,True,wordnet,0.0
548,abundance,214,scarcity,60,wordnet,True,wordnet,99.0
549,greenness,77,ripeness,13,wordnet,True,wordnet,0.0
550,wideness,121,narrowness,84,wordnet,True,wordnet,0.0
551,worth,175,worthlessness,170,wordnet,True,wordnet,0.0
552,desirability,111,undesirability,281,wordnet,True,wordnet,0.0
553,advantage,171,disadvantage,32,wordnet,True,wordnet,0.0
554,expensiveness,50,inexpensiveness,58,wordnet,True,wordnet,0.0
555,fruitfulness,42,fruitlessness,101,wordnet,True,wordnet,0.0
556,productiveness,28,unproductiveness,24,wordnet,True,wordnet,0.0
557,practicality,48,impracticality,75,wordnet,True,wordnet,0.0
558,practicability,41,impracticability,13,wordnet,True,wordnet,0.0
559,feasibility,16,infeasibility,74,wordnet,True,wordnet,0.0
560,romanticism,17,classicism,12,wordnet,True,wordnet,5.0
561,competence,25,incompetence,70,wordnet,True,wordnet,0.0
562,asset,64,liability,26,wordnet,True,wordnet,269.0
563,profitableness,0,unfavorableness,0,wordnet,False,wordnet,0.0
564,expedience,158,inexpedience,0,wordnet,True,wordnet,0.0
565,advisability,15,inadvisability,81,wordnet,True,wordnet,0.0
566,auspiciousness,58,inauspiciousness,15,wordnet,True,wordnet,0.0
567,constructiveness,15,destructiveness,177,wordnet,True,wordnet,0.0
568,importance,314,unimportance,21,wordnet,True,wordnet,0.0
569,significance,87,insignificance,15,wordnet,True,wordnet,0.0
570,meaningfulness,49,meaninglessness,220,wordnet,True,wordnet,0.0
571,purposefulness,446,purposelessness,20,wordnet,True,wordnet,0.0
572,consequence,18,inconsequence,195,wordnet,True,wordnet,0.0
573,essentiality,160,inessentiality,0,wordnet,False,wordnet,0.0
574,vitalness,0,dispensability,35,wordnet,True,wordnet,0.0
575,power,200,powerlessness,80,wordnet,True,wordnet,0.0
576,persuasiveness,104,unpersuasiveness,0,wordnet,True,wordnet,0.0
577,interest,172,uninterestingness,0,wordnet,True,wordnet,0.0
578,effectiveness,375,ineffectiveness,56,wordnet,True,wordnet,0.0
579,efficacy,95,inefficacy,191,wordnet,True,wordnet,0.0
580,ability,41,inability,485,wordnet,True,wordnet,0.0
581,capability,192,incapability,59,wordnet,True,wordnet,0.0
582,infiniteness,49,finiteness,63,wordnet,True,wordnet,0.0
583,solubility,28,unsolvability,72,wordnet,True,wordnet,0.0
584,insolubility,165,solvability,22,wordnet,True,wordnet,0.0
585,optimism,53,pessimism,1965,wordnet,True,wordnet,145.0
586,frigidity,52,hotness,89,wordnet,True,wordnet,0.0
587,trapezium,19,parallelogram,107,wordnet,True,wordnet,0.0
588,extensor_muscle,49,flexor,22,wordnet,True,wordnet,0.0
589,flexor_muscle,323,extensor,345,wordnet,False,wordnet,0.0
590,effector,61,receptor,71,wordnet,True,wordnet,8.0
591,root,144,descendant,18,wordnet,True,wordnet,2.0
592,cortex,308,medulla,248,wordnet,True,wordnet,36.0
593,knowingness,62,incognizance,0,wordnet,True,wordnet,0.0
594,aptitude,129,inaptitude,21,wordnet,True,wordnet,0.0
595,perfectibility,42,imperfectibility,0,wordnet,True,wordnet,0.0
596,creativity,106,uncreativeness,0,wordnet,True,wordnet,0.0
597,fecundity,110,infertility,51,wordnet,True,wordnet,0.0
598,Utopia,53,dystopia,183,wordnet,True,wordnet,26.0
599,literacy,221,illiteracy,15,wordnet,True,wordnet,0.0
600,skillfulness,81,unskillfulness,0,wordnet,True,wordnet,0.0
601,efficiency,18,inefficiency,16,wordnet,True,wordnet,0.0
602,stigmatism,51,astigmatism,196,wordnet,True,wordnet,0.0
603,kinesthesis,0,kinanesthesia,0,wordnet,True,wordnet,0.0
604,equilibrium,47,disequilibrium,119,wordnet,True,wordnet,0.0
605,merit_system,116,spoils_system,15,wordnet,True,wordnet,0.0
606,universal,284,particular,272,wordnet,True,wordnet,238.0
607,concern,64,unconcern,397,wordnet,True,wordnet,0.0
608,consciousness,86,unconsciousness,23,wordnet,True,wordnet,0.0
609,self-consciousness,158,unselfconsciousness,28,wordnet,True,wordnet,0.0
610,sensibility,82,insensibility,41,wordnet,True,wordnet,0.0
611,wakefulness,15,sleepiness,20,wordnet,True,wordnet,5.0
612,indecision,23,decisiveness,334,wordnet,True,wordnet,1.0
613,experience,291,inexperience,20,wordnet,True,wordnet,0.0
614,possibility,263,impossibility,61,wordnet,True,wordnet,0.0
615,convergent_thinking,60,divergent_thinking,179,wordnet,True,wordnet,0.0
616,comprehension,115,incomprehension,34,wordnet,True,wordnet,0.0
617,love,18,hate,106,wordnet,True,wordnet,867.0
618,acquaintance,99,stranger,162,wordnet,True,wordnet,61.0
619,respect,116,disesteem,17,wordnet,True,wordnet,0.0
620,joy,282,sorrow,73,wordnet,True,wordnet,213.0
621,mother,351,father,173,wordnet,True,wordnet,917.0
622,pleasure_principle,323,reality_principle,153,wordnet,True,wordnet,0.0
623,requirement,335,inessential,26,wordnet,True,wordnet,0.0
624,yang,92,yin,207,wordnet,True,wordnet,578.0
625,belief,70,unbelief,15,wordnet,True,wordnet,0.0
626,internationalism,18,nationalism,28,wordnet,True,wordnet,0.0
627,atheism,12,theism,252,wordnet,True,wordnet,0.0
628,enlightenment,37,unenlightenment,0,wordnet,True,wordnet,0.0
629,closed_interval,194,open_interval,235,wordnet,True,wordnet,0.0
630,eugenics,141,dysgenics,26,wordnet,True,wordnet,3.0
631,zoology,40,flora,210,wordnet,True,wordnet,1.0
632,atomism,68,holism,13,wordnet,True,wordnet,0.0
633,wave_theory,29,corpuscular_theory,81,wordnet,True,wordnet,0.0
634,descriptive_linguistics,81,prescriptive_linguistics,0,wordnet,True,wordnet,0.0
635,Arianism,15,Athanasianism,0,wordnet,True,wordnet,0.0
636,partiality,15,impartiality,32,wordnet,True,wordnet,0.0
637,broad-mindedness,28,narrow-mindedness,88,wordnet,True,wordnet,0.0
638,reputation,195,disrepute,35,wordnet,True,wordnet,4.0
639,socialism,310,capitalism,305,wordnet,True,wordnet,847.0
640,dovishness,14,hawkishness,20,wordnet,True,wordnet,1.0
641,monotheism,59,polytheism,167,wordnet,True,wordnet,61.0
642,recto,20,verso,122,wordnet,True,wordnet,9.0
643,snail_mail,119,e-mail,337,wordnet,True,wordnet,2.0
644,antonym,69,synonym,121,wordnet,True,wordnet,6.0
645,plural,307,singular,75,wordnet,True,wordnet,253.0
646,nominative,15,oblique,38,wordnet,True,wordnet,0.0
647,proper_noun,588,common_noun,23,wordnet,True,wordnet,0.0
648,Reverend,259,layman,26,wordnet,True,wordnet,0.0
649,minuscule,40,uppercase,2288,wordnet,False,wordnet,15.0
650,text,163,trade_edition,24,wordnet,True,wordnet,0.0
651,flashback,151,flash-forward,29,wordnet,True,wordnet,1.0
652,trade_book,122,text_edition,14,wordnet,True,wordnet,0.0
653,debenture,78,secured_bond,536,wordnet,True,wordnet,0.0
654,demurrer,258,prosecution,12,wordnet,True,wordnet,0.0
655,object_program,129,source_program,582,wordnet,True,wordnet,0.0
656,euphemism,26,dysphemism,53,wordnet,True,wordnet,0.0
657,air_mail,130,surface_mail,57,wordnet,True,wordnet,0.0
658,cordial_reception,104,inhospitality,18,wordnet,True,wordnet,0.0
659,pro,281,amateur,24,wordnet,True,wordnet,365.0
660,indication,16,contraindication,30,wordnet,True,wordnet,0.0
661,confidence,147,diffidence,14,wordnet,True,wordnet,2.0
662,direct_evidence,5816,circumstantial_evidence,292,wordnet,True,wordnet,0.0
663,categorem,0,syncategorem,0,wordnet,True,wordnet,0.0
664,falsehood,57,truth,187,wordnet,True,wordnet,270.0
665,Arabic_numeral,140,Roman_numeral,68,wordnet,True,wordnet,0.0
666,superscript,12,subscript,103,wordnet,True,wordnet,25.0
667,typewriter_font,41,proportional_font,27,wordnet,False,wordnet,0.0
668,modern,241,old_style,31,wordnet,True,wordnet,1.0
669,multidimensional_language,0,one-dimensional_language,0,wordnet,True,wordnet,0.0
670,stratified_language,0,unstratified_language,0,wordnet,True,wordnet,0.0
671,comedy,154,tragedy,176,wordnet,True,wordnet,230.0
672,monophony,25,polyphony,33,wordnet,True,wordnet,0.0
673,voluntary,163,draftee,72,wordnet,True,wordnet,0.0
674,upbeat,32,ill-being,42,wordnet,True,wordnet,0.0
675,terseness,277,verboseness,0,wordnet,True,wordnet,0.0
676,vowel,17,consonant,16,wordnet,True,wordnet,75.0
677,indirect_discourse,57,direct_discourse,24,wordnet,True,wordnet,0.0
678,yes,340,no,463,wordnet,True,wordnet,606.0
679,yea,21,nay,228,wordnet,False,wordnet,695.0
680,persuasion,22,dissuasion,32,wordnet,True,wordnet,0.0
681,misfortune,110,good_fortune,29,wordnet,True,wordnet,0.0
682,embarrassment,195,disembarrassment,0,wordnet,True,wordnet,0.0
683,dawn,134,sunset,183,wordnet,True,wordnet,63.0
684,win,16,losings,20,wordnet,True,wordnet,0.0
685,high_tide,822,low_tide,6494,wordnet,True,wordnet,0.0
686,neap_tide,142,springtide,33,wordnet,True,wordnet,0.0
687,degeneration,73,evolution,290,wordnet,True,wordnet,10.0
688,allogamy,0,autogamy,39,wordnet,True,wordnet,1.0
689,dextrorotation,0,levorotation,0,wordnet,True,wordnet,1.0
690,victory,140,defeat,297,wordnet,True,wordnet,929.0
691,Fall,320,ascent,254,wordnet,True,wordnet,29.0
692,aphrodisia,79,anaphrodisia,0,wordnet,True,wordnet,0.0
693,liking,22,dislike,77,wordnet,True,wordnet,28.0
694,Anglophilia,28,Anglophobia,21,wordnet,True,wordnet,0.0
695,philogyny,0,misogyny,18,wordnet,True,wordnet,0.0
696,gratitude,168,ingratitude,33,wordnet,True,wordnet,0.0
697,happiness,307,unhappiness,25,wordnet,False,wordnet,0.0
698,intoxication,36,soberness,153,wordnet,True,wordnet,0.0
699,euphoria,16,dysphoria,214,wordnet,True,wordnet,1.0
700,contentment,72,discontentment,56,wordnet,True,wordnet,0.0
701,guilt,258,innocence,146,wordnet,True,wordnet,252.0
702,hopefulness,13,hopelessness,24,wordnet,True,wordnet,5.0
703,roly-poly,121,thin_person,113,wordnet,True,wordnet,0.0
704,scrag,76,fat_person,322,wordnet,True,wordnet,0.0
705,mushroom,132,toadstool,12,wordnet,True,wordnet,6.0
706,eating_apple,95,cooking_apple,102,wordnet,True,wordnet,0.0
707,skim_milk,1952,whole_milk,2656,wordnet,True,wordnet,0.0
708,brine,51,fresh_water,61,wordnet,True,wordnet,4.0
709,brave,129,timid,145,wordnet,True,wordnet,20.0
710,dead,179,living,113,wordnet,True,wordnet,799.0
711,enemy,325,friend,15,wordnet,True,wordnet,857.0
712,initiate,109,uninitiate,16,wordnet,True,wordnet,0.0
713,conjugation,64,disunion,24,wordnet,True,wordnet,0.0
714,brethren,307,sister,26,wordnet,True,wordnet,13.0
715,clergy,54,laity,18,wordnet,True,wordnet,197.0
716,member,227,nonmember,37,wordnet,True,wordnet,0.0
717,allies,298,foe,365,wordnet,True,wordnet,16.0
718,poor_people,24,rich_people,70,wordnet,True,wordnet,0.0
719,nonsingular_matrix,15,singular_matrix,18,wordnet,True,wordnet,0.0
720,market_economy,86,non-market_economy,144,wordnet,True,wordnet,0.0
721,descendants,75,ancestor,202,wordnet,True,wordnet,33.0
722,military_personnel,49281,civilian,196,wordnet,False,wordnet,2.0
723,friendly,105,hostile,146,wordnet,True,wordnet,123.0
724,growth,338,nondevelopment,13,wordnet,True,wordnet,0.0
725,civil_law,361,international_law,155,wordnet,True,wordnet,0.0
726,here,101,there,143,wordnet,True,wordnet,0.0
727,apex,41,antapex,0,wordnet,True,wordnet,0.0
728,apogee,211,perigee,637,wordnet,True,wordnet,28.0
729,apoapsis,18,periapsis,25,wordnet,True,wordnet,3.0
730,aphelion,162,perihelion,206,wordnet,False,wordnet,954.0
731,apojove,0,perijove,0,wordnet,True,wordnet,0.0
732,aposelene,0,periselene,0,wordnet,True,wordnet,0.0
733,ascending_node,225,descending_node,79,wordnet,True,wordnet,0.0
734,vernal_equinox,289,autumnal_equinox,132,wordnet,True,wordnet,0.0
735,country,295,urban_area,28,wordnet,True,wordnet,0.0
736,inside,96,outside,232,wordnet,True,wordnet,939.0
737,lee,24,windward,56,wordnet,True,wordnet,10.0
738,upper_limit,67,minimum,85,wordnet,True,wordnet,0.0
739,lower_limit,2105,maximum,239,wordnet,True,wordnet,0.0
740,nadir,23,zenith,18,wordnet,False,wordnet,919.0
741,Highlands,206,lowland,5327,wordnet,True,wordnet,13.0
742,Lowlands,24,highland,64,wordnet,True,wordnet,10.0
743,Free_State,1452,slave_state,12,wordnet,True,wordnet,0.0
744,Superior,162,inferior,16,wordnet,True,wordnet,821.0
745,abience,0,adience,0,wordnet,True,wordnet,0.0
746,high_sea,93,territorial_waters,14085,wordnet,True,wordnet,0.0
747,Son,214,daughter,317,wordnet,True,wordnet,869.0
748,cacodemon,16,eudemon,18,wordnet,False,wordnet,0.0
749,captor,398,liberator,50,wordnet,True,wordnet,0.0
750,leader,192,follower,16,wordnet,True,wordnet,280.0
751,nonreligious_person,0,religious_person,1282,wordnet,True,wordnet,0.0
752,boy,209,female_child,436,wordnet,True,wordnet,0.0
753,abstainer,27,drinker,27,wordnet,True,wordnet,2.0
754,defendant,16,plaintiff,106,wordnet,True,wordnet,701.0
755,active,16,passive_voice,968,wordnet,True,wordnet,0.0
756,aunt,347,uncle,142,wordnet,True,wordnet,710.0
757,bad_egg,192,good_egg,287,wordnet,True,wordnet,0.0
758,bad_guy,114,good_guy,726,wordnet,True,wordnet,2.0
759,bad_person,2278,good_person,198,wordnet,True,wordnet,0.0
760,celebrity,168,infamy,92,wordnet,True,wordnet,1.0
761,citizen,253,noncitizen,40,wordnet,True,wordnet,0.0
762,classicist,761,romanticist,15,wordnet,True,wordnet,0.0
763,conservative,219,liberal,15,wordnet,True,wordnet,814.0
764,conformist,1703,nonconformist,12,wordnet,True,wordnet,0.0
765,Nonconformist,12,Anglican,307,wordnet,True,wordnet,0.0
766,creditor,1423,debtor,25,wordnet,True,wordnet,140.0
767,egalitarian,20,elitist,56,wordnet,True,wordnet,9.0
768,emotional_person,353,unemotional_person,11,wordnet,True,wordnet,0.0
769,employee,92,employer,122,wordnet,True,wordnet,692.0
770,expert_witness,35,lay_witness,14,wordnet,True,wordnet,0.0
771,extrovert,393,introvert,183,wordnet,True,wordnet,79.0
772,female_aristocrat,0,male_aristocrat,0,wordnet,False,wordnet,0.0
773,female_offspring,298,male_offspring,18,wordnet,True,wordnet,0.0
774,female_sibling,32,male_sibling,51,wordnet,True,wordnet,0.0
775,girl,36,male_child,968,wordnet,True,wordnet,0.0
776,granter,17,withholder,0,wordnet,True,wordnet,0.0
777,heir_apparent,13,heir_presumptive,24,wordnet,True,wordnet,0.0
778,husband,272,wife,359,wordnet,True,wordnet,874.0
779,inductee,186,volunteer,182,wordnet,True,wordnet,1.0
780,inmate,15,outpatient,19,wordnet,True,wordnet,0.0
781,Lady,70,Lord,49,wordnet,True,wordnet,260.0
782,liar,275,square_shooter,0,wordnet,True,wordnet,0.0
783,libertarian,418,necessitarian,18,wordnet,True,wordnet,0.0
784,liveborn_infant,0,stillborn_infant,43,wordnet,False,wordnet,0.0
785,loser,55,winner,263,wordnet,True,wordnet,556.0
786,masochist,158,sadist,236,wordnet,True,wordnet,7.0
787,nephew,53,niece,53,wordnet,True,wordnet,222.0
788,nonresident,28,resident,156,wordnet,True,wordnet,0.0
789,optimist,28,pessimist,50,wordnet,True,wordnet,98.0
790,eremite,32,cenobite,20,wordnet,True,wordnet,0.0
791,Renaissance_man,69,specialist,54,wordnet,True,wordnet,0.0
792,Sister,26,brother,27,wordnet,True,wordnet,878.0
793,sitter,33,stander,29,wordnet,False,wordnet,26.0
794,special_agent,85,general_agent,176,wordnet,False,wordnet,0.0
795,technophile,47,technophobe,86,wordnet,True,wordnet,1.0
796,Day,19,night,28,wordnet,True,wordnet,875.0
797,alternating_current,121,direct_current,131,wordnet,False,wordnet,0.0
798,centrifugal_force,103,centripetal_force,31,wordnet,True,wordnet,0.0
799,positive_charge,1355,negative_charge,1260,wordnet,True,wordnet,0.0
800,cyclone,75,anticyclone,63,wordnet,True,wordnet,0.0
801,inertia,18,activeness,13,wordnet,True,wordnet,0.0
802,acrocarp,0,pleurocarp,0,wordnet,False,wordnet,4.0
803,Phanerogamae,0,Cryptogamia,22,wordnet,True,wordnet,0.0
804,evergreen,38,deciduous_plant,44,wordnet,True,wordnet,0.0
805,easy_money,4041,tight_money,243,wordnet,True,wordnet,0.0
806,paper_profit,351,paper_loss,323,wordnet,True,wordnet,0.0
807,cash_account,57,margin_account,256,wordnet,True,wordnet,0.0
808,active_trust,23,passive_trust,0,wordnet,True,wordnet,0.0
809,accrual_basis,14,cash_basis,37,wordnet,True,wordnet,0.0
810,listed_security,33,unlisted_security,0,wordnet,True,wordnet,0.0
811,anabolism,23,catabolism,107,wordnet,True,wordnet,16.0
812,anamorphism,20,katamorphism,0,wordnet,True,wordnet,0.0
813,anovulation,21,ovulation,26,wordnet,False,wordnet,0.0
814,asynchronous_operation,68,synchronous_operation,38,wordnet,True,wordnet,0.0
815,inflationary_spiral,537,deflationary_spiral,1145,wordnet,True,wordnet,0.0
816,inflow,14,outflow,249,wordnet,True,wordnet,141.0
817,irreversible_process,317,reversible_process,170,wordnet,True,wordnet,0.0
818,parallel_operation,110,serial_operation,0,wordnet,True,wordnet,0.0
819,aliquot,65,aliquant,0,wordnet,True,wordnet,0.0
820,relevance,197,irrelevance,25,wordnet,False,wordnet,0.0
821,applicability,54,inapplicability,78,wordnet,True,wordnet,0.0
822,relatedness,148,unrelatedness,0,wordnet,True,wordnet,0.0
823,transitivity,73,intransitivity,23,wordnet,True,wordnet,0.0
824,restrictiveness,43,permissiveness,192,wordnet,True,wordnet,0.0
825,former,147,latter,109,wordnet,True,wordnet,974.0
826,convex_polygon,150,concave_polygon,0,wordnet,True,wordnet,0.0
827,oblique_triangle,0,right_triangle,543,wordnet,True,wordnet,0.0
828,reentrant_angle,0,salient_angle,22,wordnet,True,wordnet,0.0
829,right_angle,24,oblique_angle,404,wordnet,True,wordnet,0.0
830,health,22,illness,254,wordnet,True,wordnet,761.0
831,high_status,24,low_status,21,wordnet,True,wordnet,0.0
832,back_burner,68,front_burner,12,wordnet,True,wordnet,0.0
833,being,79,nonbeing,24,wordnet,True,wordnet,0.0
834,genuineness,138,spuriousness,55,wordnet,True,wordnet,0.0
835,hereness,0,thereness,25,wordnet,True,wordnet,0.0
836,allopatry,27,sympatry,129,wordnet,True,wordnet,4.0
837,nonexistence,115,existence,166,wordnet,True,wordnet,0.0
838,endogamy,334,exogamy,70,wordnet,True,wordnet,1.0
839,immunocompetence,39,immunodeficiency,145,wordnet,False,wordnet,11.0
840,hot_war,282,cold_war,20,wordnet,False,wordnet,0.0
841,purity,255,impurity,16,wordnet,True,wordnet,0.0
842,cleanness,47,dirtiness,46,wordnet,True,wordnet,0.0
843,hypersomnia,70,insomnia,59,wordnet,True,wordnet,3.0
844,hypercapnia,31,hypocapnia,19,wordnet,True,wordnet,1.0
845,hyperthermia,196,hypothermia,17,wordnet,True,wordnet,4.0
846,sterility,22,fertility,173,wordnet,True,wordnet,19.0
847,good_health,184,ill_health,75,wordnet,True,wordnet,0.0
848,functional_disorder,43,organic_disorder,24,wordnet,False,wordnet,0.0
849,hyperparathyroidism,651,hypoparathyroidism,31,wordnet,True,wordnet,0.0
850,high_blood_pressure,98,hypotension,371,wordnet,True,wordnet,0.0
851,hyperthyroidism,267,hypothyroidism,56,wordnet,True,wordnet,21.0
852,hypervolemia,23,hypovolemia,146,wordnet,True,wordnet,1.0
853,hypercalcemia,18,hypocalcemia,40,wordnet,True,wordnet,1.0
854,hyperkalemia,49,hypokalemia,53,wordnet,True,wordnet,1.0
855,hypernatremia,58,hyponatremia,12,wordnet,True,wordnet,0.0
856,hyperpigmentation,63,hypopigmentation,42,wordnet,True,wordnet,7.0
857,hyperglycemia,122,hypoglycemia,202,wordnet,True,wordnet,36.0
858,mental_health,97,mental_illness,224,wordnet,True,wordnet,0.0
859,sanity,258,insanity,153,wordnet,True,wordnet,0.0
860,neurotic_depression,17,psychotic_depression,15,wordnet,True,wordnet,0.0
861,maturity,270,immaturity,15,wordnet,True,wordnet,0.0
862,valgus,28,varus,267,wordnet,False,wordnet,912.0
863,sickness,207,wellness,18,wordnet,True,wordnet,9.0
864,solvency,1328,insolvency,14,wordnet,True,wordnet,0.0
865,sanitariness,0,unsanitariness,0,wordnet,True,wordnet,0.0
866,typicality,40,atypicality,17,wordnet,False,wordnet,0.0
867,biodegradable_pollution,0,nonbiodegradable_pollution,0,wordnet,True,wordnet,0.0
868,good_weather,65,bad_weather,40529,wordnet,True,wordnet,0.0
869,wetness,1409,dryness,189,wordnet,True,wordnet,13.0
870,secureness,0,insecureness,0,wordnet,True,wordnet,0.0
871,myopia,41,hyperopia,25,wordnet,True,wordnet,25.0
872,homozygosity,14,heterozygosity,34,wordnet,True,wordnet,4.0
