_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,label,a,also_acceptable,b,gold_label,id,label_gold,marker,raw_text,text_html,text_readable
1576121582,2/5/2018 13:37:41,false,3337917495,,2/5/2018 13:36:42,false,elite,0.9091,44019509,ARG,01,Lomas De Zamora,201.178.82.206,NONE,georgia,,oregon,,N2212181215,,True,"Since Ohio State was ineligible, there is a solid argument that Oregon and Georgia - on the lip of the goal in the SEC championship game vs. Alabama when time ran out - would also be included.","Since Ohio State was ineligible, there is a solid argument that <span style=""color: #9A14B2; font-weight: bold"">oregon:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span> - on the lip of the goal in the SEC championship game vs. Alabama when time ran out - would also be included.","Since Ohio State was ineligible, there is a solid argument that *oregon* and §georgia$ - on the lip of the goal in the SEC championship game vs. Alabama when time ran out - would also be included."
1576121582,2/5/2018 13:37:41,false,3337917519,,2/5/2018 13:36:43,false,elite,1.0,43563855,RUS,56,Orël,95.80.109.50,NONE,georgia,,oregon,,N2212181215,,True,"Since Ohio State was ineligible, there is a solid argument that Oregon and Georgia - on the lip of the goal in the SEC championship game vs. Alabama when time ran out - would also be included.","Since Ohio State was ineligible, there is a solid argument that <span style=""color: #9A14B2; font-weight: bold"">oregon:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span> - on the lip of the goal in the SEC championship game vs. Alabama when time ran out - would also be included.","Since Ohio State was ineligible, there is a solid argument that *oregon* and §georgia$ - on the lip of the goal in the SEC championship game vs. Alabama when time ran out - would also be included."
1576121583,2/5/2018 13:37:10,false,3337916435,,2/5/2018 13:36:24,false,clixsense,0.8636,6335115,SRB,02,Subotica,109.93.88.75,BETTER,virginia,,oregon,,J1437269336,,True,"Its also why I wouldn't bother taking West Virginia seriously as a contender, even if their offense might technically be a bit better than the Oregon offense.","Its also why I wouldn't bother taking West <span style=""color: #9A14B2; font-weight: bold"">virginia:[OBJECT_A]</span> seriously as a contender, even if their offense might technically be a bit better than the <span style=""color: #6CB219; font-weight: bold"">oregon:[OBJECT_B]</span> offense.","Its also why I wouldn't bother taking West *virginia* seriously as a contender, even if their offense might technically be a bit better than the §oregon$ offense."
1576121583,2/5/2018 13:37:16,false,3337916739,,2/5/2018 13:36:27,false,neodev,0.875,39296334,ESP,59,Erandio,85.86.69.8,BETTER,virginia,,oregon,,J1437269336,,True,"Its also why I wouldn't bother taking West Virginia seriously as a contender, even if their offense might technically be a bit better than the Oregon offense.","Its also why I wouldn't bother taking West <span style=""color: #9A14B2; font-weight: bold"">virginia:[OBJECT_A]</span> seriously as a contender, even if their offense might technically be a bit better than the <span style=""color: #6CB219; font-weight: bold"">oregon:[OBJECT_B]</span> offense.","Its also why I wouldn't bother taking West *virginia* seriously as a contender, even if their offense might technically be a bit better than the §oregon$ offense."
1576121583,2/5/2018 13:37:45,false,3337917613,,2/5/2018 13:36:27,false,elite,1.0,44229653,USA,AL,Bon Air,24.179.4.50,BETTER,virginia,,oregon,,J1437269336,,True,"Its also why I wouldn't bother taking West Virginia seriously as a contender, even if their offense might technically be a bit better than the Oregon offense.","Its also why I wouldn't bother taking West <span style=""color: #9A14B2; font-weight: bold"">virginia:[OBJECT_A]</span> seriously as a contender, even if their offense might technically be a bit better than the <span style=""color: #6CB219; font-weight: bold"">oregon:[OBJECT_B]</span> offense.","Its also why I wouldn't bother taking West *virginia* seriously as a contender, even if their offense might technically be a bit better than the §oregon$ offense."
1576121584,2/5/2018 13:35:52,false,3337914040,,2/5/2018 13:35:24,false,neodev,0.8889,38713068,VEN,25,Caracas,186.167.242.227,WORSE,bread,,pizza,,E610038290,,True,Do you think though in general simple bread bakeries are harder than small woodfired pizza places?,"Do you think though in general simple <span style=""color: #9A14B2; font-weight: bold"">bread:[OBJECT_A]</span> bakeries are harder than small woodfired <span style=""color: #6CB219; font-weight: bold"">pizza:[OBJECT_B]</span> places?",Do you think though in general simple *bread* bakeries are harder than small woodfired §pizza$ places?
1576121584,2/5/2018 13:36:11,false,3337914531,,2/5/2018 13:35:37,false,clixsense,0.8824,43827456,LKA,36,Colombo,103.21.165.13,WORSE,bread,,pizza,,E610038290,,True,Do you think though in general simple bread bakeries are harder than small woodfired pizza places?,"Do you think though in general simple <span style=""color: #9A14B2; font-weight: bold"">bread:[OBJECT_A]</span> bakeries are harder than small woodfired <span style=""color: #6CB219; font-weight: bold"">pizza:[OBJECT_B]</span> places?",Do you think though in general simple *bread* bakeries are harder than small woodfired §pizza$ places?
1576121584,2/5/2018 13:38:35,false,3337919006,,2/5/2018 13:35:35,false,neodev,0.8571,43924773,VEN,07,Valencia,201.249.25.217,NONE,bread,,pizza,,E610038290,,True,Do you think though in general simple bread bakeries are harder than small woodfired pizza places?,"Do you think though in general simple <span style=""color: #9A14B2; font-weight: bold"">bread:[OBJECT_A]</span> bakeries are harder than small woodfired <span style=""color: #6CB219; font-weight: bold"">pizza:[OBJECT_B]</span> places?",Do you think though in general simple *bread* bakeries are harder than small woodfired §pizza$ places?
1576121585,2/5/2018 13:37:19,false,3337916872,,2/5/2018 13:37:07,false,clixsense,0.8824,43827456,LKA,36,Colombo,103.21.165.13,NONE,wii,,psp,,Q2627706963,,True,"The PS3 version is 10 times better than the Wii, PSP, and the PS2 versions.","The PS3 version is 10 times better than the <span style=""color: #9A14B2; font-weight: bold"">wii:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span>, and the PS2 versions.","The PS3 version is 10 times better than the *wii*, §psp$, and the PS2 versions."
1576121585,2/5/2018 13:37:26,false,3337917071,,2/5/2018 13:37:12,false,neodev,1.0,41135507,DZA,"","",105.99.25.216,BETTER,wii,,psp,,Q2627706963,,True,"The PS3 version is 10 times better than the Wii, PSP, and the PS2 versions.","The PS3 version is 10 times better than the <span style=""color: #9A14B2; font-weight: bold"">wii:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span>, and the PS2 versions.","The PS3 version is 10 times better than the *wii*, §psp$, and the PS2 versions."
1576121585,2/5/2018 13:38:25,false,3337918737,,2/5/2018 13:37:06,false,elite,1.0,44259349,VEN,"","",201.243.182.118,WORSE,wii,,psp,,Q2627706963,,True,"The PS3 version is 10 times better than the Wii, PSP, and the PS2 versions.","The PS3 version is 10 times better than the <span style=""color: #9A14B2; font-weight: bold"">wii:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span>, and the PS2 versions.","The PS3 version is 10 times better than the *wii*, §psp$, and the PS2 versions."
1576121586,2/5/2018 13:37:20,false,3337916890,,2/5/2018 13:36:46,false,clixsense,0.875,7202055,RUS,54,Omsk,81.23.203.146,WORSE,google,,amazon,,B231839816,,True,Amazon had a similar service for its books but Google is much faster and simpler.,"<span style=""color: #9A14B2; font-weight: bold"">amazon:[OBJECT_A]</span> had a similar service for its books but <span style=""color: #6CB219; font-weight: bold"">google:[OBJECT_B]</span> is much faster and simpler.",*amazon* had a similar service for its books but §google$ is much faster and simpler.
1576121586,2/5/2018 13:37:33,false,3337917248,,2/5/2018 13:36:47,false,clixsense,0.875,41223918,UKR,04,Dnepropetrovsk,176.241.106.52,WORSE,google,,amazon,,B231839816,,True,Amazon had a similar service for its books but Google is much faster and simpler.,"<span style=""color: #9A14B2; font-weight: bold"">amazon:[OBJECT_A]</span> had a similar service for its books but <span style=""color: #6CB219; font-weight: bold"">google:[OBJECT_B]</span> is much faster and simpler.",*amazon* had a similar service for its books but §google$ is much faster and simpler.
1576121586,2/5/2018 13:40:39,false,3337922361,,2/5/2018 13:40:13,false,neodev,0.875,43665081,VEN,23,Santa Bárbara,190.97.247.236,WORSE,google,,amazon,,B231839816,,True,Amazon had a similar service for its books but Google is much faster and simpler.,"<span style=""color: #9A14B2; font-weight: bold"">amazon:[OBJECT_A]</span> had a similar service for its books but <span style=""color: #6CB219; font-weight: bold"">google:[OBJECT_B]</span> is much faster and simpler.",*amazon* had a similar service for its books but §google$ is much faster and simpler.
1576121587,2/5/2018 13:35:42,false,3337913821,,2/5/2018 13:35:20,false,neodev,0.9583,38833704,VEN,11,Punto Fijo,186.94.248.51,NONE,ds,,psp,,T3179178291,,False,"Wii, PSP, DS, ect...","Wii, <span style=""color: #9A14B2; font-weight: bold"">psp:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">ds:[OBJECT_B]</span>, ect...","Wii, *psp*, §ds$, ect..."
1576121587,2/5/2018 13:35:57,false,3337914180,,2/5/2018 13:35:21,false,clixsense,0.875,7202055,RUS,54,Omsk,81.23.203.146,NONE,ds,,psp,,T3179178291,,False,"Wii, PSP, DS, ect...","Wii, <span style=""color: #9A14B2; font-weight: bold"">psp:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">ds:[OBJECT_B]</span>, ect...","Wii, *psp*, §ds$, ect..."
1576121587,2/5/2018 13:35:58,false,3337914208,,2/5/2018 13:35:23,false,clixsense,1.0,40846833,BIH,02,Pale,31.223.138.30,NONE,ds,,psp,,T3179178291,,False,"Wii, PSP, DS, ect...","Wii, <span style=""color: #9A14B2; font-weight: bold"">psp:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">ds:[OBJECT_B]</span>, ect...","Wii, *psp*, §ds$, ect..."
1576121589,2/5/2018 14:55:24,false,3338051957,,2/5/2018 14:55:04,false,neodev,0.875,39296334,ESP,59,Erandio,85.86.69.8,NONE,coffee,,beer,,A146672009,,True,a decent vanilla coffee beer.,"a decent vanilla <span style=""color: #9A14B2; font-weight: bold"">coffee:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">beer:[OBJECT_B]</span>.",a decent vanilla *coffee* §beer$.
1576121589,2/5/2018 14:55:38,false,3338052427,,2/5/2018 14:55:06,false,neodev,1.0,43620003,VEN,18,Acarigua,186.95.162.10,NONE,coffee,,beer,,A146672009,,True,a decent vanilla coffee beer.,"a decent vanilla <span style=""color: #9A14B2; font-weight: bold"">coffee:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">beer:[OBJECT_B]</span>.",a decent vanilla *coffee* §beer$.
1576121589,2/5/2018 14:55:38,false,3338052439,,2/5/2018 14:55:06,false,neodev,0.875,41165546,VEN,"","",186.88.97.134,NONE,coffee,,beer,,A146672009,,True,a decent vanilla coffee beer.,"a decent vanilla <span style=""color: #9A14B2; font-weight: bold"">coffee:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">beer:[OBJECT_B]</span>.",a decent vanilla *coffee* §beer$.
1576121590,2/5/2018 14:56:48,false,3338054884,,2/5/2018 14:56:04,false,neodev,1.0,43980227,VEN,25,Caracas,186.167.249.207,WORSE,tennis,,hockey,,R2786314755,,True,They just couldn't understand that hockey was significantly cooler than tennis.,"They just couldn't understand that <span style=""color: #9A14B2; font-weight: bold"">hockey:[OBJECT_A]</span> was significantly cooler than <span style=""color: #6CB219; font-weight: bold"">tennis:[OBJECT_B]</span>.",They just couldn't understand that *hockey* was significantly cooler than §tennis$.
1576121590,2/5/2018 14:56:57,false,3338055201,,2/5/2018 14:56:04,false,elite,0.9545,44027232,VEN,25,Caracas,186.167.248.64,WORSE,tennis,,hockey,,R2786314755,,True,They just couldn't understand that hockey was significantly cooler than tennis.,"They just couldn't understand that <span style=""color: #9A14B2; font-weight: bold"">hockey:[OBJECT_A]</span> was significantly cooler than <span style=""color: #6CB219; font-weight: bold"">tennis:[OBJECT_B]</span>.",They just couldn't understand that *hockey* was significantly cooler than §tennis$.
1576121590,2/5/2018 14:57:16,false,3338055708,,2/5/2018 14:56:03,false,neodev,0.875,43665081,VEN,23,Santa Bárbara,190.97.247.236,WORSE,tennis,,hockey,,R2786314755,,True,They just couldn't understand that hockey was significantly cooler than tennis.,"They just couldn't understand that <span style=""color: #9A14B2; font-weight: bold"">hockey:[OBJECT_A]</span> was significantly cooler than <span style=""color: #6CB219; font-weight: bold"">tennis:[OBJECT_B]</span>.",They just couldn't understand that *hockey* was significantly cooler than §tennis$.
1576121591,2/5/2018 14:57:54,false,3338056938,,2/5/2018 14:57:20,false,elite,0.9444,41260034,BIH,01,Sarajevo,92.36.171.55,NONE,iphone,,ipod,,K1612487111,,True,"Learn faster, study better, and score higher with CliffsNotes® for the iPhone®, iPod touch®, and iPad®.","Learn faster, study better, and score higher with CliffsNotes® for the <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span>®, <span style=""color: #6CB219; font-weight: bold"">ipod:[OBJECT_B]</span> touch®, and iPad®.","Learn faster, study better, and score higher with CliffsNotes® for the *iphone*®, §ipod$ touch®, and iPad®."
1576121591,2/5/2018 14:58:00,false,3338057049,,2/5/2018 14:57:21,false,clixsense,1.0,43733581,UKR,"","",37.73.238.199,NONE,iphone,,ipod,,K1612487111,,True,"Learn faster, study better, and score higher with CliffsNotes® for the iPhone®, iPod touch®, and iPad®.","Learn faster, study better, and score higher with CliffsNotes® for the <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span>®, <span style=""color: #6CB219; font-weight: bold"">ipod:[OBJECT_B]</span> touch®, and iPad®.","Learn faster, study better, and score higher with CliffsNotes® for the *iphone*®, §ipod$ touch®, and iPad®."
1576121591,2/5/2018 14:58:06,false,3338057246,,2/5/2018 14:57:18,false,neodev,0.875,43665081,VEN,23,Santa Bárbara,190.97.247.236,NONE,iphone,,ipod,,K1612487111,,True,"Learn faster, study better, and score higher with CliffsNotes® for the iPhone®, iPod touch®, and iPad®.","Learn faster, study better, and score higher with CliffsNotes® for the <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span>®, <span style=""color: #6CB219; font-weight: bold"">ipod:[OBJECT_B]</span> touch®, and iPad®.","Learn faster, study better, and score higher with CliffsNotes® for the *iphone*®, §ipod$ touch®, and iPad®."
1576121592,2/5/2018 14:58:50,false,3338058658,,2/5/2018 14:58:32,false,elite,1.0,43753877,VEN,"","",190.76.250.235,NONE,stone,,concrete,,S3029945092,,True,We are seasoned pros with a solid understanding of natural stone and concrete.,"We are seasoned pros with a solid understanding of natural <span style=""color: #9A14B2; font-weight: bold"">stone:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">concrete:[OBJECT_B]</span>.",We are seasoned pros with a solid understanding of natural *stone* and §concrete$.
1576121592,2/5/2018 14:58:55,false,3338058801,,2/5/2018 14:58:31,false,neodev,0.9048,37797460,VEN,25,Caracas,186.167.243.127,NONE,stone,,concrete,,S3029945092,,True,We are seasoned pros with a solid understanding of natural stone and concrete.,"We are seasoned pros with a solid understanding of natural <span style=""color: #9A14B2; font-weight: bold"">stone:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">concrete:[OBJECT_B]</span>.",We are seasoned pros with a solid understanding of natural *stone* and §concrete$.
1576121592,2/5/2018 14:59:03,false,3338059123,,2/5/2018 14:58:33,false,clixsense,0.8889,40557293,SRB,00,Savski Venac,87.116.179.150,NONE,stone,,concrete,,S3029945092,,True,We are seasoned pros with a solid understanding of natural stone and concrete.,"We are seasoned pros with a solid understanding of natural <span style=""color: #9A14B2; font-weight: bold"">stone:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">concrete:[OBJECT_B]</span>.",We are seasoned pros with a solid understanding of natural *stone* and §concrete$.
1576121593,2/5/2018 14:57:29,false,3338056119,,2/5/2018 14:57:03,false,clixsense,0.8824,43827456,LKA,36,Colombo,103.21.164.23,NONE,potato,,steak,,L1831697212,,True,nothing is better than a nice steak and baked potato.,"nothing is better than a nice <span style=""color: #9A14B2; font-weight: bold"">steak:[OBJECT_A]</span> and baked <span style=""color: #6CB219; font-weight: bold"">potato:[OBJECT_B]</span>.",nothing is better than a nice *steak* and baked §potato$.
1576121593,2/5/2018 14:58:00,false,3338057045,,2/5/2018 14:57:02,false,neodev,0.8333,43695975,VEN,08,San Carlos,190.78.8.218,NONE,potato,,steak,,L1831697212,,True,nothing is better than a nice steak and baked potato.,"nothing is better than a nice <span style=""color: #9A14B2; font-weight: bold"">steak:[OBJECT_A]</span> and baked <span style=""color: #6CB219; font-weight: bold"">potato:[OBJECT_B]</span>.",nothing is better than a nice *steak* and baked §potato$.
1576121593,2/5/2018 14:58:02,false,3338057130,,2/5/2018 14:56:59,false,elite,0.9545,44027232,VEN,25,Caracas,186.167.248.64,NONE,potato,,steak,,L1831697212,,True,nothing is better than a nice steak and baked potato.,"nothing is better than a nice <span style=""color: #9A14B2; font-weight: bold"">steak:[OBJECT_A]</span> and baked <span style=""color: #6CB219; font-weight: bold"">potato:[OBJECT_B]</span>.",nothing is better than a nice *steak* and baked §potato$.
1576121594,2/5/2018 14:58:17,false,3338057668,,2/5/2018 14:57:44,false,clixsense,0.875,7202055,RUS,54,Omsk,81.23.203.146,NONE,football,,baseball,,K1598773015,,True,"Lake Superior State Athletics - Football, Basketball, & Baseball Apparel","Lake Superior State Athletics - <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span>, Basketball, & <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span> Apparel","Lake Superior State Athletics - *football*, Basketball, & §baseball$ Apparel"
1576121594,2/5/2018 14:58:18,false,3338057708,,2/5/2018 14:57:45,false,clixsense,0.8636,6335115,SRB,02,Subotica,109.93.88.75,NONE,football,,baseball,,K1598773015,,True,"Lake Superior State Athletics - Football, Basketball, & Baseball Apparel","Lake Superior State Athletics - <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span>, Basketball, & <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span> Apparel","Lake Superior State Athletics - *football*, Basketball, & §baseball$ Apparel"
1576121594,2/5/2018 14:59:10,false,3338059338,,2/5/2018 14:57:44,false,neodev,1.0,43735684,VEN,25,Caracas,186.167.243.134,NONE,football,,baseball,,K1598773015,,True,"Lake Superior State Athletics - Football, Basketball, & Baseball Apparel","Lake Superior State Athletics - <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span>, Basketball, & <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span> Apparel","Lake Superior State Athletics - *football*, Basketball, & §baseball$ Apparel"
1576121595,2/5/2018 14:57:49,false,3338056782,,2/5/2018 14:57:39,false,neodev,0.8235,43431362,VEN,23,Maracaibo,190.205.91.63,NONE,plastic,,concrete,,D395557676,,True,"But isn't it better to have plastic with some ""give"" than concrete which would crack??","But isn't it better to have <span style=""color: #9A14B2; font-weight: bold"">plastic:[OBJECT_A]</span> with some ""give"" than <span style=""color: #6CB219; font-weight: bold"">concrete:[OBJECT_B]</span> which would crack??","But isn't it better to have *plastic* with some ""give"" than §concrete$ which would crack??"
1576121595,2/5/2018 14:58:14,false,3338057459,,2/5/2018 14:57:42,false,elite,1.0,42271132,VEN,"","",201.208.36.44,NONE,plastic,,concrete,,D395557676,,True,"But isn't it better to have plastic with some ""give"" than concrete which would crack??","But isn't it better to have <span style=""color: #9A14B2; font-weight: bold"">plastic:[OBJECT_A]</span> with some ""give"" than <span style=""color: #6CB219; font-weight: bold"">concrete:[OBJECT_B]</span> which would crack??","But isn't it better to have *plastic* with some ""give"" than §concrete$ which would crack??"
1576121595,2/5/2018 16:43:23,false,3338256035,,2/5/2018 16:39:46,false,neodev,1.0,43850590,EGY,11,Cairo,197.43.215.28,BETTER,plastic,,concrete,,D395557676,,True,"But isn't it better to have plastic with some ""give"" than concrete which would crack??","But isn't it better to have <span style=""color: #9A14B2; font-weight: bold"">plastic:[OBJECT_A]</span> with some ""give"" than <span style=""color: #6CB219; font-weight: bold"">concrete:[OBJECT_B]</span> which would crack??","But isn't it better to have *plastic* with some ""give"" than §concrete$ which would crack??"
1576121596,2/5/2018 14:58:49,false,3338058636,,2/5/2018 14:58:26,false,neodev,1.0,37041000,VEN,25,Caracas,190.72.179.207,NONE,plastic,,cement,,R2826518163,,True,"This handy and hungry little number rips through wood, drywall, cement board and plastic without hesitation - and 50% faster than other saws thanks to the tri-bevel tooth grind that cuts in both on the push and pull stroke.","This handy and hungry little number rips through wood, drywall, <span style=""color: #9A14B2; font-weight: bold"">cement:[OBJECT_A]</span> board and <span style=""color: #6CB219; font-weight: bold"">plastic:[OBJECT_B]</span> without hesitation - and 50% faster than other saws thanks to the tri-bevel tooth grind that cuts in both on the push and pull stroke.","This handy and hungry little number rips through wood, drywall, *cement* board and §plastic$ without hesitation - and 50% faster than other saws thanks to the tri-bevel tooth grind that cuts in both on the push and pull stroke."
1576121596,2/5/2018 14:59:05,false,3338059194,,2/5/2018 14:58:26,false,neodev,1.0,44084102,BRA,27,Ouro Fino,177.38.104.139,NONE,plastic,,cement,,R2826518163,,True,"This handy and hungry little number rips through wood, drywall, cement board and plastic without hesitation - and 50% faster than other saws thanks to the tri-bevel tooth grind that cuts in both on the push and pull stroke.","This handy and hungry little number rips through wood, drywall, <span style=""color: #9A14B2; font-weight: bold"">cement:[OBJECT_A]</span> board and <span style=""color: #6CB219; font-weight: bold"">plastic:[OBJECT_B]</span> without hesitation - and 50% faster than other saws thanks to the tri-bevel tooth grind that cuts in both on the push and pull stroke.","This handy and hungry little number rips through wood, drywall, *cement* board and §plastic$ without hesitation - and 50% faster than other saws thanks to the tri-bevel tooth grind that cuts in both on the push and pull stroke."
1576121596,2/5/2018 14:59:09,false,3338059286,,2/5/2018 14:58:26,false,clixsense,0.8824,43827456,LKA,36,Colombo,103.21.164.23,NONE,plastic,,cement,,R2826518163,,True,"This handy and hungry little number rips through wood, drywall, cement board and plastic without hesitation - and 50% faster than other saws thanks to the tri-bevel tooth grind that cuts in both on the push and pull stroke.","This handy and hungry little number rips through wood, drywall, <span style=""color: #9A14B2; font-weight: bold"">cement:[OBJECT_A]</span> board and <span style=""color: #6CB219; font-weight: bold"">plastic:[OBJECT_B]</span> without hesitation - and 50% faster than other saws thanks to the tri-bevel tooth grind that cuts in both on the push and pull stroke.","This handy and hungry little number rips through wood, drywall, *cement* board and §plastic$ without hesitation - and 50% faster than other saws thanks to the tri-bevel tooth grind that cuts in both on the push and pull stroke."
1576121597,2/5/2018 14:57:31,false,3338056207,,2/5/2018 14:57:14,false,neodev,0.9048,37797460,VEN,25,Caracas,186.167.243.127,NONE,baseball,,tennis,,M1947599835,,True,"Our football, basketball (women's and men's), baseball, softball, track, tennis, golf programs are vastly superior to Colorado's.","Our football, basketball (women's and men's), <span style=""color: #9A14B2; font-weight: bold"">baseball:[OBJECT_A]</span>, softball, track, <span style=""color: #6CB219; font-weight: bold"">tennis:[OBJECT_B]</span>, golf programs are vastly superior to Colorado's.","Our football, basketball (women's and men's), *baseball*, softball, track, §tennis$, golf programs are vastly superior to Colorado's."
1576121597,2/5/2018 14:57:42,false,3338056509,,2/5/2018 14:57:13,false,clixsense,0.875,7202055,RUS,54,Omsk,81.23.203.146,NONE,baseball,,tennis,,M1947599835,,True,"Our football, basketball (women's and men's), baseball, softball, track, tennis, golf programs are vastly superior to Colorado's.","Our football, basketball (women's and men's), <span style=""color: #9A14B2; font-weight: bold"">baseball:[OBJECT_A]</span>, softball, track, <span style=""color: #6CB219; font-weight: bold"">tennis:[OBJECT_B]</span>, golf programs are vastly superior to Colorado's.","Our football, basketball (women's and men's), *baseball*, softball, track, §tennis$, golf programs are vastly superior to Colorado's."
1576121597,2/5/2018 14:57:53,false,3338056915,,2/5/2018 14:57:13,false,elite,0.9091,44019509,ARG,01,Lomas De Zamora,201.178.82.206,NONE,baseball,,tennis,,M1947599835,,True,"Our football, basketball (women's and men's), baseball, softball, track, tennis, golf programs are vastly superior to Colorado's.","Our football, basketball (women's and men's), <span style=""color: #9A14B2; font-weight: bold"">baseball:[OBJECT_A]</span>, softball, track, <span style=""color: #6CB219; font-weight: bold"">tennis:[OBJECT_B]</span>, golf programs are vastly superior to Colorado's.","Our football, basketball (women's and men's), *baseball*, softball, track, §tennis$, golf programs are vastly superior to Colorado's."
1576121598,2/5/2018 14:58:13,false,3338057447,,2/5/2018 14:57:26,false,elite,1.0,43563855,RUS,48,Moscow,81.177.127.123,NONE,metal,,concrete,,Q2717510529,,True,"The sound is worse than that infernal clicking, a klaxon call as metal screeches on concrete.","The sound is worse than that infernal clicking, a klaxon call as <span style=""color: #9A14B2; font-weight: bold"">metal:[OBJECT_A]</span> screeches on <span style=""color: #6CB219; font-weight: bold"">concrete:[OBJECT_B]</span>.","The sound is worse than that infernal clicking, a klaxon call as *metal* screeches on §concrete$."
1576121598,2/5/2018 14:58:44,false,3338058440,,2/5/2018 14:57:26,false,clixsense,1.0,6335542,GRC,35,Athens,195.167.112.119,NONE,metal,,concrete,,Q2717510529,,True,"The sound is worse than that infernal clicking, a klaxon call as metal screeches on concrete.","The sound is worse than that infernal clicking, a klaxon call as <span style=""color: #9A14B2; font-weight: bold"">metal:[OBJECT_A]</span> screeches on <span style=""color: #6CB219; font-weight: bold"">concrete:[OBJECT_B]</span>.","The sound is worse than that infernal clicking, a klaxon call as *metal* screeches on §concrete$."
1576121598,2/5/2018 15:29:46,false,3338112279,,2/5/2018 15:27:39,false,neodev,0.8333,40199912,UKR,04,Dnepropetrovsk,80.91.166.68,NONE,metal,,concrete,,Q2717510529,,True,"The sound is worse than that infernal clicking, a klaxon call as metal screeches on concrete.","The sound is worse than that infernal clicking, a klaxon call as <span style=""color: #9A14B2; font-weight: bold"">metal:[OBJECT_A]</span> screeches on <span style=""color: #6CB219; font-weight: bold"">concrete:[OBJECT_B]</span>.","The sound is worse than that infernal clicking, a klaxon call as *metal* screeches on §concrete$."
1576121599,2/5/2018 14:59:24,false,3338059824,,2/5/2018 14:58:51,false,neodev,1.0,43620003,VEN,18,Acarigua,186.95.162.10,NONE,bread,,sausage,,A158720736,,True,"After a first experiment making a decent Margarita and a better Millenium Falco (sauce, toasted bread crumbs, parmigiano, basil, red onion, sausage), I wanted to make something even better, something with the charred bubbles you see in the book's pictures.","After a first experiment making a decent Margarita and a better Millenium Falco (sauce, toasted <span style=""color: #9A14B2; font-weight: bold"">bread:[OBJECT_A]</span> crumbs, parmigiano, basil, red onion, <span style=""color: #6CB219; font-weight: bold"">sausage:[OBJECT_B]</span>), I wanted to make something even better, something with the charred bubbles you see in the book's pictures.","After a first experiment making a decent Margarita and a better Millenium Falco (sauce, toasted *bread* crumbs, parmigiano, basil, red onion, §sausage$), I wanted to make something even better, something with the charred bubbles you see in the book's pictures."
1576121599,2/5/2018 14:59:30,false,3338059987,,2/5/2018 14:58:51,false,elite,1.0,43563855,RUS,48,Moscow,81.177.127.123,NONE,bread,,sausage,,A158720736,,True,"After a first experiment making a decent Margarita and a better Millenium Falco (sauce, toasted bread crumbs, parmigiano, basil, red onion, sausage), I wanted to make something even better, something with the charred bubbles you see in the book's pictures.","After a first experiment making a decent Margarita and a better Millenium Falco (sauce, toasted <span style=""color: #9A14B2; font-weight: bold"">bread:[OBJECT_A]</span> crumbs, parmigiano, basil, red onion, <span style=""color: #6CB219; font-weight: bold"">sausage:[OBJECT_B]</span>), I wanted to make something even better, something with the charred bubbles you see in the book's pictures.","After a first experiment making a decent Margarita and a better Millenium Falco (sauce, toasted *bread* crumbs, parmigiano, basil, red onion, §sausage$), I wanted to make something even better, something with the charred bubbles you see in the book's pictures."
