_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,orig__golden,a,b,id,label_gold,label_gold_reason,marker,raw_text,text_html,text_readable,type
1629785879,false,finalized,2,3/15/2018 10:46:12,NONE,1.0,False,Oracle,MySQL,M1926920085,,,False,Oracle MySQL Day Dubai,"<span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span> Day Dubai",*Oracle* §MySQL$ Day Dubai,compsci
1629785880,false,finalized,2,3/15/2018 10:50:18,NONE,0.5106,False,Java,Smalltalk,F794674342,,,False,"(FWIW, Smalltalk (and to a much lesser extent, Java)","(FWIW, <span style=""color: #9A14B2; font-weight: bold"">Smalltalk:[OBJECT_A]</span> (and to a much lesser extent, <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>)","(FWIW, *Smalltalk* (and to a much lesser extent, §Java$)",compsci
1629785881,false,finalized,2,3/15/2018 10:48:34,NONE,0.5111,False,Java,Objective-C,K1646170788,,,True,Look at how much easier it is with Objective-C (and Cocoa) and you'll soon be wondering precisely which fresh circle of hell Java and C++'s designers will be given when their time comes.,"Look at how much easier it is with <span style=""color: #9A14B2; font-weight: bold"">Objective-C:[OBJECT_A]</span> (and Cocoa) and you'll soon be wondering precisely which fresh circle of hell <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> and C++'s designers will be given when their time comes.",Look at how much easier it is with *Objective-C* (and Cocoa) and you'll soon be wondering precisely which fresh circle of hell §Java$ and C++'s designers will be given when their time comes.,compsci
1629785882,false,finalized,2,3/15/2018 10:45:53,NONE,1.0,False,USB,Ethernet,T3198573436,,,True,"With solid-state recorders, investigators can extract stored data in a matter of minutes through USB or Ethernet ports.","With solid-state recorders, investigators can extract stored data in a matter of minutes through <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> ports.","With solid-state recorders, investigators can extract stored data in a matter of minutes through *USB* or §Ethernet$ ports.",compsci
1629785883,false,finalized,2,3/15/2018 10:46:13,NONE,1.0,False,Python,Bash,N2094989787,,,True,- Requirements: - 5+ years as a QA / Software Test Engineer - Must have experience writing brand new automated tests (Python or Bash or Ruby OR C++) - Solid experience with the full testing lifecycle from turning requirements into use cases all the ......,"- Requirements: - 5+ years as a QA / Software Test Engineer - Must have experience writing brand new automated tests (<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Bash:[OBJECT_B]</span> or Ruby OR C++) - Solid experience with the full testing lifecycle from turning requirements into use cases all the ......",- Requirements: - 5+ years as a QA / Software Test Engineer - Must have experience writing brand new automated tests (*Python* or §Bash$ or Ruby OR C++) - Solid experience with the full testing lifecycle from turning requirements into use cases all the ......,compsci
1629785884,false,finalized,2,3/15/2018 10:41:27,NONE,1.0,False,Java,Perl,M1988280947,,,True,"Perl, and even Java, have much better systems.","<span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span>, and even <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>, have much better systems.","*Perl*, and even §Java$, have much better systems.",compsci
1629785885,false,finalized,2,3/15/2018 10:52:48,NONE,1.0,False,Python,JavaScript,I1282336936,,,True,"In practice, Go has performance superior to Python and JavaScript, but far inferior to C++ and Java.","In practice, Go has performance superior to <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span>, but far inferior to C++ and Java.","In practice, Go has performance superior to *Python* and §JavaScript$, but far inferior to C++ and Java.",compsci
1629785886,false,finalized,2,3/15/2018 10:46:20,NONE,1.0,False,Java,Groovy,G1063146919,,,True,i.e. counting the number of lines of the diff of Groovy v Java is not that interesting by itself; its much better to consider the real semantic differences in the grammar James,"i.e. counting the number of lines of the diff of <span style=""color: #9A14B2; font-weight: bold"">Groovy:[OBJECT_A]</span> v <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> is not that interesting by itself; its much better to consider the real semantic differences in the grammar James",i.e. counting the number of lines of the diff of *Groovy* v §Java$ is not that interesting by itself; its much better to consider the real semantic differences in the grammar James,compsci
1629785887,false,finalized,2,3/15/2018 10:50:16,BETTER,1.0,False,PHP,Perl,H1078685465,,,True,I find Perl to be easier than PHP.,"I find <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> to be easier than <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>.",I find *Perl* to be easier than §PHP$.,compsci
1629785888,false,finalized,2,3/15/2018 10:45:50,NONE,1.0,False,Ruby,Python,I1352560893,,,True,"Is Perl better than PHP, Python, Ruby, etc.?","Is Perl better than PHP, <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>, etc.?","Is Perl better than PHP, *Python*, §Ruby$, etc.?",compsci
1629785889,false,finalized,2,3/15/2018 10:49:28,BETTER,1.0,False,USB,Ethernet,N2222342890,,,True,Slower than a local disc unless you have a fast Gigabit Ethernet (non-USB),"Slower than a local disc unless you have a fast Gigabit <span style=""color: #9A14B2; font-weight: bold"">Ethernet:[OBJECT_A]</span> (non-<span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span>)",Slower than a local disc unless you have a fast Gigabit *Ethernet* (non-§USB$),compsci
1629785890,false,finalized,2,3/15/2018 10:48:44,NONE,1.0,False,Oracle,MySQL,L1753181517,,,False,"MS, Oracle, MySQL, etc.)?","MS, <span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span>, etc.)?","MS, *Oracle*, §MySQL$, etc.)?",compsci
1629785891,false,finalized,2,3/15/2018 10:53:37,WORSE,0.5,False,Python,Lisp,H1133452562,,,True,"I guess I'm just wondering if there are any versions of Lisp which use more conventional syntax (ideally something more C-style or Python-like) - maybe just a pre-preprocessor would do here - or similar more readable languages with better syntax, that anyone can recommend?","I guess I'm just wondering if there are any versions of <span style=""color: #9A14B2; font-weight: bold"">Lisp:[OBJECT_A]</span> which use more conventional syntax (ideally something more C-style or <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>-like) - maybe just a pre-preprocessor would do here - or similar more readable languages with better syntax, that anyone can recommend?","I guess I'm just wondering if there are any versions of *Lisp* which use more conventional syntax (ideally something more C-style or §Python$-like) - maybe just a pre-preprocessor would do here - or similar more readable languages with better syntax, that anyone can recommend?",compsci
1629785892,false,finalized,2,3/15/2018 10:48:21,NONE,1.0,False,Windows 7,Windows 8,O2332614279,,,True,System Requirements: 1GHz or faster processor 2GB RAM 1366 X 768 screen resolution Windows 7 or Windows 8 Operating System,"System Requirements: 1GHz or faster processor 2GB RAM 1366 X 768 screen resolution <span style=""color: #9A14B2; font-weight: bold"">Windows 7:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span> Operating System",System Requirements: 1GHz or faster processor 2GB RAM 1366 X 768 screen resolution *Windows 7* or §Windows 8$ Operating System,compsci
1629785893,false,finalized,2,3/15/2018 10:52:26,BETTER,1.0,False,Java,Scala,L1778730367,,,True,"My use of Scala to date has been as a ""better Java.","My use of <span style=""color: #9A14B2; font-weight: bold"">Scala:[OBJECT_A]</span> to date has been as a ""better <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.","My use of <span style=""color: #9A14B2; font-weight: bold"">Scala:[OBJECT_A]</span> to date has been as a ""better <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.",compsci
1629785894,false,finalized,2,3/15/2018 10:46:04,WORSE,1.0,False,Oracle,PostgreSQL,Q2653881562,,,True,There is also no sane reason to use mySQL (or Oracle) when PostgreSQL is better than both in almost every respect.,"There is also no sane reason to use mySQL (or <span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span>) when <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span> is better than both in almost every respect.",There is also no sane reason to use mySQL (or *Oracle*) when §PostgreSQL$ is better than both in almost every respect.,compsci
1629785895,false,finalized,2,3/15/2018 10:53:09,NONE,1.0,False,PHP,JavaScript,H1123144232,,,True,"If your new to computer programming , your better learning how to program with PHP and JavaScript before jumping into ASP.NET.","If your new to computer programming , your better learning how to program with <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> before jumping into ASP.NET.","If your new to computer programming , your better learning how to program with *PHP* and §JavaScript$ before jumping into ASP.NET.",compsci
1629785896,false,finalized,2,3/15/2018 10:52:08,NONE,1.0,False,iOS,Apple TV,J1458699602,,,True,"It's not just the iPhone 6 , updated Apple TV , mythical iWatch , next generation iPads or Macs , or even OS X 10.10 or iOS 8 , it's the company and the values and vision that continues to work at making existing products better and new, complementary products that make them, in sum, beyond better.","It's not just the iPhone 6 , updated <span style=""color: #9A14B2; font-weight: bold"">Apple TV:[OBJECT_A]</span> , mythical iWatch , next generation iPads or Macs , or even OS X 10.10 or <span style=""color: #6CB219; font-weight: bold"">iOS:[OBJECT_B]</span> 8 , it's the company and the values and vision that continues to work at making existing products better and new, complementary products that make them, in sum, beyond better.","It's not just the iPhone 6 , updated *Apple TV* , mythical iWatch , next generation iPads or Macs , or even OS X 10.10 or §iOS$ 8 , it's the company and the values and vision that continues to work at making existing products better and new, complementary products that make them, in sum, beyond better.",compsci
1629785897,false,finalized,2,3/15/2018 10:55:35,NONE,1.0,False,Java,Ruby,M1996507245,,,False,PHP vs Java vs Ruby,"PHP vs <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> vs <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>",PHP vs *Java* vs §Ruby$,compsci
1629785898,false,finalized,2,3/15/2018 11:18:07,NONE,1.0,False,Java,Smalltalk,B246331387,,,False,"And anyway, how is Smalltalk any more or less similar to English than Java?","And anyway, how is <span style=""color: #9A14B2; font-weight: bold"">Smalltalk:[OBJECT_A]</span> any more or less similar to English than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>?","And anyway, how is *Smalltalk* any more or less similar to English than §Java$?",compsci
1629785899,false,finalized,2,3/15/2018 10:44:44,BETTER,1.0,False,Ruby,Perl,G925161745,,,True,He thought Ruby was a good name for a programming language newer (and hopefully better) than Perl.,"He thought <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> was a good name for a programming language newer (and hopefully better) than <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>.",He thought *Ruby* was a good name for a programming language newer (and hopefully better) than §Perl$.,compsci
1629785900,false,finalized,2,3/15/2018 10:49:40,BETTER,0.5056,False,Python,PHP,T3176736251,,,True,Why Python would be faster than PHP on Windows but slower on Linux ?,"Why <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> would be faster than <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> on Windows but slower on Linux ?",Why *Python* would be faster than §PHP$ on Windows but slower on Linux ?,compsci
1629785901,false,finalized,2,3/15/2018 10:47:46,NONE,0.5366,False,Python,JavaScript,P2571816843,,,True,Then by the end you say that you find Python and JavaScript better for certain tasks.,"Then by the end you say that you find <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> better for certain tasks.",Then by the end you say that you find *Python* and §JavaScript$ better for certain tasks.,compsci
1629785902,false,finalized,2,3/15/2018 11:18:07,NONE,1.0,False,Ethernet,Bluetooth,K1638311394,,,True,Little USB light USB Bluetooth adapter iSight Kensington mouse Mouse pad w/ wrist padding Coolpad to put my powerbook on so that it can breath a little better A couple powerbook batteries All the wires needed to mirror on a TV Ethernet wire AC adapter phone cord Digital voice recorder iPod w/ iTrip,"Little USB light USB <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span> adapter iSight Kensington mouse Mouse pad w/ wrist padding Coolpad to put my powerbook on so that it can breath a little better A couple powerbook batteries All the wires needed to mirror on a TV <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> wire AC adapter phone cord Digital voice recorder iPod w/ iTrip",Little USB light USB *Bluetooth* adapter iSight Kensington mouse Mouse pad w/ wrist padding Coolpad to put my powerbook on so that it can breath a little better A couple powerbook batteries All the wires needed to mirror on a TV §Ethernet$ wire AC adapter phone cord Digital voice recorder iPod w/ iTrip,compsci
1629785903,false,finalized,2,3/15/2018 10:51:20,BETTER,1.0,False,iOS,Apple TV,B326634777,,,True,Apple's new peer-to-peer AirPlay discovery and streaming mechanism which is scheduled to be launched in iOS 8 will make it much easier for users to broadcast to their host's Apple TV.,"Apple's new peer-to-peer AirPlay discovery and streaming mechanism which is scheduled to be launched in <span style=""color: #9A14B2; font-weight: bold"">iOS:[OBJECT_A]</span> 8 will make it much easier for users to broadcast to their host's <span style=""color: #6CB219; font-weight: bold"">Apple TV:[OBJECT_B]</span>.",Apple's new peer-to-peer AirPlay discovery and streaming mechanism which is scheduled to be launched in *iOS* 8 will make it much easier for users to broadcast to their host's §Apple TV$.,compsci
1629785904,false,finalized,2,3/15/2018 10:50:07,NONE,1.0,False,Java,Perl,M1980677307,,,True,"People care about the parts Perl will make nicer, and the parts Java will make nicer.","People care about the parts <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> will make nicer, and the parts <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> will make nicer.","People care about the parts *Perl* will make nicer, and the parts §Java$ will make nicer.",compsci
1629785905,false,finalized,2,3/15/2018 10:52:15,BETTER,0.5152,False,Java,Groovy,T3282619728,,,True,"You would use Groovy instead of JRuby because it plugs into the average Java developer's brain easier since it doesn't require you learn a whole new library, API, syntax, and new way of doing things.","You would use <span style=""color: #9A14B2; font-weight: bold"">Groovy:[OBJECT_A]</span> instead of JRuby because it plugs into the average <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> developer's brain easier since it doesn't require you learn a whole new library, API, syntax, and new way of doing things.","You would use *Groovy* instead of JRuby because it plugs into the average §Java$ developer's brain easier since it doesn't require you learn a whole new library, API, syntax, and new way of doing things.",compsci
1629785906,false,finalized,2,3/15/2018 10:50:36,BETTER,0.5106,False,CUDA,OpenCL,M1923715567,,,True,OpenCL seems to be slower than either C++ AMP or CUDA.,"<span style=""color: #9A14B2; font-weight: bold"">OpenCL:[OBJECT_A]</span> seems to be slower than either C++ AMP or <span style=""color: #6CB219; font-weight: bold"">CUDA:[OBJECT_B]</span>.",*OpenCL* seems to be slower than either C++ AMP or §CUDA$.,compsci
1629785907,false,finalized,2,3/15/2018 10:53:14,BETTER,0.5349,False,Windows XP,Windows Vista,B308911198,,,True,Another 'Windows XP is better than Windows Vista' post,"Another '<span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> is better than <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span>' post",Another '*Windows XP* is better than §Windows Vista$' post,compsci
1629785908,false,finalized,2,3/15/2018 11:28:04,NONE,1.0,False,Oracle,MySQL,D550531070,,,False,"Database Systems, Oracle, MySQL.","Database Systems, <span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span>.","Database Systems, *Oracle*, §MySQL$.",compsci
1629785909,false,finalized,2,3/15/2018 10:51:03,NONE,1.0,False,Eclipse,NetBeans,L1791482155,,,False,NetBeans Eclipse Comparision,"<span style=""color: #9A14B2; font-weight: bold"">NetBeans:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Eclipse:[OBJECT_B]</span> Comparision",*NetBeans* §Eclipse$ Comparision,compsci
1629785910,false,finalized,2,3/15/2018 10:47:34,NONE,1.0,False,Java,Python,O2279903652,,,True,So your argument is both Java and Python suck without a decent editor.,"So your argument is both <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> suck without a decent editor.",So your argument is both *Java* and §Python$ suck without a decent editor.,compsci
1629785911,false,finalized,2,3/15/2018 10:42:44,WORSE,1.0,False,Java,Scala,J1533588532,,,True,"I would kill to see good games written in Java or better yet, Scala or Clojure.","I would kill to see good games written in <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> or better yet, <span style=""color: #6CB219; font-weight: bold"">Scala:[OBJECT_B]</span> or Clojure.","I would kill to see good games written in *Java* or better yet, §Scala$ or Clojure.",compsci
1629785912,false,finalized,2,3/15/2018 11:17:53,BETTER,1.0,False,Ruby,Python,M2054186288,,,True,Python is easier to read (Matlab is more like Ruby or Lua).,"<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> is easier to read (Matlab is more like <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> or Lua).",*Python* is easier to read (Matlab is more like §Ruby$ or Lua).,compsci
1629785913,false,finalized,2,3/15/2018 10:46:20,NONE,1.0,False,Java,Ruby,O2314085512,,,False,Subject: Re: Ruby vs. Java?,"Subject: Re: <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> vs. <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>?",Subject: Re: *Ruby* vs. §Java$?,compsci
1629785914,false,finalized,2,3/15/2018 10:52:50,NONE,1.0,False,Java,PHP,A138285296,,,True,"Actually it made me realize JS has gotten pretty decent of late and might be a legitimate competitor to Java, PHP, and Perl on the server side.","Actually it made me realize JS has gotten pretty decent of late and might be a legitimate competitor to <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>, and Perl on the server side.","Actually it made me realize JS has gotten pretty decent of late and might be a legitimate competitor to *Java*, §PHP$, and Perl on the server side.",compsci
1629785915,false,finalized,2,3/15/2018 10:48:18,BETTER,1.0,False,Python,Lisp,N2139031903,,,True,"Scheme, OCaml, Haskell, and Lisp are all an order of magnitude faster than Python.","Scheme, OCaml, Haskell, and <span style=""color: #9A14B2; font-weight: bold"">Lisp:[OBJECT_A]</span> are all an order of magnitude faster than <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>.","Scheme, OCaml, Haskell, and *Lisp* are all an order of magnitude faster than §Python$.",compsci
1629785916,false,finalized,2,3/15/2018 10:45:52,NONE,0.5217,False,Java,Groovy,F835981683,,,True,"Groovy has always been about making Java better, rather than replacing it.","<span style=""color: #9A14B2; font-weight: bold"">Groovy:[OBJECT_A]</span> has always been about making <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> better, rather than replacing it.","*Groovy* has always been about making §Java$ better, rather than replacing it.",compsci
1629785917,false,finalized,3,3/15/2018 10:45:38,NONE,1.0,False,USB,Ethernet,D512175358,,,True,"Configure-to-order options and accessories include faster processors, 4GB of memory, MacBook Air SuperDrive® and a USB Ethernet Adapter.","Configure-to-order options and accessories include faster processors, 4GB of memory, MacBook Air SuperDrive® and a <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> Adapter.","Configure-to-order options and accessories include faster processors, 4GB of memory, MacBook Air SuperDrive® and a *USB* §Ethernet$ Adapter.",compsci
1629785918,false,finalized,2,3/15/2018 10:49:38,NONE,1.0,False,Eclipse,NetBeans,L1829817867,,,False,Not everybody uses NetBeans or Eclipse.,"Not everybody uses <span style=""color: #9A14B2; font-weight: bold"">NetBeans:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Eclipse:[OBJECT_B]</span>.",Not everybody uses *NetBeans* or §Eclipse$.,compsci
1629785919,false,finalized,2,3/15/2018 11:28:34,BETTER,1.0,False,MySQL,PostgreSQL,C358078990,,,True,"As for where PostgreSQL does better than MySQL, here is my take.","As for where <span style=""color: #9A14B2; font-weight: bold"">PostgreSQL:[OBJECT_A]</span> does better than <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span>, here is my take.","As for where *PostgreSQL* does better than §MySQL$, here is my take.",compsci
1629785920,false,finalized,2,3/15/2018 10:44:40,NONE,1.0,False,Ruby,JavaScript,R2926883713,,,True,"Tools are getting richer and better... 19 Corona from Ansca Mobile Titanium from Appcelerator Phonegap Lua language (""code less"") HTML/CSS/JS HTML + CSS + JavaScript Strong gaming platform Mobile/desktop Open Exploits OpenGL Annual fee Developer focussed 2D physics engine Annual fee Caveats: Most solutions ""favour"" a reference platform HTML5 framework for Touch Ruby framework Pay for support Enterprise focus (sync) Success very use-case dependentWednesday, 25 May 2011","Tools are getting richer and better... 19 Corona from Ansca Mobile Titanium from Appcelerator Phonegap Lua language (""code less"") HTML/CSS/JS HTML + CSS + <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> Strong gaming platform Mobile/desktop Open Exploits OpenGL Annual fee Developer focussed 2D physics engine Annual fee Caveats: Most solutions ""favour"" a reference platform HTML5 framework for Touch <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> framework Pay for support Enterprise focus (sync) Success very use-case dependentWednesday, 25 May 2011","Tools are getting richer and better... 19 Corona from Ansca Mobile Titanium from Appcelerator Phonegap Lua language (""code less"") HTML/CSS/JS HTML + CSS + *JavaScript* Strong gaming platform Mobile/desktop Open Exploits OpenGL Annual fee Developer focussed 2D physics engine Annual fee Caveats: Most solutions ""favour"" a reference platform HTML5 framework for Touch §Ruby$ framework Pay for support Enterprise focus (sync) Success very use-case dependentWednesday, 25 May 2011",compsci
1629785923,false,finalized,2,3/15/2018 10:41:24,BETTER,1.0,False,USB,Ethernet,S2981353201,,,True,"USB 2.0, aparently, is faster than Gigabit Ethernet (which I'm still confused about as the rated speed is much higher.","<span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> 2.0, aparently, is faster than Gigabit <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> (which I'm still confused about as the rated speed is much higher.","*USB* 2.0, aparently, is faster than Gigabit §Ethernet$ (which I'm still confused about as the rated speed is much higher.",compsci
1629785924,false,finalized,2,3/15/2018 10:46:05,NONE,1.0,False,CUDA,OpenCL,E653083136,,,True,"Enhanced, cross-platform support for OpenCL and CUDA promises to helo you render less often and work faster with third-party effects.","Enhanced, cross-platform support for <span style=""color: #9A14B2; font-weight: bold"">OpenCL:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">CUDA:[OBJECT_B]</span> promises to helo you render less often and work faster with third-party effects.","Enhanced, cross-platform support for *OpenCL* and §CUDA$ promises to helo you render less often and work faster with third-party effects.",compsci
1629785925,false,finalized,2,3/15/2018 10:48:04,NONE,0.5116,False,Oracle,PostgreSQL,R2857951106,,,True,"This one I just checked about, and Oracle still appears to recommend using raw devices, as they claim it can be up to 50% faster...but, how would one implement this in PostgreSQL?","This one I just checked about, and <span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span> still appears to recommend using raw devices, as they claim it can be up to 50% faster...but, how would one implement this in <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span>?","This one I just checked about, and *Oracle* still appears to recommend using raw devices, as they claim it can be up to 50% faster...but, how would one implement this in §PostgreSQL$?",compsci
1629785926,false,finalized,2,3/15/2018 10:46:55,NONE,1.0,False,Ruby,Python,F888830968,,,True,"Hell, even a half-way decent Forth environment outpaces Python and Ruby without all the fancy run-time optimization!","Hell, even a half-way decent Forth environment outpaces <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> without all the fancy run-time optimization!","Hell, even a half-way decent Forth environment outpaces *Python* and §Ruby$ without all the fancy run-time optimization!",compsci
1629785927,false,finalized,2,3/15/2018 10:52:18,BETTER,1.0,False,Windows 7,Windows 8,T3184474294,,,True,Windows 8 is technically superior to Windows 7. That's not the issue.,"<span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span> is technically superior to <span style=""color: #6CB219; font-weight: bold"">Windows 7:[OBJECT_B]</span>. That's not the issue.",*Windows 8* is technically superior to §Windows 7$. That's not the issue.,compsci
1629785928,false,finalized,2,3/15/2018 11:23:35,NONE,0.5079,False,PHP,Perl,R2852498689,,,True,"This makes the interaction with the Neo4j graph database from PHP, .NET and other languages like Perl a lot easier.","This makes the interaction with the Neo4j graph database from <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>, .NET and other languages like <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span> a lot easier.","This makes the interaction with the Neo4j graph database from *PHP*, .NET and other languages like §Perl$ a lot easier.",compsci
1629785929,false,finalized,2,3/15/2018 10:46:58,BETTER,1.0,False,Ruby,Python,H1159510722,,,True,I hear the Python interpreter is a lot faster than the Ruby interpreter.,"I hear the <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> interpreter is a lot faster than the <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> interpreter.",I hear the *Python* interpreter is a lot faster than the §Ruby$ interpreter.,compsci
1629785930,false,finalized,2,3/15/2018 10:55:22,NONE,1.0,False,Sed,AWK,A168113730,,,True,"After spending 4 or 5 years working on servers with decent amounts of data going through them, I've had to do a fair bit of forensic work with saved databases, giant log files, etc. AWK, Sed, Groovy, EMACS, and their kin have been my friends.","After spending 4 or 5 years working on servers with decent amounts of data going through them, I've had to do a fair bit of forensic work with saved databases, giant log files, etc. <span style=""color: #9A14B2; font-weight: bold"">AWK:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Sed:[OBJECT_B]</span>, Groovy, EMACS, and their kin have been my friends.","After spending 4 or 5 years working on servers with decent amounts of data going through them, I've had to do a fair bit of forensic work with saved databases, giant log files, etc. *AWK*, §Sed$, Groovy, EMACS, and their kin have been my friends.",compsci
1629785931,false,finalized,2,3/15/2018 10:48:36,NONE,1.0,False,Swift,Objective-C,J1575303367,,,False,Just use existing Objective-C APIs in Swift.,"Just use existing <span style=""color: #9A14B2; font-weight: bold"">Objective-C:[OBJECT_A]</span> APIs in <span style=""color: #6CB219; font-weight: bold"">Swift:[OBJECT_B]</span>.",Just use existing *Objective-C* APIs in §Swift$.,compsci
1629785932,false,finalized,2,3/15/2018 10:50:11,NONE,1.0,False,Java,Smalltalk,N2223379081,,,False,Smalltalk and Java byte codes are just as object-oriented as the source that creates them.,"<span style=""color: #9A14B2; font-weight: bold"">Smalltalk:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> byte codes are just as object-oriented as the source that creates them.",*Smalltalk* and §Java$ byte codes are just as object-oriented as the source that creates them.,compsci
1629785933,false,finalized,2,3/15/2018 10:50:00,NONE,1.0,False,USB,Ethernet,Q2730394996,,,True,"The system has decent connectivity with six USB ports, Gigabit Ethernet, 802.11b/g/n","The system has decent connectivity with six <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> ports, Gigabit <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span>, 802.11b/g/n","The system has decent connectivity with six *USB* ports, Gigabit §Ethernet$, 802.11b/g/n",compsci
