id	sentence	a	b	without_marker
937	Originally posted by wesley96: ... BTW, I'm wondering why kindakrazy is abbreviating Windows Mobile to 'WinME', when that moniker usually refers to Windows Millennium Edition?	Windows Mobile	Windows Millennium Edition	False
938	In this debut "reboot" season, the Brooklyn Phil features the work of generations of great Brooklyn musicians, from Aaron Copland and Lena Horne to Mos Def and Sufjan Stevens.	Copland	MOS	False
939	In an eclectic array of collaborations, residencies, and ground-breaking educational roles, Bermel has worked, as clarinetist and composer, with jazz great Wynton Marsalis , hip-hop legend Yasiin Bey ( Mos Def ), violinist Midori, installation artist Shimon Attie, the National and Boston Symphonies, Los Angeles Chamber Orchestra, Guarneri and JACK Quartets, Chamber Music Society of Lincoln Center, Music from China and Music from Copland House, the Schoenberg Ensemble/Veenfabriek (Netherlands), Jazz Xchange (UK), and Figura (Denmark).	Copland	MOS	False
940	Windows 98, Windows 95, Windows Millennium Edition, and Windows XP Home Edition Windows 3.x, Windows for Workgroups 3.x OS/2 Macintosh UNIX: SCO (Xenix, UnixWare), Sun (Solaris/SPARC, SunOS), Hewlett-Packard (HP-UX), IBM (AIX), Digital (Ultrix, OSF/1, Digital UNIX), SGI (IRIX), or IBM 4680/90 New Agreements - Existing Hardware - Eligible OS Enterprise Agreement Select Open Licensing (e.g.	Digital UNIX	Windows Millennium Edition	False
941	Anyone out there know enough about RISC OS (and AOS/MOS) APIs to answer this?	RISC OS	MOS	False
942	I was wondering, since RISC OS uses RISC architecture processors as we do on AOS 4.0 and MOS 1.4/2.x,	RISC OS	MOS	False
943	As well as Acorn's MOS and RISC OS these also used other operating systems such as CP/M, DR-DOS, Unix or Microsoft Windows.	RISC OS	MOS	False
944	Compatible with Windows NT, Windows 2000, Windows 2003, Windows Home Server, Windows XP, Windows Vista, Windows 2008, and Windows 7.	Windows NT	Windows Home Server	False
945	Microsoft DOS, Microsoft Windows NT 4.0, UNIX, Microsoft Windows 3.1, Linux, Microsoft Windows XP 64-bit Edition, Microsoft Windows 95/98/ME/2000/XP/Vista, Microsoft Windows Vista (64-bit versions), Microsoft Windows 2003, Microsoft Windows Server 2008, Microsoft Windows 7 (32/64 bits), Microsoft Windows Home Server 2011, Microsoft Windows Server 2012	Windows NT	Windows Home Server	False
946	There is actually nothing to worry about since Windows NT is the name or term being used to the family of Windows operating systems created by Microsoft such as Windows 2000, Windows XP, Windows 7, Windows Server 2003, Vista, Windows Home Server, and Windows Server 2008.	Windows NT	Windows Home Server	False
947	...Windows 8 Home Basic Windows 8 Home Premium Windows 8 Business Windows 8 Enterprise Windows 8 Ultimate Windows 7 Home Basic Windows 7 Home Premium Windows 7 Business Windows 7 Enterprise Windows 7 Ultimate Microsoft Windows XP Home Edition Microsoft Windows XP Professional Edition Microsoft Windows XP Media Center Edition Microsoft Windows 2000 Professional Edition Microsoft Windows 2000 Server Microsoft Windows 2000 Advanced Server Microsoft Windows Server 2003 Standard Edition Microsoft Windows Server 2003 Enterprise Edition Microsoft Windows Server 2008 Microsoft Windows Server 2012 Microsoft Windows Home Server Edition Microsoft Windows Media Center Edition Microsoft Windows NT 4...	Windows NT	Windows Home Server	False
948	We spoke nonstop for 2 mos with him inviting me to visit for a month.	NonStop	MOS	False
949	Softek to Speak on Nonstop Data Mobility for zOS at IBM System z9 and zSeries Army computer mos .	NonStop	MOS	False
950	A couple years ago the Nonstop Movie crew filmed Mos Def on his New Danger tour stop in ATL.	NonStop	MOS	False
951	Mos Def plays the witness as a goofy motormouth who may have something serious going on beneath his nonstop monologue.	NonStop	MOS	False
952	Windows 95, Windows 98, Windows Millennium Edition, Windows XP, Windows Vista® RTM , Windows Vista Starter, Windows 7 M3, Windows 7 Beta, Windows 7 RC, or Windows 7 IDS	Windows Vista	Windows Millennium Edition	False
953	OS Required: Microsoft Windows 98 / UNIX / Linux / Microsoft Windows 2000 / Microsoft Windows Millennium Edition / Microsoft Windows XP / Microsoft Windows Vista	Windows Vista	Windows Millennium Edition	False
954	OS Required : Microsoft Windows 2000, Microsoft Windows Millennium Edition, Apple MacOS X, Microsoft Windows XP, Microsoft Windows Vista	Windows Vista	Windows Millennium Edition	False
955	Windows Millennium Edition, the aborted "Longhorn" project, Windows Vista, and now Windows 8/Windows RT all happened on his watch.	Windows Vista	Windows Millennium Edition	False
956	Microsoft Windows 2000, Microsoft Windows Millennium Edition, Microsoft Windows XP, Windows Vista, or Mac OS X v10.4	Windows Vista	Windows Millennium Edition	False
957	OS Required: Microsoft Windows 2000 / Microsoft Windows 98 Second Edition / Microsoft Windows Millennium Edition / Microsoft Windows Vista / Microsoft Windows XP	Windows Vista	Windows Millennium Edition	False
958	We won't mention Windows Millennium Edition (ME) nor Windows Vista - this is, after all, a "Happy 20th Birthday!" celebration.	Windows Vista	Windows Millennium Edition	False
959	OS Required: Microsoft Windows 2000, Microsoft Windows Millennium Edition, Microsoft Windows XP, Apple MacOS 9.x or later, Microsoft Windows Vista	Windows Vista	Windows Millennium Edition	False
960	OS Required : Microsoft Windows 2000, Microsoft Windows Millennium Edition, Microsoft Windows XP, Apple MacOS X 10.2.8 or later, Microsoft Windows Vista	Windows Vista	Windows Millennium Edition	False
961	Talking Dictionary has been tested on Windows 95, 98, 98 SE, Windows Millennium Edition, Windows 2000, Windows Vista and Windows XP.	Windows Vista	Windows Millennium Edition	False
962	And it is now the most unmitigated tech disaster I can think of, and yes, I've lived through Windows Millennium Edition (Windows Me) and Windows Vista.	Windows Vista	Windows Millennium Edition	False
963	Among the operating systems that may be used include as primary operating systems Microsoft Windows 3.x, Microsoft Windows 95, Windows 98, Windows Millennium Edition, Windows NT 3.x, Windows NT 4.x, Windows 2000, other Microsoft WIN32-type operating systems, Unix and other Unix versions such as Sun Solaris, Linux, and MacOS or other Apple Macintosh OS (Version 7, 8, 9, X), as well as improvements, modifications, and enhancements to these operating systems.	Apple Macintosh	Windows Millennium Edition	False
964	Later Digital ported it to Ultrix , as well as Apple Macintosh and IBM PC running variants of DOS and Microsoft Windows under the name DEC Pathworks , allowing these systems to connect to DECnet networks of VAX machines as terminal nodes.	Apple Macintosh	Ultrix	False
965	Later Digital ported it to Ultrix, as well as Apple Macintosh and IBM PC running variants of DOS and Microsoft Windows under the name DEC Pathworks, allowing these systems to connect to DECnet networks of VAX machines as terminal nodes.	Apple Macintosh	Ultrix	False
966	Digital ported it to its own Ultrix variant of UNIX, as well as Apple Macintosh computers and PCs running both DOS and Windows under the name DEC Pathworks, transforming these systems into DECnet end-nodes in a network of VAX machines.	Apple Macintosh	Ultrix	False
967	Windows XP Professional combines the benefits of Windows 2000 Professional (such as a system of standards-based security, manageability and reliability) with the most requested features of Windows 98 and Windows Millennium Edition (such as new support service, a simple user interface and support for Plug and Play), which makes Windows XP Professional operating system for better use on desktop computers organizations.	Windows 2000	Windows Millennium Edition	False
968	985: Windows 1.0 1987: Windows 2.0 1990: Windows 3.0 1992: Windows 3.1 1993: Windows NT 3.1 1995: Windows 95 1996: Windows NT Workstation 4.0 1998: Windows 98 2000: Windows Millennium Edition, Windows 2000 Professional...	Windows NT 3.1	Windows Millennium Edition	False
969	All 32-bit and 64-bit Windows versions support LanToucher Messenger supports the following x86 and x64 operating systems: Windows 95, Windows 98, Windows Millennium Edition, Windows NT 4, Windows 2000, Windows XP, Windows Vista, Windows 7, Windows 8, Windows 10, Windows Server 2003, Windows Server 2008, Windows Server 2012, and Windows Server 2016.	Windows Server 2012	Windows Millennium Edition	False
970	Microsoft Windows 98, Microsoft Windows 98 Second Edition, Microsoft Windows 2000, Microsoft Windows Millennium Edition, Microsoft Windows XP, Microsoft Windows Vista (32/64 bits), Microsoft Windows 7 (32/64 bits), Microsoft Windows Server 2008 (32/64-bits), Windows 8 (32/64 bits), Microsoft Windows Server 2012 (32/64-bits)	Windows Server 2012	Windows Millennium Edition	False
971	Other operating systems discussed will include: AIX, AmigaOS, BeOS, BSDI, Digital UNIX, FreeBSD, GNU Hurd, HP-UX, IRIX, LINUX, Macintosh, Mac OS X, MS-DOS, MVS, NetBSD, NetWare, NeXT, NeXTSTEP, OpenBSD, OpenSTEP, OpenVMS, OS/2, PC-DOS-2000, Pyramid, SCO, Solaris, Sun-OS, ULTRIX, UNIX, VMS, Windows 3.1, Windows 95, and Windows 98.	Windows 98	Ultrix	False
972	o uVAX 3100 (VMS 5.4, 5.5, 6.0, 6.1) o VAX 6410 (VMS 5.2) o DECStation 5000/200PXG (ULTRIX V4.1) o DEC AXP 3400 (VMS/OpenVMS 1.5, 6.2) o DEC AXP 600, A1000A, 3000 (DEC Unix 3.2 4.0, Windows NT 4.0 MSVC++ 4.0) o IBM PC and compatibles (MS-DOS 3.3/5.0	Windows NT 4.0	Ultrix	False
973	Sold for $3495 Apple III+ : included 256k RAM, new logic board, working built-in clock, improved ports, easier card installation, ran Apple SOS 1.3.	Apple SOS	Apple III	False
974	The Arx Fatalis Portable Launcher has been tested by me under Windows XP (32 Bit) and Windows 7 (64 Bit).	Windows 7	ARX	False
975	Last night I re-installed Arx on my Aspire One running Windows 7, and it runs and plays just fine as it did on XP, though it doesn't appears to get as many frames per second as it did on XP.	Windows 7	ARX	False
976	USB / Ethernet	Ethernet	USB	False
977	USB/Ethernet?	Ethernet	USB	False
978	AppleTalk,Ethernet,	Ethernet	AppleTalk	True
979	AppleTalk, Ethernet,	Ethernet	AppleTalk	True
980	Ethernet, AppleTalk, etc).	Ethernet	AppleTalk	True
981	AppleTalk doesn't predate Ethernet.	Ethernet	AppleTalk	True
982	AppleTalk, Ethernet, IRDA).	Ethernet	AppleTalk	True
983	Appletalk and Ethernet fixed!	Ethernet	AppleTalk	True
984	My list contains Appletalk, USB, Internet (http), and so on.	USB	AppleTalk	False
985	i. Identify your connection type - Printer (USB) or Printer (AppleTalk).	USB	AppleTalk	False
986	I've tried printing over AppleTalk, USB, ethernet, Bonjour and IP.	USB	AppleTalk	False
987	USB MIDI interfaces sometimes have problems handling MIDI data when AppleTalk is activated.	USB	AppleTalk	False
988	Adding an AppleTalk or LPR network printer is very similar to adding a USB printer.	USB	AppleTalk	False
989	Apparently the new models include parallel, AppleTalk, and USB conectors on them.	USB	AppleTalk	False
990	It is typically used when communicating with USB, serial, Appletalk, and AppSocket (port 9100) printers.	USB	AppleTalk	False
991	Windows 2000 supports a wide variety of printers from many different vendors connected through many different interfaces, including parallel, USB, IEEE 1394, infrared, TCP/IP, AppleTalk, DLC, and others.	AppleTalk	IEEE 1394	False
992	Device 300 may include any number of ports or interfaces, which may correspond to serial communication architectures like Universal Serial Bus (USB), RS-x, FireWire, Ethernet, SCSI, and PCI Express or parallel communication architectures such as ATA, HIPPI, IEEE-488, and PCMCIA for output devices 325 and input devices 330 .	HIPPI	IEEE-488	False
993	USB, IEEE 1394, or Bluetooth port).	IEEE 1394	Bluetooth	False
994	compatible with Ethernet, USB, IEEE 1394, Bluetooth etc.	IEEE 1394	Bluetooth	False
995	Wireless Ethernet or Bluetooth), and IEEE 1394 (FireWire), among others.	IEEE 1394	Bluetooth	False
996	net/appletalk : ddp.c net/atm : mpc.c svc.c net/bluetooth : l2cap.c	Bluetooth	ATM	False
997	+ r&eacute;seaux sans-fils, &bluetooth;, ATM, IPv6, et bien	Bluetooth	ATM	False
998	Did you think that tiny Bluetooth ATM skimmers were a terrifying prospect?	Bluetooth	ATM	False
999	PPP/HDLC, ATM, Bluetooth, USB, Token Ring, Frame Relay, FDDI, and others.	Bluetooth	ATM	False
1000	PPP/HDLC, ATM, Bluetooth, USB, Token Ring, Frame Relay, FDDI, and others (depending on your platform)	Bluetooth	ATM	False
1001	Using the pdaX-kernel, I can get bluetooth working, but ATM I have no X.	Bluetooth	ATM	False
1002	We need some next gen ones then, atm I can't use any bluetooth headset on PS4.	Bluetooth	ATM	False
1003	PPP / HDLC, ATM, Bluetooth, USB, Token Ring, Frame Relay, FDDI networks.	Bluetooth	ATM	False
1004	The latest skimmers, Krebs found, plant a small Bluetooth device inside the targeted ATM machine.	Bluetooth	ATM	False
1005	Ethernet 802.11 wireless networks Bluetooth IEEE 802.5 token ring FDDI ATM	Bluetooth	ATM	False
1006	pencam with hidden panel: Type:Normal/Bluetooth will be measured and customized to fit your chosen ATM.	Bluetooth	ATM	False
1007	PPP/HDLC, ATM, [[Bluetooth]], [[USB]], Token Ring, Frame Relay, FDDI, and others (depending on your platfrom);	Bluetooth	ATM	False
1008	PPP/HDLC, ATM, Bluetooth, USB, Token Ring, Frame Relay, FDDI and others.	Bluetooth	ATM	False
1009	larger frame sizes like ATM, FDDI, or HIPPI may perform better with MCLSHIFT set to 12 or 13, giving mbuf cluster sizes of 4096 and 8192	ATM	HIPPI	False
1010	Dell SX260, 1gb ram, 80gb HDD (soon to be solid state), lilliput 7" USB touchscreen, modified Power Supply, RR (what else )and DFX 4.0 skin , GPS Bluetooth adapter with integrated Speed HUD, lots of extras, but i can't remember the full spec ATM.	ATM	Bluetooth	False
1011	Features Portable design Built-in microphone for speakerphone use Bluetooth® pairing Pure MONSTER Sound® for superior audio quality IPX-4 splash protected rated Time-Correct™ low-latency audio High-performance audiophile sound Durable shockproof silicone shell Micro USB port for charging and playing music from USB... Less	IPX	Bluetooth	False
1012	802.14.5, WiFi, Bluetooth®,), Frame Relay, Ethernet, powerline converter (PLC) protocols, etc.	Frame relay	Bluetooth	False
1013	PPP/HDLC, ATM, Bluetooth, USB, Token Ring, Frame Relay, FDDI, and others (depending on your platfrom)	Frame relay	Bluetooth	False
1014	Other networks 60 also include networks of the different technologies, such as wireless (comprising the various cellular technologies, 3G, Bluetooth, and PCS), ISDN (Integrated Services Digital Network), data networks, X.25, Frame Relay, and ATM (Asynchronous Transfer Mode).	Frame relay	Bluetooth	False
1015	aka Wireless LAN (Wi-Fi certification) IEEE-488 Internet protocol suite IPX Myrinet OSI protocol suite QsNet RS-232 SPX System Network Architecture Token ring USB X.	SPX	IEEE-488	True
1016	Buy Mar-11 SPX ATM put, sell Dec-11 82% put to fund.	SPX	ATM	False
1017	Protocols Worked with: ATM, TCP/IP, IPX/SPX, DHCP, BootP, NetBIOS, and NetBEUI	SPX	ATM	False
1018	Take a look at this montage of the ATM SPX Options across several contract dates.	SPX	ATM	False
1019	What I do mean is the ATM volatility for the SPX.	SPX	ATM	False
1020	To model VIX ATM IV they use a simple model of VIX realized volatility and SPX skew.	SPX	ATM	False
1021	(Ethernet, ATM, Token Ring, FDDI) (TCP/IP, AppleTalk, NetBEUI, IPX/SPX) ( Java , C++, Perl, Visual Basic) (JPEG, GIF, TIFF)	SPX	ATM	False
1022	(Ethernet, ATM, Token Ring, FDDI) (TCP/IP, AppleTalk, NetBEUI, IPX/SPX) ( Java , C++, Perl, Visual Basic) (JPEG, GIF, TIFF	SPX	ATM	False
1023	Unlike Ethernet, 802.5 Token Ring, or FDDI, HIPPI does not use a shared medium.	Token ring	HIPPI	False
1024	This aspect of HIPPI makes it quite different from protocols such as Ethernet, FDDI, or 802.5 Token Ring.	Token ring	HIPPI	False
1025	.1 1 10 100 1985 1989 1994 1999 2004 2009 Bandwidth (GB/s) Ethernet Token Ring ATM FDDI FCS IB HiPPI ServerNet Mem.	Token ring	HIPPI	False
1026	In this type of embodiment, the host interface 118 may comprise various interfaces such as Fibre Channel, Ethernet, InfiniBand, SCSI, HIPPI, Token Ring, Arcnet, FDDI, LocalTalk, ESCON, FICON, ATM, SAS, SATA, iSCSI, and the like.	Token ring	HIPPI	False
1027	Linux is also able to operate with many network layers like Ethernet, Fiber Distributed Data Interface (FDDI), High Performance Parallel Interface (HIPPI), IBM's Token Ring, AT&T WaveLAN, DEC RoamAbout DS, and so forth.	Token ring	HIPPI	False
1028	claim 6 , wherein said interface protocol comprises one of the following protocols: Infiniband, Ethernet, TCP/IP, HIPPI, Token Ring, Arcnet, FDDI, LocalTalk, ESCON, FICON, ATM, SAS, SATA, and combinations thereof.	Token ring	HIPPI	False
1029	claim 25 , wherein said predetermined protocol comprises one of the following protocols: Infiniband, Ethernet, TCP/IP, HIPPI, Token Ring, Arcnet, FDDI, LocalTalk, ESCON, FICON, ATM, SAS, SATA, and combinations thereof.	Token ring	HIPPI	False
1030	Among the ones supported by NetBSD are Ethernet (10/100/1000MBd), Arcnet, serial line, ATM , FDDI , Fiber Channel, USB , HIPPI , FireWire ( IEEE 1394), Token Ring, serial lines and others.	Token ring	HIPPI	False
1031	Portions of the network 114 may include, but are not limited to, links, switches, routers, hubs, directors, etc. performing the following protocols: FibreChannel (FC), Ethernet, Infiniband, TCP/IP, Small Computer Systems Interface (SCSI), HIPPI, Token Ring, Arcnet, FDDI, LocalTalk, ESCON, FICON, ATM, Serial Attached SCSI (SAS), Serial Advanced Technology Attachment (SATA), and the like, and relevant combinations thereof.	Token ring	HIPPI	False
1032	It is a logical grouping of the components and adapters, well known in the art, that provide the capability to interface with the Ethernet Network on line 68, the HYPERchannel® network on line 72, the FDDI token ring network on line 70 and the high speed HiPPI channel on line 66.	Token ring	HIPPI	False
1033	The host transport medium 108 and protocol may be any that enable data transfers between the host computers 104 and the storage controller, including but not limited to Fibre Channel, Infiniband, Ethernet, TCP/IP, Small Computer Systems Interface (SCSI), HIPPI, Token Ring, Arcnet, FDDI, LocalTalk, ESCON, FICON, ATM, Serial Attached SCSI (SAS), Serial Advanced Technology Attachment (SATA), or combinations thereof.	Token ring	HIPPI	False
1034	The TCP/IP protocol stack behaves the same regardless of the underlying media used, and NetBSD supports a wide range of these, among them are Ethernet (10/100/1000MBd), Arcnet, serial line, ATM , FDDI , Fiber Channel, USB , HIPPI , FireWire ( IEEE 1394), Token Ring, and serial lines.	Token ring	HIPPI	False
1035	## Supported Media The TCP/IP protocol stack behaves the same regardless of the underlying media used, and NetBSD supports a wide range of these, among them are Ethernet (10/100/1000MBd), Arcnet, serial line, ATM, FDDI, Fiber Channel, USB, HIPPI, FireWire (IEEE 1394), Token Ring, and serial lines.	Token ring	HIPPI	False
1036	Just so, CIOs must give up old standards, the Token ring and IPX or Betamax, even if it means "unlearning a better mutation," he said.	Token ring	IPX	True
1037	DECnet, IP, IPX, XNS.	DECnet	IPX	False
1038	DECnet, IP, IPX, XNS, heterogeneous network.	DECnet	IPX	False
1039	IPX, AppleTalk, NetBEUI, OSI, and DECNet.	DECnet	IPX	False
1040	Protocols: Netbios, TCP/IP, SNA, IPX, Decnet...	DECnet	IPX	False
1041	Anyone still running DECnet or IPX in their networks?	DECnet	IPX	False
1042	TCP/IP, SNA, DECnet, OSI, IPX/SPX, AppleTalk, XNS, etc.).	DECnet	IPX	False
1043	Examples include Appletalk, DECnet, IP, IPX, and Vines.	DECnet	IPX	False
1044	These include TCP/IP, XNS, IPX, AppleTalk, DECnet and SNA.	DECnet	IPX	False
1045	XNS/IPX TCP/IP DECnet Others_______________________________________________________ 4.Registration Card Print.	DECnet	IPX	False
1046	no decnet routing appletalk routing ipx routing ip routing !	DECnet	IPX	False
1047	Network transports - TCP/IP, DECnet, SPX/IPX, PPP.	DECnet	IPX	False
1048	Provided multiprotocol support includes AppleTalk, DECNET, IPX and TCP/IP.	DECnet	IPX	False
1049	TCP/IP IPX/SPX AppleTalk NET BIOS DECNET	DECnet	IPX	False
1050	FibreChannel HiPPI ATM Loopback SLIP/PPP Myrinet Other ) was the network type .	Myrinet	HIPPI	False
1051	It may seem like overkill to have three separate types of networks (Ethernet, Myrinet and HIPPI) in the cluster, but there is actually a good reason for each.	Myrinet	HIPPI	False
1052	Key solutions in high-speed interconnects include Gigabit Ethernet,1 GigaNet,2 the Scal- able Coherent Interface (SCI),3 Myrinet,4 and the Gigabyte System Network (Hippi-6400).5	Myrinet	HIPPI	False
1053	Other examples of network layer protocols that may be used include IPX, AppleTalk, System Network Architecture, DECnet, or CLNP.	System Network Architecture	IPX	False
1054	Some examples of well-known network protocols include the System Network Architecture (SNA), Transmission Control Protocol/Internet Protocol (TCP/IP), Network Basic Input Output System (NetBIOS), and Internet Packet Exchange/Sequence Packet Exchange (IPX/SPX).	System Network Architecture	IPX	False
1055	For example, a gateway might translate protocols at several different OSI layers to allow transparent communications between NetWare IPX-based systems and systems based on TCP/IP, System Network Architecture (SNA), or AppleTalk.	System Network Architecture	IPX	False
1056	However, it will be evident to one of skill in the art that a different network protocol could be used instead of IP within a customer's private network, for example, Open Systems Interconnection (OSI), Internetwork Packet Exchange (IPX), System Network Architecture (SNA), and Asynchronous Transfer Mode (ATM).	System Network Architecture	IPX	False
1057	Communication between the nodes of the LAN are governed by any of the well known protocols such as TCP/IP, System Network Architecture (SNA), Local area network basic input/output system (NETBIOS), AppleTalk (trademark of Apple Corporation), Internet Packet Exchange (IPX) (trademark of Novell), Digital Equipment Corporation Network Phase IV (trademark of Digital Equipment Corp.), and Xerox Services Internet Transport (XNS) (trademark of Xerox Corporation).	System Network Architecture	IPX	False
1058	Shipley's passes, Manica's kickoff return power romp	POWER	ROMP	False
1059	Historically, the party out of power should romp to victory.	POWER	ROMP	False
1060	Canucks Surrender Three Power-Play Goals in Red Wings Romp	POWER	ROMP	False
1061	Primal Fear was an unrestrained power metal romp.	POWER	ROMP	False
1062	Spitfires opener blasts 98 as Kent power to Oval romp	POWER	ROMP	False
1063	Our first date was an hours-long power-sex romp.	POWER	ROMP	False
1064	"Miss Mistreater" is a heavy, mid-paced American power metal romp with another smoking' guitar solo.	POWER	ROMP	False
1065	This is an enjoyable romp in to the bombastic world of power trio ELP.	POWER	ROMP	False
1066	It's a testament to his staying power that his romp down memory lane is so enjoyable.	POWER	ROMP	False
1067	My painting takes a fun romp through pop culture, consumerism, corporate power and politics.	POWER	ROMP	False
1068	Minnesota's full power and glory was on display during its romp over Illinois last night.	POWER	ROMP	False
1069	The Foreigner is a comic romp and a tribute to the power of silence.	POWER	ROMP	False
1070	The opposing party can always look pick up another 15 per cent and romp to power.	POWER	ROMP	False
1071	The gentle whimsy of Dustin Hoffman's Quartet viewed dementia through the good-natured prism of collective Californian-infused joy, while John Madden's picture-postcard romp, The Best Exotic Marigold Hotel , pointed to fulfilling dreams before it's too late.	ROMP	Prism	False
1072	The gentle whimsy of Dustin Hoffman's Quartet viewed dementia through the good-natured prism of collective Californian-infused joy, while John Madden's picture-postcard romp The Best Exotic Marigold Hotel pointed to fulfilling dreams before it's too late.	ROMP	Prism	False
1073	The seven-inch record opens with "The Hoo Dee Hoo," an invented ode and romp to a bygone era of dance crazes, told through a prism of boozing, whoring, and fighting.	ROMP	Prism	False
1074	I am taken back to the good old days when I had flowers in my hair and love beads around my neck, lying in the grass under a sky with elephant clouds gazing through through my prism lens glasses at Lucy in the Sky with Diamonds at a luv-in, passing a jug of wine and a joint then rolling over and having a casual romp teeshirt.	ROMP	Prism	False
1075	So, all in all an decent enough romp through a small section of Attila's life, but don't take the history as gospel, but anyone who likes alpha men getting it on will probably enjoy it.	ROMP	Alpha	False
1076	Sparc, PowerPC, MIPs, Alpha.. all superior.	PowerPC	Alpha	False
1077	Alpha, Sparc, PowerPC, MIPS, PA-RISC were more expensive but also much, much faster.	PowerPC	Alpha	False
1078	I suspect an equivalent Alpha or PowerPC (maybe even a little slower, since they have lightyears better floating point) would also work.	PowerPC	Alpha	False
1079	Look at the RISC battles where Alpha, SPARC, and PowerPC all lost to superior technology pulling ahead.	PowerPC	Alpha	False
1080	Was the Intel x86 processor line (CISC architecture) better than the PowerPC, Sparc, Alpha etc. (all RISC) ?	PowerPC	Alpha	False
1081	As this goal was reached quickly - additional, more powerful but also, at that time, harder to get architectures where targeted: Alpha, PowerPC and SPARC.	PowerPC	Alpha	False
1082	And yet today, that same basic design is going stronger than ever, after many "superior" clean-slate designs (Alpha, MIPS, PowerPC) failed to displace it.	PowerPC	Alpha	False
1083	This is a somewhat faster alternative  than the Zero port on architectures like alpha, armel, m68k, mips, mipsel,  powerpc and s390.  .	PowerPC	Alpha	False
1084	CPU: 200 MHz or faster Intel or AMD x86- or x86_64-compatible, or any other CPU supported by Linux (Alpha, PowerPC, Sparc, etc.)	PowerPC	Alpha	False
1085	RISC vendors : The combination of a 500MHz Alpha, a faster PowerPC, and the P6 will put a serious dent in the low-end UNIX workstation and server market.	PowerPC	Alpha	False
1086	PowerPC is generally considered to be one of the better architectures on the market, with maybe the old Alpha architecture being considered better.	PowerPC	Alpha	False
1087	Rotation of the delta prism changes .alpha.	Alpha	Prism	False
1088	Daniel Stawczyk (aka Status) releases The Prism for Alpha-Ray	Alpha	Prism	False
1089	Magic the Gathering Alpha Single Celestial Prism - NEAR MINT (NM)	Alpha	Prism	False
1090	Sellers include Alpha Capital Partners and Prism Capital.	Alpha	Prism	False
1091	Who is not a member of Alpha Flight: Prism.	Alpha	Prism	False
1092	However, it seems the developers of the Alpha AXP architecture were aware of PRISM .	Alpha	Prism	False
1093	Specific values for each .alpha.. and d are given for each prism in Example I below.	Alpha	Prism	False
1094	- Performance as good as a Alpha Roof-Prism that costs $2500!	Alpha	Prism	False
1095	The pumping efficiency of such a configuration is a complicated function of the prism angle, .alpha.	Alpha	Prism	False
1096	What can you expect from the Alpha 900's full-frame prism finder?	Alpha	Prism	False
1097	6 is a plot of the efficiency as a function of the prism angle .alpha..	Alpha	Prism	False
1098	SPARC letter to members on the PRISM anti-open access effort.	SPARC	Prism	False
1099	The PRISM and MIPS also lack the register windows that were a hallmark of the "other" design, Berkeley RISC / SPARC .	SPARC	Prism	False
1100	I want to use a MA311 wireless card (chipset prism) I'm running the sparc ultra10 with debian 30r2 Best regards -- philippe.mortier@nordnet.fr	SPARC	Prism	False
1101	HP was probably the leader in death-knell pronouncements, because they'd just bought Apollo, which had a line of "SPARC-killer" workstations based on the PRISM processor.	SPARC	Prism	False
1102	When the Alpha chip appeared much later than SPARC it was named AXP or Almost Exactly Prism as insiders call it.	SPARC	Prism	False
1103	Statistical analysis of the CES of SPARC, phospho-p65-NF-kB, and phospho-c-Jun in mouse tissue was performed using Kruskal-Wallis 1-way ANOVA followed by Dunn's and Bonferroni's multiple comparison post-hoc analyses (GraphPad Prism 5.0).	SPARC	Prism	False
1104	Quantitation of cyclooxygenase ( COX ) 1, COX -2, thymidylate synthase, human telomerase reverse transcriptase ( hTERT ), Bcl-2 protein, survivin, secreted protein acidic and rich in cysteine ( SPARC ), tetraspan ( TSPAN ), and caudal-type homeobox transcription factor 2 ( CDX2 ) cDNA and an internal reference cDNA ([β]-actin) using a fluorescence-based real-time detection method (ABI PRISM 7900 Sequence Detection System TaqMan; Perkin-Elmer Applied Biosystems, Foster City, Calif) as described previously.	SPARC	Prism	False
1105	ARM and SPARC.	SPARC	ARM	False
1106	arm, i386, m68k, sparc	SPARC	ARM	False
1107	Sparc and ARM, probably.	SPARC	ARM	False
1108	alpha, arm and sparc missing	SPARC	ARM	False
1109	alpha, arm, i386, m68k, sparc	SPARC	ARM	False
1110	For ppc, sparc, arm, etc.,	SPARC	ARM	False
1111	Like ARM, POWER, SPARC, etc.	SPARC	ARM	False
1112	alpha, arm, i386, powerpc, sparc	SPARC	ARM	False
1113	alpha, arm, m68k, powerpc, sparc	SPARC	ARM	False
1114	alpha arm i386 mips mipsel powerpc sparc	SPARC	ARM	False
1115	alpha, arm, m68k, powerpc, sparc missing	SPARC	ARM	False
1116	For instance, sparc, powerpc, or arm.	SPARC	ARM	False
1117	+ ifeq (,$(filter arm% sparc %86 x86_64,$(TARGET_CPU)))	SPARC	ARM	False
1118	Dark Star Orchestra drummer Rob Koritz joined Williams for a fun romp through the KW classic "Kidney In A Cooler." Koritz used Keller's electronic drum pad, adding a touch of latin percussion to the mix.	MIX	ROMP	False
1119	This change in structure makes setting up an install server easier if you have a mix of platforms, such as a SPARC install server and x86 media.	MIX	SPARC	False
1120	Mix with kneading arm.	MIX	ARM	False
1121	You mix till your arm goes numb.	MIX	ARM	False
1122	Arm & Hammer Toothbrushes; Mix and Match	MIX	ARM	False
