worker_id,external_id,judgments_count,missed_count,golds_count,forgiven_count,channel,country,region,city,last_ip,flagged_at,rejected_at,bonus,flag_reason,trust_overall,submission_rate
43683953,668E0934074EBF75BE5B53C0735AAA92,5,3,5,0,neodev,POL,73,Polska,188.146.170.54,,,0,,0.4,0
43686444,ED2E36249E63F1714B7AEA85440565A3,0,0,0,0,neodev,,,,,,,0,,1.0,0
43687491,6B8CEAAA565E39D80838C9B4A7C5B92A,0,0,0,0,neodev,,,,,,,0,,1.0,0
43692239,EB5807C6F1A42863143E2E32438F3B0E,0,0,0,0,neodev,,,,,,,0,,1.0,0
43692556,A636057ECA92374DAA86FF6CD252D13D,10,0,6,0,neodev,VEN,25,Caracas,201.209.135.25,,,0,,1.0,300
43696539,11520350,10,1,5,1,clixsense,SWE,27,Oxie,77.110.40.184,,,0,,0.8,300
43705288,4C7BEEE65638003BB6CB1911CE467178,0,0,0,0,neodev,,,,,,,0,,1.0,0
43708660,231373,0,0,0,0,elite,,,,,,,0,,1.0,0
43713849,231748,49,2,14,0,elite,SRB,00,Sabac,178.149.179.121,,,0,,0.8571,294
43714543,817174,0,0,0,0,gifthunterclub,,,,,,,0,,1.0,0
43718977,66EEA062A39C9BDCBC6DC3AAB9FA15F9,0,0,0,0,neodev,,,,,,,0,,1.0,0
43719054,11563156,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43719639,4B65221ED608302730A97108728B0765,0,0,0,0,neodev,,,,,,,0,,1.0,0
43723980,11574115,5,2,5,0,clixsense,SRB,00,Lazarevac,212.69.30.80,,,0,,0.6,0
43727063,11559082,5,3,5,0,clixsense,VEN,25,Caracas,190.205.187.169,,,0,,0.4,0
43731513,229892,0,0,0,0,elite,,,,,,,0,,1.0,0
43735684,81A13A790D115AFB274850ECB9537659,0,0,0,0,neodev,,,,,,,0,,1.0,0
43738695,11602729,5,4,5,0,clixsense,VEN,25,Caracas,190.38.153.183,,,0,,0.2,0
43739471,B17C2C1F561BC419B61ED642EC5D9C7B,10,2,6,0,neodev,EGY,"","",156.202.98.207,,,0,,0.6667,300
43741661,0C8FB421030368FB64EA4109F71985C3,0,0,0,0,neodev,,,,,,,0,,1.0,0
43742453,11501400,30,1,10,0,clixsense,ITA,06,Trieste,93.41.0.184,,,0,,0.9,300
43742794,234633,0,0,0,0,elite,,,,,,,0,,1.0,0
43745440,3F06077E71A97485890DB111AF121511,5,3,5,0,neodev,VEN,07,Valencia,201.210.87.130,,,0,,0.4,0
43746981,E6FF095C77B86438826BDFD07EE23BF9,0,0,0,0,neodev,,,,,,,0,,1.0,0
43753614,AA4661874C22F8EF807A1C1B93AA3314,0,0,0,0,neodev,,,,,,,0,,1.0,0
43753877,235595,50,1,14,0,elite,VEN,"","",190.76.250.8,,,0,,0.9286,80
43762525,FD232C2D3E562AF7008D8D1D7EF00A28,0,0,0,0,neodev,,,,,,,0,,1.0,0
43765057,11655776,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43765666,E868762DF89310B1008D8D1D7EF00A28,5,2,5,0,neodev,VEN,04,Maracay,200.84.154.231,,,0,,0.6,0
43768731,rjgo37,5,4,5,0,instagc,VEN,08,San Carlos,200.84.158.204,,,0,,0.2,300
43770203,C5724AF5048FC30B544E98A5532E411B,0,0,0,0,neodev,,,,,,,0,,1.0,0
43770677,A053E01D74D4898316C8E61001D64B85,5,0,5,0,neodev,MNE,00,Podgorica,79.140.149.183,,,0,,1.0,300
43772050,F612B4A34679A6FE204CFC72B9696897,5,5,5,0,neodev,VEN,"","",190.77.228.164,,,0,,0.0,300
43776030,34F5162B7D9438881469C240903A77DC,0,0,0,0,neodev,,,,,,,0,,1.0,0
43776072,B3506ECECE3CC726498878444F81137D,5,4,5,0,neodev,VEN,"","",186.88.178.122,,,0,,0.2,0
43778159,11586491,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43778935,11681410,5,4,4,1,clixsense,VEN,"","",186.88.171.73,,,0,,0.0,300
43780603,10968581,10,0,6,0,clixsense,IND,03,Jorhat,117.203.163.72,,,0,,1.0,300
43786994,CBB2F42BB750644A3EE02C28A6EE4B57,0,0,0,0,neodev,,,,,,,0,,1.0,0
43797081,238840,5,1,5,0,elite,SRB,00,Belgrade,109.93.127.67,,,0,,0.8,0
43805853,11726419,40,4,12,0,clixsense,GRC,35,Athens,46.177.178.34,,,0,,0.6667,300
43810427,239878,20,2,8,0,elite,PHL,13,Cutcut,175.158.209.35,,,0,,0.75,60
43811497,A49BDE28EDE242EE143E2E32438F3B0E,5,2,5,0,neodev,EGY,"","",197.135.117.64,,,0,,0.6,0
43812423,E0499682B85DD8D2228BDA32B94EEF9C,5,1,4,1,neodev,EGY,06,Alexandria,41.46.31.55,,,0,,0.75,300
43813022,D144677CACB93FC6DC1CF3E1D84EE58C,64,3,17,0,neodev,PHL,09,Adya,175.158.210.56,,,0,,0.8235,295
43816182,842539,113,6,28,0,gifthunterclub,VEN,25,Caracas,190.75.40.211,,,0,,0.7857,62
43816281,11744512,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43816676,388C09C68CFB0E8E8C872C89F84C52C0,5,1,5,0,neodev,VEN,04,Turmero,190.142.122.232,,,0,,0.8,0
43819325,240497,5,2,5,0,elite,VEN,"","",186.90.222.204,,,0,,0.6,300
43825502,341E66A0E2A55AD00838C9B4A7C5B92A,5,3,5,0,neodev,VEN,25,Caracas,190.39.139.181,,,0,,0.4,0
43830979,241424,5,3,5,0,elite,IND,34,Patna,47.29.19.188,,,0,,0.4,300
43833779,026950AB0504324EF063FCF4079B2070,5,2,5,0,neodev,EGY,"","",41.46.109.43,,,0,,0.6,300
43836547,241813,5,3,5,0,elite,IND,34,Patna,47.29.56.31,,,0,,0.4,0
43837853,93D71B8309A36483DEE40461DA32D81A,95,5,23,0,neodev,VEN,25,Caracas,186.167.248.190,,,0,,0.7826,114
43841491,F532531254A1B44DE6FC12140E27DCCE,0,0,0,0,neodev,,,,,,,0,,1.0,0
43845621,11747531,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43848726,121993360CFA200A5355075356E29B0C,5,1,4,1,neodev,EGY,11,Cairo,197.43.10.25,,,0,,0.75,0
43850590,D3A82ACCDB83240D8D7FCC5998E70925,5,2,5,0,neodev,EGY,11,Cairo,197.43.228.139,,,0,,0.6,300
43852389,243479,0,0,0,0,elite,,,,,,,0,,1.0,0
43855541,FB63FB1EFF251143B0D4CB6DCC18E8F9,0,0,0,0,neodev,,,,,,,0,,1.0,0
43855672,243922,0,0,0,0,elite,,,,,,,0,,1.0,0
43856592,9422C3184BD8EB271C4225EF31E8C1E3,5,3,5,0,neodev,UKR,19,Rivne,77.123.8.204,,,0,,0.4,0
43858822,244209,0,0,0,0,elite,,,,,,,0,,1.0,0
43862346,11643354,5,2,5,0,clixsense,TUR,57,Sinop,78.191.103.236,,,0,,0.6,0
43862688,415A5D466704AAAA999200CE4C413AA0,0,0,0,0,neodev,,,,,,,0,,1.0,0
43865708,245030,0,0,0,0,elite,,,,,,,0,,1.0,0
43866411,2B4C102C139C7FA109A3246400FC988C,0,0,0,0,neodev,,,,,,,0,,1.0,0
43871958,7734001830B2707B09A3246400FC988C,0,0,0,0,neodev,,,,,,,0,,1.0,0
43872726,245509,0,0,0,0,elite,,,,,,,0,,1.0,0
43873411,245709,0,0,0,0,elite,,,,,,,0,,1.0,0
43873435,4B76FC81BC85C353472838DCC118E03B,0,0,0,0,neodev,,,,,,,0,,1.0,0
43875154,7EE8331294C8F58313B45070835AF903,5,2,4,1,neodev,VEN,19,Carúpano,190.207.62.86,,,0,,0.5,0
43876226,124037,5,1,5,0,elite,VEN,06,Agua Salada,190.207.32.123,,,0,,0.8,0
43876599,246003,12,1,7,0,elite,VEN,02,San José De Guanipa,186.94.55.255,,,0,,0.8571,240
43880428,F91CCBB4C6642E1AF9D662152EE91CFF,5,2,5,0,neodev,EGY,05,Tanta,156.217.81.160,,,0,,0.6,0
43881046,636DAC5980078364B6CD945299117BED,37,1,12,0,neodev,EGY,"","",156.202.167.92,,,0,,0.9167,18
43881723,244444,5,3,5,0,elite,BRA,30,Recife,187.78.117.101,,,0,,0.4,300
43890107,56F0554221A90B0918E09C610F0867AA,127,4,31,0,neodev,MKD,F1,Veles,92.53.50.49,,,0,,0.871,69
43893057,247502,0,0,0,0,elite,,,,,,,0,,1.0,0
43893414,11895723,5,3,5,0,clixsense,VEN,04,Maracay,201.208.124.236,,,0,,0.4,300
43898636,11904759,5,1,5,0,clixsense,VEN,07,Miranda,200.229.216.22,,,0,,0.8,300
43899161,E8C01FE57769FBEDAA5E3A041481982C,5,1,5,0,neodev,UKR,07,Kharkiv,31.202.19.227,,,0,,0.8,300
43903147,248493,0,0,0,0,elite,,,,,,,0,,1.0,0
43903511,75AB4CB9E051D2BC710AB5506CDE15E0,0,0,0,0,neodev,,,,,,,0,,1.0,0
43903741,248560,0,0,0,0,elite,,,,,,,0,,1.0,0
43904193,247975,5,3,5,0,elite,VEN,14,Mérida,200.82.217.132,,,0,,0.4,300
43904885,248680,0,0,0,0,elite,,,,,,,0,,1.0,0
43905585,11916292,55,0,15,0,clixsense,SRB,00,Belgrade,212.200.247.208,,,0,,1.0,500
43906931,248873,10,2,10,0,elite,VEN,23,Maracaibo,190.73.127.231,,,0,,0.8,300
43907774,11920443,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43908191,248980,10,2,6,0,elite,EGY,12,Benha,197.35.61.11,,,0,,0.6667,300
43908838,AD6B69DBC52BA5E3E0643075F37BEF58,5,4,5,0,neodev,EGY,11,Cairo,156.222.196.85,,,0,,0.2,0
43909229,249044,0,0,0,0,elite,,,,,,,0,,1.0,0
43911472,11927137,5,4,5,0,clixsense,VEN,04,Maracay,190.39.57.146,,,0,,0.2,0
43911682,11927454,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43916639,1C64FD62F378F0130838C9B4A7C5B92A,0,0,0,0,neodev,,,,,,,0,,1.0,0
43918698,249934,5,4,5,0,elite,VEN,13,Barquisimeto,200.84.164.175,,,0,,0.2,0
43921572,249904,5,3,5,0,elite,VEN,"","",190.37.43.121,,,0,,0.4,0
43923007,250294,0,0,0,0,elite,,,,,,,0,,1.0,0
43924773,C7831542B3322064710AB5506CDE15E0,0,0,0,0,neodev,,,,,,,0,,1.0,0
43927835,D1CF19C952599EF9D4AEAD5A57F84A6A,0,0,0,0,neodev,,,,,,,0,,1.0,0
43928587,11942895,5,1,5,0,clixsense,BGD,81,Dhaka,103.62.143.241,,,0,,0.8,300
43930577,250653,5,2,5,0,elite,VEN,07,Valencia,186.89.109.158,,,0,,0.6,300
43937765,11973652,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43945861,76D526825447F90C008D8D1D7EF00A28,0,0,0,0,neodev,,,,,,,0,,1.0,0
43946706,252135,0,0,0,0,elite,,,,,,,0,,1.0,0
43952919,252574,0,0,0,0,elite,,,,,,,0,,1.0,0
43957621,252957,0,0,0,0,elite,,,,,,,0,,1.0,0
43959676,ED0A2CB89EF9DB47BACEFE911F27E775,0,0,0,0,neodev,,,,,,,0,,1.0,0
43964669,FE584475D9B02C334B7AEA85440565A3,0,0,0,0,neodev,,,,,,,0,,1.0,0
43965632,253634,5,3,5,0,elite,BHS,23,Nassau,172.111.233.87,,,0,,0.4,300
43970408,253996,0,0,0,0,elite,,,,,,,0,,1.0,0
43971915,4B8D71FFC15533E918E09C610F0867AA,0,0,0,0,neodev,,,,,,,0,,1.0,0
43973784,A2C724D3BA69D6E2C72447F05A7256A4,0,0,0,0,neodev,,,,,,,0,,1.0,0
43974095,254282,5,2,5,0,elite,VEN,25,Caracas,186.167.250.169,,,0,,0.6,0
43980164,28A7F1B1347E91B0667AD9B74FE239D0,0,0,0,0,neodev,,,,,,,0,,1.0,0
43980997,254887,5,2,5,0,elite,EGY,11,Nasr City,197.48.104.34,,,0,,0.6,0
43983104,11943979,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43983352,12051175,10,1,6,0,clixsense,PHL,"","",180.191.87.140,,,0,,0.8333,300
43983782,255147,0,0,0,0,elite,,,,,,,0,,1.0,0
43988022,12058564,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43990104,255690,5,0,5,0,elite,VEN,"","",190.76.250.166,,,0,,1.0,0
43990992,12063387,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44000593,CC92A5E3C215B5F6DE1C1F776E860E31,0,0,0,0,neodev,,,,,,,0,,1.0,0
44001154,28CC35187DD393AA951EB4356D7835FF,0,0,0,0,neodev,,,,,,,0,,1.0,0
44002721,1D75303640CA207023F77D1F6B68FDEC,0,0,0,0,neodev,,,,,,,0,,1.0,0
44003207,256850,5,2,5,0,elite,EGY,"","",197.39.117.69,,,0,,0.6,300
44003641,2C571C41C55300FE5355075356E29B0C,5,2,5,0,neodev,VEN,"","",201.242.53.152,,,0,,0.6,0
44004032,CC20BDD9C016C3718C872C89F84C52C0,5,1,5,0,neodev,VEN,"","",190.198.251.115,,,0,,0.8,300
44005040,257016,0,0,0,0,elite,,,,,,,0,,1.0,0
44005795,7FADF0C045E2E6F4EEFE8AB986B65DBB,0,0,0,0,neodev,,,,,,,0,,1.0,0
44007008,12090121,45,4,13,0,clixsense,UKR,12,Kiev,91.214.132.115,,,0,,0.6923,300
44007843,257230,0,0,0,0,elite,,,,,,,0,,1.0,0
44008715,12092542,5,2,5,0,clixsense,IDN,07,Semarang,180.246.203.140,,,0,,0.6,0
44009919,FA499A331930F21E918922EDCDEE9BBA,0,0,0,0,neodev,,,,,,,0,,1.0,0
44014724,3F1701F4A28AD8CBDE1C1F776E860E31,0,0,0,0,neodev,,,,,,,0,,1.0,0
44017113,5CFCBED977E3EB96BACEFE911F27E775,0,0,0,0,neodev,,,,,,,0,,1.0,0
44018348,12108998,35,2,11,0,clixsense,VEN,"","",201.242.118.131,,,0,,0.8182,300
44018814,66F63F5BB6829771EBC9CC3502AAAE3A,0,0,0,0,neodev,,,,,,,0,,1.0,0
44019509,258081,5,1,5,0,elite,ARG,01,Temperley,201.178.52.109,,,0,,0.8,0
44020208,9F81C00B21CFAC56494FC5F3416EDE71,5,0,5,0,neodev,VEN,23,Maracaibo,190.39.64.114,,,0,,1.0,0
44021926,patrickstaub83,5,0,5,0,instagc,VEN,"","",190.203.236.154,,,0,,1.0,0
44027533,12076829,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44027571,12123652,5,5,5,0,clixsense,TUR,34,Istanbul,78.182.202.12,,,0,,0.0,0
44028086,12121213,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44029224,223312,10,1,6,0,elite,VEN,23,Maracaibo,181.208.206.88,,,0,,0.8333,300
44030505,4BC974974179A7A1AA5E3A041481982C,50,1,14,0,neodev,EGY,11,Cairo,197.133.74.217,,,0,,0.9286,43
44031296,12129504,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44032012,12130414,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44033877,CB73CB4037112CD011A1B4E358E036AF,0,0,0,0,neodev,,,,,,,0,,1.0,0
44037781,E6290F27901E8458B0D4CB6DCC18E8F9,0,0,0,0,neodev,,,,,,,0,,1.0,0
44038135,30331A2B6C7FD1A15B2F430C4460AB1B,5,2,5,0,neodev,VEN,07,Valencia,200.229.153.4,,,0,,0.6,0
44041208,4B633ED586765477B111F2FF000D7505,0,0,0,0,neodev,,,,,,,0,,1.0,0
44043577,12145799,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44044359,580714696981C77AD73D67AA042E19A6,5,1,5,0,neodev,VEN,25,Caracas,186.93.59.99,,,0,,0.8,300
44044596,F11105373E4FA34E826BDFD07EE23BF9,20,1,8,0,neodev,EGY,06,Alexandria,41.43.117.147,,,0,,0.875,300
44044629,A2E96D1B206B4EF0C72447F05A7256A4,5,2,5,0,neodev,VEN,07,Valencia,190.202.173.109,,,0,,0.6,0
44045613,260829,0,0,0,0,elite,,,,,,,0,,1.0,0
44047633,261140,0,0,0,0,elite,,,,,,,0,,1.0,0
44051511,12162170,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44052598,261606,19,0,8,0,elite,GRC,35,Athens,46.177.178.34,,,0,,1.0,285
44053357,47C48BB4C6D648D616C8E61001D64B85,0,0,0,0,neodev,,,,,,,0,,1.0,0
44054300,A34E9A3463C025D06BDCD589D6BB8CA1,0,0,0,0,neodev,,,,,,,0,,1.0,0
44054431,261861,22,2,9,0,elite,BRA,27,Bastos,191.19.71.216,,,0,,0.7778,264
44055083,2AB6696C59CC3FD0D4ACF736FDEB0260,5,3,5,0,neodev,VEN,25,Caracas,200.84.68.231,,,0,,0.4,0
44055108,262031,5,4,5,0,elite,CHL,15,Iquique,190.44.111.58,,,0,,0.2,300
44055930,3707406,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44056428,262248,0,0,0,0,elite,,,,,,,0,,1.0,0
44057786,A0CA0C70762DDDF0710AB5506CDE15E0,0,0,0,0,neodev,,,,,,,0,,1.0,0
44059788,D9EFC81599719473890DB111AF121511,97,4,24,0,neodev,BIH,01,Sarajevo,46.36.184.0,,,0,,0.8333,45
44061075,262762,0,0,0,0,elite,,,,,,,0,,1.0,0
44062421,262919,5,2,5,0,elite,VEN,25,Caracas,190.75.253.39,,,0,,0.6,0
44062645,262943,10,1,6,0,elite,VEN,07,Valencia,190.206.8.47,,,0,,0.8333,300
44063531,F6846B45CA10F08B646998E1CBB70BF7,0,0,0,0,neodev,,,,,,,0,,1.0,0
44063565,F6846B45CA10F08B11A1B4E358E036AF,0,0,0,0,neodev,,,,,,,0,,1.0,0
44063708,12183831,5,0,5,0,clixsense,VEN,23,Maracaibo,190.39.115.200,,,0,,1.0,0
44065206,263260,25,1,9,0,elite,VEN,06,Agua Salada,190.207.39.50,,,0,,0.8889,300
44068889,A1D38861019A7334143E2E32438F3B0E,5,3,5,0,neodev,VEN,15,Guarenas,186.14.32.201,,,0,,0.4,0
44068912,C2DB2AF1CB5B28BDB111F2FF000D7505,0,0,0,0,neodev,,,,,,,0,,1.0,0
44069121,12192499,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44072192,264034,5,5,5,0,elite,VEN,13,El Tocuyo,186.91.172.139,,,0,,0.0,0
44076961,264578,5,0,5,0,elite,SRB,"","",77.243.22.227,,,0,,1.0,0
44080465,41090BA7B4F4FF80BE2CB08758655D00,0,0,0,0,neodev,,,,,,,0,,1.0,0
44080621,4F843A26750CAC680190D045FA0FE982,5,1,5,0,neodev,VEN,23,Ambrosio,190.142.248.214,,,0,,0.8,0
44082071,17568D77A96948F0204CFC72B9696897,5,0,5,0,neodev,VEN,"","",190.78.84.93,,,0,,1.0,0
44084084,342422ADFFFF8E54B61ED642EC5D9C7B,0,0,0,0,neodev,,,,,,,0,,1.0,0
44084490,265352,0,0,0,0,elite,,,,,,,0,,1.0,0
44085410,B7F6CDBAB588DCF63A7EF6E57C5562DE,0,0,0,0,neodev,,,,,,,0,,1.0,0
44085681,C394A39AB91B0CA6204CFC72B9696897,0,0,0,0,neodev,,,,,,,0,,1.0,0
44085971,265511,0,0,0,0,elite,,,,,,,0,,1.0,0
44088126,265730,5,0,5,0,elite,EGY,"","",156.199.7.175,,,0,,1.0,0
44090378,265947,0,0,0,0,elite,,,,,,,0,,1.0,0
44095042,17B7541D9416A9B28FB2D67A827566BC,0,0,0,0,neodev,,,,,,,0,,1.0,0
44101133,3B3CB974CD46C2CB1C4225EF31E8C1E3,0,0,0,0,neodev,,,,,,,0,,1.0,0
44101537,1922306900A245393BE56A74FD3D6324,5,4,5,0,neodev,VEN,04,Maracay,200.84.154.196,,,0,,0.2,300
44101546,1922306900A2453916C8E61001D64B85,0,0,0,0,neodev,,,,,,,0,,1.0,0
44102426,8DFC5A2F5E44DA54BD4231B0CD821AB6,5,1,5,0,neodev,VEN,23,Ciudad Ojeda,186.94.247.232,,,0,,0.8,0
44102451,A728AF5AB80009D76E334AF42C1D2A3F,5,2,5,0,neodev,VEN,"","",186.91.195.49,,,0,,0.6,0
44102503,6F9B7AD223E24A7F0190D045FA0FE982,0,0,0,0,neodev,,,,,,,0,,1.0,0
44103623,6B60F3FC4183FCC6F0151B03A5AFE764,0,0,0,0,neodev,,,,,,,0,,1.0,0
44103640,FE8333C1BF3A4C8607CFBA8CB897B0DC,0,0,0,0,neodev,,,,,,,0,,1.0,0
44105905,F871E38FBDB7BFA52EFD2A28AE2C3FB7,25,1,9,0,neodev,ROU,39,Ramnicu Valcea,86.122.243.140,,,0,,0.8889,300
44106880,F060AD04D169A7013C3F520A53732EBF,5,1,4,1,neodev,VEN,"","",190.201.180.183,,,0,,0.75,300
44107322,267547,0,0,0,0,elite,,,,,,,0,,1.0,0
44110018,1B40F82380B65CB3DEC62BDF2B4C9E80,0,0,0,0,neodev,,,,,,,0,,1.0,0
44112159,70CDB62B36081345BE88392C7C4AEDF0,5,2,5,0,neodev,VEN,04,Maracay,200.75.103.21,,,0,,0.6,0
44112639,352CFA305654ED93EBC9CC3502AAAE3A,0,0,0,0,neodev,,,,,,,0,,1.0,0
44114239,12261768,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44121259,AAE14470FCCB376B13B45070835AF903,5,3,5,0,neodev,VEN,06,Agua Salada,190.207.39.129,,,0,,0.4,0
44121469,12277251,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44123212,12270737,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44124233,12279454,5,1,5,0,clixsense,IND,25,Chennai,106.208.216.119,,,0,,0.8,300
44125294,AB11C0F7912A10FDDE1C1F776E860E31,0,0,0,0,neodev,,,,,,,0,,1.0,0
44127676,20253C652249D8F9A72773646D413314,0,0,0,0,neodev,,,,,,,0,,1.0,0
44128846,269872,0,0,0,0,elite,,,,,,,0,,1.0,0
44129290,269929,5,1,5,0,elite,VEN,25,Caracas,186.167.251.10,,,0,,0.8,300
44129910,08A3F3CE6B92D075D4ACF736FDEB0260,0,0,0,0,neodev,,,,,,,0,,1.0,0
44131678,270217,0,0,0,0,elite,,,,,,,0,,1.0,0
44132150,AAC08BF672AFCA7FDEC62BDF2B4C9E80,5,0,4,1,neodev,VEN,07,Valencia,201.210.83.35,,,0,,1.0,0
44133795,7F97AA44BB3BA1776E334AF42C1D2A3F,5,1,5,0,neodev,VEN,07,Valencia,200.82.206.104,,,0,,0.8,300
44134237,2014619CF6E671F6D4AEAD5A57F84A6A,25,3,9,0,neodev,VEN,25,Caracas,186.167.249.140,,,0,,0.6667,375
44134947,12300927,77,2,20,0,clixsense,IND,03,"",27.63.190.31,,,0,,0.9,355
44135316,12301576,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44136379,12303250,15,2,7,0,clixsense,VEN,18,Acarigua,186.92.27.131,,,0,,0.7143,300
44136661,270974,0,0,0,0,elite,,,,,,,0,,1.0,0
44136826,AB8377D534B2310E826BDFD07EE23BF9,0,0,0,0,neodev,,,,,,,0,,1.0,0
44137062,EBE2B4895424EDFB3A7EF6E57C5562DE,0,0,0,0,neodev,,,,,,,0,,1.0,0
44137250,12302674,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44137324,99BCB83A7753B0913C3F520A53732EBF,0,0,0,0,neodev,,,,,,,0,,1.0,0
44137698,271151,5,1,4,1,elite,VEN,"","",190.201.14.144,,,0,,0.75,0
44138221,271201,5,3,5,0,elite,VNM,20,Ho Chi Minh City,42.117.95.62,,,0,,0.4,0
44138951,04E2EDA20E1DCE2FC338D6D1E28E12C0,0,0,0,0,neodev,,,,,,,0,,1.0,0
44142117,2FACA2E55443174678DA480E7D9ACC4E,0,0,0,0,neodev,,,,,,,0,,1.0,0
44142942,8A12AB20405B2B7F4B7AEA85440565A3,0,0,0,0,neodev,,,,,,,0,,1.0,0
44144595,12310724,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44145131,219701,5,3,5,0,elite,BIH,01,Sarajevo,217.75.203.162,,,0,,0.4,0
44145614,8624612F65B1414A228BDA32B94EEF9C,0,0,0,0,neodev,,,,,,,0,,1.0,0
44146936,E2735CBC8DF2064952A6F24AA52E306B,5,1,4,1,neodev,EGY,"","",197.38.243.28,,,0,,0.75,300
44147267,12318524,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44148406,272042,0,0,0,0,elite,,,,,,,0,,1.0,0
44155512,554DCF19B5549E714B7AEA85440565A3,0,0,0,0,neodev,,,,,,,0,,1.0,0
44156464,272832,5,1,5,0,elite,VEN,"","",190.201.14.144,,,0,,0.8,0
44159023,0D0DC58382C2388ADE1C1F776E860E31,0,0,0,0,neodev,,,,,,,0,,1.0,0
44161304,B1E14FC6BDE672296B390050D52FDAD3,0,0,0,0,neodev,,,,,,,0,,1.0,0
44161378,445EC9E206491E6396031965FDA9D41F,5,4,5,0,neodev,VEN,"","",190.201.11.19,,,0,,0.2,0
44161834,273340,0,0,0,0,elite,,,,,,,0,,1.0,0
44162243,C9ED1A5DCB0CB12F646998E1CBB70BF7,0,0,0,0,neodev,,,,,,,0,,1.0,0
44162328,7747E3A5FD45E3D73A7EF6E57C5562DE,0,0,0,0,neodev,,,,,,,0,,1.0,0
44162545,273410,0,0,0,0,elite,,,,,,,0,,1.0,0
44168065,FFF9688864D07014CE3844F281772807,19,1,8,0,neodev,VEN,25,Caracas,186.90.240.122,,,0,,0.875,280
44168684,274038,5,1,5,0,elite,VEN,"","",190.201.29.1,,,0,,0.8,0
44169326,274084,5,3,5,0,elite,VEN,17,Porlamar,190.73.135.18,,,0,,0.4,300
44174370,46572BF178E954A7826BDFD07EE23BF9,0,0,0,0,neodev,,,,,,,0,,1.0,0
44174761,274599,0,0,0,0,elite,,,,,,,0,,1.0,0
44174975,7DE6B875191F90D130A97108728B0765,40,1,12,0,neodev,VEN,25,Caracas,190.39.16.38,,,0,,0.9167,18
44175172,75EF158AF6D84BC0B6CD945299117BED,0,0,0,0,neodev,,,,,,,0,,1.0,0
44175225,06E400F9DF39C80FEBC9CC3502AAAE3A,0,0,0,0,neodev,,,,,,,0,,1.0,0
44181201,mssgirl,50,1,13,1,getpaid,VNM,20,Ho Chi Minh City,14.236.165.237,,,0,,0.9231,45
44181754,242092,0,0,0,0,elite,,,,,,,0,,1.0,0
44183273,275475,5,1,5,0,elite,VEN,"","",190.79.25.56,,,0,,0.8,300
44183281,68814F36120B1FB5B6CD945299117BED,0,0,0,0,neodev,,,,,,,0,,1.0,0
44183901,4E81727143E4B10130A97108728B0765,0,0,0,0,neodev,,,,,,,0,,1.0,0
44186600,092F3729E6456B37514FB4CA2928E334,5,2,5,0,neodev,VEN,19,Carúpano,190.207.60.213,,,0,,0.6,0
44186816,12372375,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44196020,2C286D2DE4E78177D73D67AA042E19A6,0,0,0,0,neodev,,,,,,,0,,1.0,0
44196496,276911,0,0,0,0,elite,,,,,,,0,,1.0,0
44205460,277838,5,3,4,1,elite,VEN,25,Caracas,186.185.100.16,,,0,,0.25,300
44207256,BECD3D324FAFAC5D09E38BFE45BE9CBD,15,2,7,0,neodev,VEN,25,Caracas,190.198.215.158,,,0,,0.7143,300
44207320,278019,0,0,0,0,elite,,,,,,,0,,1.0,0
44209652,12404532,10,2,6,0,clixsense,TUR,"","",88.237.58.193,,,0,,0.6667,300
44210994,277370,20,0,11,1,elite,PER,15,Lima,190.235.145.83,,,0,,1.0,300
44211127,278468,10,2,6,0,elite,VEN,16,Alto De Los Godos,190.198.134.232,,,0,,0.6667,300
44211847,CF4A414894940D2CD73D67AA042E19A6,0,0,0,0,neodev,,,,,,,0,,1.0,0
44213777,EC9F0E211C9AF1D2204CFC72B9696897,0,0,0,0,neodev,,,,,,,0,,1.0,0
44218427,82A56302E4878BFADEF77F94FE295A6E,0,0,0,0,neodev,,,,,,,0,,1.0,0
