id	sentence	a	b	without_marker
2753	OFFICIAL NAME: Turkiye Cumhuriyeti (Republic of Turkey) CAPITAL CITY: Ankara FOUNDER OF COUNTRY: Mustafa Kemal ATATURK (1881-1938) DECLARATION OF THE TURKISH REPUBLIC: October 29, 1923 POPULATION: 76 million 667.864 thousand (2013) 36.9 million of the population are female and 37.4 million are male.	1881	Ankara	False
2754	VZCZCXRO3253 RR RUEHDE DE RUEHIL #2199/01 2541112 ZNR UUUUU ZZH R 111112Z SEP 09 FM AMEMBASSY ISLAMABAD TO RUEHAK/AMEMBASSY ANKARA 4448 RUEHBUL/AMEMBASSY KABUL 0842 RUEHOT/AMEMBASSY OTTAWA 1221 RUEHGP/AMEMBASSY SINGAPORE 1881 RUEHEG/AMEMBASSY CAIRO 0422 RUEHNE/AMEMBASSY NEW DELHI 5443 RUEHNY/AMEMBASSY OSLO 1155 RUEHDE/AMCONSUL DUBAI 1880 RUEABND/DEA HQS WASHDC	1881	Ankara	False
2755	Coming from a West African heritage, I use vibrant Ankara or Batik fabrics in my work.	Heritage	Ankara	False
2756	Hispanic Heritage: Emilio Vargas III	Heritage	Vargas	True
2757	Eloy Vargas 6'9'' 220 PF American Heritage School (Plantation, FL)	Heritage	Vargas	True
2758	Elvgren, Vargas, Petty and other Pin-Up luminaries head to Beverly Hills for $3,000,000+ Heritage Auctio	Heritage	Vargas	True
2759	Vargas observed that the Heritage study ignores the financial contributions undocumented immigrants make to the nation.	Heritage	Vargas	True
2760	Yolandri Vargas '15, has explored her own ethnic heritage through study abroad.	Heritage	Vargas	True
2761	Calandra Vargas is currently a member of the Young Leaders Program at the Heritage Foundation.	Heritage	Vargas	True
2762	The post player could end up becoming American Heritage High's Eloy Vargas.	Heritage	Vargas	True
2763	Vargas has fine-tuned his skills at American Heritage in South Florida.	Heritage	Vargas	True
2764	UNESCO Adds Che Guevara's Manuscripts To Heritage Program	Heritage	Che	False
2765	Plagiarized EPA 'Hispanic Heritage Month' E-Mail Features Che Guevara	Heritage	Che	False
2766	Hymn to Che Guevara, Michael Raven and Joan Mills' second LP on the Folk Heritage label.	Heritage	Che	False
2767	SAN MIGUEL, CLAUDIA , Assistant Professor of Criminal Justice, Department of Behavioral, Applied Sciences and Criminal Justice; B.S., M.S., Texas A&M International University; Ph.D., Sam Houston State University.	Sam Houston	San Miguel	False
2768	SAN MIGUEL, CLAUDIA , Director of Criminal Justice and Assistant Professor of Criminal Justice, Department of Behavioral Sciences; B.S., M.S., Texas A&M International University; Ph.D., Sam Houston State University.	Sam Houston	San Miguel	False
2769	The Rio San Miguel drains the country between the bay of Fonseca and the basin of the Lempa.	Fonseca	San Miguel	False
2770	The rent a plane service is available to go to Santa Ana, San Miguel and La Union (on Tamarindo, near the Gulf of Fonseca where you can board a ferry to take you to the other Islands)	Fonseca	San Miguel	False
2771	Munshi, N.C., Anderson, K.C., Bergsagel, P.L., Shaughnessy, J., Palumbo, A., Durie, B., Fonseca, R., Stewart, A.K., Harousseau, J.L., Dimopoulos, M., Jagannath, S., Hajek, R., Sezer, O., Kyle, R., Sonneveld, P., Cavo, M., Rajkumar, S.V., San Miguel, J., Crowley, J. & Avet-Loiseau, H. (2011).	Fonseca	San Miguel	False
2772	According Narea, detected something that could be dangerous to the stability of the government of General Pinochet, 66 while Fonseca said the band's first album, The Voice of 80, made no direct attack on the dictatorship nor a tribute Salvador Allende.Claudio Narea in his autobiography Mi Vida Como Prisionero (My life as a prisoner) said Los Prisioneros were left:"I remember when George began to talk of socialism one day as we walked by San Miguel.	Fonseca	San Miguel	False
2773	Colorado-Tisingal El Valle 1185 msnm Cerro Pando Barú 3474 msnm (Su ultima erupción se calcula hace 1550 años) La Yaguada o Chitra-Calobre 1297 msnm Cerro Fábrega Cerro Chorcha Cerro Fonseca Cerro Colorado Cerro Santiago Cerro Buenos Aires Algarrobos Gran Galera de Chorcha Cerro San Felix Cerro San Francisco Cerro Viejo Cerro Caña de Nata Cerro Guacamaya Cerro Cermeño Cerro Cabra Cerro San Miguel de la Borda Isla Bono Otoque Cerro Guayabal Cerro Canaxa Laguna del Pato Cerro La Petra	Fonseca	San Miguel	False
2774	We hold the following people responsible for anything that may happen to community members, citizens, municipal authorities and public authorities of San Isidro Aloapam: SEMARNAT, Oaxaca delegate Esteban Ortiz Rodea, Juan Rafael Evira Quesada; regional manager SALVADOR ANTA FONSECA; and CONAFOR ex regional manager FRANCISCO REYES CERVANTES; PROFEPA; ULISES RUIZ ORTIZ; JOAQUIN RODRIGUEZ PALACIOS; MANUEL GARCÍA CORPUS; President FELIPE CALDERÓN; PRI candidate for Sierra Juarez deputy ADRIAN MENDEZ CRUZ; and San Miguel Aloapam municipal Presient FIDEL ALEJANDRO CRUZ PABLO.	Fonseca	San Miguel	False
2775	San Lorenzo and La Paz are smaller ports on the Bay of Fonseca.	Fonseca	La Paz	False
2776	(Additional reporting by Pedro Fonseca in Rio de Janeiro, Carlos Quiroga in La Paz and Daniela Desantis in Asuncion; Editing by John O'Brien)	Fonseca	La Paz	False
2777	Military clashes have occurred over fishing rights in the Gulf of Fonseca, and in recent years Honduras has also clashed with El Salvador over contested land in the province of La Paz.	Fonseca	La Paz	False
2778	(Additional reporting by Pedro Fonseca in Rio de Janeiro, Carlos Quiroga in La Paz and Daniela Desantis in Asuncion; Writing by Rex Gowar in London; Editing by John Mehaffey)	Fonseca	La Paz	False
2779	Salvador has a coastline extending for about 160 m. from the mouth of the Rio de la Paz to that of the Goascoran in the Bay of Fonseca (q.v.).	Fonseca	La Paz	False
2780	EndSubSection EndSection Section "ServerLayout" Identifier "Default Layout" Screen "Default Screen" InputDevice "Generic Keyboard" InputDevice "Configured Mouse" EndSection Best regards, Marcelo Utikawa da Fonseca --------------------------------------------- Tecnequip Tecnologia em Equipamentos Endereço/Address: Rua Juno, 527 Cidade/City: São Paulo Estado/State: SP País/Country: Brasil CEP/Postal Code: 03445-000 Fone/Phone: 55-11-20937199 FAX: 55-11-29412289	Fonseca	Juno	False
2781	Reviews of HI-Onkel.Inn 1886 La Paz	1886	La Paz	False
2782	TripAdvisor Reviews HI Hostel Onkel Inn 1886 La Paz	1886	La Paz	False
2783	December 8, 1886, he married Maria de la Paz Pardo de Tavera .	1886	La Paz	False
2784	On December 8, 1886, Luna married Maria de la Paz Pardo de Tavera, a sister of his friend Felix and Trinidad Pardo de Tavera.	1886	La Paz	False
2785	Set in a refurbished house dating back to 1886 and located in the heart of the town, this is the perfect base to explore La Paz.	1886	La Paz	False
2786	In May, 1884, Armentia navigated the Madre de Dios, pushing as far as 10° S. lat., exploring the Ortón River (Tahuamanu), among others, and returning to La Paz in August, 1886.	1886	La Paz	False
2787	, Z. W.-CARWI1/,-:C.-1I.K.D. -' Juno 18, 1886._9t	1886	Juno	True
2788	JUNO (Val Verde) Stein, Henry, 21 Jan 1886 Taylor, Geo.	1886	Juno	True
2789	On TUESDAY Evening, Juno 96, 1886 Cast with the entirestrength othe Thesplan Comrn pany, with new scenery, castumes.	1886	Juno	True
2790	They were Langtry in 1884, Juno and Devils River in 1886, Comstock in 1888, and Norris in 1889.	1886	Juno	True
2791	The first was found in March, 1876, on the site of a temple of Hercules, outside the Porta S. Lorenzo; the second in the spring of 1885, on the site of the Temple of Diana Nemorensis; the third in 1886, near the Island of Aesculapius (now of S. Bartolomeo); the fourth in 1887, near the shrine of Minerva Medica; the last in 1889, on the site of the Temple of Juno at Veii.	1886	Juno	True
2792	The Indicator also say that white the cx forts of merchandise for the twelve months were less than for any previous year s'nee lsso, and nearly 105,000,000 less than in 18S4-85, the ex ports for the six months ended June 30th were notquits0,000,C03 less than in 1885, and the exports for Juno, 1886, were larger than in any correi ponding month since June, 18S0.	1886	Juno	True
2793	E.T., Gonzalez; G.A., Oliva; J., Norimine; V., Cid de la Paz; M.G., Echeverría.	Oliva	La Paz	False
2794	A much more entertaining work is Verde Oliva, an action executed and recorded by Narda Alvarado (born 1975, La Paz).	Oliva	La Paz	False
2795	tus sienes de oliva De la Paz el arcángel divino, Que en el cielo tu eterno destino Por el dedo de Dios se escribió.	Oliva	La Paz	False
2796	Tracks: Wave; Samba Para Oliva; Perla Sin Precio, La; Una Semana en Salvador; Girl from Ipanema, The; Casamiento en la Playa; Amor Para Siempre; Brazil; Secreto de Bahia, El; Concierto Se la Paz, El Artists: Various Artists	Oliva	La Paz	False
2797	This time around we get to see Oliva Thirlby ( Juno ) putting on her best "I've got a sub-machine gun" face (this is her first action role), as well as a few more looks at star Karl Urban as Mega City One's most reviled judge/jury/executioner.	Oliva	Juno	False
2798	Day two started with a presentation on child protection process with Mark Little Owl, Tribal Social Services and Judge Cain, family violence, family therapy, federal services to victims from an FBI Victim Witness Advocate, recovery and wellness services and ended with Frank de la Paz and "Healing our Men," about the Wica Agli process.	Cain	La Paz	False
2799	Tria nu- mina cellaa babebant in Capitello, Jupiter, Juno, et Minerra, in quorum tutela urba erat.	Quorum	Juno	False
2800	Juno Kichler Lightolier/Forecast Millennium Progress Quorum Crystal Currey & Company Hi-Lite Hinkley Hudson Valley Kalco Uttermost Visual Comfort WAC	Quorum	Juno	False
2801	It is believed that a quorum will sim ply assemble and arrango a formal meeting in May or Juno.	Quorum	Juno	False
2802	Capital, Casablanca, Craftmade, Emerson, Feiss, Fourteenth Colony, Halo/Lightolier/Juno, Hinkley, Hudson Valley, Kichler, Lutron Controls, Maxim, Minka Lavery/Minka Aire, Quoizel, Quorum, Sea Gull, Tech Lighting, Troy, Uttermost, Visual Comfort/Circa Lighting, WAC	Quorum	Juno	False
2803	All Amlite Artcraft Canarm Casablanca Fan Co. Crystorama Cyan Designs Dainolite Dimond DVI Eglo Canada Elegant Elk Cornerstone ELK Lighting Fanimation Feiss Fine Art Lamps Forecast Fredrick Ramond Galaxy Lighting Glow Lighting Hinkley Canada Hubbardton Forge Hunter Fan Co. James R Moder Juno Kendal Kichler Kichler Landscape Kuzco Lighting Inc Liteline Minka Ambience Minka George Kovacs Minka Metropolitan Minka-Lavery Monte Carlo Philips Consumer Luminaires Progress Quorum Satco Products Inc. Special-Lite Sterling Industries Thomas Uttermost Varaluz WAC US Z-Lite	Quorum	Juno	False
2804	Evaluación de la dinámica de árboles a través del análisis de parcelas permanentes de monitoreo en Agrupaciones Sociales del Lugar (ASL) Tierras Comunitarias de Origen (TCO) de los municipios de Ixiamas y San Buenaventura-La Paz.	Origen	La Paz	True
2805	I think that it would be difficult to learn Spanish in San Miguel de Allende or Mazatlan, and much easier to learn it in Catemaco Veracruz or San Cristobal de las Casas.	Veracruz	San Miguel	False
2806	Veracruz Exposition Award Medal, 1881.	Veracruz	1881	False
2807	Second Prize Medal for the 1881 Veracruz Exposition held at Orizaba.	Veracruz	1881	False
2808	On September 2, 1881, a brilliant meteor crossed the skies from one end to another, traversing the Veracruz meridian.	Veracruz	1881	False
2809	In 1881, another Englishman, the apparently widely-travelled J. J. Aubertin, passed through Veracruz in the summer without making much comment on the city.	Veracruz	1881	False
2810	Commander Richard Wainwright (September 15, 1881 - March 28, 1944) was an officer in the United States Navy during World War I who received the Medal of Honor for actions during the 1914 Veracruz action.	Veracruz	1881	False
2811	Centered on a small open park and surrounded by some of the oldest buildings in the country including the Palace of Governors (now home to a new history museum) and San Miguel Mission, the plaza is also home to world-renowned galleries, museums and restaurants with a diverse international flair, as well as budget friendly hometown favorites like frito pies and peerless chile rellenos.	Peerless	San Miguel	False
2812	ACUITY BRANDS ALBEO TECHNOLOGIES / GE LIGHTING B-K LIGHTING BODINE / PHILIPS CAST LIGHTING COLOR KINETICS / PHILIPS COLUMBIA LIGHTING / HUBBELL COOPER LIGHTING DIGITAL SPECK LIGHTING / MANNING ERCO LIGHTING EYE LIGHTING FINELITE FOCAL POINT GE LIGHTING SOLUTIONS HUNZA LIGHTING INTENSE LIGHTING JUNO LIGHTING GROUP KIM LIGHTING / HUBBELL LIGHTFAIR INTERNATIONAL LIGHTING SCIENCE GROUP LIGHTSEARCH LUCIFER LIGHTING COMPANY LUMENPULSE LUMILEDS / PHILIPS LUMINIS METAL COATERS NICHIA NORA LIGHTING PEERLESS LIGHTING PHIHONG LIGHTING RAB LIGHTING SELUX SOLID STATE LUMINAIRES STERNBERG VINTAGE LIGHTING TERRALUX USAI LIGHTING VISTA ARCHITECTURAL LIGHTING	Peerless	Juno	False
2813	Peerless Built-in Furniture - Broom Closet with Ironing Board Door No. 1881-B4 and Bench Seat No. 7. Architecture Retail Pamphlet Collection.	Peerless	1881	False
2814	This White Peerless dates to around 1885 and has eight U.S. Patent dates listed on the rear slide plate, the first being Mar 5 1872 the last Nov 26 1881.	Peerless	1881	False
2815	Miss Margaret Nnpe, ono of tno assistant teachers at the Wnlluku government school, Is tir ing very linrd to have her pupils glvo n public concert in the school house on Friday evening, Juno 8th.	Tir	Juno	False
2816	Also consider Guerlain Heritage and Zino Davidoff.	Davidoff	Heritage	False
2817	If you know what Davidoff Zino smells like, you have a good sense of Heritage.	Davidoff	Heritage	False
2818	During my last trip to my local Davidoff cigar shop, I was turned on to the AVO Heritage line.	Davidoff	Heritage	False
2819	Davidoff stands for expertise and quality supported by deep heritage and craftsmanship to deliver unforgettable moments of pleasure.	Davidoff	Heritage	False
2820	But the Davidoff prestige was undoubtedly linked to its Cuban heritage and the globally publicized "divorce" spelled jeopardy for the Swiss giant.	Davidoff	Heritage	False
2821	Russian surnames abound, such as Davidoff and Popoff, with half or more of the people in some communities of Doukhobor heritage.	Davidoff	Heritage	False
2822	Some suggestions are Baldessarini del mar Chanel Pour Monsieur (also in the concentrée version) Guerlain Heritage and Coriolan Canali PH Miracle Homme Davidoff Good Life	Davidoff	Heritage	False
2823	The hitchhikers in the Opus package were the Avo Heritage Short Robusto (future review coming) and the Davidoff Special Short Perfecto .	Davidoff	Heritage	False
2824	The Ukranian designer was able to delve into the company's history and deeply understand its heritage, thus making this Davidoff furniture collection a tad more iconic.	Davidoff	Heritage	False
2825	Others that jump to mind: Molinard Habanita (not just for the ladies), Michael Kors for Men, Yatagan, Third Man, Burberry London, Gucci PH, Halston Z-14, Heritage edp, Habit Rouge edp, Polo Modern Reserve, Zino Davidoff and M7.	Davidoff	Heritage	False
2826	"The new Maytag Repairman will help revitalize the Maytag brand and its heritage by keeping one foot in our past while putting the other in our future," says Jeff Davidoff, Maytag's vice president of brand marketing and communications.	Davidoff	Heritage	False
2827	Favorite visual artist Pretty much anyone that inspires me to try and be better.......my father, brother, friends Favorite movies Dan In Real Life, Lars and The Real Girl, Pieces of April, August Rush, Juno, Bella, Martian Child.. Favorite TV shows Bones, Fringe, Raising Hope, Community, Castle, Chuck, and many others Favorite bands / musical artists Too many....waaay too many!	My Father	Juno	False
2828	Show locations are the Bahia Mar Yachting Center, 801 Seabreeze Blvd.; Las Olas Municipal Marina, 2 South New River Drive East; Hall of Fame Marina, 435 Seabreeze Blvd.; Greater Fort Lauderdale/Broward County Convention Center, 1950 Eisenhower Blvd.; Fort Lauderdale Hilton, 1881 S.E.	Bahia	1881	False
2829	974 iii ASA CLEVELAND^ PRINDLE, born Apr. 19, 1825 ; lived in Central and South America ; was U. S. Consul at Para, Central America, and at Bahia, Brazil from 1881 to 1883, but broke down and returned to his former home in Belize, British Honduras, where he died Jan. 30, 1884.	Bahia	1881	False
2830	On May 25, 1881 Gloria al bravo pueblo was decreed as the anthem of Venezuela by the president Antonio Guzmán Blanco.	Bravo	1881	True
2831	El Rubio Bravo, King of the Swordsmen; or, the Terrible Brothers of Tabasco, a Story of Tropical Love and Adventure , Dime Library No. 150, 7 Sep 1881.	Bravo	1881	True
2832	name: "Gloria al bravo pueblo" (Glory to the Brave People) lyrics/music: Vicente SALIAS/Juan Jose LANDAETA note: adopted 1881; lyrics written in 1810, the music some years later; both SALIAS and LANDAETA were executed in 1814 during Venezuela's struggle for independence	Bravo	1881	True
2833	Farias says that he along with his female counterpart Jana (aka Dianus and Diana) were probably the highest (sun and moon) gods of the pre-Italian peoples, until replaced by Jupiter and Juno.	Farias	Juno	False
2834	In the center is a large photo of an 1881 horse drawn Grain Wagon and a 1963 Avanti R2.	Avanti	1881	False
2835	The Objectivist virtues        construct                                   Fitzcarraldo                         IMHO                                            Overcrowd            I Am         Unreal                      Hatless                          biography                                                   paprika                          The Count of Monte Cristo                                                 And the sad thing is, I know what's going to kill me     15 years old                             bribery                                        Not Without My Anus                                   25x                                            Rote                                               drive                                         Sam Houston                                         The Little Convict                                  Lewis Carroll   Nature Boy                factoid                                      Discworld MUD                               role-play                               To Parents: The Internet is NOT the Devil                             discipline                   The Teenage Liberation Handbook               Hard link                                               Breeders: your children do not make you superior                     atheist                                                   pimp                            child abuse    genetic engineering                            Internet2           I knew that.	Monte Cristo	Sam Houston	False
2836	Enterprises Fonseca Graycliff Joya de Nicaragua La Aroma De Cuba La Aurora La Flor Dominicana Moevus Monte Cristo My Father Nicks Sticks Nobel Oettinger Oliva Padron Perdomo Private Stock Quorum Rebecca Moss Rocky Patel Romeo Y Julieta Room 101 Saint Luis Rey Savoy Tatuaje The Griffin's Vermont Soy Winston Churchill Xikar Zino	Monte Cristo	Fonseca	False
2837	EASTWOOD JOHN E G 1881 - 1961 CR002	Eastwood	1881	False
2838	Ordained Jan. 31, 1882, as pastor of Eastwood Congre- gational Church, Columbus, Ohio, which he organized and of which he was pastor from Sept. 1881, to May 1889.	Eastwood	1881	False
2839	5. Alan Eastwood 1859 #9990 wed 1881 #805 to Margaret Smith 1863 - 1945 #6194 aged 82, dau of Charlotte Tait and Robert Smith, and lived in Eaglehawk, Sandridge, Portland,	Eastwood	1881	False
2840	In 1881 6 sons were at home and one daughter, Maud was staying at Cannock with her maternal uncle John Piggott. 3 children were at boarding school: Nell (11) in Hastings; Harry (9) at Eastwood House, Kidderminster; Frank (10) at Bury Hall boarding house of Wolverley Grammar School.	Eastwood	1881	False
2841	A few of my personal favorites include Cohiba Siglo V, Fonseca No. 1, and Gloria Cubana Tainos.	Siglo	Fonseca	False
2842	FERNÁNDEZ FONSECA, María Jesus and PRADO ANTÚNEZ, Ana Isabel (2000) El trabajo femenino en la Bizkaia del siglo XIX: análisis del trabajo femenino en la villa de Bermeo en 1860.	Siglo	Fonseca	False
2843	para el reconocimiento y corrección de las obcas de Son Isidoro 7 de Orígenes j escribió también los Comen^ tanoM sobre ios hechos del cMrdenalJimú^ ne" de Cisneros , y otras varias obras ; y, del predicader Cristóbal Fonseca , quo floreció ep el siglo XVI.	Siglo	Fonseca	False
2844	a Graduate of Sam Houston State University (B.M. in Music Education) and Berklee College of Music (B.M. in Film Scoring), Paul has taught numerous high school and competetive groups while performing and recording with a mutlitude of artists including: Chaka Kahn, Nelly Furtado, Richi Kotzen, Dave Samuels, Joy Enriquez, Cherie and many more.	Nelly	Sam Houston	False
2845	She finished a shot ahead of Nelly Korda and three in front of third-place Ariadna Fonseca.	Nelly	Fonseca	False
2846	Silva, Ana Carolina Oliveira; Santana, Elidiane Fonseca; Saraiva, Antonio Marcos; Coutinho, Felipe Neves; Castro, Ricardo Henrique Acre; Pisciottano, Maria Nelly Caetano; Amorim, Elba Lúcia Cavalcanti; Albuquerque, Ulysses Paulino	Nelly	Fonseca	False
2847	She said that they are recruiting artists and famous Latinos to help on the project of encouraging Hispanics to vote and to date they have been joined by singers Fonseca and Nelly Furtado, composer Kike Santander and Spanish journalist Marian de la Fuente.	Nelly	Fonseca	False
2848	234, 30 L.Ed. 425 (1886), and applicable principles of international law, leads inexorably to the conclusion that the District Court, United States v. Caro-Quintero, 745 F.Supp.	Quintero	1886	False
2849	In my opinion, a fair reading of the treaty in light of our decision in United States v. Rauscher, 119 U.S. 407 (1886), and applicable principles of international law, leads inexorably to the conclusion that the District Court, United States v. Caro-Quintero, 745 F.Supp.	Quintero	1886	False
2850	Opposition leader Jose Carlos Fonseca of the Movement for Democracy won the presidential election in 2011.	Jose Carlos	Fonseca	False
2851	Alonso, Joaquín Valle; Fonseca, Javier; Lopera, Elisa Lopera; Aguayo, Miguel Ángel; Montes, Yelda Hernandez; Llamas, Jose Carlos	Jose Carlos	Fonseca	False
2852	The African Party for Independence of Cape Verde captured parliamentary elections in February, while Jose Carlos Fonseca of the opposition Movement for Democracy won the presidency in August.	Jose Carlos	Fonseca	False
2853	Mourinho is reportedly a friend of the president of the Cape Verde islands, Jose Carlos Fonseca, and has taken a special interest in the footballing fortunes of the tiny African nation.	Jose Carlos	Fonseca	False
2854	Irene Jeanna Gordon , born 15 Jan 1886.	Irene	1886	False
2855	Kueffer, Irene, 1886 / 1918, [Section - 3]	Irene	1886	False
2856	Ida Irene, born December 16, 1886.	Irene	1886	False
2857	JOLY B IRENE 1886 - 1952 CY066	Irene	1886	False
2858	Children: i Irene RICHARDSON b. EST 1886.	Irene	1886	False
2859	26) Simon, Irene K., b.1886, d.1975 (Mar.	Irene	1886	False
2860	Irene Padilla	Irene	Padilla	False
2861	Irene Castaneda-padilla	Irene	Padilla	False
2862	Their ACE Afterschool Program Leader/ Coach is Irene Padilla.	Irene	Padilla	False
2863	Irene Bueno Padilla , was a long-distance consultant on a raptor patient case.	Irene	Padilla	False
2864	Wünschmann, Arno; Timurkaan, Necati; Armien, Aníbal G; Bueno Padilla, Irene; Glaser, Amy; Redig, Patrick T	Irene	Padilla	False
2865	She is the granddaughter of Victor and Irene Padilla, of Brighton; Linda Schissler, of Brighton; and Betty Rodriguez, of Arvada.	Irene	Padilla	False
2866	Dr. Padilla has asked Irene Rossell, as Chair of UPC, to be the conduit to the Senate on this initiative.	Irene	Padilla	False
2867	The Lady Eagles had singles by Kasten Padilla, Emylen Merit, Irene Hernandez and Emileen Nez, as well as a walk.	Irene	Padilla	False
2868	Irene Padilla , Assistant State Superintendent for Library Development and Services, Maryland State Department of Education, oversees the Division of Library Development and Services.	Irene	Padilla	False
2869	Miyamoto, S., I. Martinez, M. Padilla, A. Portillo, and D. Ornelas.	Ornelas	Padilla	False
2870	The BCCC student presenters were Roberto Torres, Alberto Torres, Esperanza Ornelas and Leticia Padilla.	Ornelas	Padilla	False
2871	Al Padilla , who played baseball at Roosevelt High and later for Ornelas Market, could be at Santillian's gathering.	Ornelas	Padilla	False
2872	Padilla later played for Ornelas Market, one of many rivals that included Manuel's All Stars and Jalisco Athletic Club.	Ornelas	Padilla	False
2873	Survivors: wife, Aurora; daughters, Rose Shelton of Overland Park, Lisa Sartain of Omaha; mother, Suzanna Zaragosa of Chanute; brothers, Joe, Pete Zaragosa both of Chanute; sisters, Sally Padilla, Mary Ellen Ornelas both of Chanute, Cecilia Rowe of Wichita; six grandchildren.	Ornelas	Padilla	False
2874	Fifth grade: Jasmine Bucher, Ramon Lopez, Christina Garcia Hernandez, Aubrey Macuso, Oscar Rocha Perez, Jalen Allen, Jylin Amos, Emily Haralson-Jurcisek, Jeremiah Luker, Victor Arias-Ocampo, Ianny Martinez, Omar Morales-Pacheco, Alan Ornelas, Alejandra Barrera-Padilla, Alexis Banko	Ornelas	Padilla	False
2875	Survivors are her son: Adam Garcia of Alpine; daughters: Cristy A. Bustamantes of Odessa and Crystal Edwards of Midland; brothers: Mike Ronquillo of Odessa and Jose Ronquillo of Pecos; sisters: Mary Calba, Rachel Gonzalez and Mary Ann Ronquillo of Pecos, Gloria Padilla of Paramount, Calif., and Christina Guerrero, Anabel Ornelas Ronquillo and Veronica Ronquillo, all of Odessa; and five grandchildren:   Alonzo, Andrea, Aaden, Alyssa and Matthew.	Ornelas	Padilla	False
2876	FOR METRO - Texas Parks and Wildlife Natural Resource Specialist Kristi Drakeon, (from left) Texas State Park Police Lt. Ken Watson, and his wife Tammy Watson, Devils River State Natural Area Park Police Officer Drew Hufstedler, Texas Parks and Wildlife Park Ranger Nora Padilla and Devils River State Natural Area Superintendent Joe Ranzau have lunch while kayaking the Devils River Sunday March 25, 2012 near Del Rio, Tx. (PHOTO BY EDWARD A. ORNELAS/SAN ANTONIO EXPRESS-NEWS)	Ornelas	Padilla	False
2877	Preceded in death by his parents, Moises and Amalia (Valdez) Vialpando; daughter-in-law, Patricia Vialpando; brothers, Aggie Pando, Tony (Espiridon) Vialpando; brother-in-law, Jim Ornelas; nephews, Joey Montez and Albert Sanchez Jr. Toby leaves to cherish his memory his beloved wife of 53 years, Betsy Elizabeth (Sanchez) Vialpando; children, Arthur Vialpando, Rita (Eli) Berumen, Antionette (Bernard) Padilla; eight grandchildren; six great-grandchildren, who all were the love of his life.	Ornelas	Padilla	False
2878	Olongapeno winners include Janna Dominique Oliva of SPED-G who won gold medals in taekwondo poomsae and taekwondo kyorugi.	Dominique	Oliva	False
2879	The players included: Scott Ansbro, Anthony Beale, Brandon Bobik, Stephen Bobik, Curtis Brock, Jimmy Bernstein, Amber Buley, Oliva Castle, Muteeb Chaudary, Dominique Darby, Michael DeVault, Caitlyn DeVito, Jon Edwards, Michelle Edwards, Julian Giaimo, Jordan Kearns, Jessica Lee, Joey Mickelson, Tommy Monforte, Purav Patel, Kylee Porter, Rafael Ramirez, Brittney Rennison and Jackie Wallace.	Dominique	Oliva	False
2880	Then there's Rosie Day, Sean Pertwee, Kevin Howarth, Anna Walton, Jemma Powell, David Lemberg, Dominique Provost-Chalkley and Ryan Oliva from THE SEASONING HOUSE, Sheridan Smith, Russell Tovey, Ralph Brown and Kane Robinson from TOWER BLOCK), Letitca Dolera from [REC]3, Alan Ford, Ashley Thomas, Dudley Sutton, Georgia King, Harry Treadaway, Jack Doolan, Michelle Ryan and Rasmus Hardiker from COCKNEYS VS.	Dominique	Oliva	False
2881	With a wide-ranging offer - from Jean-Claude Ellena's subtlety to the bold adventurousness of Dominique Ropion; from Edmond Roudnitska's vintage Le Parfume de Therese, to his son, Michel's oriental peppery Noir Epice; from the quiet sensuality of Maurice Roucel's Dans tes Bras to the serene, impressionistic En Passant of Oliva Giacobetti - there is variety in abundance to satisfy one's search for that elusive scent.	Dominique	Oliva	False
2882	Kari Friis Dominique Garceau Joshua Hartley Adriana Jablonsky Madeline Jenkins Samantha King Micah Klayman Samuel Korstvedt Erin Lacasse Emily Lindberg Mitchell Lugo Alec Martunas Erik Mayer Elizabeth Meyer Andrew Moore Bryan Mowatt Matthew Murphy Thomas Oliva Ashley Perkins Keira Potvin Emily Quinlivan Brian Quinn Alejandra Ruiz Taylor Surrette Trent Wheeler Hannah Wilmot Grade 8 High Honors Lillie Almstrom Meagan Butler Claire Frechette Tyler Gibbs Adam Mayer Alicia Rokicki Collin Scherdell Andrew Tarani Jessica Woodward	Dominique	Oliva	False
2883	Pictured: Rashad Itson, Jonez Cain, Mike Grayson, Dominique Ramon Smith	Dominique	Cain	False
2884	For Dominique Strauss-Kahn at the Sofitel New York : Combine Herman Cain and Ashton Kutcher's resolutions.	Dominique	Cain	False
2885	What Do Joe Paterno, Herman Cain and Dominique Strauss-Kahn Have in Common?	Dominique	Cain	False
2886	Dominique called Linda Cain and they spoke for a short time.	Dominique	Cain	False
2887	MISSED LAYUP by Cain, Catherine 17:30 REBOUND (DEF) by Huffin, Dominique	Dominique	Cain	False
2888	She was welcomed home by one sibling, Dominique, 9. Paternal grandparents are Brent and Rosemary Cain of Princeton.	Dominique	Cain	False
2889	Hermain Cain tops the list for Fastest Rising Politics Searches, followed by Rep. Giffords, Obama jobs plan and Dominique Strauss-Kahn.	Dominique	Cain	False
2890	Ra's has offered the services of David Cain to Roman for one week in exchange for delivering Dominique Dane to an old bank vault Sunday night.	Dominique	Cain	False
2891	The 4x400 meter relay team of freshmen Delainey Price and Dominique Thomas as well as veterans Cain and Porter were a deadly combination.	Dominique	Cain	False
2892	In the United States, some of the fastest rising searches in politics were "Herman Cain," "Rep Giffords," "Obama Jobs Plan," and "Dominique Strauss-Kahn."	Dominique	Cain	False
