id,a,b,raw_text,text_html,text_readable,type,marker,file,label_gold,label_gold_reason,_golden
L1781922184,california,virginia,Nam Tai then obtained a commission for out of state discovery from the california Superior Court to depose AOL's custodian of records in the state of virginia.,"Nam Tai then obtained a commission for out of state discovery from the <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span> Superior Court to depose AOL's custodian of records in the state of <span style=""color: #6CB219; font-weight: bold"">virginia:[OBJECT_B]</span>.",Nam Tai then obtained a commission for out of state discovery from the *california* Superior Court to depose AOL's custodian of records in the state of §virginia$.,jbt,True,jbt-data,,,False
O2391860534,stanford,mit,"The 6dot Braille Labelmaker is cheaper and easier to use than other label makers, according to the students from mit, the University of Toronto, and stanford University.","The 6dot Braille Labelmaker is cheaper and easier to use than other label makers, according to the students from <span style=""color: #9A14B2; font-weight: bold"">mit:[OBJECT_A]</span>, the University of Toronto, and <span style=""color: #6CB219; font-weight: bold"">stanford:[OBJECT_B]</span> University.","The 6dot Braille Labelmaker is cheaper and easier to use than other label makers, according to the students from *mit*, the University of Toronto, and §stanford$ University.",jbt,True,jbt-data,,,False
L1911873414,california,oregon,"Only three states - california, Colorado, oregon - were better represented.","Only three states - <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span>, Colorado, <span style=""color: #6CB219; font-weight: bold"">oregon:[OBJECT_B]</span> - were better represented.","Only three states - *california*, Colorado, §oregon$ - were better represented.",jbt,True,jbt-data,,,False
S3074001085,youtube,hulu,We obviously linked to youtube above even though hulu has superior quality and content.,"We obviously linked to <span style=""color: #9A14B2; font-weight: bold"">youtube:[OBJECT_A]</span> above even though <span style=""color: #6CB219; font-weight: bold"">hulu:[OBJECT_B]</span> has superior quality and content.",We obviously linked to *youtube* above even though §hulu$ has superior quality and content.,jbt,True,jbt-data,,,False
D419983092,ds,ps2,"But those games are both available for ds and Wii as well, its just simply that we were able to get better deals on the ps2 versions.","But those games are both available for <span style=""color: #9A14B2; font-weight: bold"">ds:[OBJECT_A]</span> and Wii as well, its just simply that we were able to get better deals on the <span style=""color: #6CB219; font-weight: bold"">ps2:[OBJECT_B]</span> versions.","But those games are both available for *ds* and Wii as well, its just simply that we were able to get better deals on the §ps2$ versions.",jbt,True,jbt-data,,,False
Q2671107127,restaurant,cafe,The restaurant would have to be better than just a simple cafe or pizza place.,"The <span style=""color: #9A14B2; font-weight: bold"">restaurant:[OBJECT_A]</span> would have to be better than just a simple <span style=""color: #6CB219; font-weight: bold"">cafe:[OBJECT_B]</span> or pizza place.",The *restaurant* would have to be better than just a simple §cafe$ or pizza place.,jbt,True,jbt-data,,,False
R2853240240,psp,ps2,-This maybe works too in the ps2 version but it will be harder than on the psp version.,"-This maybe works too in the <span style=""color: #9A14B2; font-weight: bold"">ps2:[OBJECT_A]</span> version but it will be harder than on the <span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span> version.",-This maybe works too in the *ps2* version but it will be harder than on the §psp$ version.,jbt,True,jbt-data,,,False
H1129398390,phone,laptop,I get e-mails on my phone faster than when I'm sitting at my laptop.,"I get e-mails on my <span style=""color: #9A14B2; font-weight: bold"">phone:[OBJECT_A]</span> faster than when I'm sitting at my <span style=""color: #6CB219; font-weight: bold"">laptop:[OBJECT_B]</span>.",I get e-mails on my *phone* faster than when I'm sitting at my §laptop$.,jbt,True,jbt-data,,,False
M1972461066,virginia,georgia,"Pass protection as a whole was solid, but virginia Tech struggled diagnosing georgia Tech blitzers all night.","Pass protection as a whole was solid, but <span style=""color: #9A14B2; font-weight: bold"">virginia:[OBJECT_A]</span> Tech struggled diagnosing <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span> Tech blitzers all night.","Pass protection as a whole was solid, but *virginia* Tech struggled diagnosing §georgia$ Tech blitzers all night.",jbt,True,jbt-data,,,False
F820263774,basketball,golf,"golf, basketball, Football preferred.","<span style=""color: #9A14B2; font-weight: bold"">golf:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span>, Football preferred.","*golf*, §basketball$, Football preferred.",jbt,False,jbt-data,,,False
E616650827,mouse,rat,Drunk as a drowned rat - Worse than drunk as a drowned mouse.,"Drunk as a drowned <span style=""color: #9A14B2; font-weight: bold"">rat:[OBJECT_A]</span> - Worse than drunk as a drowned <span style=""color: #6CB219; font-weight: bold"">mouse:[OBJECT_B]</span>.",Drunk as a drowned *rat* - Worse than drunk as a drowned §mouse$.,jbt,True,jbt-data,,,False
J1563971749,coffee,juice,"juice and coffee mediocre, half baked bacon, wet scrambled eggs, ...","<span style=""color: #9A14B2; font-weight: bold"">juice:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">coffee:[OBJECT_B]</span> mediocre, half baked bacon, wet scrambled eggs, ...","*juice* and §coffee$ mediocre, half baked bacon, wet scrambled eggs, ...",jbt,True,jbt-data,,,False
L1797180439,truck,suv,New Prizm suv truck Accessories make towing easier.,"New Prizm <span style=""color: #9A14B2; font-weight: bold"">suv:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">truck:[OBJECT_B]</span> Accessories make towing easier.",New Prizm *suv* §truck$ Accessories make towing easier.,jbt,True,jbt-data,,,False
T3165937987,ps3,ps2,"While the visuals for the ps2 version were better than average and mostly effective, they're just downright mediocre on the ps3.","While the visuals for the <span style=""color: #9A14B2; font-weight: bold"">ps2:[OBJECT_A]</span> version were better than average and mostly effective, they're just downright mediocre on the <span style=""color: #6CB219; font-weight: bold"">ps3:[OBJECT_B]</span>.","While the visuals for the *ps2* version were better than average and mostly effective, they're just downright mediocre on the §ps3$.",jbt,True,jbt-data,,,False
J1442924292,fox,espn,its better than fox/espn...but like on an earlier comment they put you to sleep.,"its better than <span style=""color: #9A14B2; font-weight: bold"">fox:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">espn:[OBJECT_B]</span>...but like on an earlier comment they put you to sleep.",its better than *fox*/§espn$...but like on an earlier comment they put you to sleep.,jbt,True,jbt-data,,,False
F738296216,potato,steak,"For a solid steak and potato favorite, Ippy's Restaurant doesn't mess around with its A+ ratings and star-studded reviews.","For a solid <span style=""color: #9A14B2; font-weight: bold"">steak:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">potato:[OBJECT_B]</span> favorite, Ippy's Restaurant doesn't mess around with its A+ ratings and star-studded reviews.","For a solid *steak* and §potato$ favorite, Ippy's Restaurant doesn't mess around with its A+ ratings and star-studded reviews.",jbt,True,jbt-data,,,False
M1979710058,michigan,pennsylvania,"pennsylvania this fall js a better team, but michigan has also made advances.","<span style=""color: #9A14B2; font-weight: bold"">pennsylvania:[OBJECT_A]</span> this fall js a better team, but <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span> has also made advances.","*pennsylvania* this fall js a better team, but §michigan$ has also made advances.",jbt,True,jbt-data,,,False
H1221819740,ds,ps3,"I myself own all videogames (Wii, ps3, 360, PSP and ds) and I can only find RTS, FPS and MMORPGs to be much better played on the PC.","I myself own all videogames (Wii, <span style=""color: #9A14B2; font-weight: bold"">ps3:[OBJECT_A]</span>, 360, PSP and <span style=""color: #6CB219; font-weight: bold"">ds:[OBJECT_B]</span>) and I can only find RTS, FPS and MMORPGs to be much better played on the PC.","I myself own all videogames (Wii, *ps3*, 360, PSP and §ds$) and I can only find RTS, FPS and MMORPGs to be much better played on the PC.",jbt,True,jbt-data,,,False
J1566490019,pizza,sausage,"Jupiterimages/Stockbyte/Getty Images ""It was worse than when my pizza guy got burns delivering an 'extra-large sausage.'""","Jupiterimages/Stockbyte/Getty Images ""It was worse than when my <span style=""color: #9A14B2; font-weight: bold"">pizza:[OBJECT_A]</span> guy got burns delivering an 'extra-large <span style=""color: #6CB219; font-weight: bold"">sausage:[OBJECT_B]</span>.'""","Jupiterimages/Stockbyte/Getty Images ""It was worse than when my *pizza* guy got burns delivering an 'extra-large §sausage$.'""",jbt,True,jbt-data,,,False
S3005172629,virginia,michigan,"virginia Tech put together a solid drive, but michigan forced a 37-yard field goal.","<span style=""color: #9A14B2; font-weight: bold"">virginia:[OBJECT_A]</span> Tech put together a solid drive, but <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span> forced a 37-yard field goal.","*virginia* Tech put together a solid drive, but §michigan$ forced a 37-yard field goal.",jbt,True,jbt-data,,,False
E661341649,fox,espn,espn has a worse agenda than fox news.,"<span style=""color: #9A14B2; font-weight: bold"">espn:[OBJECT_A]</span> has a worse agenda than <span style=""color: #6CB219; font-weight: bold"">fox:[OBJECT_B]</span> news.",*espn* has a worse agenda than §fox$ news.,jbt,True,jbt-data,,,False
L1822269229,california,missouri,North Carolina - ‎missouri - ‎Georgia - ‎california,"North Carolina - ‎<span style=""color: #9A14B2; font-weight: bold"">missouri:[OBJECT_A]</span> - ‎Georgia - ‎<span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span>",North Carolina - ‎*missouri* - ‎Georgia - ‎§california$,jbt,False,jbt-data,,,False
Q2618508829,baseball,softball,The presentations for baseball/softball and Squash both featured Australians and were the superior presentations.,"The presentations for <span style=""color: #9A14B2; font-weight: bold"">baseball:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">softball:[OBJECT_B]</span> and Squash both featured Australians and were the superior presentations.",The presentations for *baseball*/§softball$ and Squash both featured Australians and were the superior presentations.,jbt,True,jbt-data,,,False
N2218912092,playstation,gamecube,Sixth-generation: Dreamcast/playstation 2/gamecube/Xbox,"Sixth-generation: Dreamcast/<span style=""color: #9A14B2; font-weight: bold"">playstation:[OBJECT_A]</span> 2/<span style=""color: #6CB219; font-weight: bold"">gamecube:[OBJECT_B]</span>/Xbox",Sixth-generation: Dreamcast/*playstation* 2/§gamecube$/Xbox,jbt,False,jbt-data,,,False
K1661664041,wood,cement,"made in cement,mild steel and wood.","made in <span style=""color: #9A14B2; font-weight: bold"">cement:[OBJECT_A]</span>,mild steel and <span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span>.","made in *cement*,mild steel and §wood$.",jbt,False,jbt-data,,,False
J1442917867,wii,ds,"It's better on the ds than on the wii, but still hell of fun.","It's better on the <span style=""color: #9A14B2; font-weight: bold"">ds:[OBJECT_A]</span> than on the <span style=""color: #6CB219; font-weight: bold"">wii:[OBJECT_B]</span>, but still hell of fun.","It's better on the *ds* than on the §wii$, but still hell of fun.",jbt,True,jbt-data,,,False
F780770526,fishing,skiing,From fishing for trout on Lake Superior and kayaking the Boundary Waters to skiing the... more,"From <span style=""color: #9A14B2; font-weight: bold"">fishing:[OBJECT_A]</span> for trout on Lake Superior and kayaking the Boundary Waters to <span style=""color: #6CB219; font-weight: bold"">skiing:[OBJECT_B]</span> the... more",From *fishing* for trout on Lake Superior and kayaking the Boundary Waters to §skiing$ the... more,jbt,True,jbt-data,,,False
D539397241,psp,ps3,"( Culture , Metal Gear Solid: Peace Walker , ps3 , psp , Xbox 360 )","( Culture , Metal Gear Solid: Peace Walker , <span style=""color: #9A14B2; font-weight: bold"">ps3:[OBJECT_A]</span> , <span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span> , Xbox 360 )","( Culture , Metal Gear Solid: Peace Walker , *ps3* , §psp$ , Xbox 360 )",jbt,True,jbt-data,,,False
Q2642413381,football,lacrosse,"There are some fantastic opportunities for scholarship money in lacrosse in comparison to baseball and football - much, much better,"" said Smith.","There are some fantastic opportunities for scholarship money in <span style=color: #9A14B2; font-weight: bold"">lacrosse:[OBJECT_A]</span> in comparison to baseball and <span style=""color: #6CB219; font-weight: bold"">football:[OBJECT_B]</span> - much, much better,"" said Smith.","There are some fantastic opportunities for scholarship money in *lacrosse* in comparison to baseball and §football$ - much, much better, said Smith.",jbt,True,jbt-data,,,False
E591869036,basketball,tennis,(?) Does Ani prefer cat to dog? M. Like Better 1) (+) He likes table tennis better than basketball.,"(?) Does Ani prefer cat to dog? M. Like Better 1) (+) He likes table <span style=""color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span> better than <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span>.",(?) Does Ani prefer cat to dog? M. Like Better 1) (+) He likes table *tennis* better than §basketball$.,jbt,True,jbt-data,,,False
O2397330271,baseball,softball,The AHS baseball and softball teams ended their seasons with solid advances but no big trophies.,"The AHS <span style=""color: #9A14B2; font-weight: bold"">baseball:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">softball:[OBJECT_B]</span> teams ended their seasons with solid advances but no big trophies.",The AHS *baseball* and §softball$ teams ended their seasons with solid advances but no big trophies.,jbt,True,jbt-data,,,False
B241819096,iphone,ipod,"Analyst says Mac, iphone, ipod touch, iPad sales all solid","Analyst says Mac, <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">ipod:[OBJECT_B]</span> touch, iPad sales all solid","Analyst says Mac, *iphone*, §ipod$ touch, iPad sales all solid",jbt,True,jbt-data,,,False
L1831505341,pizza,steak,"Nothing goes better with pizza, steak or gagh than a good bottle of red wine.","Nothing goes better with <span style=""color: #9A14B2; font-weight: bold"">pizza:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">steak:[OBJECT_B]</span> or gagh than a good bottle of red wine.","Nothing goes better with *pizza*, §steak$ or gagh than a good bottle of red wine.",jbt,True,jbt-data,,,False
T3266302534,kennedy,reagan,"Your better argument would be to consider episodes of political violence - against reagan, kennedy, etc.","Your better argument would be to consider episodes of political violence - against <span style=""color: #9A14B2; font-weight: bold"">reagan:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">kennedy:[OBJECT_B]</span>, etc.","Your better argument would be to consider episodes of political violence - against *reagan*, §kennedy$, etc.",jbt,True,jbt-data,,,False
N2156805523,google,amazon,Sellers grow faster on amazon than eBay and google,"Sellers grow faster on <span style=""color: #9A14B2; font-weight: bold"">amazon:[OBJECT_A]</span> than eBay and <span style=""color: #6CB219; font-weight: bold"">google:[OBJECT_B]</span>",Sellers grow faster on *amazon* than eBay and §google$,jbt,True,jbt-data,,,False
R2922524882,knife,pistol,"To make the job easier, they are loaded out with the usual arsenal of weaponry: a knife, a pistol, an assault rifle, an SMG, and several grenades.","To make the job easier, they are loaded out with the usual arsenal of weaponry: a <span style=""color: #9A14B2; font-weight: bold"">knife:[OBJECT_A]</span>, a <span style=""color: #6CB219; font-weight: bold"">pistol:[OBJECT_B]</span>, an assault rifle, an SMG, and several grenades.","To make the job easier, they are loaded out with the usual arsenal of weaponry: a *knife*, a §pistol$, an assault rifle, an SMG, and several grenades.",jbt,True,jbt-data,,,False
O2344933820,milk,tea,tea tastes better with a dash of milk.,"<span style=""color: #9A14B2; font-weight: bold"">tea:[OBJECT_A]</span> tastes better with a dash of <span style=""color: #6CB219; font-weight: bold"">milk:[OBJECT_B]</span>.",*tea* tastes better with a dash of §milk$.,jbt,True,jbt-data,,,False
K1659582975,steel,stone,"Lynn Woods stone Tower, steel tower is decent for something close.","Lynn Woods <span style=""color: #9A14B2; font-weight: bold"">stone:[OBJECT_A]</span> Tower, <span style=""color: #6CB219; font-weight: bold"">steel:[OBJECT_B]</span> tower is decent for something close.","Lynn Woods *stone* Tower, §steel$ tower is decent for something close.",jbt,True,jbt-data,,,False
A78535634,metal,plywood,"40% plywood, 40% solid wood, 5% paint, 5% rubber, 5% metal, 5% felt fabric","40% <span style=""color: #9A14B2; font-weight: bold"">plywood:[OBJECT_A]</span>, 40% solid wood, 5% paint, 5% rubber, 5% <span style=""color: #6CB219; font-weight: bold"">metal:[OBJECT_B]</span>, 5% felt fabric","40% *plywood*, 40% solid wood, 5% paint, 5% rubber, 5% §metal$, 5% felt fabric",jbt,True,jbt-data,,,False
B223688636,carolina,michigan,"Although his overall numbers are very solid for a freshman, Koufos has come up seriously lacking against major opponents like North carolina, michigan State, Illinois and Iowa.","Although his overall numbers are very solid for a freshman, Koufos has come up seriously lacking against major opponents like North <span style=""color: #9A14B2; font-weight: bold"">carolina:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span> State, Illinois and Iowa.","Although his overall numbers are very solid for a freshman, Koufos has come up seriously lacking against major opponents like North *carolina*, §michigan$ State, Illinois and Iowa.",jbt,True,jbt-data,,,False
H1179832356,suv,jeep,"I like this suv better than any of my past vehicles- jeep Grand Cherokee, MB ML320, Cadillac SRX, Infiniti QX4.","I like this <span style=""color: #9A14B2; font-weight: bold"">suv:[OBJECT_A]</span> better than any of my past vehicles- <span style=""color: #6CB219; font-weight: bold"">jeep:[OBJECT_B]</span> Grand Cherokee, MB ML320, Cadillac SRX, Infiniti QX4.","I like this *suv* better than any of my past vehicles- §jeep$ Grand Cherokee, MB ML320, Cadillac SRX, Infiniti QX4.",jbt,True,jbt-data,,,False
H1201025316,google,amazon,I'm finding that amazon 's selection of apps are very limited and mediocre compared to google Play.,"I'm finding that <span style=""color: #9A14B2; font-weight: bold"">amazon:[OBJECT_A]</span> 's selection of apps are very limited and mediocre compared to <span style=""color: #6CB219; font-weight: bold"">google:[OBJECT_B]</span> Play.",I'm finding that *amazon* 's selection of apps are very limited and mediocre compared to §google$ Play.,jbt,True,jbt-data,,,False
D396006563,laptop,ipod,"But it can get harder to remember to hide your cell phone, ipod, laptop or any other fun gadgetry you're hauling around.","But it can get harder to remember to hide your cell phone, <span style=""color: #9A14B2; font-weight: bold"">ipod:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">laptop:[OBJECT_B]</span> or any other fun gadgetry you're hauling around.","But it can get harder to remember to hide your cell phone, *ipod*, §laptop$ or any other fun gadgetry you're hauling around.",jbt,True,jbt-data,,,False
F849847852,harvard,princeton,"harvard and princeton will be the hardest, and Brown could be even harder.""","<span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">princeton:[OBJECT_B]</span> will be the hardest, and Brown could be even harder.""","*harvard* and §princeton$ will be the hardest, and Brown could be even harder.""",jbt,True,jbt-data,,,False
S3005121810,virginia,pennsylvania,virginia-pennsylvania Boundary,"<span style=""color: #9A14B2; font-weight: bold"">virginia:[OBJECT_A]</span>-<span style=""color: #6CB219; font-weight: bold"">pennsylvania:[OBJECT_B]</span> Boundary",*virginia*-§pennsylvania$ Boundary,jbt,False,jbt-data,,,False
E632298819,california,pennsylvania,"Earlier This Month Wasn't Much Better For Democrats - Officials Came Under Fire In Rhode Island, pennsylvania, Illinois, Arkansas, And california","Earlier This Month Wasn't Much Better For Democrats - Officials Came Under Fire In Rhode Island, <span style=""color: #9A14B2; font-weight: bold"">pennsylvania:[OBJECT_A]</span>, Illinois, Arkansas, And <span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span>","Earlier This Month Wasn't Much Better For Democrats - Officials Came Under Fire In Rhode Island, *pennsylvania*, Illinois, Arkansas, And §california$",jbt,True,jbt-data,,,False
D517256622,wood,rubber,Construction: -Constructed ... of solid rubber wood.,"Construction: -Constructed ... of solid <span style=""color: #9A14B2; font-weight: bold"">rubber:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span>.",Construction: -Constructed ... of solid *rubber* §wood$.,jbt,True,jbt-data,,,False
L1905912546,rifle,pistol,One was for pistol barrels and one with a much slower twist was for rifle barrels.,"One was for <span style=""color: #9A14B2; font-weight: bold"">pistol:[OBJECT_A]</span> barrels and one with a much slower twist was for <span style=""color: #6CB219; font-weight: bold"">rifle:[OBJECT_B]</span> barrels.",One was for *pistol* barrels and one with a much slower twist was for §rifle$ barrels.,jbt,True,jbt-data,,,False
K1679895221,football,volleyball,"Marian typically has solid football and volleyball teams, but so do many of the schools in the conference.","Marian typically has solid <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">volleyball:[OBJECT_B]</span> teams, but so do many of the schools in the conference.","Marian typically has solid *football* and §volleyball$ teams, but so do many of the schools in the conference.",jbt,True,jbt-data,,,False
G998494601,fox,cnn,I actually think that cnn is worse than fox News.,"I actually think that <span style=""color: #9A14B2; font-weight: bold"">cnn:[OBJECT_A]</span> is worse than <span style=""color: #6CB219; font-weight: bold"">fox:[OBJECT_B]</span> News.",I actually think that *cnn* is worse than §fox$ News.,jbt,True,jbt-data,,,False
C354912866,plastic,wood,"As far as cleaner appearance... It's easier and safer to paint plastic electronic parts than wood, and MUCH easier to get a nice, shiny metallic appearance on it.","As far as cleaner appearance... It's easier and safer to paint <span style=""color: #9A14B2; font-weight: bold"">plastic:[OBJECT_A]</span> electronic parts than <span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span>, and MUCH easier to get a nice, shiny metallic appearance on it.","As far as cleaner appearance... It's easier and safer to paint *plastic* electronic parts than §wood$, and MUCH easier to get a nice, shiny metallic appearance on it.",jbt,True,jbt-data-it2,,,False
O2273872443,georgia,carolina,South carolina needs better start this week against georgia,"South <span style=""color: #9A14B2; font-weight: bold"">carolina:[OBJECT_A]</span> needs better start this week against <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span>",South *carolina* needs better start this week against §georgia$,jbt,True,jbt-data-it2,,,False
M2003263973,plastic,wood,plastic -Material Details: ..-Solid wood Construction: .-Shape:,"<span style=""color: #9A14B2; font-weight: bold"">plastic:[OBJECT_A]</span> -Material Details: ..-Solid <span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span> Construction: .-Shape:",*plastic* -Material Details: ..-Solid §wood$ Construction: .-Shape:,jbt,True,jbt-data-it2,,,False
D492244162,carolina,missouri,"Clinton was also as competitive, or doing better than Obama, at this time in missouri, North carolina, and Indiana.","Clinton was also as competitive, or doing better than Obama, at this time in <span style=""color: #9A14B2; font-weight: bold"">missouri:[OBJECT_A]</span>, North <span style=""color: #6CB219; font-weight: bold"">carolina:[OBJECT_B]</span>, and Indiana.","Clinton was also as competitive, or doing better than Obama, at this time in *missouri*, North §carolina$, and Indiana.",jbt,True,jbt-data-it2,,,False
Q2669417294,basketball,hockey,"There's nothing worse than playing basketball in an empty hockey rink,"" he said.","There's nothing worse than playing <span style=color: #9A14B2; font-weight: bold"">basketball:[OBJECT_A]</span> in an empty <span style=""color: #6CB219; font-weight: bold"">hockey:[OBJECT_B]</span> rink,"" he said.","There's nothing worse than playing *basketball* in an empty §hockey$ rink, he said.",jbt,True,jbt-data-it2,,,False
K1628185655,wood,cardboard,Light weight wood or one of the various board substitutes is better than cardboard.,"Light weight <span style=""color: #9A14B2; font-weight: bold"">wood:[OBJECT_A]</span> or one of the various board substitutes is better than <span style=""color: #6CB219; font-weight: bold"">cardboard:[OBJECT_B]</span>.",Light weight *wood* or one of the various board substitutes is better than §cardboard$.,jbt,True,jbt-data-it2,,,False
N2243749725,plastic,wood,Solid wood frame and compartments with clear plastic fronts,"Solid <span style=""color: #9A14B2; font-weight: bold"">wood:[OBJECT_A]</span> frame and compartments with clear <span style=""color: #6CB219; font-weight: bold"">plastic:[OBJECT_B]</span> fronts",Solid *wood* frame and compartments with clear §plastic$ fronts,jbt,True,jbt-data-it2,,,False
N2238535081,basketball,hockey,"So, I'm sure some find edges in ""harder"" sports like basketball or hockey.","So, I'm sure some find edges in ""harder"" sports like <span style=""color: #9A14B2; font-weight: bold"">basketball:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">hockey:[OBJECT_B]</span>.","So, I'm sure some find edges in ""harder"" sports like *basketball* or §hockey$.",jbt,True,jbt-data-it2,,,False
F751653586,phone,ipod,"For me, combining my ipod touch's internet, music, and multimedia into a phone that has superior browsing over the BB.","For me, combining my <span style=""color: #9A14B2; font-weight: bold"">ipod:[OBJECT_A]</span> touch's internet, music, and multimedia into a <span style=""color: #6CB219; font-weight: bold"">phone:[OBJECT_B]</span> that has superior browsing over the BB.","For me, combining my *ipod* touch's internet, music, and multimedia into a §phone$ that has superior browsing over the BB.",jbt,True,jbt-data-it2,,,False
B290440168,stanford,mit,"And when you're done with Global Geopolitics (stanford) and Intro to Solid State Chemistry (mit), Open Culture's ready to suggest some lighter material too.","And when you're done with Global Geopolitics (<span style=""color: #9A14B2; font-weight: bold"">stanford:[OBJECT_A]</span>) and Intro to Solid State Chemistry (<span style=""color: #6CB219; font-weight: bold"">mit:[OBJECT_B]</span>), Open Culture's ready to suggest some lighter material too.","And when you're done with Global Geopolitics (*stanford*) and Intro to Solid State Chemistry (§mit$), Open Culture's ready to suggest some lighter material too.",jbt,True,jbt-data-it2,,,False
F821976162,bread,steak,"Good house-made bread, an interesting warm steelhead trout and crisp potato salad; then a solid, if not exciting version of steak diane.","Good house-made <span style=""color: #9A14B2; font-weight: bold"">bread:[OBJECT_A]</span>, an interesting warm steelhead trout and crisp potato salad; then a solid, if not exciting version of <span style=""color: #6CB219; font-weight: bold"">steak:[OBJECT_B]</span> diane.","Good house-made *bread*, an interesting warm steelhead trout and crisp potato salad; then a solid, if not exciting version of §steak$ diane.",jbt,True,jbt-data-it2,,,False
O2348716278,tennis,volleyball,"tennis courts, volleyball courts.","<span style=""color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span> courts, <span style=""color: #6CB219; font-weight: bold"">volleyball:[OBJECT_B]</span> courts.","*tennis* courts, §volleyball$ courts.",jbt,False,jbt-data-it2,,,False
M2047776375,ds,psp,"(psp, ds.)","(<span style=""color: #9A14B2; font-weight: bold"">psp:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">ds:[OBJECT_B]</span>.)","(*psp*, §ds$.)",jbt,False,jbt-data-it2,,,False
O2370016138,golf,hockey,That means no more reckless nonsense on the golf course during the off-season and dedicating himself to hockey even harder.,"That means no more reckless nonsense on the <span style=""color: #9A14B2; font-weight: bold"">golf:[OBJECT_A]</span> course during the off-season and dedicating himself to <span style=""color: #6CB219; font-weight: bold"">hockey:[OBJECT_B]</span> even harder.",That means no more reckless nonsense on the *golf* course during the off-season and dedicating himself to §hockey$ even harder.,jbt,True,jbt-data-it2,,,False
N2214129687,virginia,michigan,Since then State scored solid wins over Central michigan Oct. 8 and at virginia Oct. 22.,"Since then State scored solid wins over Central <span style=""color: #9A14B2; font-weight: bold"">michigan:[OBJECT_A]</span> Oct. 8 and at <span style=""color: #6CB219; font-weight: bold"">virginia:[OBJECT_B]</span> Oct. 22.",Since then State scored solid wins over Central *michigan* Oct. 8 and at §virginia$ Oct. 22.,jbt,True,jbt-data-it2,,,False
N2138637775,psp,ps3,SCE sent along two fillies and - presumably - a far uglier sand-building expert to model a to-scale giant ps3 and psp.,"SCE sent along two fillies and - presumably - a far uglier sand-building expert to model a to-scale giant <span style=""color: #9A14B2; font-weight: bold"">ps3:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span>.",SCE sent along two fillies and - presumably - a far uglier sand-building expert to model a to-scale giant *ps3* and §psp$.,jbt,True,jbt-data-it2,,,False
D388184534,basketball,hockey,"But, hockey and basketball are our better sports.","But, <span style=""color: #9A14B2; font-weight: bold"">hockey:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span> are our better sports.","But, *hockey* and §basketball$ are our better sports.",jbt,True,jbt-data-it2,,,False
