id,sentence,object_a,object_b,most_frequent_label,most_frequent_percentage,path
T3197620574,"With products from leading brands such as Toshiba, Sony and Samsung, there's never been a better place to purchase a DVD recorder.",Toshiba,Samsung,NONE,1.0,X/PROPN/ROOT/^ sony/PROPN/conj/V Y/PROPN/conj/<
G1047348984,"I'd like to see some info on which is better, USB or Bluetooth when it comes to sound quality.",USB,Bluetooth,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
G1047348984,"I'd like to see some info on which is better, USB or Bluetooth when it comes to sound quality.",USB,Bluetooth,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
E688040915,"experience with web application development Solid Java, JavaScript and CSS skills a must Web application server languages (MVC): ASP.net, JSP, PHP or similar Salesforce dev experience a plus",JavaScript,PHP,NONE,1.0,X/PROPN/nsubj/> skill/NOUN/ROOT/^ language/NOUN/dobj/< jsp/PROPN/appos/< Y/PROPN/conj/<
E688040915,"experience with web application development Solid Java, JavaScript and CSS skills a must Web application server languages (MVC): ASP.net, JSP, PHP or similar Salesforce dev experience a plus",JavaScript,PHP,NONE,1.0,X/PROPN/nsubj/> and/CONJ/cc/V skill/NOUN/ROOT/^ language/NOUN/dobj/< jsp/PROPN/appos/< Y/PROPN/conj/<
E688040915,"experience with web application development Solid Java, JavaScript and CSS skills a must Web application server languages (MVC): ASP.net, JSP, PHP or similar Salesforce dev experience a plus",JavaScript,PHP,NONE,1.0,X/PROPN/nsubj/> css/PROPN/conj/V skill/NOUN/ROOT/^ language/NOUN/dobj/< jsp/PROPN/appos/< Y/PROPN/conj/<
H1188589580,"I love talking cars with people I work with that don't know much about them, a lincoln in their eyes is nowhere near luxury, just a ""nice car"", a Cadillac is nicer, but a real symbol of, hey, I've made it, is still in the Germans and Lexus' range.",Cadillac,Lexus,NONE,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ be/VERB/conj/< in/ADP/prep/< germans/PROPN/pobj/< Y/PROPN/conj/<
G1050220327,"I do not understand in what way this Ford FOCUS is better than Nissan LEAF, GM CHEVY VOLT AND MITSBUSHI ELECTRIC?.",Ford,Nissan,BETTER,0.6,X/PROPN/compound/> be/VERB/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
R2853655818,This means Better Together over Ethernet should work like USB Better Together from UI perspective,Ethernet,USB,NONE,0.8,X/PROPN/nsubj/> work/VERB/ROOT/^ like/ADP/prep/< Y/PROPN/pobj/<
L1806097338,"Nissan sales, vs. Honda sales...",Nissan,Honda,NONE,1.0,X/ADJ/amod/> sale/NOUN/ROOT/^ vs./ADP/prep/< Y/PROPN/pobj/<
B340093280,"ARM has historically been weak at Floating-point arithmetic, but I'm under the impression that ARM might do better per watt on Integer workloads than x86.",Floating-point,Integer,BETTER,0.4,X/ADJ/amod/> arithmetic/NOUN/ROOT/^ be/VERB/conj/< under/ADP/prep/< impression/NOUN/pobj/< do/VERB/acl/< on/ADP/prep/< Y/PROPN/pobj/<
D494503449,cnn is worse than fox!.,cnn,fox,WORSE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ bad/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
E623515447,"During the ""Mobile Vision: Breaking the habit of the desk phone"" session at Interop 2012, analysts from Huawei, Extreme Networks, Cisco Systems and Avaya explored possible paths toward total mobility and mobile UC .",Huawei,Avaya,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
E623515447,"During the ""Mobile Vision: Breaking the habit of the desk phone"" session at Interop 2012, analysts from Huawei, Extreme Networks, Cisco Systems and Avaya explored possible paths toward total mobility and mobile UC .",Huawei,Avaya,NONE,1.0,X/PROPN/ROOT/^ networks/PROPN/conj/V Y/PROPN/conj/<
P2442432972,"The compact Astak EZ Reader Pocket Pro e-book reader has a solid feature set, but it faces stiff competition from competing models by Amazon, Sony, and Barnes & Noble that offer better designs, improved navigation, and more features.",Amazon,Sony,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1301096258,"In the age of BP, deploying solid Perl web applications was significantly harder than say deploying PHP applications.",Perl,PHP,WORSE,0.6,X/PROPN/compound/> be/VERB/ROOT/^ deploy/VERB/ccomp/< Y/PROPN/dobj/<
D427282587,But your post is just an implication that Perl is better than Java for glue code.,Perl,Java,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
B232323946,"AMD A75 Motherboard Shootout: Asus, Gigabyte & Asrock",Asus,Gigabyte,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
C354897231,"As far as buy back concern, I believe Amazon is offering better deals then even the Microsoft croperate trade in program, especially for win8 tablets and etc.",Amazon,Microsoft,BETTER,1.0,X/PROPN/nsubj/> offer/VERB/ROOT/^ Y/PROPN/appos/<
C354897231,"As far as buy back concern, I believe Amazon is offering better deals then even the Microsoft croperate trade in program, especially for win8 tablets and etc.",Amazon,Microsoft,BETTER,1.0,X/PROPN/nsubj/> offer/VERB/ROOT/^ even/ADV/advmod/V Y/PROPN/appos/<
C354897231,"As far as buy back concern, I believe Amazon is offering better deals then even the Microsoft croperate trade in program, especially for win8 tablets and etc.",Amazon,Microsoft,BETTER,1.0,X/PROPN/nsubj/> offer/VERB/ROOT/^ the/DET/det/V Y/PROPN/appos/<
T3248349699,"You could use the money to go on holiday, to build an annex for visiting spouses, or to buy a decent wedding pres­ent for your gay uncles.",holiday,wedding,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/dobj/<
T3248349699,"You could use the money to go on holiday, to build an annex for visiting spouses, or to buy a decent wedding pres­ent for your gay uncles.",holiday,wedding,NONE,1.0,X/PROPN/ROOT/^ build/VERB/relcl/V Y/PROPN/dobj/<
T3248349699,"You could use the money to go on holiday, to build an annex for visiting spouses, or to buy a decent wedding pres­ent for your gay uncles.",holiday,wedding,NONE,1.0,X/PROPN/ROOT/^ decent/ADJ/amod/V Y/PROPN/dobj/<
T3264091815,"You need Windows XP service pack 2 to better view of ""New Sinhala font version"" (If you have XP service pack 2, please go to the 3rd step) (If you use Windows 98 please go to the 9th step)",Windows XP,Windows 98,NONE,0.6,NOPATH
K1616130741,"Leica makes a very nice low end (about $20K)instrument that compares well in terms of image quality, etc, to all of the others (Nikon is poorer, Olympus is about the same).",Leica,Nikon,BETTER,1.0,X/PROPN/nsubj/> make/VERB/ROOT/^ Y/PROPN/dep/<
S3033272482,"We believe that your upgrade experience in Windows 8 will be a breeze by offering a faster experience, a single upgrade path, and compatibility from prior versions of Windows, ' Microsoft's Brandon LeBlanc claimed in a statement which handily overlooks the fact that upgrades from Windows XP won't migrate any programs or settings.",Windows 8,Windows XP,BETTER,0.6,X/PROPN/nsubj/> claim/VERB/ROOT/^ statement/NOUN/pobj/< overlook/VERB/relcl/< fact/NOUN/dobj/< upgrade/NOUN/acl/< from/ADP/prep/< Y/PROPN/pobj/<
E666206188,"Even better, the excellent sweet potato spoon bread was just right for dipping.",potato,bread,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
E666206188,"Even better, the excellent sweet potato spoon bread was just right for dipping.",potato,bread,NONE,1.0,X/PROPN/compound/> spoon/NOUN/compound/V Y/PROPN/ROOT/^
N2229802153,soda or fruit juice?,soda,juice,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
N2229802153,soda or fruit juice?,soda,juice,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
N2229802153,soda or fruit juice?,soda,juice,NONE,1.0,X/PROPN/ROOT/^ fruit/NOUN/compound/V Y/PROPN/conj/<
L1754500160,Much nicer web interface than the Panasonic BluRay player we have used up to now (and still may use for Amazon movies since Apple TV doesn't support those).,Amazon,Apple,NONE,0.6,X/PROPN/compound/> movie/NOUN/ROOT/^ since/ADP/prep/< Y/PROPN/pobj/<
M2047362794,P.S. Do you have a small code snipped for fast FBO to PBO/host memory using CUDA or OpenCL (even if it is not faster than the current approach)?,CUDA,OpenCL,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
M2047362794,P.S. Do you have a small code snipped for fast FBO to PBO/host memory using CUDA or OpenCL (even if it is not faster than the current approach)?,CUDA,OpenCL,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
L1783265066,"Nash did get an MIT job, but a position there was decidedly inferior to the jobs at princeton or harvard to which he aspired.",princeton,harvard,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1783265066,"Nash did get an MIT job, but a position there was decidedly inferior to the jobs at princeton or harvard to which he aspired.",princeton,harvard,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
L1863638303,"Odd, methinks, how I can't ever seem to elicit a comment about a Lexus, Infiniti or Acura that praises their performance, style, switchgear -- oh oh oh, I take it back, once, someone told me how good the sound system in his Acura is (and speaking as a previous Acura TL SH-AWD Advance owner, I agree -- Acura has the best sound systems for mere mortals -- the only one that is better is the hyper expensive B&O option Audi offers for $6,000+).",Lexus,Audi,NONE,0.4,NOPATH
I1355750432,"Is the laptop cooler made of plastic, metal or aluminum?",metal,aluminum,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1355750432,"Is the laptop cooler made of plastic, metal or aluminum?",metal,aluminum,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
T3209309103,Working with an associative array in PHP (or JavaScript) is obviously a lot easier than working with an XML structure.,PHP,JavaScript,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
T3209309103,Working with an associative array in PHP (or JavaScript) is obviously a lot easier than working with an XML structure.,PHP,JavaScript,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
B231790869,Amazon and Google already have similar services but Apple's service is expected to be easier to use.,Amazon,Google,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/conj/<
B231790869,Amazon and Google already have similar services but Apple's service is expected to be easier to use.,Amazon,Google,NONE,0.8,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
S3089891317,"We usually don't like Microsoft, but I don't think they are worse than Google.",Microsoft,Google,BETTER,0.6,X/PROPN/ROOT/^ Y/PROPN/pobj/<
S3089891317,"We usually don't like Microsoft, but I don't think they are worse than Google.",Microsoft,Google,BETTER,0.6,X/PROPN/ROOT/^ but/CONJ/cc/V Y/PROPN/pobj/<
S3089891317,"We usually don't like Microsoft, but I don't think they are worse than Google.",Microsoft,Google,BETTER,0.6,X/PROPN/ROOT/^ think/VERB/conj/V Y/PROPN/pobj/<
I1408670121,"It is just like ballet, skiing, swimming or anything the earlier the better.",skiing,swimming,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
N2243727808,"Solid steel clad exterior door, good lock, lined with thick plywood.",steel,plywood,NONE,1.0,X/PROPN/nmod/> door/NOUN/ROOT/^ lock/NOUN/appos/< line/VERB/acl/< with/ADP/prep/< Y/PROPN/pobj/<
N2243727808,"Solid steel clad exterior door, good lock, lined with thick plywood.",steel,plywood,NONE,1.0,X/PROPN/nmod/> door/NOUN/ROOT/^ lock/NOUN/appos/< line/VERB/acl/< with/ADP/prep/< thick/ADJ/amod/V Y/PROPN/pobj/<
E716457700,"Finally, the show will highlight concepts such as Better Place, which has teamed up with Renault-Nissan to propose an electric vehicle with replaceable battery packs, cutting the often extended periods required to recharge EVs.",Renault,Nissan,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
S3063309387,"Well, if you want content from iTunes, or some half-decent games mostly derived from the iOS App Store - in other words you're invested in the Apple ecosystem - the new Apple TV would provide a superior experience.",iOS,Apple TV,NONE,0.8,X/PROPN/compound/> store/PROPN/nsubj/> store/PROPN/ROOT/^ Y/PROPN/dep/<
S3063309387,"Well, if you want content from iTunes, or some half-decent games mostly derived from the iOS App Store - in other words you're invested in the Apple ecosystem - the new Apple TV would provide a superior experience.",iOS,Apple TV,NONE,0.8,X/PROPN/compound/> store/PROPN/nsubj/> store/PROPN/ROOT/^ the/DET/det/V Y/PROPN/dep/<
S3063309387,"Well, if you want content from iTunes, or some half-decent games mostly derived from the iOS App Store - in other words you're invested in the Apple ecosystem - the new Apple TV would provide a superior experience.",iOS,Apple TV,NONE,0.8,X/PROPN/compound/> store/PROPN/nsubj/> store/PROPN/ROOT/^ new/ADJ/amod/V Y/PROPN/dep/<
D511145878,"concrete Parking Areas Are Best! W CHU NATURAL stone SUPPLY Cooler Craftsman Masonry, Inc.",concrete,stone,NONE,0.6,NOPATH
K1618060680,Lesson 08 - Learning to Write Objective-C and Swift Code,Objective-C,Swift,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
K1618060680,Lesson 08 - Learning to Write Objective-C and Swift Code,Objective-C,Swift,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
P2567375670,"The MS-product which is handling the game proper is DirectX/Direct3D, which is pretty damn decent and generally regarded as the best there is (the competitor is OpenGL).",Direct3D,OpenGL,BETTER,0.6,X/PROPN/ROOT/^ Y/PROPN/attr/<
P2567375670,"The MS-product which is handling the game proper is DirectX/Direct3D, which is pretty damn decent and generally regarded as the best there is (the competitor is OpenGL).",Direct3D,OpenGL,BETTER,0.6,X/PROPN/ROOT/^ be/VERB/relcl/V Y/PROPN/attr/<
P2567375670,"The MS-product which is handling the game proper is DirectX/Direct3D, which is pretty damn decent and generally regarded as the best there is (the competitor is OpenGL).",Direct3D,OpenGL,BETTER,0.6,X/PROPN/ROOT/^ be/VERB/conj/V Y/PROPN/attr/<
F824629632,"Google, Microsoft, IBM And Others Collaborate To Make Managing Docker Containers Easier",Google,IBM,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
F824629632,"Google, Microsoft, IBM And Others Collaborate To Make Managing Docker Containers Easier",Google,IBM,NONE,1.0,X/PROPN/ROOT/^ microsoft/PROPN/conj/V Y/PROPN/conj/<
T3277629928,youtube videos can be used to publicize self-produced music - and linked to itunes to allow relatively unknown singers to make a decent living.,youtube,itunes,NONE,1.0,X/PROPN/compound/> use/VERB/ROOT/^ music/NOUN/dobj/< link/VERB/conj/< to/ADP/prep/< Y/PROPN/pobj/<
S3049822050,We have also just released updates to the Solid Joys app on itunes and google Play .,itunes,google,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
S3049822050,We have also just released updates to the Solid Joys app on itunes and google Play .,itunes,google,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
K1699627412,"Meanwhile, German sportswear firms Adidas and Puma shined above other retailers as investors pile in following better-than-expected fourth quarter earnings from US rival Nike last night.",Adidas,Nike,BETTER,0.6,X/PROPN/nsubj/> shin/VERB/ROOT/^ pile/VERB/advcl/< in/ADP/prep/< follow/VERB/pcomp/< better/ADV/advmod/< than/ADP/prep/< earnings/NOUN/pobj/< from/ADP/prep/< Y/PROPN/pobj/<
K1699627412,"Meanwhile, German sportswear firms Adidas and Puma shined above other retailers as investors pile in following better-than-expected fourth quarter earnings from US rival Nike last night.",Adidas,Nike,BETTER,0.6,X/PROPN/nsubj/> and/CONJ/cc/V shin/VERB/ROOT/^ pile/VERB/advcl/< in/ADP/prep/< follow/VERB/pcomp/< better/ADV/advmod/< than/ADP/prep/< earnings/NOUN/pobj/< from/ADP/prep/< Y/PROPN/pobj/<
K1699627412,"Meanwhile, German sportswear firms Adidas and Puma shined above other retailers as investors pile in following better-than-expected fourth quarter earnings from US rival Nike last night.",Adidas,Nike,BETTER,0.6,X/PROPN/nsubj/> puma/PROPN/conj/V shin/VERB/ROOT/^ pile/VERB/advcl/< in/ADP/prep/< follow/VERB/pcomp/< better/ADV/advmod/< than/ADP/prep/< earnings/NOUN/pobj/< from/ADP/prep/< Y/PROPN/pobj/<
K1699627412,"Meanwhile, German sportswear firms Adidas and Puma shined above other retailers as investors pile in following better-than-expected fourth quarter earnings from US rival Nike last night.",Adidas,Nike,BETTER,0.6,X/PROPN/nsubj/> shin/VERB/ROOT/^ pile/VERB/advcl/< in/ADP/prep/< follow/VERB/pcomp/< better/ADV/advmod/< than/ADP/prep/< earnings/NOUN/pobj/< from/ADP/prep/< rival/NOUN/compound/V Y/PROPN/pobj/<
I1389604590,"I think Subversion will remain in use for the same reason MySQL remains in use, even though it is drastically inferior to PostgreSQL -- inertia.",MySQL,PostgreSQL,WORSE,1.0,X/PROPN/nsubj/> remain/VERB/ROOT/^ be/VERB/advcl/< inferior/ADJ/acomp/< to/ADP/prep/< Y/PROPN/pobj/<
I1398104634,It included things like: $8 for each Motrin (Advil?,Motrin,Advil,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/appos/<
F844526082,"halloween is a short 12 days away, so there is no better time to start planning your thanksgiving meal.",halloween,thanksgiving,NONE,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ be/VERB/conj/< time/NOUN/attr/< start/VERB/relcl/< plan/VERB/xcomp/< Y/PROPN/dobj/<
F844526082,"halloween is a short 12 days away, so there is no better time to start planning your thanksgiving meal.",halloween,thanksgiving,NONE,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ be/VERB/conj/< time/NOUN/attr/< start/VERB/relcl/< plan/VERB/xcomp/< your/ADJ/poss/V Y/PROPN/dobj/<
J1433945828,It's actually easier to toggle between apps using Windows 8 than Windows 7.,Windows 8,Windows 7,BETTER,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
J1433945828,It's actually easier to toggle between apps using Windows 8 than Windows 7.,Windows 8,Windows 7,BETTER,1.0,X/PROPN/ROOT/^ than/ADP/prep/V Y/PROPN/pobj/<
J1434733494,"It's a good one that just got better with the recent addition Toby Jackson, who chose UCF over North carolina, Baylor, Oklahoma State, missouri, Ole Miss and others.""",carolina,missouri,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
J1434733494,"It's a good one that just got better with the recent addition Toby Jackson, who chose UCF over North carolina, Baylor, Oklahoma State, missouri, Ole Miss and others.""",carolina,missouri,NONE,1.0,X/PROPN/ROOT/^ baylor/PROPN/conj/V Y/PROPN/conj/<
L1791483656,NetBeans is not Eclipse.,NetBeans,Eclipse,NONE,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ Y/ADJ/acomp/<
Q2684404426,The rubber feet once adjusted are solid on the concrete floor.,rubber,concrete,NONE,1.0,X/PROPN/nummod/> be/VERB/ROOT/^ on/ADP/prep/< Y/PROPN/pobj/<
Q2684404426,The rubber feet once adjusted are solid on the concrete floor.,rubber,concrete,NONE,1.0,X/PROPN/nummod/> be/VERB/ROOT/^ on/ADP/prep/< the/DET/det/V Y/PROPN/pobj/<
S2953228994,"TV Everywhere is growing faster than other video streaming services such as youtube, hulu and Daily Motion.",youtube,hulu,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
J1535912825,I wouldn't say Microsoft is worse then Apple.,Microsoft,Apple,NONE,0.4,X/PROPN/nsubj/> be/VERB/ROOT/^ Y/PROPN/npadvmod/<
J1535912825,I wouldn't say Microsoft is worse then Apple.,Microsoft,Apple,NONE,0.4,X/PROPN/nsubj/> be/VERB/ROOT/^ then/ADV/advmod/V Y/PROPN/npadvmod/<
J1545027028,"Java is not slower than Perl, TCL, Python, Ruby or many other languages that are used for native unix applications.",Python,Ruby,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
T3233947323,"You also say, ""Additionally, it is equally as hard (I believe harder) to score a[n] incapacitating blow with a knife that with a pistol.""",knife,pistol,WORSE,0.6,X/PROPN/ROOT/^ Y/PROPN/pobj/<
T3233947323,"You also say, ""Additionally, it is equally as hard (I believe harder) to score a[n] incapacitating blow with a knife that with a pistol.""",knife,pistol,WORSE,0.6,X/PROPN/ROOT/^ that/ADP/dobj/V Y/PROPN/pobj/<
G1041651472,"IDE's: NetBeans, Eclipse, Sun Studio Creator",NetBeans,Eclipse,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
O2426769325,"The cafe is decent and we enjoyed hot dogs (polse m/ brod or ""sausage with bread"") and cocoa.",sausage,bread,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
O2426769325,"The cafe is decent and we enjoyed hot dogs (polse m/ brod or ""sausage with bread"") and cocoa.",sausage,bread,NONE,1.0,X/PROPN/ROOT/^ with/ADP/prep/V Y/PROPN/pobj/<
M1996507245,PHP vs Java vs Ruby,Java,Ruby,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
M1996507245,PHP vs Java vs Ruby,Java,Ruby,NONE,1.0,X/PROPN/ROOT/^ vs/ADP/prep/V Y/PROPN/pobj/<
M2034991248,princeton has almost invariably played her best game against harvard--usually better than when opposing Yale.,princeton,harvard,BETTER,0.8,X/PROPN/nsubj/> play/VERB/ROOT/^ game/NOUN/dobj/< against/ADP/prep/< Y/PROPN/pobj/<
R2892724872,"Thoughts that day turned not to coffee, but to water and juice, the cooler the better.",coffee,juice,WORSE,0.6,X/PROPN/ROOT/^ Y/PROPN/conj/<
R2892724872,"Thoughts that day turned not to coffee, but to water and juice, the cooler the better.",coffee,juice,WORSE,0.6,X/PROPN/ROOT/^ but/CONJ/cc/V Y/PROPN/conj/<
R2892724872,"Thoughts that day turned not to coffee, but to water and juice, the cooler the better.",coffee,juice,WORSE,0.6,X/PROPN/ROOT/^ to/ADP/conj/V Y/PROPN/conj/<
D427882571,Buying a BMW of course it is better than Toyota.,BMW,Toyota,BETTER,1.0,X/PROPN/npadvmod/> be/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
H1179614671,"I like the side effects of Ibuprofen, Advil, or THC much better, even if there are not as clinically effective.",Ibuprofen,Advil,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
E701766375,Federico Gasperetti (ITA)/Federico Ferrari (ITA) Renault Mégane R.S. N4,Ferrari,Renault,NONE,1.0,NOPATH
Q2620059416,The previously installed 1TB 5400rpm-only 8MB cache Samsung was somewhat faster speed wise by the numbers overall than the stock Toshiba/Apple 750 GB 5400rpm drive it replaced.,Samsung,Toshiba,BETTER,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ speed/NOUN/attr/< wise/ADJ/acl/< than/ADP/prep/< Y/PROPN/pobj/<
Q2620059416,The previously installed 1TB 5400rpm-only 8MB cache Samsung was somewhat faster speed wise by the numbers overall than the stock Toshiba/Apple 750 GB 5400rpm drive it replaced.,Samsung,Toshiba,BETTER,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ speed/NOUN/attr/< wise/ADJ/acl/< than/ADP/prep/< the/DET/det/V Y/PROPN/pobj/<
Q2620059416,The previously installed 1TB 5400rpm-only 8MB cache Samsung was somewhat faster speed wise by the numbers overall than the stock Toshiba/Apple 750 GB 5400rpm drive it replaced.,Samsung,Toshiba,BETTER,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ speed/NOUN/attr/< wise/ADJ/acl/< than/ADP/prep/< stock/NOUN/compound/V Y/PROPN/pobj/<
I1398765427,"It is a better alternative to the PHP_MySQL server model because it can connect to other databases: PostgreSQL, Access, MsSQL server, Oracle, DB2.",PostgreSQL,Oracle,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1398765427,"It is a better alternative to the PHP_MySQL server model because it can connect to other databases: PostgreSQL, Access, MsSQL server, Oracle, DB2.",PostgreSQL,Oracle,NONE,1.0,X/PROPN/ROOT/^ access/PROPN/conj/V Y/PROPN/conj/<
I1398765427,"It is a better alternative to the PHP_MySQL server model because it can connect to other databases: PostgreSQL, Access, MsSQL server, Oracle, DB2.",PostgreSQL,Oracle,NONE,1.0,X/PROPN/ROOT/^ server/NOUN/appos/V Y/PROPN/conj/<
B232380229,AMD optron and 64 line have a much faster memory control (FSB more or less) than any one else and it faster than Apple and Intel.,Apple,Intel,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
B232380229,AMD optron and 64 line have a much faster memory control (FSB more or less) than any one else and it faster than Apple and Intel.,Apple,Intel,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
I1292708931,"Instead, they've been able to score against everyone except harvard, but Ashley Holt has had the better numbers in goal after Newell had a tough night versus cornell.",harvard,cornell,NONE,1.0,X/PROPN/nsubj/> have/VERB/ROOT/^ have/VERB/advcl/< night/NOUN/dobj/< versus/ADP/prep/< Y/PROPN/pobj/<
I1292708931,"Instead, they've been able to score against everyone except harvard, but Ashley Holt has had the better numbers in goal after Newell had a tough night versus cornell.",harvard,cornell,NONE,1.0,X/PROPN/nsubj/> but/CONJ/cc/V have/VERB/ROOT/^ have/VERB/advcl/< night/NOUN/dobj/< versus/ADP/prep/< Y/PROPN/pobj/<
I1292708931,"Instead, they've been able to score against everyone except harvard, but Ashley Holt has had the better numbers in goal after Newell had a tough night versus cornell.",harvard,cornell,NONE,1.0,X/PROPN/nsubj/> holt/PROPN/conj/V have/VERB/ROOT/^ have/VERB/advcl/< night/NOUN/dobj/< versus/ADP/prep/< Y/PROPN/pobj/<
H1069639470,"If CART does their job right, their road racing focused series would give Ford, Honda, and hopefully some new manufacturers, better value than they get today.",Ford,Honda,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1329546184,"I played ds on the ps3 and NG+ was a bit easier due to my knowledge, but the final boss was much harder the second time.",ds,ps3,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
I1329546184,"I played ds on the ps3 and NG+ was a bit easier due to my knowledge, but the final boss was much harder the second time.",ds,ps3,NONE,1.0,X/PROPN/ROOT/^ on/ADP/prep/V Y/PROPN/pobj/<
I1329546184,"I played ds on the ps3 and NG+ was a bit easier due to my knowledge, but the final boss was much harder the second time.",ds,ps3,NONE,1.0,X/PROPN/ROOT/^ the/DET/det/V Y/PROPN/pobj/<
N2227812868,So Auckland has a decent French restaurant and Christchurch has a Belgian beer cafe.,restaurant,cafe,NONE,1.0,X/PROPN/nsubj/> have/VERB/ROOT/^ beer/NOUN/dobj/< Y/PROPN/appos/<
N2227812868,So Auckland has a decent French restaurant and Christchurch has a Belgian beer cafe.,restaurant,cafe,NONE,1.0,X/PROPN/nsubj/> and/CONJ/cc/V have/VERB/ROOT/^ beer/NOUN/dobj/< Y/PROPN/appos/<
N2227812868,So Auckland has a decent French restaurant and Christchurch has a Belgian beer cafe.,restaurant,cafe,NONE,1.0,X/PROPN/nsubj/> christchurch/PROPN/conj/V have/VERB/ROOT/^ beer/NOUN/dobj/< Y/PROPN/appos/<
N2125958747,"Sadly, neither Microsoft or Sony seem to be able to create a decent D-Pad.",Microsoft,Sony,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
N2125958747,"Sadly, neither Microsoft or Sony seem to be able to create a decent D-Pad.",Microsoft,Sony,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
N2207521695,Simon Calder's holiday Helpdesk: Am I better off paying my Mexico wedding package by credit card?,holiday,wedding,NONE,1.0,X/PROPN/compound/> helpdesk/PROPN/ROOT/^ be/VERB/acl/< better/ADV/acomp/< pay/VERB/xcomp/< Y/PROPN/dobj/<
N2207521695,Simon Calder's holiday Helpdesk: Am I better off paying my Mexico wedding package by credit card?,holiday,wedding,NONE,1.0,X/PROPN/compound/> helpdesk/PROPN/ROOT/^ be/VERB/acl/< better/ADV/acomp/< pay/VERB/xcomp/< my/ADJ/poss/V Y/PROPN/dobj/<
N2207521695,Simon Calder's holiday Helpdesk: Am I better off paying my Mexico wedding package by credit card?,holiday,wedding,NONE,1.0,X/PROPN/compound/> helpdesk/PROPN/ROOT/^ be/VERB/acl/< better/ADV/acomp/< pay/VERB/xcomp/< mexico/PROPN/compound/V Y/PROPN/dobj/<
