id,caption,sentence,object_a,object_b,predicted,gold
904,full_paths_j_l,This is where brands such as Zeiss and Leica do a lot better than Canon and Nikon.,Leica,Nikon,NONE,ARG
905,full_paths_j_l,Ted thinks this beer would be a better choice for Valentine's Day than a glass of champagne.,beer,champagne,NONE,ARG
919,full_paths_j_l,Gas mileage is the same but the power of the Nissan 4.0 is better than the Ford 3.8 dog.,Nissan,Ford,NONE,ARG
929,full_paths_j_l,"Obviously, NetBeans is toast because of Eclipse.",NetBeans,Eclipse,NONE,ARG
942,full_paths_j_l,for those who care about such things... i returned my Nikon 4500 10 days ago on 12th day of free 10-day trial and i traded down to a panasonic lumix LC40 with Leica lens because it had a faster shutter response and looked pretty bad ass.,Nikon,Leica,NONE,ARG
943,full_paths_j_l,Importing Swift into Objective-C,Swift,Objective-C,ARG,NONE
951,full_paths_j_l,I'm not saying Windows 8 is worse than Windows 7 - I believe it has better features and so on.,Windows 8,Windows 7,NONE,ARG
956,full_paths_j_l,"OT a bit, but I liked Shattered Memories much better on the psp then the wii.",psp,wii,NONE,ARG
962,full_paths_j_l,"On this cruise, I would prefer to eat pizza at every meal if that is what I truly want rather than eat a mediocre steak because I'm on a cruise in the MDR and that's what I SHOULD do.",pizza,steak,NONE,ARG
967,full_paths_j_l,Another 'Windows XP is better than Windows Vista' post,Windows XP,Windows Vista,NONE,ARG
974,full_paths_j_l,The latest news about OpenGL rendering Zombies faster than Direct3D really got the twittersphere going!,OpenGL,Direct3D,NONE,ARG
977,full_paths_j_l,"In addition, with eight pole positions and six victories, the new Audi A4 DTM in its debut year was the most successful car of the season and superior to the Mercedes-Benz C-Class.",Audi,Mercedes-Benz,NONE,ARG
978,full_paths_j_l,A programmer who focuses on front-end JavaScript will produce far better code than anything a Python programmer with coffeescript can produce.,JavaScript,Python,NONE,ARG
981,full_paths_j_l,"However, t he decline seen in the last two years should start to level off, and Stice predicts better prospects for  2014 - including Intel's Bay Trail, which will provide longer battery life and powerful graphics,  the expiration of Windows XP in April , which may encourage consumers to ditch old laptops in favor of new Windows 8 devices.",Windows XP,Windows 8,NONE,ARG
994,full_paths_j_l,"I would say MySQL is better, but if your application doesn't involve much of write operations (since its a home project) you can consider using SQLite.",MySQL,SQLite,NONE,ARG
995,full_paths_j_l,"If michigan can't do any better than this, I might just have to think about moving back to california.",michigan,california,NONE,ARG
998,full_paths_j_l,"Most observers, in fact, seemed to think reagan got the better of kennedy.",reagan,kennedy,NONE,ARG
1002,full_paths_j_l,"The order in which I listed them is my order of preference - yes, I like JavaScript better than Ruby.",JavaScript,Ruby,NONE,ARG
1004,full_paths_j_l,":-) That said, MySQL still doesn't handle parallel load nearly as well as PostgreSQL, it's just better than it once was.",MySQL,PostgreSQL,NONE,ARG
1005,full_paths_j_l,"This infographic from Kissmetrics comes up with some definite sounding findings - starting with Python and Java developers being ""superior"" to those using PHP, Perl and Ruby and facebook and Google software engineers being ""better"" than those at amazon and Microsoft.",facebook,amazon,NONE,ARG
1012,full_paths_j_l,And from my experience the ticks are much worse in Mid missouri than they are in South georgia which is much warmer year round.,missouri,georgia,NONE,ARG
1014,full_paths_j_l,Some Perl programmers gloat over the fact that our language runs moderately faster than Ruby.,Perl,Ruby,NONE,ARG
1018,full_paths_j_l,"The headline read: "" Sega: wii U graphics on-par with playstation 3, maybe even better "".",wii,playstation,NONE,ARG
1024,full_paths_j_l,"I mean a steel tool is much, much superior to a stone tool.",steel,stone,NONE,ARG
1026,full_paths_j_l,600$ for a phone we can get a decent quad core laptop for that price...pass,phone,laptop,NONE,ARG
1030,full_paths_j_l,"The rankings have not changed since April, though Nintendo's wii did do quite a bit better while the ds fared slightly worse.",wii,ds,NONE,ARG
1031,full_paths_j_l,"+1, I think the Scala et al approach is better than modifying Java.. -  SCdF Jan 28 '09 at 2:43",Scala,Java,NONE,ARG
1032,full_paths_j_l,"What if I have an integrated Intel card that only supports OpenGL 2.1, but for some reason supports Direct3D 10, which is apparently the better ""programmable"" version?",OpenGL,Direct3D,NONE,ARG
1033,full_paths_j_l,"All said, I feel Honda and Toyota are considerably more reliable and just better overall cars than Nissan.",Toyota,Nissan,NONE,ARG
1036,full_paths_j_l,Does this mean that PHP is that much of a superior language to Ruby?,PHP,Ruby,NONE,ARG
1038,full_paths_j_l,"Example, in the midsize sedan market the products offered by American companies like GM and Ford are EVERY BIT as good as the Japanese, European or Korean competition (The jury is out on the Chrysler 200) but people flock to Toyota and Honda dealerships because there's the ""belief"" that it's a better, more dependable product.",Chrysler,Toyota,NONE,ARG
1039,full_paths_j_l,The Haskell program that uses lazy ByteStrings is about 30% slower than the Python script.,Haskell,Python,NONE,ARG
1046,full_paths_j_l,"Also, the quality and resale value of Toyota has generally been better than Nissan.",Toyota,Nissan,NONE,ARG
1054,full_paths_j_l,Eclipse instead of NetBeans,Eclipse,NetBeans,NONE,ARG
1059,full_paths_j_l,The only sport that's slower to watch than golf is baseball.,golf,baseball,NONE,ARG
1060,full_paths_j_l,"Clearly, the BMW X1 is a better financial choice over the Ford Explorer, when considering MSRP.",BMW,Ford,NONE,ARG
1061,full_paths_j_l,Perl is even easier to hack on quickly than Python.,Perl,Python,NONE,ARG
1064,full_paths_j_l,"The micro-USB adapter plugs into your smartphone, enabling faster-than-Bluetooth data speeds over a distance of a few centimeters.",USB,Bluetooth,NONE,ARG
1067,full_paths_j_l,Nokia Lumia 920 has the best screen - 2.4x faster than Samsung S3's screen and 5.4x faster than iPhone 5's screen (tested with Lagom test).,Nokia,Samsung,NONE,ARG
1070,full_paths_j_l,"There's another damaging situation: You can complain about itunes and subscription sites being damaging to copyright owners and having inferior audio quality, but one of the worst culprits is youtube.",itunes,youtube,NONE,ARG
1079,full_paths_j_l,wii owners don't seem to care that several of its games look worse than gamecube games.,wii,gamecube,NONE,ARG
1083,full_paths_j_l,- Scala is much better than Java/C#... if you can get past the learning curve.,Scala,Java,NONE,ARG
1096,full_paths_j_l,":) Is Python ""better"" than Perl?",Python,Perl,ARG,NONE
1101,full_paths_j_l,"Worse than coffee, the effect beer has on my bladder.",coffee,beer,NONE,ARG
1105,full_paths_j_l,Dell launched two new servers for small and midsize businesses that the company claims perform as much as 51 percent faster than comparable IBM servers.,Dell,IBM,NONE,ARG
1114,full_paths_j_l,It's easier to pass around named function objects in Python than in just about any language not named Lisp.,Python,Lisp,NONE,ARG
1134,full_paths_j_l,"Depending on your processor, Floating-point multiplies may be faster than Integer (but not a lot).",Floating-point,Integer,NONE,ARG
1136,full_paths_j_l,"A second reason: it turns out that Intel chips are faster and better than PowerPC chips after all, despite decades of vehement Apple fanboy arguments to the contrary.",Intel,Apple,NONE,ARG
1140,full_paths_j_l,I like fox News better than cnn.,fox,cnn,NONE,ARG
1146,full_paths_j_l,"Granted, Dell seems better at repairing laptops than Apple is at repairing iPods.",Dell,Apple,NONE,ARG
1148,full_paths_j_l,GM does a better job differentiating Buick from Chevrolet than Ford does with Lincoln in my opinion.,Chevrolet,Ford,NONE,ARG
1152,full_paths_j_l,Congratulations to Apple; you continue to prove you are worse than Microsoft ever was.,Apple,Microsoft,NONE,ARG
1157,full_paths_j_l,The key difference is Intel seems to have adapted faster than Microsoft.,Intel,Microsoft,NONE,ARG
1161,full_paths_j_l,TNT was actually a little worse than fox last year and espn only marginally better.,fox,espn,NONE,ARG
1162,full_paths_j_l,"(Further, football strategies move light years' faster than baseball.",football,baseball,NONE,ARG
1165,full_paths_j_l,"I guess you could say it's like gamecube to wii... it's better, but only just.",gamecube,wii,NONE,ARG
1167,full_paths_j_l,In a stunning demonstration Microsoft showed GLQuake running faster using Direct3D than OpenGL.,Direct3D,OpenGL,NONE,ARG
1173,full_paths_j_l,I think softball is harder than baseball in its own way.,softball,baseball,NONE,ARG
1174,full_paths_j_l,"I have a lot of good smart, caring, compassionate friends in missouri, plus I'm from virginia, where we have far worse.",missouri,virginia,NONE,ARG
1176,full_paths_j_l,I think Nintendo and Sony have a better chance in the country than Microsoft.,Sony,Microsoft,NONE,ARG
1182,full_paths_j_l,I think Bash scripting is harder than Python though.,Bash,Python,NONE,ARG
1197,full_paths_j_l,Formidable football programs are exponentially harder and more expensive to construct than decent basketball programs.,football,basketball,NONE,ARG
1207,full_paths_j_l,"this explains why Python code will always be easier to read than Lisp, without being a veteran in the language.",Python,Lisp,NONE,ARG
1210,full_paths_j_l,I prefer Eclipse to NetBeans.,Eclipse,NetBeans,NONE,ARG
1219,full_paths_j_l,JS is better than GWT? Scala is better for Java in the enterprise?,Scala,Java,ARG,NONE
1224,full_paths_j_l,"harvard shot better than 55 percent for the game while outrebounding dartmouth, 36-27, stealing 11 balls and blocking 10 shots.",harvard,dartmouth,NONE,ARG
1226,full_paths_j_l,"The real question is: for any given programming concept, is there anything about Ruby syntax that makes it harder to learn or implement than the equivalent in PHP?",Ruby,PHP,NONE,ARG
1234,full_paths_j_l,"I was deciding between that and the Honda Civic 2.0 and in my opinion, the handling of the Ford was better than the Civic 2.0.",Honda,Ford,NONE,ARG
1240,full_paths_j_l,"The old Sigma was not that great, Tokina and Tamron (of course Nikon) was better.",Sigma,Nikon,NONE,ARG
1241,full_paths_j_l,Perl and Python have much better support on almost all platforms than what seems to be the case for Java.,Perl,Java,NONE,ARG
1244,full_paths_j_l,I don't see a way that Python is superior to Perl.,Python,Perl,NONE,ARG
1247,full_paths_j_l,near harvard : mit,harvard,mit,ARG,NONE
1248,full_paths_j_l,"I can do the same on my laptop, although I think the iphone app is better.",laptop,iphone,NONE,ARG
1250,full_paths_j_l,"Now that I think about it, the beer being distilled couldn't be any worse than the tomato juice being distilled.",beer,juice,NONE,ARG
1256,full_paths_j_l,"if your server has PHP facilities, it would be much easier and definitely better to use it instead of JavaScript.",PHP,JavaScript,NONE,ARG
1268,full_paths_j_l,"Within the hacker subculture, there is another language called Perl that is considered a lot cooler than Java.",Perl,Java,NONE,ARG
1269,full_paths_j_l,"Recently, however, I've ditched the laptop for a small VGA adaptor that plugs directly into my iphone ... so much easier!",laptop,iphone,NONE,ARG
1272,full_paths_j_l,"These are languages like Java, C++, Pascal, etc. Instead of going in the direction of more expressive type systems and better type inference, (as in Haskell, for example, and even SQL to some extent), some people like to just keep all the ""type"" information in their head (and in their tests) and do away with static typechecking altogether.",Java,Haskell,NONE,ARG
1275,full_paths_j_l,"It's a shame you have to switch to a scaled display setting as when it was running at 1024×600 it looked better but at least the Metro apps work, Windows 8 actually works better on this Netbook than Windows 7 did and better than the original Windows XP install with all the crap that came pre-installed in it.",Windows 8,Windows XP,NONE,ARG
1277,full_paths_j_l,"It was a little cooler here in michigan that it was in Florida and georgia, but in reality not all that bad for the time of year.",michigan,georgia,NONE,ARG
1279,full_paths_j_l,Nowdays though it seems that SE is makeing better quality built phones followed closely by Moto and Siemens (love the SL55 BTW - just i need BT) and last and IMO least - Nokia.,Siemens,Nokia,NONE,ARG
1282,full_paths_j_l,"But those games are both available for ds and Wii as well, its just simply that we were able to get better deals on the ps2 versions.",ds,ps2,NONE,ARG
1283,full_paths_j_l,"Hewlett-Packard Co grew faster than leader Dell Inc, which again lost market share in the US.",Hewlett-Packard,Dell,NONE,ARG
1288,full_paths_j_l,"You mention Toyota, these rust even WORSE than Nissan.",Toyota,Nissan,NONE,ARG
1294,full_paths_j_l,And of course we did those benchmarks 2 and 3 years ago when Ruby was about 50% slower than PHP.,Ruby,PHP,NONE,ARG
1295,full_paths_j_l,"I would kill to see good games written in Java or better yet, Scala or Clojure.",Java,Scala,NONE,ARG
1298,full_paths_j_l,"You can do form checking with PHP, but it is much easier to use JavaScript to check the form before posting.",PHP,JavaScript,NONE,ARG
1310,full_paths_j_l,"Unlike Windows 7, which provided Microsoft's large user base with an evolutionary path forward from Windows XP, with a look, feel and overall experience that was better - Windows 8 is a different beast.",Windows XP,Windows 8,NONE,ARG
1320,full_paths_j_l,"Green car: The official pick for this category was the Toyota Prius , which outscores the Chevrolet Volt , mainly thanks to better practicality.",Toyota,Chevrolet,NONE,ARG
1324,full_paths_j_l,Why did the Windows XP search tool have to be so much worse than the Windows 98 one?,Windows XP,Windows 98,NONE,ARG
1328,full_paths_j_l,"cider, generally, is slower then beer to develop flavors so don't rush it and you will enjoy the results.",cider,beer,NONE,ARG
1330,full_paths_j_l,"And better yet, South carolina kept him away from georgia.",carolina,georgia,ARG,NONE
1335,full_paths_j_l,"Unlike Ford (and the MUCH WORSE) Toyota service departments, Lincoln seems to offer very good service here in the Sunbelt.",Ford,Toyota,NONE,ARG
1337,full_paths_j_l,And as someone who went from the Toshiba SSD to the OWC SSD (the same/faster than the Samsung one) you will most definitely not notice a speed difference at all.,Toshiba,Samsung,NONE,ARG
1339,full_paths_j_l,c) One teacher of mine said to me that Python is far more better than Perl!?!?,Python,Perl,NONE,ARG
1340,full_paths_j_l,I doubt I'll ever agree that ps2 games are intrinsically worse than ps3 games.,ps2,ps3,NONE,ARG
1343,full_paths_j_l,"To quote you ""Sony is doing much better than Microsoft"" Please elaborate.",Sony,Microsoft,NONE,ARG
1356,full_paths_j_l,"(Printers connected via Ethernet have widely varying bandwidth, but sometimes perform even worse than USB.)",Ethernet,USB,NONE,ARG
1365,full_paths_j_l,The chart below gives an idea of how much faster Windows 8 is in rendering text compared to Windows 7.,Windows 8,Windows 7,NONE,ARG
1367,full_paths_j_l,"(2% chocolate milk is better than nothing or a soda, and is a great source of protein, calcium, some fat and several vitamins.)",chocolate,soda,NONE,ARG
1374,full_paths_j_l,"The GIS functions of MySQL, and even better ones of PostgreSQL, make light work of this, but I started simply.",MySQL,PostgreSQL,NONE,ARG
1375,full_paths_j_l,"OS : Windows XP SP3 to Windows 8 (support all 32+64-bit) 1GHz processor or faster 512 MB RAM 80 MB Free hardisk space Bahasa yang tersedia : English, ChineseSimp, ChineseTrad, French, German, Japanese, Korean, Russian, Spanish",Windows XP,Windows 8,ARG,NONE
1378,full_paths_j_l,"Users of Windows 98 and previous versions will find Windows XP a change for the better, but it isn?t really much of an improvement over Windows 2000 or ME.",Windows 98,Windows XP,NONE,ARG
1383,full_paths_j_l,"While the Python source code browsing is only mediocre when compared with the Java support, the integrated debugging is very powerful.",Python,Java,NONE,ARG
1387,full_paths_j_l,amazon MP3: Right now I'd think they are a better option than itunes.,amazon,itunes,NONE,ARG
1392,full_paths_j_l,"Instead of pizza, it'll be easier to choose a salad or healthy sandwich .",pizza,sandwich,NONE,ARG
1394,full_paths_j_l,"Use real ginger beer, made with actual ginger juice or extract -- the pepperier the better!",beer,juice,ARG,NONE
1400,full_paths_j_l,Solid beer but not my cup of tea.,beer,tea,NONE,ARG
1405,full_paths_j_l,"Thanks to boom years and good investments in virginia, we have achieved decent rates and funding - much, much better than some states such as california, New York, and Illinois.",virginia,california,NONE,ARG
1407,full_paths_j_l,"While Haskell, Scala, Clojure, etc. are much better than Java or C#, they are still more complex than necessary for many applications.",Haskell,Java,NONE,ARG
1413,full_paths_j_l,"Ford surpassed Toyota in overall reliability years ago, and the Fusion has outranked the poorly built Camry in reliability by two full levels for the past three years.",Ford,Toyota,NONE,ARG
1414,full_paths_j_l,"Will current parents and future parents decide that baseball or whatever is a better, safer alternative to football?",baseball,football,NONE,ARG
1419,full_paths_j_l,"Replace it with a real programming language such as Python, which is vastly superior to JavaScript.",Python,JavaScript,NONE,ARG
1420,full_paths_j_l,clear Perl code is better than unclear AWK code; but NOTHING comes,Perl,AWK,NONE,ARG
1422,full_paths_j_l,During this SSD exchange I identified my drive was the faster Samsung model rather than the Toshiba ones.,Samsung,Toshiba,NONE,ARG
1427,full_paths_j_l,It can be done on the iphone but editing is much easier on the IPad or a laptop computer.,iphone,laptop,NONE,ARG
1428,full_paths_j_l,Can any one tell me why Sony Vaio VGN-FW490 is better than Dell Studio XPS 16 Any suggestions or recommendations?,Sony,Dell,NONE,ARG
1429,full_paths_j_l,I can make a classic tomato pasta faster than they can deliver that horrible pizza!,pasta,pizza,NONE,ARG
1430,full_paths_j_l,"This colleague, let's call him Phil, was a role model of self-taught analysis-programming physicists, until he decided that choosing a script language like Python for the said task was completely insane, because, you know, Bash scripts do things much faster, don't they?",Python,Bash,NONE,ARG
1434,full_paths_j_l,Simply because Direct3D runs way better on Windows then OpenGL in most cases.,Direct3D,OpenGL,NONE,ARG
1435,full_paths_j_l,"In terms of revenues, Cisco is growing faster than Intel, about as fast as Juniper, and a bit behind Microsoft.",Intel,Microsoft,NONE,ARG
1439,full_paths_j_l,In their second meeting of the season Killorn and harvard got the better of Gotovets and cornell.,harvard,cornell,NONE,ARG
