id,caption,sentence,object_a,object_b,predicted,gold
5,middle_paths_unrestricted_16,IMO making a terrific hard cider is WAY harder than making great beer.,cider,beer,BETTER,WORSE
6,middle_paths_unrestricted_16,The Procurement Division purchases and harvests southern yellow pine timber and our Sawmill Manufactures superior quality southern yellow pine lumber.,timber,lumber,BETTER,NONE
7,middle_paths_unrestricted_16,AMD Phenom II X4 975BE @ 4.1Ghz Corsair H60 CPU Cooler w/ 2x Noctua Fan (Push/Pull) Corsair Vengeance 4x4GB 1600Mhz RAM Corsair F60 60GB SSD (2x RAID 0) Corsair 750M PSU (750watt semi-modulator) Corsair Obsidian 800D eVGA GTX460 Western Digital Green 1TB hdd (2x JBOD) Hitachi Ultra-Star 1TB hdd (JBODed w/ other 1TB drives) Seagate Barracuda 1TB hdd (JBODed w/ other 1TB drives) Samsung Blu-ray ROM/DVD-burner Naxt LED Fan controller LSi Logic SAS/SATA RAID Controller Seagate Barracuda 500GB hdd (6x in unknown RAID via NAS),AMD,Samsung,WORSE,NONE
8,middle_paths_unrestricted_16,It shows how JavaScript and PHP can be used in tandem to make a user's experience faster and more pleasant.,JavaScript,PHP,BETTER,NONE
9,middle_paths_unrestricted_16,"The new V60 wagon, part of Volvo's plan to better compete with Audi , BMW , and Mercedes-Benz , just entered production today.",Audi,Mercedes-Benz,WORSE,NONE
10,middle_paths_unrestricted_16,"Windows XP / Windows Vista SP 2 / Windows 7 or Windows 8 Processor: Intel Core 2 Duo 2.8GHz CPU equivalent or better Memory: 2GB RAM or more Video: GeForce 8800 or ATI Radeon HD 2900GT or better, 512MB+ video ram",Windows XP,Windows 8,WORSE,NONE
11,middle_paths_unrestricted_16,kind of CUDA or OpenCL application will run much slower in Linux because,CUDA,OpenCL,BETTER,NONE
13,middle_paths_unrestricted_16,"Citing Hewlett-Packard Co's (HP) earnings report, in which the US company reported a 4 percent drop in sales of both notebooks and desktops last quarter, and also Dell Inc's recent buyout plan, Liao said the traditional PC products were no longer in demand and would gradually lose ground to mobile devices, which can perform better in terms of communication, portability and media experience.",Hewlett-Packard,Dell,BETTER,NONE
14,middle_paths_unrestricted_16,"Superior Industries' aluminum road wheels are sold to OEMs including Audi, BMW, Chrysler LLC, General Motors Company ( GM - Analyst Report ), Fiat, Ford Motor Co. ( F - Analyst Report ), Jaguar, Land Rover, Mazda, Mercedes Benz, Mitsubishi, Nissan Motor Co. Ltd ( NSANY - Snapshot Report ), Skoda, Subaru, Suzuki, Toyota Motor Corp. ( TM - Analyst Report ), Volkswagen and Volvo AB ( VOLVY ) for their automobiles and light trucks.",BMW,Ford,BETTER,NONE
15,middle_paths_unrestricted_16,That alone is better than buying the full digital download on amazon or itunes.,amazon,itunes,BETTER,NONE
17,middle_paths_unrestricted_16,"Forget pesky Windows 8, you still get solid old Windows 7 here.",Windows 8,Windows 7,NONE,WORSE
18,middle_paths_unrestricted_16,"iOS Developer - Objective-C/Cocoa/ Swift Located in San Francisco, we are the most intelligently...",Objective-C,Swift,WORSE,NONE
19,middle_paths_unrestricted_16,(all?)) tasks are much easier to accomplish in Perl than Java.,Perl,Java,NONE,BETTER
23,middle_paths_unrestricted_16,"Connectivity is decent with two USB 3.0 ports, an RJ-45 Ethernet port, and a mini HDMI port.",USB,Ethernet,BETTER,NONE
24,middle_paths_unrestricted_16,Also waiting for a USB to Ethernet Adapter to see if the Connection is better with it.,USB,Ethernet,BETTER,NONE
25,middle_paths_unrestricted_16,"Record orders for Intel's PC chips raised hopes of solid second-quarter earnings news from Google, IBM, and Microsoft",Google,IBM,WORSE,NONE
28,middle_paths_unrestricted_16,football and Basketball are far easier to project than baseball .,football,baseball,NONE,BETTER
29,middle_paths_unrestricted_16,"The ""domestic"" imports (foreign manufacturer but domestic production) had superior mileage: 34.4 mpg for Honda, 28.9 for Nissan and 28.1 mpg for Toyota.",Nissan,Toyota,BETTER,NONE
30,middle_paths_unrestricted_16,"Use solid timber, a built up lumber beam, a laminated beam or box beam, or multiple poles sized for the weight the lintel will carry.",timber,lumber,BETTER,NONE
32,middle_paths_unrestricted_16,"The wii U version, however, is just an inferior 360/ps3 port.",wii,ps3,WORSE,NONE
33,middle_paths_unrestricted_16,"They have a decent girls basketball team, track team, and marching band but a lousy football team and baseball team.",football,baseball,WORSE,NONE
34,middle_paths_unrestricted_16,"However, unlike Google Maps, a new (superior) version is downloadable via the Apple App Store.",Google,Apple,BETTER,NONE
35,middle_paths_unrestricted_16,"We want to make it easier for you, whether its your wedding, birthday Party,Anniversary,Graduation, Baby Shower, or just a special get togethe",wedding,birthday,WORSE,NONE
36,middle_paths_unrestricted_16,"Methinks it would be better to write integrated Ruby support (or, shudder, Perl..) ...",Ruby,Perl,BETTER,NONE
37,middle_paths_unrestricted_16,"November 30, 2001, california, missouri.",california,missouri,WORSE,NONE
39,middle_paths_unrestricted_16,"There are a few recipes - cucumber-lime cooler, carrot-raisin salad, spring vegetable ragout, bread salad, red bean stew and potato smash with kale (that's all of them).",bread,potato,WORSE,NONE
40,middle_paths_unrestricted_16,"Hewlett-Packard ( HPQ ) , Intel ( INTC ) and Dell ( DELL ) are examples.",Hewlett-Packard,Intel,WORSE,NONE
41,middle_paths_unrestricted_16,"Sure, Windows 8 maybe slightly faster than Windows 7 but is faster than Windows XP?",Windows 8,Windows 7,WORSE,BETTER
42,middle_paths_unrestricted_16,"There are still some backs who could move into first-round contention -- Justin Fargas (Southern California), Lee Suggs (virginia Tech) and Onterrio Smith (oregon) -- but Johnson certainly helped himself with a superior workout.",virginia,oregon,WORSE,NONE
43,middle_paths_unrestricted_16,MySQL Training from Oracle University,MySQL,Oracle,BETTER,NONE
44,middle_paths_unrestricted_16,"A DC-in port, Gigabit Ethernet jack and two USB 3.0 jacks give it better connectivity than a tablet.",Ethernet,USB,BETTER,NONE
45,middle_paths_unrestricted_16,"You can find Java programmers and software engineers a dime dozen, but for Python it will be harder.",Java,Python,NONE,BETTER
46,middle_paths_unrestricted_16,"That's Google ( GOOG ) with its superior search for what you want, that's Amazon ( AMZN ) with the cheapest prices, and that's Apple ( AAPL ) with iTunes.",Amazon,Apple,BETTER,NONE
48,middle_paths_unrestricted_16,"If Apple has better growth/profit than Dell/Microsoft (D/M$), then 4.5% means good news - there's still 95.5% of the market that can potentially be consumed.",Apple,Dell,WORSE,BETTER
49,middle_paths_unrestricted_16,TORONTO OSWEGO BOWLING GREEN BOWLING GREEN Vermont Rensselaer Rochester Tech cornell COLGATE Yale Brown St. Lawrence Lake Superior Rochester Tech Army Princeton harvard DARTMOUTH ST.,cornell,harvard,BETTER,NONE
50,middle_paths_unrestricted_16,"Root canals aside, Microsoft is still doing better by it's hosted service customers than Amazon, whose multiple EC2 web service outages last year have been met with no public reconciliation.",Microsoft,Amazon,NONE,BETTER
51,middle_paths_unrestricted_16,It would have been better for a work holiday party or maybe family wedding.,holiday,wedding,BETTER,NONE
52,middle_paths_unrestricted_16,"Intel Z97 Motherboard Roundup with Asus, Biostar, Gigabyte and MSI",Asus,Gigabyte,BETTER,NONE
53,middle_paths_unrestricted_16,"I could imagine, e.g., Perl and AWK might be different if you use their built in hhash tables and your data hashes a lot better in one than in the other, but if all your loops and such are explicit, how could the performance be different by more than a constant factor?",Perl,AWK,BETTER,NONE
57,middle_paths_unrestricted_16,Unlike Motorola and Samsung.,Motorola,Samsung,BETTER,NONE
58,middle_paths_unrestricted_16,"tl;dr To me, Haskell is better sold as ""that one language that allows you to make the same that in Java, only with 5 times less code and 5 times more trust in your code"" than ""that one language that's good for teaching purposes, like Pascal or good ol' Caml"".",Haskell,Java,NONE,BETTER
59,middle_paths_unrestricted_16,A solid pizza/pasta/chicken red now much easier to access under screwcap.,pizza,pasta,WORSE,NONE
61,middle_paths_unrestricted_16,"Second, how can someone seriously argue that kennedy is worse than nixon or Hoover or Harding?",kennedy,nixon,NONE,WORSE
62,middle_paths_unrestricted_16,"Ruby is a beautiful language, much easier to learn (syntactically) than JavaScript.",Ruby,JavaScript,NONE,BETTER
63,middle_paths_unrestricted_16,"With Netflix as the cornerstone, amazon content as a supplement and youtube supposedly on the way, the $99 Roku box keeps looking better and better.",amazon,youtube,WORSE,NONE
67,middle_paths_unrestricted_16,"To be fair, iOS is much easier to develop for; fewer device configurations and tighter conventions (as well as the use of Objective-C over Java) allow developers to focus on building their app instead of fixing bugs to make it work on multiple devices.",Objective-C,Java,BETTER,NONE
68,middle_paths_unrestricted_16,"With Groovy you can accomplish many task faster than in Java ( see how easy is to work with List, Maps ) or how fast is to create POGOs.",Groovy,Java,NONE,BETTER
69,middle_paths_unrestricted_16,"I can't eat hamburgers, bread, pasta, etc, anything solid.",bread,pasta,WORSE,NONE
71,middle_paths_unrestricted_16,", Motorola , PHILIPS , Samsung , TI , NEC , SGS , TRW",Motorola,Samsung,BETTER,NONE
72,middle_paths_unrestricted_16,I'll wager that this will prove remarkably faster than having Python or PHP stream the data directly (it seems like it is faster than my browser).,Python,PHP,BETTER,NONE
73,middle_paths_unrestricted_16,"Typical uses: Block and brickwork, concrete, fibre cement, G.R.C. panels, primed galvanised steel, primed timber, solid plaster, wallboards.",steel,timber,BETTER,NONE
75,middle_paths_unrestricted_16,Has never been seeded worse than a No. 3 (1986 North carolina and 1990 missouri earned those seedings).,carolina,missouri,BETTER,NONE
76,middle_paths_unrestricted_16,"The 'every Unix system has Perl' argument applies even more so to Sed and AWK, and these two are easier to get hold off if you need (shudder) to work on Windoze.",Sed,AWK,BETTER,NONE
78,middle_paths_unrestricted_16,Just because MySQL or PostgreSQL are easier to install (not really) and you can 'forget' about them doesn't mean thats a good thing.,MySQL,PostgreSQL,BETTER,NONE
81,middle_paths_unrestricted_16,Even better news when one considers how well the psp and ps2 did.,psp,ps2,BETTER,NONE
82,middle_paths_unrestricted_16,"There is nothing particularly wrong about PHP, but it is much uglier than Python.",PHP,Python,NONE,WORSE
83,middle_paths_unrestricted_16,"How can we be better than harvard or princeton-or Amherst or Williams, for that matter?",harvard,princeton,BETTER,NONE
84,middle_paths_unrestricted_16,"AMD Phenom II X2 955 Processor 3.2 GB 700W PSU (Cooler Master) 8 GB DDR2 RAM 24"" Samsung Monitor 1920 x 1200 Windows 7 64bit",AMD,Samsung,WORSE,NONE
88,middle_paths_unrestricted_16,"Its a bouncy, poorly riding, poorly handling live axled truck, while the ML has an independent suspension, smooth and solid modern suv.",truck,suv,BETTER,WORSE
89,middle_paths_unrestricted_16,"This result surpasses all single-JVM submission from HP and Dell, and is faster than all 8-core or less single-JVM submissions from IBM.",Dell,IBM,NONE,BETTER
91,middle_paths_unrestricted_16,(For example if the challenge you gave them can be done better in Ruby on Rails or Java versus PHP),Java,PHP,BETTER,NONE
92,middle_paths_unrestricted_16,"In my experience, IBM and Apple laptops tend to have the best reception, but individual laptops may do better or worse in various locations.",IBM,Apple,BETTER,NONE
93,middle_paths_unrestricted_16,Obviously the prize money clause can be better applied to tennis than football.,tennis,football,NONE,BETTER
94,middle_paths_unrestricted_16,"Enhanced, cross-platform support for OpenCL and CUDA promises to helo you render less often and work faster with third-party effects.",OpenCL,CUDA,BETTER,NONE
95,middle_paths_unrestricted_16,"The CR ""excellent"" rating is not only enough to beat out its regular competitors, like the Ford Taurus, Toyota Avalon and Chrysler 300, it means Consumer Reports believes the Impala is a better overall sedan than imported heavy-hitters like the Audi A6.",Toyota,Chrysler,BETTER,NONE
96,middle_paths_unrestricted_16,"Either costs are cut and the engineers are limited to what they can or can't do so they don't waste time trying and therefore poorly engineered vehicles are marketed and sales go down because for the same price as this piece of crap you can buy a finely engineered BMW X5, Audi Q7, Toyota Sequoia, or a Lexus RX 400h.",Audi,Lexus,BETTER,NONE
97,middle_paths_unrestricted_16,"If you you're using the phone or laptop in a poorly ventilated bus, that's a hazard.",phone,laptop,BETTER,NONE
99,middle_paths_unrestricted_16,"Early Sony/Apple - great design, solid products built in-house, marketing which accidentally was masterful.",Sony,Apple,WORSE,NONE
100,middle_paths_unrestricted_16,So far Google is playing much nicer than Microsoft ever did and their apps work.,Google,Microsoft,WORSE,BETTER
101,middle_paths_unrestricted_16,"(Also, Bash may not be the best language to do arithmetic-heavy operations in - something like Python might be a better choice)",Bash,Python,NONE,WORSE
102,middle_paths_unrestricted_16,"tennis, golf, basketball.",golf,basketball,WORSE,NONE
103,middle_paths_unrestricted_16,there are plenty of Java and Smalltalk commercial apps.,Java,Smalltalk,BETTER,NONE
104,middle_paths_unrestricted_16,"Corvette's, Cadillac CTS-V's, WRX STI's, EVO-8's, light modded Talon TSI's, SRT-4 Neon's, Buick Grand National's, chipped diesel trucks that weigh 8000+lbs...will all leave a stock 1970s muscle car in the dust no problem...and get better mileage than the muscle car, even with catalytic converters.",Cadillac,Buick,BETTER,NONE
105,middle_paths_unrestricted_16,Riding in this BMW with this music feels a thousand times better than riding in my messy Honda listening to punk CDs.,BMW,Honda,NONE,BETTER
106,middle_paths_unrestricted_16,"--Overall front-end development experience of 2+ years --Solid background in HTML/HTML5, JavaScript, JQuery and CSS/CSS3 --Strong coding and debugging skills in an object oriented language like C#/Java --Development experience with Web Application Servers: ASP.NET/JSP/Ruby on Rails --SQL and Relational Databases --Good grasp of Web fundamentals Bachelor's degree or higher in Computer Science",JavaScript,Ruby,WORSE,NONE
107,middle_paths_unrestricted_16,"Thus far, Java does that better than any other language I have used (Basic, Pascal, C, C++, Lisp, Perl, Python, Bash and tcsh scripting, to name just languages I got paid to program in).",Lisp,Python,BETTER,NONE
108,middle_paths_unrestricted_16,Google is obviously nicer than Apple.,Google,Apple,NONE,BETTER
109,middle_paths_unrestricted_16,"Coffee, tea, soda?",tea,soda,WORSE,NONE
111,middle_paths_unrestricted_16,"EFI was developed by Microsoft and Intel as a faster, less complicated successor to the 2-decade-old BIOS technology used on non-Apple computers.",Microsoft,Intel,BETTER,NONE
112,middle_paths_unrestricted_16,"1. Since it already has wifi, why hasn't nokia used this interface instead Bluetooth/USB since its much faster?",Bluetooth,USB,WORSE,NONE
113,middle_paths_unrestricted_16,"JRuby, maybe NetBeans or Eclipse make sense.",NetBeans,Eclipse,BETTER,NONE
114,middle_paths_unrestricted_16,"Without Apple, Google is failing miserably with decent hardware for devices.",Apple,Google,WORSE,NONE
115,middle_paths_unrestricted_16,Samsung ...Keep working on a better fix for the AMD owners with this unit.,Samsung,AMD,WORSE,NONE
116,middle_paths_unrestricted_16,"In a case study posted to his blog, Toomas Romer wonders if a PHP script is embarrassingly slower than than its Java counterpart.",PHP,Java,NONE,WORSE
118,middle_paths_unrestricted_16,"Danielle Kerr finished second (2:04.51) in the 200-yard butterfly to a harvard competitor, but finished five seconds faster than any cornell swimmer.",harvard,cornell,NONE,BETTER
119,middle_paths_unrestricted_16,"Volkswagen improves slightly slower than the market at +28% to 10% share in May, followed by Peugeot (+52%), Mercedes (+29%), BMW (+14%), Nissan up a gargantuan 79% and Ford up an equally impressive 78%.",Nissan,Ford,NONE,BETTER
120,middle_paths_unrestricted_16,"pennsylvania, virginia, Ohio, Florida?",pennsylvania,virginia,WORSE,NONE
122,middle_paths_unrestricted_16,"After all, who would play the 'wii' when there were much cooler names like playstation 3 and Xbox 360?",wii,playstation,BETTER,WORSE
123,middle_paths_unrestricted_16,Ie. the sweet potato worked better for you than the rye bread.,potato,bread,NONE,BETTER
125,middle_paths_unrestricted_16,"Perl, MySQL, php, Oracle).",MySQL,Oracle,BETTER,NONE
126,middle_paths_unrestricted_16,"I have a strong grasp of HTML, CSS and a decent one on JavaScript, PHP, and MySQL.",JavaScript,PHP,WORSE,NONE
129,middle_paths_unrestricted_16,"And I work with files from the Nikon 35/1.4G and I know, optically, it's not better than the Sigma.",Nikon,Sigma,NONE,WORSE
130,middle_paths_unrestricted_16,Dell® XPS 13 Ultrabook™ ·         2nd Generation Intel® Core™ i5 processor ·         Microsoft® Windows 8 ·         Intel® Identity Protection Technology ·         128GB Solid State Drive,Dell,Microsoft,WORSE,NONE
131,middle_paths_unrestricted_16,"It was easier to explain that what Jaguar now offers, with the XF and the recently introduced new XJ, is a more personal kind of luxury with unique, dynamic exterior looks and a more bespoke-feeling interior than the engineering-driven designs of Audi, BMW, Mercedes, or Lexus.",Audi,Lexus,WORSE,NONE
132,middle_paths_unrestricted_16,I don't have these problems with Asus/Gigabyte products.,Asus,Gigabyte,WORSE,NONE
133,middle_paths_unrestricted_16,"There's no doubt that hockey is harder to master than baseball, in general.",hockey,baseball,NONE,WORSE
136,middle_paths_unrestricted_16,"Men Yale is currently ranked eighth, one spot ahead of harvard in the region, behind a solid team effort at the dartmouth Invitational and individual performances at the Quinnipiac Invitational.",harvard,dartmouth,BETTER,NONE
138,middle_paths_unrestricted_16,"Whether its your anniversary, birthday, family vacation, family reunion, wedding, rehearsal dinner, bridal/baby shower, holiday celebration, corporate event, private party, or any other event that calls for superior food and a personal chef, Fruitful Vintage is your solution.",wedding,holiday,BETTER,NONE
140,middle_paths_unrestricted_16,"When our request was turned down, our superior decreed that the soup kitchen could do without bread for the day.",soup,bread,BETTER,NONE
142,middle_paths_unrestricted_16,Others are less blasé about the value of a solid harvard (or princeton or Yale) education.,harvard,princeton,BETTER,NONE
143,middle_paths_unrestricted_16,"The ViA IIC is desirable because it uses a faster processor, provides increased RAM, provides increased hard-drive space, provides an increased Level II cache, produces less heat, and is capable of using a variety of operating systems including Windows 95, Windows 98, Windows 2000, Windows NT 4.0, and Sun, Hewlett-Packard, Apple Macintosh, and IBM operating systems.",Hewlett-Packard,IBM,BETTER,NONE
144,middle_paths_unrestricted_16,"For now, I would pick a solid, modern language like C#, Java or Python.",Java,Python,BETTER,NONE
145,middle_paths_unrestricted_16,"So, moldy bread is safer than moldy pizza.",bread,pizza,NONE,BETTER
146,middle_paths_unrestricted_16,"Why is it that people don't want to admit to a ""rat"", the name ""mouse"" must be a nicer label?",rat,mouse,BETTER,NONE
147,middle_paths_unrestricted_16,"Caroline Moakley (Cary, N.C./North carolina State University at Raleigh) was only 1.36 seconds faster than Danielle Haulman (Davis, Calif./University of california-Davis) to earn third place.",carolina,california,NONE,BETTER
148,middle_paths_unrestricted_16,The real reason why Python will still be slower than Java is because it's a much more dynamic language.,Python,Java,BETTER,WORSE
149,middle_paths_unrestricted_16,"Granted both players have their own endorsement deals with the Nike, but perhaps they should have known better than to show an Adidas event in Swoosh-branded attire.",Nike,Adidas,BETTER,NONE
151,middle_paths_unrestricted_16,"People said they liked Pepsi, labeled M, better than Coke, labeled Q. Irritated by this, Coca-Cola did their own study and put Coke in both glasses.",Pepsi,Coca-Cola,WORSE,BETTER
153,middle_paths_unrestricted_16,"This makes the uploading process much faster, he claims, than google or amazon.",google,amazon,BETTER,NONE
154,middle_paths_unrestricted_16,We need...implemented by Objective-C rather than Swift.,Objective-C,Swift,NONE,BETTER
157,middle_paths_unrestricted_16,SITA/Virgin Atlantic took home the Smart Technology Award for their use of Google Glass and Sony Smartwatch to better the flight experience.,Google,Sony,BETTER,NONE
161,middle_paths_unrestricted_16,"Dell already has a solid relationship with Microsoft, and they know (probably better than anyone) just what kind of hardball Redmond will play.",Dell,Microsoft,WORSE,NONE
162,middle_paths_unrestricted_16,"On Tuesday, the Gators flunked their midterm against missouri, but Indiana submitted one of the better wins of the season at michigan State.",missouri,michigan,BETTER,NONE
165,middle_paths_unrestricted_16,"In previous deals, Better Place has partnered with Renault -Nissan, which provides the electric cars.",Renault,Nissan,WORSE,NONE
167,middle_paths_unrestricted_16,"You'd know the ins/outs better than the majority of us SKY, so please correct me if I'm wrong, but isn't there a good chance that running OpenCL on an Nvidia card would add an extra layer of coding and thus not be as efficient as running native CUDA?",OpenCL,CUDA,NONE,WORSE
168,middle_paths_unrestricted_16,"Latex paint provides better fade- and mildew-resistance, flexibility, chalk resistance and adhesion.",paint,chalk,BETTER,NONE
171,middle_paths_unrestricted_16,"While the NVIDIA Go7400 is not the best video card out there, you will not find a better video card on any notebook that is 13.3"" and smaller, in fact as of the time of this review, there is only the Sony SZ and Dell XPS M1210 who can be considered as direct competitors.",Sony,Dell,WORSE,NONE
172,middle_paths_unrestricted_16,Faster CGI Performance The way the server interacts with CGI applications such as PHP and Perl has be re-written to make it much faster.,PHP,Perl,BETTER,NONE
173,middle_paths_unrestricted_16,google to push youtube for better ad revenue,google,youtube,BETTER,NONE
174,middle_paths_unrestricted_16,"Amazon is, I think, in a better position (how much better, I don't know) to compete directly with Apple.",Amazon,Apple,NONE,BETTER
182,middle_paths_unrestricted_16,Nissan and sister company Renault have been the automotive backbone to Better Place's attempt to rejigger the automotive market.,Nissan,Renault,BETTER,NONE
183,middle_paths_unrestricted_16,"Interestingly enough, Dell will offer a 2P Opteron server in a time where Intel is considered to offer a very competitive or even superior solution with its Xeon 5100 ""Woodcrest"" processor.",Dell,Intel,WORSE,NONE
184,middle_paths_unrestricted_16,Start with a solid wood or cardboard base at least 3 feet square.,wood,cardboard,BETTER,NONE
185,middle_paths_unrestricted_16,GPP: In that regard Apple really suck and are worse than even Microsoft.,Apple,Microsoft,NONE,WORSE
186,middle_paths_unrestricted_16,"Of the six games projected to be better, four have been played so far; all six involved either oregon, Auburn, Stanford, or virginia Tech.",oregon,virginia,WORSE,NONE
187,middle_paths_unrestricted_16,NetBeans guys aren't like Eclipse developers.,NetBeans,Eclipse,BETTER,NONE
188,middle_paths_unrestricted_16,I've found that the tools based on Perl and Python to be much slower under Windows than K9.,Perl,Python,BETTER,NONE
190,middle_paths_unrestricted_16,The better to compete with Disney's espn and fox Sports.,espn,fox,BETTER,NONE
191,middle_paths_unrestricted_16,"Ford Fiesta, VW Voyage and Polo, Fiat Grand Siena, Renault Logan and Chevrolet Cobalt and Prisma all drive better than Versa.",Ford,Chevrolet,BETTER,NONE
192,middle_paths_unrestricted_16,"Whether rifle, pistol, or shotgun, CZ makes really solid guns.",rifle,pistol,WORSE,NONE
196,middle_paths_unrestricted_16,"Also, learning (in this approximate order) grep , AWK , and Sed , will make your life a lot easier.",AWK,Sed,BETTER,NONE
197,middle_paths_unrestricted_16,"No, it doesn't have to be Asus or Gigabyte.",Asus,Gigabyte,BETTER,NONE
199,middle_paths_unrestricted_16,"It finds better routes than Google and Apple Maps, too.",Google,Apple,BETTER,NONE
200,middle_paths_unrestricted_16,All Locations BMW of Northwest Arkansas (24) BMW of Tyler (68) Cadillac OF BENTONVILLE (21) Mercedes-Benz of Northwest Arkansas (22) Superior Chevrolet Buick GMC of Siloam Springs (49) Superior Chevrolet Conway (55) Superior Dodge Chrysler Jeep Ram (85) Superior Dodge Chrysler Jeep Ram of Northwest Arkansas (59) Superior Ford Inc (30) Superior Hyundai (29) Superior Kia (12) Superior Mazda (76) Superior Nissan (74) Superior Nissan of Conway (45),Cadillac,Buick,WORSE,NONE
201,middle_paths_unrestricted_16,"(psp, ds.)",psp,ds,WORSE,NONE
202,middle_paths_unrestricted_16,"But if video capture is what you're after, there are better tools than FRAPS or MSI AB.If you have a 6xx or 7xx series Nvidia card, SHADOWPLAY is your friend (it's part of Geforce Experience and can capture at full HD, with or without audio (+ your own microphone should you want to).",MSI,Nvidia,WORSE,NONE
204,middle_paths_unrestricted_16,"But the increased data capacity helps everyone: The faster your smartphone surfs the Web, the more you surf facebook and the more you shop at amazon.",facebook,amazon,BETTER,NONE
205,middle_paths_unrestricted_16,There is one case where Python and Java do better than OCaml: OCaml strings are mutable!,Python,Java,BETTER,NONE
207,middle_paths_unrestricted_16,"I think Microsoft will probably let this one go; however, it does reflect poorly on Lee (and Google).",Microsoft,Google,WORSE,NONE
209,middle_paths_unrestricted_16,"The Samsung model has Bluetooth connectivity, USB 3.0, better battery life, and a smaller 16GB SSD.",Bluetooth,USB,BETTER,NONE
210,middle_paths_unrestricted_16,is better supported than the MySQL/SQLite one).,MySQL,SQLite,WORSE,NONE
212,middle_paths_unrestricted_16,I'm considering learning Python and more PHP if any of those would be better.,Python,PHP,BETTER,NONE
213,middle_paths_unrestricted_16,I like these car companies: 1. BMW. 2. Ferrari.,BMW,Ferrari,WORSE,NONE
215,middle_paths_unrestricted_16,"Hewlett-Packard, Dell and Samsung marched off to war with bold ""it'll all be over by Christmas""-style boasts of how they'd all build a better tablet than Apple.",Hewlett-Packard,Dell,WORSE,NONE
216,middle_paths_unrestricted_16,"Like Ferrari, Renault struggled all weekend.",Ferrari,Renault,WORSE,NONE
218,middle_paths_unrestricted_16,"Developing ""best practices"" for Scala is going to be _much_ harder than for Java.",Scala,Java,NONE,WORSE
220,middle_paths_unrestricted_16,Internal timber and concrete floors,timber,concrete,BETTER,NONE
221,middle_paths_unrestricted_16,"Ruby wasn't designed to ""exemplify best practices"", it was to be a better Perl.",Ruby,Perl,NONE,BETTER
222,middle_paths_unrestricted_16,"Isola says he was a ""hell of a football player"" but a lousy baseball player.",football,baseball,WORSE,BETTER
225,middle_paths_unrestricted_16,"wedding, birthday and family reunion group shots have never been easier with Face Detection.",wedding,birthday,WORSE,NONE
226,middle_paths_unrestricted_16,"this implemented faster ... I do SQL, PHP and Perl.",PHP,Perl,BETTER,NONE
228,middle_paths_unrestricted_16,4L60E 700R4 4L80E E4OD 4R100 2004R C4 C6 TH350 TH400 A727 46re 47re 48re Transmission Parts available at Oregon Performance Transmission from ATSG Transgo Superior Tru-Cool Hayden & Sonnax for GM Ford Chrysler BMW Toyota Honda.,Ford,BMW,BETTER,NONE
229,middle_paths_unrestricted_16,"They claim that Obama's Irish heritage is better documented than that of other US presidents including Ronald reagan, Bill Clinton, and even John F. kennedy.",reagan,kennedy,BETTER,NONE
230,middle_paths_unrestricted_16,"They also have great soup and the other food (pizza, sandwiches, etc.) is decent.",soup,pizza,BETTER,NONE
231,middle_paths_unrestricted_16,"Then, on the other hand, we have safer, more mature names with limited growth profiles such as IBM, Dell and SAP, actually outperforming this year.""",IBM,Dell,WORSE,NONE
232,middle_paths_unrestricted_16,"People typically choose C++ because it is, in most cases, faster than an alternative like Python or Java.",Python,Java,BETTER,NONE
233,middle_paths_unrestricted_16,"I think you better take a look at OpenGL/SDL, instead of trying to reimplement DirectX (IMO, it is pointless - too much work, too little gain), since WINE already reimplemented most part of it (Direct3D.",OpenGL,Direct3D,WORSE,NONE
234,middle_paths_unrestricted_16,Its easy to work with like Python or Ruby but compiles to much faster native code.,Python,Ruby,BETTER,NONE
235,middle_paths_unrestricted_16,Video edited using Adobe Premiere Pro CS5.5 on a Windows 7 Dell PC (Intel i7 and USB 3.0 for a faster workflow).,Dell,Intel,BETTER,NONE
236,middle_paths_unrestricted_16,"- Experience with Java, Python or Ruby.",Java,Ruby,BETTER,NONE
237,middle_paths_unrestricted_16,"IMHO Python has a much better underlying model, just take JavaScript ""null",Python,JavaScript,NONE,BETTER
238,middle_paths_unrestricted_16,Handcrafted in America of solid cast-stone (concrete).,stone,concrete,BETTER,NONE
239,middle_paths_unrestricted_16,"maybe even ""Ruby or Java?"".",Ruby,Java,BETTER,NONE
240,middle_paths_unrestricted_16,"That makes database examples much easier, as everyone will be able to try them without installing and configuring MySQL or PostgreSQL.",MySQL,PostgreSQL,BETTER,NONE
241,middle_paths_unrestricted_16,"But perhaps better to have a Full frame body with a 24-70, or a Sigma 35mm or 50mm f/1.4 Art or a Nikon 24mm f/1.4.",Sigma,Nikon,WORSE,NONE
242,middle_paths_unrestricted_16,No soda or anything with caffeine (including chocolate) because caffeine irritates the urinary tract and will make it worse.,soda,chocolate,BETTER,NONE
244,middle_paths_unrestricted_16,"A Palm/Handspring duo should have a better chance of competing in the PDA space with large rivals such as Dell, Hewlett-Packard, and Sharp.",Dell,Hewlett-Packard,WORSE,NONE
245,middle_paths_unrestricted_16,This excellent PC optimizer helps your computer run faster by accelerating some key components of Windows Vista and Windows XP.,Windows Vista,Windows XP,BETTER,NONE
246,middle_paths_unrestricted_16,I'm a Toyota/Honda guy.,Toyota,Honda,WORSE,NONE
