id,caption,sentence,object_a,object_b,predicted,gold
748,full_paths_original_4_aip,According to many industry experts Windows Vista drains notebook battery life faster than Windows XP.,Windows Vista,Windows XP,NONE,ARG
757,full_paths_original_4_aip,"I like PHP as a language better than Python, so I thought I would check into frameworks to make my programming life a little easier.",PHP,Python,NONE,ARG
764,full_paths_original_4_aip,Ferrari could not keep up with the Honda/Renault assault.,Ferrari,Renault,NONE,ARG
766,full_paths_original_4_aip,I think I found a better sandwich than a cheese steak.,sandwich,steak,NONE,ARG
767,full_paths_original_4_aip,"I think your program might be better suited for Bash, but I like you answer and I like Python.",Bash,Python,NONE,ARG
770,full_paths_original_4_aip,"Instagram, LinkedIn, Twitter, youtube and even Google+ all grew faster than facebook.",youtube,facebook,NONE,ARG
778,full_paths_original_4_aip,gamecube looks solid but not quite as solid as the ps2.,gamecube,ps2,NONE,ARG
780,full_paths_original_4_aip,"It isn't Honda good, but it is better than my old 2001 330Ci which felt like shifting a rubber band in 1-2 (even with the BMW SSK).",Honda,BMW,NONE,ARG
783,full_paths_original_4_aip,And I like Scala better than vanilla Java- except when it comes to the collections framework- because mixins.,Scala,Java,NONE,ARG
784,full_paths_original_4_aip,"I notice many people say they will buy the ""better quality car"" when they make one well lately Cadillac was second only to Lexus and many here still bought Infinity, or Acura, Benz, etc. or kept their remaining.",Cadillac,Lexus,NONE,ARG
786,full_paths_original_4_aip,Perl gets scoping better than Python.,Perl,Python,NONE,ARG
801,full_paths_original_4_aip,"Yes, that's right folks: according to the Programming Languages Shootout, Python, PHP, and Perl are all slower than Ruby .",Python,Ruby,NONE,ARG
802,full_paths_original_4_aip,"Everybody - or well, almost everybody - knows that Apple Maps is inferior to Google Maps.",Apple,Google,NONE,ARG
807,full_paths_original_4_aip,"While the new BMW 3 Series and Infiniti G37 may offer slightly better chassis dynamics than this latest Accord, neither has an engine note as nice as this Honda.",BMW,Honda,NONE,ARG
810,full_paths_original_4_aip,"Nissan Motor , which restored production faster than Toyota and Honda after the March earthquake in Japan, saw a sales gain of 25 percent.",Nissan,Toyota,NONE,ARG
811,full_paths_original_4_aip,"I knew I had a better chance of playing volleyball in college than football.""",volleyball,football,NONE,ARG
812,full_paths_original_4_aip,An integrated Ethernet port makes things much easier than connecting a printer locally to a machine (mind the USB max cable length).,Ethernet,USB,NONE,ARG
820,full_paths_original_4_aip,"Dimensions Since the Mercedes-Benz E-Class is much slimmer than the Audi A5, it'll be much easier to find a wide enough space in a crowded parking lot.",Mercedes-Benz,Audi,NONE,ARG
821,full_paths_original_4_aip,Apple IS better than Microsoft .,Apple,Microsoft,NONE,ARG
823,full_paths_original_4_aip,"Strong Java experience or, even better, experience and/or interest in Scala",Java,Scala,NONE,ARG
825,full_paths_original_4_aip,"We chose for PostgreSQL (not to start an MySQL pg flamewar, but pg was the more suitable for our purposes) because it's open, and thus safer.",PostgreSQL,MySQL,NONE,ARG
835,full_paths_original_4_aip,Why does the psp game look so much superior to the ps3 game?,psp,ps3,NONE,ARG
837,full_paths_original_4_aip,"The Athlon II X4 630 completed our Sony Vegas 8.0 MPEG-2 rendering test in 4 minutes and 2 seconds, just over a minute faster than the Athlon II X4 620 but still noticeably slower than the Intel Core i5-750, which finished in 2 minutes and 55 seconds.",Sony,Intel,NONE,ARG
838,full_paths_original_4_aip,Samsung got the market jump on Nokia going the faster but less vetted approach of Android.,Samsung,Nokia,NONE,ARG
839,full_paths_original_4_aip,"Since then, things have only gotten worse for Intel, with rival AMD scoring a major deal with Dell.",Intel,Dell,NONE,ARG
841,full_paths_original_4_aip,This time Windows 8 was roughly 8 percent slower than Windows 7.,Windows 8,Windows 7,NONE,ARG
842,full_paths_original_4_aip,"Yes, Toyota sells more vehicles but BMW makes a vehicle that delivers a much better driving experience.",Toyota,BMW,NONE,ARG
843,full_paths_original_4_aip,"The Nikon costs $20,000 less and weighs 27.4 pounds less than this Sigma, but is a stop slower and a little less long.",Nikon,Sigma,NONE,ARG
845,full_paths_original_4_aip,"Use Windows 7 or Windows 8; they provide better default security than Windows XP or Vista, and will be supported with security updates considerably longer (Microsoft support for XP ends in April 2014).",Windows 8,Windows XP,NONE,ARG
846,full_paths_original_4_aip,Another thing which PostgreSQL does better than MySQL is password encryption.,PostgreSQL,MySQL,NONE,ARG
849,full_paths_original_4_aip,michigan  ran into one of the nation's better defenses in a 12 point loss at virginia.,michigan,virginia,NONE,ARG
850,full_paths_original_4_aip,"While Motorola has diminished, Samsung has excelled",Motorola,Samsung,NONE,ARG
851,full_paths_original_4_aip,South carolina needs better start this week against georgia,carolina,georgia,NONE,ARG
853,full_paths_original_4_aip,"Specifically, BMW quality is probably better than you think, and Honda quality is worse than you think.",BMW,Honda,NONE,ARG
854,full_paths_original_4_aip,tennis is probably even a better example than baseball.,tennis,baseball,NONE,ARG
855,full_paths_original_4_aip,"From what was presented at the presentation, Ruby tends to be about 3% slower than Perl (whatever that means).",Ruby,Perl,NONE,ARG
859,full_paths_original_4_aip,google+ is a better facebook.,google,facebook,NONE,ARG
866,full_paths_original_4_aip,"All Buick needs is nicer designs - and I think they're coming.. But, I think the designs could be even nicer - just it's not easy without looking better than Cadillac..",Buick,Cadillac,NONE,ARG
868,full_paths_original_4_aip,"Anyway, I think OpenGL is as fast as Direct3D or faster...",OpenGL,Direct3D,NONE,ARG
869,full_paths_original_4_aip,"Woods always got a ""hood pass"" from my friends because he grew up in california around nicer White people than we could imagine in South georgia.",california,georgia,NONE,ARG
870,full_paths_original_4_aip,"I need support for a technical argument: why going to an intermediate form for an existing functional back end like Haskell really, truly is better for implementing a functional language than is going to an intermediate form like the Java intermediate form and re-doing all the various specialized mechanism needed to support a true lazy functional language.",Haskell,Java,NONE,ARG
875,full_paths_original_4_aip,If you're writing bad PHP code it's probably best you stick to that instead of trying to forge even worse Java or Python wouldn't you say?,PHP,Java,NONE,ARG
878,full_paths_original_4_aip,"If anything, Scala is an even better fit for IDEA-like automation than Java is.",Scala,Java,NONE,ARG
883,full_paths_original_4_aip,"Even if this juice isn't your typical cider, it's just as good if not better in our opinion!",juice,cider,NONE,ARG
897,full_paths_original_4_aip,I've seen much better from Dell and certainly the Sony XBrite and Toshiba TruBrite screens are better than what the Inspiron 6000 offers up.,Dell,Sony,NONE,ARG
898,full_paths_original_4_aip,Mostly that it's almost definitely harder to write maintainable PHP than it is to write maintainable Perl.,PHP,Perl,NONE,ARG
900,full_paths_original_4_aip,"Tech-Ed: Windows 8 Is 'Better' than Windows 7, Microsoft Says",Windows 8,Windows 7,NONE,ARG
903,full_paths_original_4_aip,OpenGL is better than Direct3D.,OpenGL,Direct3D,NONE,ARG
904,full_paths_original_4_aip,This is where brands such as Zeiss and Leica do a lot better than Canon and Nikon.,Leica,Nikon,NONE,ARG
905,full_paths_original_4_aip,Ted thinks this beer would be a better choice for Valentine's Day than a glass of champagne.,beer,champagne,NONE,ARG
919,full_paths_original_4_aip,Gas mileage is the same but the power of the Nissan 4.0 is better than the Ford 3.8 dog.,Nissan,Ford,NONE,ARG
929,full_paths_original_4_aip,"Obviously, NetBeans is toast because of Eclipse.",NetBeans,Eclipse,NONE,ARG
931,full_paths_original_4_aip,"The Nissan just didn't seem as ""smooth"" as the Toyota, although I think it drives better.",Nissan,Toyota,NONE,ARG
937,full_paths_original_4_aip,tennis is better for Fernandez than basketball,tennis,basketball,NONE,ARG
942,full_paths_original_4_aip,for those who care about such things... i returned my Nikon 4500 10 days ago on 12th day of free 10-day trial and i traded down to a panasonic lumix LC40 with Leica lens because it had a faster shutter response and looked pretty bad ass.,Nikon,Leica,NONE,ARG
951,full_paths_original_4_aip,I'm not saying Windows 8 is worse than Windows 7 - I believe it has better features and so on.,Windows 8,Windows 7,NONE,ARG
953,full_paths_original_4_aip,For Java I like NetBeans over Eclipse.,NetBeans,Eclipse,NONE,ARG
955,full_paths_original_4_aip,Why hockey is Better than baseball,hockey,baseball,NONE,ARG
956,full_paths_original_4_aip,"OT a bit, but I liked Shattered Memories much better on the psp then the wii.",psp,wii,NONE,ARG
962,full_paths_original_4_aip,"On this cruise, I would prefer to eat pizza at every meal if that is what I truly want rather than eat a mediocre steak because I'm on a cruise in the MDR and that's what I SHOULD do.",pizza,steak,NONE,ARG
967,full_paths_original_4_aip,Another 'Windows XP is better than Windows Vista' post,Windows XP,Windows Vista,NONE,ARG
974,full_paths_original_4_aip,The latest news about OpenGL rendering Zombies faster than Direct3D really got the twittersphere going!,OpenGL,Direct3D,NONE,ARG
977,full_paths_original_4_aip,"In addition, with eight pole positions and six victories, the new Audi A4 DTM in its debut year was the most successful car of the season and superior to the Mercedes-Benz C-Class.",Audi,Mercedes-Benz,NONE,ARG
978,full_paths_original_4_aip,A programmer who focuses on front-end JavaScript will produce far better code than anything a Python programmer with coffeescript can produce.,JavaScript,Python,NONE,ARG
981,full_paths_original_4_aip,"However, t he decline seen in the last two years should start to level off, and Stice predicts better prospects for  2014 - including Intel's Bay Trail, which will provide longer battery life and powerful graphics,  the expiration of Windows XP in April , which may encourage consumers to ditch old laptops in favor of new Windows 8 devices.",Windows XP,Windows 8,NONE,ARG
985,full_paths_original_4_aip,"An expensive BMW performs better than a low-priced Honda, so shouldn't a high-cost fund deliver better returns than a low-cost one, even after taking all expenses into account?",BMW,Honda,NONE,ARG
994,full_paths_original_4_aip,"I would say MySQL is better, but if your application doesn't involve much of write operations (since its a home project) you can consider using SQLite.",MySQL,SQLite,NONE,ARG
995,full_paths_original_4_aip,"If michigan can't do any better than this, I might just have to think about moving back to california.",michigan,california,NONE,ARG
998,full_paths_original_4_aip,"Most observers, in fact, seemed to think reagan got the better of kennedy.",reagan,kennedy,NONE,ARG
1002,full_paths_original_4_aip,"The order in which I listed them is my order of preference - yes, I like JavaScript better than Ruby.",JavaScript,Ruby,NONE,ARG
1004,full_paths_original_4_aip,":-) That said, MySQL still doesn't handle parallel load nearly as well as PostgreSQL, it's just better than it once was.",MySQL,PostgreSQL,NONE,ARG
1005,full_paths_original_4_aip,"This infographic from Kissmetrics comes up with some definite sounding findings - starting with Python and Java developers being ""superior"" to those using PHP, Perl and Ruby and facebook and Google software engineers being ""better"" than those at amazon and Microsoft.",facebook,amazon,NONE,ARG
1006,full_paths_original_4_aip,"aluminum is much lighter than steel, dissipates heat better, and is easier to mod.",aluminum,steel,NONE,ARG
1010,full_paths_original_4_aip,"harvard has the overall better record, owns first place and has already beaten princeton this season.",harvard,princeton,NONE,ARG
1012,full_paths_original_4_aip,And from my experience the ticks are much worse in Mid missouri than they are in South georgia which is much warmer year round.,missouri,georgia,NONE,ARG
1014,full_paths_original_4_aip,Some Perl programmers gloat over the fact that our language runs moderately faster than Ruby.,Perl,Ruby,NONE,ARG
1018,full_paths_original_4_aip,"The headline read: "" Sega: wii U graphics on-par with playstation 3, maybe even better "".",wii,playstation,NONE,ARG
1024,full_paths_original_4_aip,"I mean a steel tool is much, much superior to a stone tool.",steel,stone,NONE,ARG
1026,full_paths_original_4_aip,600$ for a phone we can get a decent quad core laptop for that price...pass,phone,laptop,NONE,ARG
1028,full_paths_original_4_aip,"Haskell, Smalltalk, Java, .. -backed companies, that would",Smalltalk,Java,ARG,NONE
1030,full_paths_original_4_aip,"The rankings have not changed since April, though Nintendo's wii did do quite a bit better while the ds fared slightly worse.",wii,ds,NONE,ARG
1031,full_paths_original_4_aip,"+1, I think the Scala et al approach is better than modifying Java.. -  SCdF Jan 28 '09 at 2:43",Scala,Java,NONE,ARG
1032,full_paths_original_4_aip,"What if I have an integrated Intel card that only supports OpenGL 2.1, but for some reason supports Direct3D 10, which is apparently the better ""programmable"" version?",OpenGL,Direct3D,NONE,ARG
1033,full_paths_original_4_aip,"All said, I feel Honda and Toyota are considerably more reliable and just better overall cars than Nissan.",Toyota,Nissan,NONE,ARG
1035,full_paths_original_4_aip,"Decent selection of beer, lager and cider.",beer,cider,ARG,NONE
1036,full_paths_original_4_aip,Does this mean that PHP is that much of a superior language to Ruby?,PHP,Ruby,NONE,ARG
1038,full_paths_original_4_aip,"Example, in the midsize sedan market the products offered by American companies like GM and Ford are EVERY BIT as good as the Japanese, European or Korean competition (The jury is out on the Chrysler 200) but people flock to Toyota and Honda dealerships because there's the ""belief"" that it's a better, more dependable product.",Chrysler,Toyota,NONE,ARG
1039,full_paths_original_4_aip,The Haskell program that uses lazy ByteStrings is about 30% slower than the Python script.,Haskell,Python,NONE,ARG
1046,full_paths_original_4_aip,"Also, the quality and resale value of Toyota has generally been better than Nissan.",Toyota,Nissan,NONE,ARG
1047,full_paths_original_4_aip,"football was lousy, basketball was worse and baseball -- though far more successful than the others -- didn't make money.",football,baseball,NONE,ARG
1050,full_paths_original_4_aip,aluminum has better heat conduction than steel but worse than copper.,aluminum,steel,NONE,ARG
1054,full_paths_original_4_aip,Eclipse instead of NetBeans,Eclipse,NetBeans,NONE,ARG
1059,full_paths_original_4_aip,The only sport that's slower to watch than golf is baseball.,golf,baseball,NONE,ARG
1060,full_paths_original_4_aip,"Clearly, the BMW X1 is a better financial choice over the Ford Explorer, when considering MSRP.",BMW,Ford,NONE,ARG
1061,full_paths_original_4_aip,Perl is even easier to hack on quickly than Python.,Perl,Python,NONE,ARG
1064,full_paths_original_4_aip,"The micro-USB adapter plugs into your smartphone, enabling faster-than-Bluetooth data speeds over a distance of a few centimeters.",USB,Bluetooth,NONE,ARG
1067,full_paths_original_4_aip,Nokia Lumia 920 has the best screen - 2.4x faster than Samsung S3's screen and 5.4x faster than iPhone 5's screen (tested with Lagom test).,Nokia,Samsung,NONE,ARG
1070,full_paths_original_4_aip,"There's another damaging situation: You can complain about itunes and subscription sites being damaging to copyright owners and having inferior audio quality, but one of the worst culprits is youtube.",itunes,youtube,NONE,ARG
1071,full_paths_original_4_aip,"Coached Football, basketball, & golf.",basketball,golf,ARG,NONE
1079,full_paths_original_4_aip,wii owners don't seem to care that several of its games look worse than gamecube games.,wii,gamecube,NONE,ARG
1080,full_paths_original_4_aip,"The fact OpenCL works better than CUDA-accel and is being adopted more and works better on AMD, for productivity this matters.",OpenCL,CUDA,NONE,ARG
1083,full_paths_original_4_aip,- Scala is much better than Java/C#... if you can get past the learning curve.,Scala,Java,NONE,ARG
1093,full_paths_original_4_aip,Hybrids- Honda Accord + Toyota Highlander,Honda,Toyota,ARG,NONE
1098,full_paths_original_4_aip,"Python with Gtk+ or Qt is a much better cross-platform environment than Java: easier to develop for, with better desktop integration, and nicer looking UIs.",Python,Java,NONE,ARG
1101,full_paths_original_4_aip,"Worse than coffee, the effect beer has on my bladder.",coffee,beer,NONE,ARG
1103,full_paths_original_4_aip,Windows 8 generally boots more than two times faster than Windows 7.,Windows 8,Windows 7,NONE,ARG
1105,full_paths_original_4_aip,Dell launched two new servers for small and midsize businesses that the company claims perform as much as 51 percent faster than comparable IBM servers.,Dell,IBM,NONE,ARG
1111,full_paths_original_4_aip,"Apple are bad, but no worse than Amazon with the Kindle.",Apple,Amazon,NONE,ARG
1114,full_paths_original_4_aip,It's easier to pass around named function objects in Python than in just about any language not named Lisp.,Python,Lisp,NONE,ARG
1134,full_paths_original_4_aip,"Depending on your processor, Floating-point multiplies may be faster than Integer (but not a lot).",Floating-point,Integer,NONE,ARG
1136,full_paths_original_4_aip,"A second reason: it turns out that Intel chips are faster and better than PowerPC chips after all, despite decades of vehement Apple fanboy arguments to the contrary.",Intel,Apple,NONE,ARG
1140,full_paths_original_4_aip,I like fox News better than cnn.,fox,cnn,NONE,ARG
1142,full_paths_original_4_aip,Amazon has the superior strategy over Google.,Amazon,Google,NONE,ARG
1146,full_paths_original_4_aip,"Granted, Dell seems better at repairing laptops than Apple is at repairing iPods.",Dell,Apple,NONE,ARG
1148,full_paths_original_4_aip,GM does a better job differentiating Buick from Chevrolet than Ford does with Lincoln in my opinion.,Chevrolet,Ford,NONE,ARG
1152,full_paths_original_4_aip,Congratulations to Apple; you continue to prove you are worse than Microsoft ever was.,Apple,Microsoft,NONE,ARG
1155,full_paths_original_4_aip,Even college football is a better success than hockey.,football,hockey,NONE,ARG
1157,full_paths_original_4_aip,The key difference is Intel seems to have adapted faster than Microsoft.,Intel,Microsoft,NONE,ARG
1161,full_paths_original_4_aip,TNT was actually a little worse than fox last year and espn only marginally better.,fox,espn,NONE,ARG
1162,full_paths_original_4_aip,"(Further, football strategies move light years' faster than baseball.",football,baseball,NONE,ARG
1163,full_paths_original_4_aip,Perl handles regexps about 4 times faster than Python.,Perl,Python,NONE,ARG
1164,full_paths_original_4_aip,", harvard University, and mit.",harvard,mit,ARG,NONE
1165,full_paths_original_4_aip,"I guess you could say it's like gamecube to wii... it's better, but only just.",gamecube,wii,NONE,ARG
1167,full_paths_original_4_aip,In a stunning demonstration Microsoft showed GLQuake running faster using Direct3D than OpenGL.,Direct3D,OpenGL,NONE,ARG
1168,full_paths_original_4_aip,"Perl is easier to understand than Ruby or Python, even though it's syntax is a bit different",Perl,Ruby,NONE,ARG
1173,full_paths_original_4_aip,I think softball is harder than baseball in its own way.,softball,baseball,NONE,ARG
1174,full_paths_original_4_aip,"I have a lot of good smart, caring, compassionate friends in missouri, plus I'm from virginia, where we have far worse.",missouri,virginia,NONE,ARG
1176,full_paths_original_4_aip,I think Nintendo and Sony have a better chance in the country than Microsoft.,Sony,Microsoft,NONE,ARG
1182,full_paths_original_4_aip,I think Bash scripting is harder than Python though.,Bash,Python,NONE,ARG
1197,full_paths_original_4_aip,Formidable football programs are exponentially harder and more expensive to construct than decent basketball programs.,football,basketball,NONE,ARG
1202,full_paths_original_4_aip,pennsylvania earned her victory because she had to play harder for her two touch-downs than did michigan.,pennsylvania,michigan,NONE,ARG
1207,full_paths_original_4_aip,"this explains why Python code will always be easier to read than Lisp, without being a veteran in the language.",Python,Lisp,NONE,ARG
1210,full_paths_original_4_aip,I prefer Eclipse to NetBeans.,Eclipse,NetBeans,NONE,ARG
1218,full_paths_original_4_aip,aluminum heats up much faster than steel.,aluminum,steel,NONE,ARG
1224,full_paths_original_4_aip,"harvard shot better than 55 percent for the game while outrebounding dartmouth, 36-27, stealing 11 balls and blocking 10 shots.",harvard,dartmouth,NONE,ARG
1226,full_paths_original_4_aip,"The real question is: for any given programming concept, is there anything about Ruby syntax that makes it harder to learn or implement than the equivalent in PHP?",Ruby,PHP,NONE,ARG
1227,full_paths_original_4_aip,There are no better memories than making a pasta primavera or a soup from veggies you grew yourself.,pasta,soup,ARG,NONE
1231,full_paths_original_4_aip,Fastpitch softball is a much faster game than baseball.,softball,baseball,NONE,ARG
1234,full_paths_original_4_aip,"I was deciding between that and the Honda Civic 2.0 and in my opinion, the handling of the Ford was better than the Civic 2.0.",Honda,Ford,NONE,ARG
1238,full_paths_original_4_aip,"Hewlett-Packard swooped in with the better bid to overtake Dell and win 3Par, so now we can all sit back and wait for the next acquisition battle to roll around.",Hewlett-Packard,Dell,NONE,ARG
1240,full_paths_original_4_aip,"The old Sigma was not that great, Tokina and Tamron (of course Nikon) was better.",Sigma,Nikon,NONE,ARG
1241,full_paths_original_4_aip,Perl and Python have much better support on almost all platforms than what seems to be the case for Java.,Perl,Java,NONE,ARG
1244,full_paths_original_4_aip,I don't see a way that Python is superior to Perl.,Python,Perl,NONE,ARG
1248,full_paths_original_4_aip,"I can do the same on my laptop, although I think the iphone app is better.",laptop,iphone,NONE,ARG
1250,full_paths_original_4_aip,"Now that I think about it, the beer being distilled couldn't be any worse than the tomato juice being distilled.",beer,juice,NONE,ARG
1254,full_paths_original_4_aip,Perl is a more powerful tool than PHP but that doesn't mean it's the better tool.,Perl,PHP,NONE,ARG
1256,full_paths_original_4_aip,"if your server has PHP facilities, it would be much easier and definitely better to use it instead of JavaScript.",PHP,JavaScript,NONE,ARG
1268,full_paths_original_4_aip,"Within the hacker subculture, there is another language called Perl that is considered a lot cooler than Java.",Perl,Java,NONE,ARG
1269,full_paths_original_4_aip,"Recently, however, I've ditched the laptop for a small VGA adaptor that plugs directly into my iphone ... so much easier!",laptop,iphone,NONE,ARG
1272,full_paths_original_4_aip,"These are languages like Java, C++, Pascal, etc. Instead of going in the direction of more expressive type systems and better type inference, (as in Haskell, for example, and even SQL to some extent), some people like to just keep all the ""type"" information in their head (and in their tests) and do away with static typechecking altogether.",Java,Haskell,NONE,ARG
1275,full_paths_original_4_aip,"It's a shame you have to switch to a scaled display setting as when it was running at 1024×600 it looked better but at least the Metro apps work, Windows 8 actually works better on this Netbook than Windows 7 did and better than the original Windows XP install with all the crap that came pre-installed in it.",Windows 8,Windows XP,NONE,ARG
1277,full_paths_original_4_aip,"It was a little cooler here in michigan that it was in Florida and georgia, but in reality not all that bad for the time of year.",michigan,georgia,NONE,ARG
1279,full_paths_original_4_aip,Nowdays though it seems that SE is makeing better quality built phones followed closely by Moto and Siemens (love the SL55 BTW - just i need BT) and last and IMO least - Nokia.,Siemens,Nokia,NONE,ARG
1282,full_paths_original_4_aip,"But those games are both available for ds and Wii as well, its just simply that we were able to get better deals on the ps2 versions.",ds,ps2,NONE,ARG
1283,full_paths_original_4_aip,"Hewlett-Packard Co grew faster than leader Dell Inc, which again lost market share in the US.",Hewlett-Packard,Dell,NONE,ARG
1285,full_paths_original_4_aip,"Perhaps a Java solution is inferior, in a theoretical sense, to some Haskell code or Scala turbocharged with some macro magic, but what would it mean to choose the ""better""?",Java,Scala,NONE,ARG
1288,full_paths_original_4_aip,"You mention Toyota, these rust even WORSE than Nissan.",Toyota,Nissan,NONE,ARG
1294,full_paths_original_4_aip,And of course we did those benchmarks 2 and 3 years ago when Ruby was about 50% slower than PHP.,Ruby,PHP,NONE,ARG
1295,full_paths_original_4_aip,"I would kill to see good games written in Java or better yet, Scala or Clojure.",Java,Scala,NONE,ARG
1296,full_paths_original_4_aip,"A GPGPU programmer will find this CUDA version a lot easier to use than OpenCL, so NVIDIA is doing a good job here.",CUDA,OpenCL,NONE,ARG
1297,full_paths_original_4_aip,"sausage Kale and White Bean Soup , Crusty bread I've made something similar before, but this was a new recipe, and I liked it better.",sausage,bread,ARG,NONE
1298,full_paths_original_4_aip,"You can do form checking with PHP, but it is much easier to use JavaScript to check the form before posting.",PHP,JavaScript,NONE,ARG
1306,full_paths_original_4_aip,"OS/2 was technically superior, but Microsoft beat IBM through marketing and by tying its Office applications to Windows.""",Microsoft,IBM,NONE,ARG
1310,full_paths_original_4_aip,"Unlike Windows 7, which provided Microsoft's large user base with an evolutionary path forward from Windows XP, with a look, feel and overall experience that was better - Windows 8 is a different beast.",Windows XP,Windows 8,NONE,ARG
1320,full_paths_original_4_aip,"Green car: The official pick for this category was the Toyota Prius , which outscores the Chevrolet Volt , mainly thanks to better practicality.",Toyota,Chevrolet,NONE,ARG
1324,full_paths_original_4_aip,Why did the Windows XP search tool have to be so much worse than the Windows 98 one?,Windows XP,Windows 98,NONE,ARG
1328,full_paths_original_4_aip,"cider, generally, is slower then beer to develop flavors so don't rush it and you will enjoy the results.",cider,beer,NONE,ARG
1335,full_paths_original_4_aip,"Unlike Ford (and the MUCH WORSE) Toyota service departments, Lincoln seems to offer very good service here in the Sunbelt.",Ford,Toyota,NONE,ARG
1337,full_paths_original_4_aip,And as someone who went from the Toshiba SSD to the OWC SSD (the same/faster than the Samsung one) you will most definitely not notice a speed difference at all.,Toshiba,Samsung,NONE,ARG
1339,full_paths_original_4_aip,c) One teacher of mine said to me that Python is far more better than Perl!?!?,Python,Perl,NONE,ARG
1340,full_paths_original_4_aip,I doubt I'll ever agree that ps2 games are intrinsically worse than ps3 games.,ps2,ps3,NONE,ARG
1343,full_paths_original_4_aip,"To quote you ""Sony is doing much better than Microsoft"" Please elaborate.",Sony,Microsoft,NONE,ARG
1350,full_paths_original_4_aip,"It's funny--I love it when doing Smalltalk, not so much when coding Java .",Smalltalk,Java,NONE,ARG
1353,full_paths_original_4_aip,Similarly if you are talking client side processing JavaScript is much faster since PHP doesn't run at all.,JavaScript,PHP,NONE,ARG
1356,full_paths_original_4_aip,"(Printers connected via Ethernet have widely varying bandwidth, but sometimes perform even worse than USB.)",Ethernet,USB,NONE,ARG
1365,full_paths_original_4_aip,The chart below gives an idea of how much faster Windows 8 is in rendering text compared to Windows 7.,Windows 8,Windows 7,NONE,ARG
1367,full_paths_original_4_aip,"(2% chocolate milk is better than nothing or a soda, and is a great source of protein, calcium, some fat and several vitamins.)",chocolate,soda,NONE,ARG
1369,full_paths_original_4_aip,Perl is worse than Python because people wanted it worse.,Perl,Python,NONE,ARG
1374,full_paths_original_4_aip,"The GIS functions of MySQL, and even better ones of PostgreSQL, make light work of this, but I started simply.",MySQL,PostgreSQL,NONE,ARG
1378,full_paths_original_4_aip,"Users of Windows 98 and previous versions will find Windows XP a change for the better, but it isn?t really much of an improvement over Windows 2000 or ME.",Windows 98,Windows XP,NONE,ARG
1382,full_paths_original_4_aip,2. PostgreSQL can do many things faster than Oracle.,PostgreSQL,Oracle,NONE,ARG
1383,full_paths_original_4_aip,"While the Python source code browsing is only mediocre when compared with the Java support, the integrated debugging is very powerful.",Python,Java,NONE,ARG
1387,full_paths_original_4_aip,amazon MP3: Right now I'd think they are a better option than itunes.,amazon,itunes,NONE,ARG
1392,full_paths_original_4_aip,"Instead of pizza, it'll be easier to choose a salad or healthy sandwich .",pizza,sandwich,NONE,ARG
1400,full_paths_original_4_aip,Solid beer but not my cup of tea.,beer,tea,NONE,ARG
1405,full_paths_original_4_aip,"Thanks to boom years and good investments in virginia, we have achieved decent rates and funding - much, much better than some states such as california, New York, and Illinois.",virginia,california,NONE,ARG
1407,full_paths_original_4_aip,"While Haskell, Scala, Clojure, etc. are much better than Java or C#, they are still more complex than necessary for many applications.",Haskell,Java,NONE,ARG
1413,full_paths_original_4_aip,"Ford surpassed Toyota in overall reliability years ago, and the Fusion has outranked the poorly built Camry in reliability by two full levels for the past three years.",Ford,Toyota,NONE,ARG
1414,full_paths_original_4_aip,"Will current parents and future parents decide that baseball or whatever is a better, safer alternative to football?",baseball,football,NONE,ARG
1417,full_paths_original_4_aip,"From my point of view, Python is much easier to understand than Perl.",Python,Perl,NONE,ARG
1418,full_paths_original_4_aip,Groovy comes out of the box with a better Date object than standard Java.,Groovy,Java,NONE,ARG
1419,full_paths_original_4_aip,"Replace it with a real programming language such as Python, which is vastly superior to JavaScript.",Python,JavaScript,NONE,ARG
1420,full_paths_original_4_aip,clear Perl code is better than unclear AWK code; but NOTHING comes,Perl,AWK,NONE,ARG
1421,full_paths_original_4_aip,Sony: playstation 3 is a Better Value than XBox 360 or wii,playstation,wii,NONE,ARG
1422,full_paths_original_4_aip,During this SSD exchange I identified my drive was the faster Samsung model rather than the Toshiba ones.,Samsung,Toshiba,NONE,ARG
1424,full_paths_original_4_aip,Windows 7 comes out of sleep even faster than Windows 8.,Windows 7,Windows 8,NONE,ARG
1427,full_paths_original_4_aip,It can be done on the iphone but editing is much easier on the IPad or a laptop computer.,iphone,laptop,NONE,ARG
1428,full_paths_original_4_aip,Can any one tell me why Sony Vaio VGN-FW490 is better than Dell Studio XPS 16 Any suggestions or recommendations?,Sony,Dell,NONE,ARG
1429,full_paths_original_4_aip,I can make a classic tomato pasta faster than they can deliver that horrible pizza!,pasta,pizza,NONE,ARG
1430,full_paths_original_4_aip,"This colleague, let's call him Phil, was a role model of self-taught analysis-programming physicists, until he decided that choosing a script language like Python for the said task was completely insane, because, you know, Bash scripts do things much faster, don't they?",Python,Bash,NONE,ARG
1434,full_paths_original_4_aip,Simply because Direct3D runs way better on Windows then OpenGL in most cases.,Direct3D,OpenGL,NONE,ARG
1435,full_paths_original_4_aip,"In terms of revenues, Cisco is growing faster than Intel, about as fast as Juniper, and a bit behind Microsoft.",Intel,Microsoft,NONE,ARG
1439,full_paths_original_4_aip,In their second meeting of the season Killorn and harvard got the better of Gotovets and cornell.,harvard,cornell,NONE,ARG
