id,caption,sentence,object_a,object_b,predicted,gold
32,middle_paths_unrestricted_16,"The wii U version, however, is just an inferior 360/ps3 port.",wii,ps3,ARG,NONE
33,middle_paths_unrestricted_16,"They have a decent girls basketball team, track team, and marching band but a lousy football team and baseball team.",football,baseball,ARG,NONE
35,middle_paths_unrestricted_16,"We want to make it easier for you, whether its your wedding, birthday Party,Anniversary,Graduation, Baby Shower, or just a special get togethe",wedding,birthday,ARG,NONE
36,middle_paths_unrestricted_16,"Methinks it would be better to write integrated Ruby support (or, shudder, Perl..) ...",Ruby,Perl,ARG,NONE
37,middle_paths_unrestricted_16,"November 30, 2001, california, missouri.",california,missouri,ARG,NONE
38,middle_paths_unrestricted_16,(rubber cement tends to be easier to work with because it comes right off when you need it to.),rubber,cement,ARG,NONE
39,middle_paths_unrestricted_16,"There are a few recipes - cucumber-lime cooler, carrot-raisin salad, spring vegetable ragout, bread salad, red bean stew and potato smash with kale (that's all of them).",bread,potato,ARG,NONE
40,middle_paths_unrestricted_16,"Hewlett-Packard ( HPQ ) , Intel ( INTC ) and Dell ( DELL ) are examples.",Hewlett-Packard,Intel,ARG,NONE
42,middle_paths_unrestricted_16,"There are still some backs who could move into first-round contention -- Justin Fargas (Southern California), Lee Suggs (virginia Tech) and Onterrio Smith (oregon) -- but Johnson certainly helped himself with a superior workout.",virginia,oregon,ARG,NONE
45,middle_paths_unrestricted_16,"You can find Java programmers and software engineers a dime dozen, but for Python it will be harder.",Java,Python,NONE,ARG
46,middle_paths_unrestricted_16,"That's Google ( GOOG ) with its superior search for what you want, that's Amazon ( AMZN ) with the cheapest prices, and that's Apple ( AAPL ) with iTunes.",Amazon,Apple,ARG,NONE
47,middle_paths_unrestricted_16,"Surely, I can do no worse suggesting lame ideas for beating Google than Microsoft already has.",Google,Microsoft,ARG,NONE
49,middle_paths_unrestricted_16,TORONTO OSWEGO BOWLING GREEN BOWLING GREEN Vermont Rensselaer Rochester Tech cornell COLGATE Yale Brown St. Lawrence Lake Superior Rochester Tech Army Princeton harvard DARTMOUTH ST.,cornell,harvard,ARG,NONE
50,middle_paths_unrestricted_16,"Root canals aside, Microsoft is still doing better by it's hosted service customers than Amazon, whose multiple EC2 web service outages last year have been met with no public reconciliation.",Microsoft,Amazon,NONE,ARG
51,middle_paths_unrestricted_16,It would have been better for a work holiday party or maybe family wedding.,holiday,wedding,ARG,NONE
52,middle_paths_unrestricted_16,"Intel Z97 Motherboard Roundup with Asus, Biostar, Gigabyte and MSI",Asus,Gigabyte,ARG,NONE
53,middle_paths_unrestricted_16,"I could imagine, e.g., Perl and AWK might be different if you use their built in hhash tables and your data hashes a lot better in one than in the other, but if all your loops and such are explicit, how could the performance be different by more than a constant factor?",Perl,AWK,ARG,NONE
55,middle_paths_unrestricted_16,"Ruby, Program Development in Java, The Interpretation",Ruby,Java,ARG,NONE
57,middle_paths_unrestricted_16,Unlike Motorola and Samsung.,Motorola,Samsung,ARG,NONE
59,middle_paths_unrestricted_16,A solid pizza/pasta/chicken red now much easier to access under screwcap.,pizza,pasta,ARG,NONE
60,middle_paths_unrestricted_16,I wonder if going through the USB port would be better then Bluetooth overall?,USB,Bluetooth,ARG,NONE
61,middle_paths_unrestricted_16,"Second, how can someone seriously argue that kennedy is worse than nixon or Hoover or Harding?",kennedy,nixon,NONE,ARG
62,middle_paths_unrestricted_16,"Ruby is a beautiful language, much easier to learn (syntactically) than JavaScript.",Ruby,JavaScript,NONE,ARG
64,middle_paths_unrestricted_16,"I can't find a decent instrumental flute version on youtube, but I did buy it for 99c on itunes.",youtube,itunes,ARG,NONE
66,middle_paths_unrestricted_16,"But Minnesota would be harder for a Republican to win than Wisconsin, it doesn't border michigan, and it's a little farther removed from Ohio and pennsylvania.",michigan,pennsylvania,ARG,NONE
67,middle_paths_unrestricted_16,"To be fair, iOS is much easier to develop for; fewer device configurations and tighter conventions (as well as the use of Objective-C over Java) allow developers to focus on building their app instead of fixing bugs to make it work on multiple devices.",Objective-C,Java,ARG,NONE
69,middle_paths_unrestricted_16,"I can't eat hamburgers, bread, pasta, etc, anything solid.",bread,pasta,ARG,NONE
70,middle_paths_unrestricted_16,"As for Tricky Dicky, I think he was no worse when it came to naughty behaviour than kennedy, perhaps Johnston and certainly reagan.",kennedy,reagan,ARG,NONE
71,middle_paths_unrestricted_16,", Motorola , PHILIPS , Samsung , TI , NEC , SGS , TRW",Motorola,Samsung,ARG,NONE
72,middle_paths_unrestricted_16,I'll wager that this will prove remarkably faster than having Python or PHP stream the data directly (it seems like it is faster than my browser).,Python,PHP,ARG,NONE
73,middle_paths_unrestricted_16,"Typical uses: Block and brickwork, concrete, fibre cement, G.R.C. panels, primed galvanised steel, primed timber, solid plaster, wallboards.",steel,timber,ARG,NONE
75,middle_paths_unrestricted_16,Has never been seeded worse than a No. 3 (1986 North carolina and 1990 missouri earned those seedings).,carolina,missouri,ARG,NONE
76,middle_paths_unrestricted_16,"The 'every Unix system has Perl' argument applies even more so to Sed and AWK, and these two are easier to get hold off if you need (shudder) to work on Windoze.",Sed,AWK,ARG,NONE
78,middle_paths_unrestricted_16,Just because MySQL or PostgreSQL are easier to install (not really) and you can 'forget' about them doesn't mean thats a good thing.,MySQL,PostgreSQL,ARG,NONE
81,middle_paths_unrestricted_16,Even better news when one considers how well the psp and ps2 did.,psp,ps2,ARG,NONE
82,middle_paths_unrestricted_16,"There is nothing particularly wrong about PHP, but it is much uglier than Python.",PHP,Python,NONE,ARG
83,middle_paths_unrestricted_16,"How can we be better than harvard or princeton-or Amherst or Williams, for that matter?",harvard,princeton,ARG,NONE
84,middle_paths_unrestricted_16,"AMD Phenom II X2 955 Processor 3.2 GB 700W PSU (Cooler Master) 8 GB DDR2 RAM 24"" Samsung Monitor 1920 x 1200 Windows 7 64bit",AMD,Samsung,ARG,NONE
85,middle_paths_unrestricted_16,There is nothing better than a grilled venison steak sandwich out ice fishing!,steak,sandwich,ARG,NONE
87,middle_paths_unrestricted_16,3663)   Speed PC 3X Faster Free 4.80 SpeedItUp Free will speed up any computer system running Windows XP or Microsoft Windows Vista.,Windows XP,Windows Vista,ARG,NONE
89,middle_paths_unrestricted_16,"This result surpasses all single-JVM submission from HP and Dell, and is faster than all 8-core or less single-JVM submissions from IBM.",Dell,IBM,NONE,ARG
90,middle_paths_unrestricted_16,"Utility The Chevrolet Traverse offers greater seating capacity than the Ford Explorer, making it a better choice for those who find themselves chauffeuring others around.",Chevrolet,Ford,NONE,ARG
92,middle_paths_unrestricted_16,"In my experience, IBM and Apple laptops tend to have the best reception, but individual laptops may do better or worse in various locations.",IBM,Apple,ARG,NONE
94,middle_paths_unrestricted_16,"Enhanced, cross-platform support for OpenCL and CUDA promises to helo you render less often and work faster with third-party effects.",OpenCL,CUDA,ARG,NONE
95,middle_paths_unrestricted_16,"The CR ""excellent"" rating is not only enough to beat out its regular competitors, like the Ford Taurus, Toyota Avalon and Chrysler 300, it means Consumer Reports believes the Impala is a better overall sedan than imported heavy-hitters like the Audi A6.",Toyota,Chrysler,ARG,NONE
96,middle_paths_unrestricted_16,"Either costs are cut and the engineers are limited to what they can or can't do so they don't waste time trying and therefore poorly engineered vehicles are marketed and sales go down because for the same price as this piece of crap you can buy a finely engineered BMW X5, Audi Q7, Toyota Sequoia, or a Lexus RX 400h.",Audi,Lexus,ARG,NONE
97,middle_paths_unrestricted_16,"If you you're using the phone or laptop in a poorly ventilated bus, that's a hazard.",phone,laptop,ARG,NONE
99,middle_paths_unrestricted_16,"Early Sony/Apple - great design, solid products built in-house, marketing which accidentally was masterful.",Sony,Apple,ARG,NONE
100,middle_paths_unrestricted_16,So far Google is playing much nicer than Microsoft ever did and their apps work.,Google,Microsoft,NONE,ARG
102,middle_paths_unrestricted_16,"tennis, golf, basketball.",golf,basketball,ARG,NONE
103,middle_paths_unrestricted_16,there are plenty of Java and Smalltalk commercial apps.,Java,Smalltalk,ARG,NONE
104,middle_paths_unrestricted_16,"Corvette's, Cadillac CTS-V's, WRX STI's, EVO-8's, light modded Talon TSI's, SRT-4 Neon's, Buick Grand National's, chipped diesel trucks that weigh 8000+lbs...will all leave a stock 1970s muscle car in the dust no problem...and get better mileage than the muscle car, even with catalytic converters.",Cadillac,Buick,ARG,NONE
105,middle_paths_unrestricted_16,Riding in this BMW with this music feels a thousand times better than riding in my messy Honda listening to punk CDs.,BMW,Honda,NONE,ARG
106,middle_paths_unrestricted_16,"--Overall front-end development experience of 2+ years --Solid background in HTML/HTML5, JavaScript, JQuery and CSS/CSS3 --Strong coding and debugging skills in an object oriented language like C#/Java --Development experience with Web Application Servers: ASP.NET/JSP/Ruby on Rails --SQL and Relational Databases --Good grasp of Web fundamentals Bachelor's degree or higher in Computer Science",JavaScript,Ruby,ARG,NONE
107,middle_paths_unrestricted_16,"Thus far, Java does that better than any other language I have used (Basic, Pascal, C, C++, Lisp, Perl, Python, Bash and tcsh scripting, to name just languages I got paid to program in).",Lisp,Python,ARG,NONE
108,middle_paths_unrestricted_16,Google is obviously nicer than Apple.,Google,Apple,NONE,ARG
109,middle_paths_unrestricted_16,"Coffee, tea, soda?",tea,soda,ARG,NONE
111,middle_paths_unrestricted_16,"EFI was developed by Microsoft and Intel as a faster, less complicated successor to the 2-decade-old BIOS technology used on non-Apple computers.",Microsoft,Intel,ARG,NONE
112,middle_paths_unrestricted_16,"1. Since it already has wifi, why hasn't nokia used this interface instead Bluetooth/USB since its much faster?",Bluetooth,USB,ARG,NONE
113,middle_paths_unrestricted_16,"JRuby, maybe NetBeans or Eclipse make sense.",NetBeans,Eclipse,ARG,NONE
114,middle_paths_unrestricted_16,"Without Apple, Google is failing miserably with decent hardware for devices.",Apple,Google,ARG,NONE
115,middle_paths_unrestricted_16,Samsung ...Keep working on a better fix for the AMD owners with this unit.,Samsung,AMD,ARG,NONE
116,middle_paths_unrestricted_16,"In a case study posted to his blog, Toomas Romer wonders if a PHP script is embarrassingly slower than than its Java counterpart.",PHP,Java,NONE,ARG
117,middle_paths_unrestricted_16,He broke his hand against georgia Tech and apparently made it worse playing against virginia Tech.,georgia,virginia,ARG,NONE
118,middle_paths_unrestricted_16,"Danielle Kerr finished second (2:04.51) in the 200-yard butterfly to a harvard competitor, but finished five seconds faster than any cornell swimmer.",harvard,cornell,NONE,ARG
120,middle_paths_unrestricted_16,"pennsylvania, virginia, Ohio, Florida?",pennsylvania,virginia,ARG,NONE
123,middle_paths_unrestricted_16,Ie. the sweet potato worked better for you than the rye bread.,potato,bread,NONE,ARG
124,middle_paths_unrestricted_16,I think Ruby is better than PHP because it is so much cleaner.,Ruby,PHP,NONE,ARG
125,middle_paths_unrestricted_16,"Perl, MySQL, php, Oracle).",MySQL,Oracle,ARG,NONE
126,middle_paths_unrestricted_16,"I have a strong grasp of HTML, CSS and a decent one on JavaScript, PHP, and MySQL.",JavaScript,PHP,ARG,NONE
127,middle_paths_unrestricted_16,"While missouri has solid football programs, they do not compare to states like Florida, georgia and Texas.",missouri,georgia,NONE,ARG
128,middle_paths_unrestricted_16,De Lorenzo's clam pizza may be better than its sausage.,pizza,sausage,NONE,ARG
129,middle_paths_unrestricted_16,"And I work with files from the Nikon 35/1.4G and I know, optically, it's not better than the Sigma.",Nikon,Sigma,NONE,ARG
130,middle_paths_unrestricted_16,Dell® XPS 13 Ultrabook™ ·         2nd Generation Intel® Core™ i5 processor ·         Microsoft® Windows 8 ·         Intel® Identity Protection Technology ·         128GB Solid State Drive,Dell,Microsoft,ARG,NONE
132,middle_paths_unrestricted_16,I don't have these problems with Asus/Gigabyte products.,Asus,Gigabyte,ARG,NONE
133,middle_paths_unrestricted_16,"There's no doubt that hockey is harder to master than baseball, in general.",hockey,baseball,NONE,ARG
136,middle_paths_unrestricted_16,"Men Yale is currently ranked eighth, one spot ahead of harvard in the region, behind a solid team effort at the dartmouth Invitational and individual performances at the Quinnipiac Invitational.",harvard,dartmouth,ARG,NONE
138,middle_paths_unrestricted_16,"Whether its your anniversary, birthday, family vacation, family reunion, wedding, rehearsal dinner, bridal/baby shower, holiday celebration, corporate event, private party, or any other event that calls for superior food and a personal chef, Fruitful Vintage is your solution.",wedding,holiday,ARG,NONE
140,middle_paths_unrestricted_16,"When our request was turned down, our superior decreed that the soup kitchen could do without bread for the day.",soup,bread,ARG,NONE
142,middle_paths_unrestricted_16,Others are less blasé about the value of a solid harvard (or princeton or Yale) education.,harvard,princeton,ARG,NONE
143,middle_paths_unrestricted_16,"The ViA IIC is desirable because it uses a faster processor, provides increased RAM, provides increased hard-drive space, provides an increased Level II cache, produces less heat, and is capable of using a variety of operating systems including Windows 95, Windows 98, Windows 2000, Windows NT 4.0, and Sun, Hewlett-Packard, Apple Macintosh, and IBM operating systems.",Hewlett-Packard,IBM,ARG,NONE
144,middle_paths_unrestricted_16,"For now, I would pick a solid, modern language like C#, Java or Python.",Java,Python,ARG,NONE
146,middle_paths_unrestricted_16,"Why is it that people don't want to admit to a ""rat"", the name ""mouse"" must be a nicer label?",rat,mouse,ARG,NONE
148,middle_paths_unrestricted_16,The real reason why Python will still be slower than Java is because it's a much more dynamic language.,Python,Java,NONE,ARG
149,middle_paths_unrestricted_16,"Granted both players have their own endorsement deals with the Nike, but perhaps they should have known better than to show an Adidas event in Swoosh-branded attire.",Nike,Adidas,ARG,NONE
152,middle_paths_unrestricted_16,"But since they are there, RAND is far better than the way companies like IBM, Google and Apple treat their strategically most important patents.",IBM,Apple,ARG,NONE
153,middle_paths_unrestricted_16,"This makes the uploading process much faster, he claims, than google or amazon.",google,amazon,ARG,NONE
159,middle_paths_unrestricted_16,Re: NetBeans vs Eclipse,NetBeans,Eclipse,ARG,NONE
160,middle_paths_unrestricted_16,"Thus, I can usually get better deals on eBooks directly from publisher's website than Apple, Google, or Amazon.",Apple,Amazon,ARG,NONE
162,middle_paths_unrestricted_16,"On Tuesday, the Gators flunked their midterm against missouri, but Indiana submitted one of the better wins of the season at michigan State.",missouri,michigan,ARG,NONE
164,middle_paths_unrestricted_16,"Recently, a spec sheet was apparently accidentally released on the HP Web site for an HP Pavilion Chromebook with a 14-inch display, 2GB of memory, HD webcam, Bluetooth, three USB ports, HDMI, Ethernet, a 16GB solid state drive and a battery with an estimated 4.25 hour charge.",Bluetooth,Ethernet,ARG,NONE
165,middle_paths_unrestricted_16,"In previous deals, Better Place has partnered with Renault -Nissan, which provides the electric cars.",Renault,Nissan,ARG,NONE
169,middle_paths_unrestricted_16,The tennis ball is going up 8 meters/second faster than the basketball.,tennis,basketball,NONE,ARG
170,middle_paths_unrestricted_16,"SO, you can see Smalltalk objects as a Java object!",Smalltalk,Java,ARG,NONE
171,middle_paths_unrestricted_16,"While the NVIDIA Go7400 is not the best video card out there, you will not find a better video card on any notebook that is 13.3"" and smaller, in fact as of the time of this review, there is only the Sony SZ and Dell XPS M1210 who can be considered as direct competitors.",Sony,Dell,ARG,NONE
172,middle_paths_unrestricted_16,Faster CGI Performance The way the server interacts with CGI applications such as PHP and Perl has be re-written to make it much faster.,PHP,Perl,ARG,NONE
173,middle_paths_unrestricted_16,google to push youtube for better ad revenue,google,youtube,ARG,NONE
174,middle_paths_unrestricted_16,"Amazon is, I think, in a better position (how much better, I don't know) to compete directly with Apple.",Amazon,Apple,NONE,ARG
177,middle_paths_unrestricted_16,I have removed the println from the loop and actually the Scala code is faster than the Java code.,Scala,Java,NONE,ARG
178,middle_paths_unrestricted_16,"Hey Suzanne, yep, the chalk paint is easier, no sanding or priming.",chalk,paint,ARG,NONE
179,middle_paths_unrestricted_16,"The cars from the Big Three have been rated as inferior to the offerings from Honda, Toyota, BMW, Mercedes and even Nissan for years now.",Honda,BMW,ARG,NONE
181,middle_paths_unrestricted_16,It's better organized than PHP (with its absurdly large global namespace) and less ceremonious than Java (no IStrategyBuilderFactories here).,PHP,Java,ARG,NONE
182,middle_paths_unrestricted_16,Nissan and sister company Renault have been the automotive backbone to Better Place's attempt to rejigger the automotive market.,Nissan,Renault,ARG,NONE
184,middle_paths_unrestricted_16,Start with a solid wood or cardboard base at least 3 feet square.,wood,cardboard,ARG,NONE
186,middle_paths_unrestricted_16,"Of the six games projected to be better, four have been played so far; all six involved either oregon, Auburn, Stanford, or virginia Tech.",oregon,virginia,ARG,NONE
187,middle_paths_unrestricted_16,NetBeans guys aren't like Eclipse developers.,NetBeans,Eclipse,ARG,NONE
188,middle_paths_unrestricted_16,I've found that the tools based on Perl and Python to be much slower under Windows than K9.,Perl,Python,ARG,NONE
189,middle_paths_unrestricted_16,"For example, NYCB's program cites a study in which ballet was found to be the second-most strenuous ""sport"" out there: easier than football, harder than hockey.",football,hockey,ARG,NONE
190,middle_paths_unrestricted_16,The better to compete with Disney's espn and fox Sports.,espn,fox,ARG,NONE
192,middle_paths_unrestricted_16,"Whether rifle, pistol, or shotgun, CZ makes really solid guns.",rifle,pistol,ARG,NONE
194,middle_paths_unrestricted_16,There is nothing better for a steak sandwich.,steak,sandwich,ARG,NONE
196,middle_paths_unrestricted_16,"Also, learning (in this approximate order) grep , AWK , and Sed , will make your life a lot easier.",AWK,Sed,ARG,NONE
197,middle_paths_unrestricted_16,"No, it doesn't have to be Asus or Gigabyte.",Asus,Gigabyte,ARG,NONE
199,middle_paths_unrestricted_16,"It finds better routes than Google and Apple Maps, too.",Google,Apple,ARG,NONE
200,middle_paths_unrestricted_16,All Locations BMW of Northwest Arkansas (24) BMW of Tyler (68) Cadillac OF BENTONVILLE (21) Mercedes-Benz of Northwest Arkansas (22) Superior Chevrolet Buick GMC of Siloam Springs (49) Superior Chevrolet Conway (55) Superior Dodge Chrysler Jeep Ram (85) Superior Dodge Chrysler Jeep Ram of Northwest Arkansas (59) Superior Ford Inc (30) Superior Hyundai (29) Superior Kia (12) Superior Mazda (76) Superior Nissan (74) Superior Nissan of Conway (45),Cadillac,Buick,ARG,NONE
201,middle_paths_unrestricted_16,"(psp, ds.)",psp,ds,ARG,NONE
202,middle_paths_unrestricted_16,"But if video capture is what you're after, there are better tools than FRAPS or MSI AB.If you have a 6xx or 7xx series Nvidia card, SHADOWPLAY is your friend (it's part of Geforce Experience and can capture at full HD, with or without audio (+ your own microphone should you want to).",MSI,Nvidia,ARG,NONE
204,middle_paths_unrestricted_16,"But the increased data capacity helps everyone: The faster your smartphone surfs the Web, the more you surf facebook and the more you shop at amazon.",facebook,amazon,ARG,NONE
205,middle_paths_unrestricted_16,There is one case where Python and Java do better than OCaml: OCaml strings are mutable!,Python,Java,ARG,NONE
206,middle_paths_unrestricted_16,"I figured it was JavaScript, but if it can be done in PHP, that'd be better.",JavaScript,PHP,ARG,NONE
207,middle_paths_unrestricted_16,"I think Microsoft will probably let this one go; however, it does reflect poorly on Lee (and Google).",Microsoft,Google,ARG,NONE
208,middle_paths_unrestricted_16,There have been a few heated debates on CUDA vs. OpenCL for GPUs and I certainly do not want to give the impression that I know which technology is better.,CUDA,OpenCL,ARG,NONE
209,middle_paths_unrestricted_16,"The Samsung model has Bluetooth connectivity, USB 3.0, better battery life, and a smaller 16GB SSD.",Bluetooth,USB,ARG,NONE
210,middle_paths_unrestricted_16,is better supported than the MySQL/SQLite one).,MySQL,SQLite,ARG,NONE
211,middle_paths_unrestricted_16,CardMobili is The Digital and mobile wallet That Makes Your Life Easier!,mobile,wallet,ARG,NONE
212,middle_paths_unrestricted_16,I'm considering learning Python and more PHP if any of those would be better.,Python,PHP,ARG,NONE
213,middle_paths_unrestricted_16,I like these car companies: 1. BMW. 2. Ferrari.,BMW,Ferrari,ARG,NONE
215,middle_paths_unrestricted_16,"Hewlett-Packard, Dell and Samsung marched off to war with bold ""it'll all be over by Christmas""-style boasts of how they'd all build a better tablet than Apple.",Hewlett-Packard,Dell,ARG,NONE
216,middle_paths_unrestricted_16,"Like Ferrari, Renault struggled all weekend.",Ferrari,Renault,ARG,NONE
220,middle_paths_unrestricted_16,Internal timber and concrete floors,timber,concrete,ARG,NONE
221,middle_paths_unrestricted_16,"Ruby wasn't designed to ""exemplify best practices"", it was to be a better Perl.",Ruby,Perl,NONE,ARG
222,middle_paths_unrestricted_16,"Isola says he was a ""hell of a football player"" but a lousy baseball player.",football,baseball,NONE,ARG
224,middle_paths_unrestricted_16,So much better than Wellington milk tea.,milk,tea,ARG,NONE
225,middle_paths_unrestricted_16,"wedding, birthday and family reunion group shots have never been easier with Face Detection.",wedding,birthday,ARG,NONE
226,middle_paths_unrestricted_16,"this implemented faster ... I do SQL, PHP and Perl.",PHP,Perl,ARG,NONE
227,middle_paths_unrestricted_16,"Thanx for the replies guys...I do respect your opinions of coarse,but that's what they are....just opinions.What I was looking for was maybe some benchmark tests or something to show that OpenGL is truly better than Direct3D.",OpenGL,Direct3D,NONE,ARG
228,middle_paths_unrestricted_16,4L60E 700R4 4L80E E4OD 4R100 2004R C4 C6 TH350 TH400 A727 46re 47re 48re Transmission Parts available at Oregon Performance Transmission from ATSG Transgo Superior Tru-Cool Hayden & Sonnax for GM Ford Chrysler BMW Toyota Honda.,Ford,BMW,ARG,NONE
229,middle_paths_unrestricted_16,"They claim that Obama's Irish heritage is better documented than that of other US presidents including Ronald reagan, Bill Clinton, and even John F. kennedy.",reagan,kennedy,ARG,NONE
230,middle_paths_unrestricted_16,"They also have great soup and the other food (pizza, sandwiches, etc.) is decent.",soup,pizza,ARG,NONE
231,middle_paths_unrestricted_16,"Then, on the other hand, we have safer, more mature names with limited growth profiles such as IBM, Dell and SAP, actually outperforming this year.""",IBM,Dell,ARG,NONE
232,middle_paths_unrestricted_16,"People typically choose C++ because it is, in most cases, faster than an alternative like Python or Java.",Python,Java,ARG,NONE
233,middle_paths_unrestricted_16,"I think you better take a look at OpenGL/SDL, instead of trying to reimplement DirectX (IMO, it is pointless - too much work, too little gain), since WINE already reimplemented most part of it (Direct3D.",OpenGL,Direct3D,ARG,NONE
234,middle_paths_unrestricted_16,Its easy to work with like Python or Ruby but compiles to much faster native code.,Python,Ruby,ARG,NONE
235,middle_paths_unrestricted_16,Video edited using Adobe Premiere Pro CS5.5 on a Windows 7 Dell PC (Intel i7 and USB 3.0 for a faster workflow).,Dell,Intel,ARG,NONE
236,middle_paths_unrestricted_16,"- Experience with Java, Python or Ruby.",Java,Ruby,ARG,NONE
237,middle_paths_unrestricted_16,"IMHO Python has a much better underlying model, just take JavaScript ""null",Python,JavaScript,NONE,ARG
238,middle_paths_unrestricted_16,Handcrafted in America of solid cast-stone (concrete).,stone,concrete,ARG,NONE
239,middle_paths_unrestricted_16,"maybe even ""Ruby or Java?"".",Ruby,Java,ARG,NONE
240,middle_paths_unrestricted_16,"That makes database examples much easier, as everyone will be able to try them without installing and configuring MySQL or PostgreSQL.",MySQL,PostgreSQL,ARG,NONE
241,middle_paths_unrestricted_16,"But perhaps better to have a Full frame body with a 24-70, or a Sigma 35mm or 50mm f/1.4 Art or a Nikon 24mm f/1.4.",Sigma,Nikon,ARG,NONE
242,middle_paths_unrestricted_16,No soda or anything with caffeine (including chocolate) because caffeine irritates the urinary tract and will make it worse.,soda,chocolate,ARG,NONE
244,middle_paths_unrestricted_16,"A Palm/Handspring duo should have a better chance of competing in the PDA space with large rivals such as Dell, Hewlett-Packard, and Sharp.",Dell,Hewlett-Packard,ARG,NONE
245,middle_paths_unrestricted_16,This excellent PC optimizer helps your computer run faster by accelerating some key components of Windows Vista and Windows XP.,Windows Vista,Windows XP,ARG,NONE
246,middle_paths_unrestricted_16,I'm a Toyota/Honda guy.,Toyota,Honda,ARG,NONE
247,middle_paths_unrestricted_16,coffee and juice) is actually safer for my teeth.,coffee,juice,ARG,NONE
250,middle_paths_unrestricted_16,"Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than Bluetooth, it fell well short of its wired USB counterpart.",Bluetooth,USB,NONE,ARG
251,middle_paths_unrestricted_16,Mobile development iOS (Objective-C or Swift) or Android.,Objective-C,Swift,ARG,NONE
253,middle_paths_unrestricted_16,"To make this delectable side bread, it's easier that saying pizza pie!",bread,pizza,NONE,ARG
254,middle_paths_unrestricted_16,"Ford, Chrysler restrict colors for new cars",Ford,Chrysler,ARG,NONE
255,middle_paths_unrestricted_16,"The only machines available with any degree of decent product design were made by Apple, Sony or Dell.",Apple,Sony,ARG,NONE
256,middle_paths_unrestricted_16,"If Ford wants me to buy American, then make a cheaper car that runs better than a Honda for the same price.",Ford,Honda,NONE,ARG
257,middle_paths_unrestricted_16,"california, Illinois, missouri, Oklahoma & Tennessee",california,missouri,ARG,NONE
258,middle_paths_unrestricted_16,Sand volleyball/tennis courts,volleyball,tennis,ARG,NONE
259,middle_paths_unrestricted_16,"In addition to EGOL's excellent comments, you will also have to compete with all the amazon affiliates that sell your product, and even worse, they will create crappy ads on the web and youtube showing your product.",amazon,youtube,ARG,NONE
260,middle_paths_unrestricted_16,Would I be better off going USB or Ethernet or PCI express?,USB,Ethernet,ARG,NONE
261,middle_paths_unrestricted_16,"- Solid web development experience using OOP, PHP, AJAX, MySQL, WEB SERVICES, JavaScript, XML, HTML",PHP,JavaScript,ARG,NONE
262,middle_paths_unrestricted_16,Gigabyte - Asus AWARD vs AMI bios.,Gigabyte,Asus,ARG,NONE
265,middle_paths_unrestricted_16,"Uniquely designed cooler to carry different combinations of wine, soda, beer and water bottles.",soda,beer,ARG,NONE
267,middle_paths_unrestricted_16,"To make it easier for application writers, the OpenGL and Direct3D libraries each adopt the philosophy and data structure style of their respective APIs.",OpenGL,Direct3D,ARG,NONE
268,middle_paths_unrestricted_16,"u can run a Toyota like shit for years b4 anything will break, a BMW is more sensitive but it is much nicer to drive and its more comfertable.",Toyota,BMW,NONE,ARG
269,middle_paths_unrestricted_16,"Shmaltz He'Brew Genesis Ale is a decent beer, like spiked Icy tea.",beer,tea,ARG,NONE
270,middle_paths_unrestricted_16,Analysts have forecast solid to strong results from facebook and amazon.,facebook,amazon,ARG,NONE
271,middle_paths_unrestricted_16,"It seems that Ford, BMW, Infiniti and Mercedes are doing a much better job at figuring out just what in-car telematics should look like in the future instead of shoehorning legacy components into their designs.",Ford,BMW,ARG,NONE
273,middle_paths_unrestricted_16,"As an industry rule, hockey and basketball sell comparatively poorly everywhere.",hockey,basketball,ARG,NONE
274,middle_paths_unrestricted_16,chocolate tea Bread,chocolate,tea,ARG,NONE
275,middle_paths_unrestricted_16,No.-Material: metal -Material Details: aluminum..-Solid Wood... read more,metal,aluminum,ARG,NONE
276,middle_paths_unrestricted_16,The fine stone temple and timber-frame orphanage and quarters he built are far better than the average Peonian church.,stone,timber,ARG,NONE
279,middle_paths_unrestricted_16,"A paint pen, if you can get your color, will touch it up easier.",paint,pen,ARG,NONE
280,middle_paths_unrestricted_16,"Google defaults to suggesting a route from Kingston to Cobourg farther inland through Napanee and Belleville, but I opted for the Waterfront Trail/Loyalist Parkway to Adolphustown, across the Glenora ferry, and through Prince Edward County.",Google,Kingston,ARG,NONE
281,middle_paths_unrestricted_16,"Also, Motorola makes better phones than Samsung.",Motorola,Samsung,NONE,ARG
282,middle_paths_unrestricted_16,The reason why perl was so successful was the speed with which you could build things in comparison to the alternatives at the time: It was more structured than shell scripting/AWK/Sed and much easier to use than C.,AWK,Sed,ARG,NONE
284,middle_paths_unrestricted_16,"Java was pitched as a ""good enough"" Smalltalk.",Java,Smalltalk,ARG,NONE
285,middle_paths_unrestricted_16,Then I'm looking for a decent steak sandwich.,steak,sandwich,ARG,NONE
286,middle_paths_unrestricted_16,"Like Audi, Mercedes-Benz is doing a better job of getting customers in more quickly for service appointments, and once they arrive,",Audi,Mercedes-Benz,ARG,NONE
287,middle_paths_unrestricted_16,Numerical Python with lots of loops is much slower than the equivalent C or Java code.,Python,Java,NONE,ARG
288,middle_paths_unrestricted_16,Women's golf Women's basketball,golf,basketball,ARG,NONE
