_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,a,also_acceptable,b,expected_label,id,label_gold,marker,raw_text,text_html,text_readable
1532714485,False,finalized,3,1/5/2018 17:23:04,OTHER,0.6432,Audi,,Lexus,B,H1239064557,,True,"In any case, there's no question my next car will be a BMW since both the 550 and 750 are so superior to the competing models from Audi:[OBJECT_A]/Mercedes/Lexus:[OBJECT_B]/Jaguar.","In any case, there's no question my next car will be a BMW since both the 550 and 750 are so superior to the competing models from <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span>/Mercedes/<span style=""color: #6CB219; font-weight: bold"">Lexus:[OBJECT_B]</span>/Jaguar.","In any case, there's no question my next car will be a BMW since both the 550 and 750 are so superior to the competing models from *Audi*/Mercedes/§Lexus$/Jaguar."
1532714486,False,finalized,3,1/5/2018 17:42:34,BETTER,1.0,Toyota,,Nissan,B,P2580845002,,True,The Nissan:[OBJECT_A] provided better ride and handling than the Toyota:[OBJECT_B].,"The <span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span> provided better ride and handling than the <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span>.",The *Nissan* provided better ride and handling than the §Toyota$.
1532714487,False,finalized,3,1/5/2018 17:18:18,BETTER,1.0,Microsoft,,Google,B,D402677286,,True,But my biggest worry is that the tech press will continue to do what they always do and ignore a superior product from Microsoft:[OBJECT_A] and flog an inferior offering because it's from Google:[OBJECT_B].,"But my biggest worry is that the tech press will continue to do what they always do and ignore a superior product from <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> and flog an inferior offering because it's from <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span>.",But my biggest worry is that the tech press will continue to do what they always do and ignore a superior product from *Microsoft* and flog an inferior offering because it's from §Google$.
1532714488,False,finalized,3,1/5/2018 17:16:07,BETTER,0.6598,Nike,,Adidas,B,T3277331551,,True,You thought trying to get sponsored by Nike:[OBJECT_A] was hard well learning how to get sponsored by Adidas:[OBJECT_B] is even harder.,"You thought trying to get sponsored by <span style=""color: #9A14B2; font-weight: bold"">Nike:[OBJECT_A]</span> was hard well learning how to get sponsored by <span style=""color: #6CB219; font-weight: bold"">Adidas:[OBJECT_B]</span> is even harder.",You thought trying to get sponsored by *Nike* was hard well learning how to get sponsored by §Adidas$ is even harder.
1532714489,False,finalized,3,1/5/2018 17:15:26,BETTER,1.0,Google,,Sony,B,Q2717226477,,True,The Sony:[OBJECT_A] Xperia S kept pace with the Galaxy Nexus and even loaded some websites faster than the pure Google:[OBJECT_B] flagship phone.,"The <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> Xperia S kept pace with the Galaxy Nexus and even loaded some websites faster than the pure <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> flagship phone.",The *Sony* Xperia S kept pace with the Galaxy Nexus and even loaded some websites faster than the pure §Google$ flagship phone.
1532714490,False,finalized,3,1/5/2018 17:23:41,BETTER,1.0,Nikon,,Leica,B,D488851592,,True,Clearly Leica:[OBJECT_A] are better at using that space than Nikon:[OBJECT_B].,"Clearly <span style=""color: #9A14B2; font-weight: bold"">Leica:[OBJECT_A]</span> are better at using that space than <span style=""color: #6CB219; font-weight: bold"">Nikon:[OBJECT_B]</span>.",Clearly *Leica* are better at using that space than §Nikon$.
1532714491,False,finalized,3,1/5/2018 17:15:52,BETTER,1.0,Microsoft,,Apple,B,J1493835291,,True,I understand that Apple:[OBJECT_A] is a lot safer than Microsoft:[OBJECT_B],"I understand that <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> is a lot safer than <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>",I understand that *Apple* is a lot safer than §Microsoft$
1532714492,False,finalized,3,1/5/2018 17:12:58,BETTER,0.6429,Coca-Cola,,Pepsi,B,H1181101770,,True,"I live in the home of Coca-Cola:[OBJECT_A], so Pepsi:[OBJECT_B] is a little harder to come by vending machine wise.","I live in the home of <span style=""color: #9A14B2; font-weight: bold"">Coca-Cola:[OBJECT_A]</span>, so <span style=""color: #6CB219; font-weight: bold"">Pepsi:[OBJECT_B]</span> is a little harder to come by vending machine wise.","I live in the home of *Coca-Cola*, so §Pepsi$ is a little harder to come by vending machine wise."
1532714493,False,finalized,3,1/5/2018 17:08:30,BETTER,1.0,Google,,Sony,B,R2923292995,,True,"To me, I think that Sony:[OBJECT_A] knows how to create a better media hub than Google:[OBJECT_B] and that is what they need to pull in.","To me, I think that <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> knows how to create a better media hub than <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> and that is what they need to pull in.","To me, I think that *Sony* knows how to create a better media hub than §Google$ and that is what they need to pull in."
1532714494,False,finalized,3,1/5/2018 17:44:15,BETTER,1.0,Coca-Cola,,Pepsi,B,G907350110,,True,Here's Why Coca-Cola:[OBJECT_A] Is Better Than Pepsi:[OBJECT_B],"Here's Why <span style=""color: #9A14B2; font-weight: bold"">Coca-Cola:[OBJECT_A]</span> Is Better Than <span style=""color: #6CB219; font-weight: bold"">Pepsi:[OBJECT_B]</span>",Here's Why *Coca-Cola* Is Better Than §Pepsi$
1532714495,False,finalized,3,1/5/2018 17:18:18,BETTER,1.0,Ford,,Chevrolet,B,G1062012438,,True,I drive a Chevrolet:[OBJECT_A] Trailblazer...not much different than the Envoy...and don't think it's outdated...I don't think Ford:[OBJECT_B] or Chrysler has done any better?,"I drive a <span style=""color: #9A14B2; font-weight: bold"">Chevrolet:[OBJECT_A]</span> Trailblazer...not much different than the Envoy...and don't think it's outdated...I don't think <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> or Chrysler has done any better?",I drive a *Chevrolet* Trailblazer...not much different than the Envoy...and don't think it's outdated...I don't think §Ford$ or Chrysler has done any better?
1532714496,False,finalized,3,1/5/2018 17:22:34,BETTER,1.0,IBM,,Intel,B,G1024663378,,True,IBM:[OBJECT_A] will ALWAYS be a better chipmaker than Intel:[OBJECT_B].,"<span style=""color: #9A14B2; font-weight: bold"">IBM:[OBJECT_A]</span> will ALWAYS be a better chipmaker than <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span>.",*IBM* will ALWAYS be a better chipmaker than §Intel$.
1532714497,False,finalized,3,1/5/2018 17:15:36,NONE,0.6624,Apple,,Sony,B,N2262584159,,True,"Sony:[OBJECT_A] is finally moving away from propriety standards, with Apple:[OBJECT_B] it would end up being worse than ever before.","<span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> is finally moving away from propriety standards, with <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> it would end up being worse than ever before.","*Sony* is finally moving away from propriety standards, with §Apple$ it would end up being worse than ever before."
1532714498,False,finalized,3,1/5/2018 17:50:04,BETTER,1.0,Coca-Cola,,Pepsi,B,L1835469031,,True,"Not only is Coca-Cola:[OBJECT_A] the perfect thirst-quencher, and far superior to Pepsi:[OBJECT_B], it literally has the power to bring the dead back to life.","Not only is <span style=""color: #9A14B2; font-weight: bold"">Coca-Cola:[OBJECT_A]</span> the perfect thirst-quencher, and far superior to <span style=""color: #6CB219; font-weight: bold"">Pepsi:[OBJECT_B]</span>, it literally has the power to bring the dead back to life.","Not only is *Coca-Cola* the perfect thirst-quencher, and far superior to §Pepsi$, it literally has the power to bring the dead back to life."
1532714499,False,finalized,3,1/5/2018 17:48:02,BETTER,1.0,Google,,Sony,B,N2262702061,,True,"Sony:[OBJECT_A], though having slower updates, does manage to optimize the OS much better than Google:[OBJECT_B], yielding better results.","<span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span>, though having slower updates, does manage to optimize the OS much better than <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span>, yielding better results.","*Sony*, though having slower updates, does manage to optimize the OS much better than §Google$, yielding better results."
1532714500,False,finalized,3,1/5/2018 17:10:49,BETTER,1.0,Microsoft,,Sony,B,L1805844629,,True,"Nintendo, Microsoft:[OBJECT_A], Sony:[OBJECT_B] from best to worse in that exact order.","Nintendo, <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> from best to worse in that exact order.","Nintendo, *Microsoft*, §Sony$ from best to worse in that exact order."
1532714501,False,finalized,3,1/5/2018 17:49:05,BETTER,1.0,Ford,,Chevrolet,B,E583369504,,True,"Dimensions Since the Chevrolet:[OBJECT_A] Volt is much slimmer than the Ford:[OBJECT_B] Mustang, it'll be much easier to find a wide enough space in a crowded parking lot.","Dimensions Since the <span style=""color: #9A14B2; font-weight: bold"">Chevrolet:[OBJECT_A]</span> Volt is much slimmer than the <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> Mustang, it'll be much easier to find a wide enough space in a crowded parking lot.","Dimensions Since the *Chevrolet* Volt is much slimmer than the §Ford$ Mustang, it'll be much easier to find a wide enough space in a crowded parking lot."
1532714502,False,finalized,3,1/5/2018 17:08:30,BETTER,1.0,Sigma,,Nikon,B,Q2712059259,,True,"The Sigma:[OBJECT_A] has slightly better image sharpness than the Nikon:[OBJECT_B], as well as better vignetting control.","The <span style=""color: #9A14B2; font-weight: bold"">Sigma:[OBJECT_A]</span> has slightly better image sharpness than the <span style=""color: #6CB219; font-weight: bold"">Nikon:[OBJECT_B]</span>, as well as better vignetting control.","The *Sigma* has slightly better image sharpness than the §Nikon$, as well as better vignetting control."
1532714503,False,finalized,3,1/5/2018 17:46:44,BETTER,1.0,Ford,,BMW,B,G1034275107,,True,"I chose a BMW:[OBJECT_A] over a Ford:[OBJECT_B] Mondeo because it's better put together, more powerful, more comfortable and is more attractive (to me), for the same price (second hand, at the time).","I chose a <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> over a <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> Mondeo because it's better put together, more powerful, more comfortable and is more attractive (to me), for the same price (second hand, at the time).","I chose a *BMW* over a §Ford$ Mondeo because it's better put together, more powerful, more comfortable and is more attractive (to me), for the same price (second hand, at the time)."
1532714504,False,finalized,3,1/5/2018 17:25:50,BETTER,1.0,Google,,Amazon,B,H1229744488,,True,"In addition, Google:[OBJECT_A] claims it will offer 50% better value than other leading cloud providers, namely Amazon:[OBJECT_B].","In addition, <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> claims it will offer 50% better value than other leading cloud providers, namely <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span>.","In addition, *Google* claims it will offer 50% better value than other leading cloud providers, namely §Amazon$."
1532714505,False,finalized,3,1/5/2018 17:11:19,BETTER,0.6488,Apple,,Amazon,B,B231874680,,True,"Amazon:[OBJECT_A] is, I think, in a better position (how much better, I don't know) to compete directly with Apple:[OBJECT_B].","<span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> is, I think, in a better position (how much better, I don't know) to compete directly with <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span>.","*Amazon* is, I think, in a better position (how much better, I don't know) to compete directly with §Apple$."
1532714506,False,finalized,3,1/5/2018 17:21:04,BETTER,1.0,Microsoft,,Apple,B,D492672769,,True,closed Apple:[OBJECT_A] is better than Microsoft:[OBJECT_B].,"closed <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> is better than <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>.",closed *Apple* is better than §Microsoft$.
1532714507,False,finalized,3,1/5/2018 17:13:46,BETTER,1.0,Ford,,Honda,B,I1248559183,,True,"In CR's Annual Car Reliability Survey, the Ford:[OBJECT_A] Fusion and Mercury Milan sedans scored slightly better than the Honda:[OBJECT_B] Accord V6 and Toyota Camry V6.","In CR's Annual Car Reliability Survey, the <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> Fusion and Mercury Milan sedans scored slightly better than the <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> Accord V6 and Toyota Camry V6.","In CR's Annual Car Reliability Survey, the *Ford* Fusion and Mercury Milan sedans scored slightly better than the §Honda$ Accord V6 and Toyota Camry V6."
1532714508,False,finalized,3,1/5/2018 17:15:14,BETTER,1.0,Apple,,Sony,B,N2262536967,,True,Sony:[OBJECT_A] EX-71s are a good choice...pretty cheap with MUCH better sound than stock Apple:[OBJECT_B] earbuds.,"<span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> EX-71s are a good choice...pretty cheap with MUCH better sound than stock <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> earbuds.",*Sony* EX-71s are a good choice...pretty cheap with MUCH better sound than stock §Apple$ earbuds.
1532714509,False,finalized,3,1/5/2018 17:20:48,BETTER,0.653,IBM,,Dell,B,L1921171660,,True,"On this chart EMC, Hitachi Data Systems, and IBM:[OBJECT_A] are all doing better than HP and Dell:[OBJECT_B].","On this chart EMC, Hitachi Data Systems, and <span style=""color: #9A14B2; font-weight: bold"">IBM:[OBJECT_A]</span> are all doing better than HP and <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span>.","On this chart EMC, Hitachi Data Systems, and *IBM* are all doing better than HP and §Dell$."
1532714510,False,finalized,3,1/5/2018 17:13:27,BETTER,1.0,Ford,,Nissan,B,P2549626509,,True,The low-volume Ford:[OBJECT_A] Focus Electric is a more conventional looking (and better handling) alternative to the Nissan:[OBJECT_B] Leaf.,"The low-volume <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> Focus Electric is a more conventional looking (and better handling) alternative to the <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> Leaf.",The low-volume *Ford* Focus Electric is a more conventional looking (and better handling) alternative to the §Nissan$ Leaf.
1532714511,False,finalized,3,1/5/2018 17:16:08,BETTER,1.0,Apple,,Sony,B,L1909328976,,True,"Only 78% of Apple:[OBJECT_A] customers were satisfied or very satisfied with their value for money; Lenovo was worse, with only 70% satisfaction and Sony:[OBJECT_B] was bottom with 62%.","Only 78% of <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> customers were satisfied or very satisfied with their value for money; Lenovo was worse, with only 70% satisfaction and <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> was bottom with 62%.","Only 78% of *Apple* customers were satisfied or very satisfied with their value for money; Lenovo was worse, with only 70% satisfaction and §Sony$ was bottom with 62%."
1532714512,False,finalized,3,1/5/2018 17:25:45,BETTER,1.0,Toyota,,BMW,B,E583369365,,True,"Dimensions Since the BMW:[OBJECT_A] X3 is much slimmer than the Toyota:[OBJECT_B] Highlander Hybrid, it'll be much easier to find a wide enough space in a crowded parking lot.","Dimensions Since the <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> X3 is much slimmer than the <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> Highlander Hybrid, it'll be much easier to find a wide enough space in a crowded parking lot.","Dimensions Since the *BMW* X3 is much slimmer than the §Toyota$ Highlander Hybrid, it'll be much easier to find a wide enough space in a crowded parking lot."
1532714513,False,finalized,4,1/5/2018 18:19:39,BETTER,1.0,Nokia,,Samsung,B,O2389306881,,True,The 2012 numbers provides better news for Samsung:[OBJECT_A] fans as it dethrones Nokia:[OBJECT_B] as the world's top cellphone manufacturer.,"The 2012 numbers provides better news for <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> fans as it dethrones <span style=""color: #6CB219; font-weight: bold"">Nokia:[OBJECT_B]</span> as the world's top cellphone manufacturer.",The 2012 numbers provides better news for *Samsung* fans as it dethrones §Nokia$ as the world's top cellphone manufacturer.
1532714514,False,finalized,4,1/5/2018 17:13:24,BETTER,1.0,Apple,,Google,B,F824336823,,True,Google:[OBJECT_A] does maps better then Yahoo and Mapquest and Apple:[OBJECT_B].,"<span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> does maps better then Yahoo and Mapquest and <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span>.",*Google* does maps better then Yahoo and Mapquest and §Apple$.
1532714515,False,finalized,3,1/5/2018 17:18:45,BETTER,1.0,Google,,Amazon,B,H1229744925,,True,"In addition, Google:[OBJECT_A] is in a better position than Amazon:[OBJECT_B] to reach the high-quality/low price sweet spot.","In addition, <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> is in a better position than <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span> to reach the high-quality/low price sweet spot.","In addition, *Google* is in a better position than §Amazon$ to reach the high-quality/low price sweet spot."
1532714516,False,finalized,4,1/5/2018 17:19:14,BETTER,0.7731,Toyota,,BMW,B,B235325358,,True,"A mid-size BMW:[OBJECT_A] sedan equipped with a diesel engine returned better fuel economy on a 545-mile, London-to-Geneva, run than a gasoline-powered Toyota:[OBJECT_B] Prius.","A mid-size <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> sedan equipped with a diesel engine returned better fuel economy on a 545-mile, London-to-Geneva, run than a gasoline-powered <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> Prius.","A mid-size *BMW* sedan equipped with a diesel engine returned better fuel economy on a 545-mile, London-to-Geneva, run than a gasoline-powered §Toyota$ Prius."
1532714517,False,finalized,3,1/5/2018 17:26:01,BETTER,0.6796,Microsoft,,Google,B,F824334293,,True,Google:[OBJECT_A] Docs sounds better than Microsoft:[OBJECT_B] Word.,"<span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> Docs sounds better than <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> Word.",*Google* Docs sounds better than §Microsoft$ Word.
1532714519,False,finalized,3,1/5/2018 17:23:17,NONE,1.0,Ferrari,,BMW,B,K1664007662,,False,"Mainly in rallying, Ferrari:[OBJECT_A], Porsche, BMW:[OBJECT_B], Merc, and F1.","Mainly in rallying, <span style=""color: #9A14B2; font-weight: bold"">Ferrari:[OBJECT_A]</span>, Porsche, <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>, Merc, and F1.","Mainly in rallying, *Ferrari*, Porsche, §BMW$, Merc, and F1."
1532714520,False,finalized,4,1/5/2018 17:22:36,BETTER,1.0,Nokia,,Samsung,B,D540985727,,True,"Currently, Samsung:[OBJECT_A] is better than Nokia:[OBJECT_B] in almost all terms - manufacturing, logistics, marketing, etc, etc, etc.","Currently, <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> is better than <span style=""color: #6CB219; font-weight: bold"">Nokia:[OBJECT_B]</span> in almost all terms - manufacturing, logistics, marketing, etc, etc, etc.","Currently, *Samsung* is better than §Nokia$ in almost all terms - manufacturing, logistics, marketing, etc, etc, etc."
1532714521,False,finalized,3,1/5/2018 17:12:40,BETTER,1.0,Microsoft,,Apple,B,E716131739,,True,"Finally, the concept was perfected by Apple:[OBJECT_A] - and later poorly copied by Microsoft:[OBJECT_B].","Finally, the concept was perfected by <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> - and later poorly copied by <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>.","Finally, the concept was perfected by *Apple* - and later poorly copied by §Microsoft$."
1532714522,False,finalized,3,1/5/2018 17:15:17,BETTER,0.7068,Microsoft,,Amazon,B,K1713879383,,True,"Microsoft:[OBJECT_A] Reader was an early entry in the e-reader space, and in many ways is still superior to the offerings of Amazon:[OBJECT_B], Barnes & Noble, and others.","<span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> Reader was an early entry in the e-reader space, and in many ways is still superior to the offerings of <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span>, Barnes & Noble, and others.","*Microsoft* Reader was an early entry in the e-reader space, and in many ways is still superior to the offerings of §Amazon$, Barnes & Noble, and others."
1532714523,False,finalized,3,1/5/2018 17:17:00,BETTER,1.0,Microsoft,,Apple,B,T3227133911,,True,"Yes, Raaj, Apple:[OBJECT_A] does pricing and licensing better than Microsoft:[OBJECT_B].","Yes, Raaj, <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> does pricing and licensing better than <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>.","Yes, Raaj, *Apple* does pricing and licensing better than §Microsoft$."
1532714524,False,finalized,4,1/5/2018 17:22:36,BETTER,1.0,Apple,,Google,B,B326332270,,True,Apple:[OBJECT_A] is a much better company than Google:[OBJECT_B] though.,"<span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> is a much better company than <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> though.",*Apple* is a much better company than §Google$ though.
1532714525,False,finalized,3,1/5/2018 17:25:56,NONE,1.0,Nikon,,Leica,,M1995814917,,True,"Photography, How to Take Better Pictures, Recommended Cameras, Nikon:[OBJECT_A], Canon and Leica:[OBJECT_B] Camera and Lens Reviews, and more!","Photography, How to Take Better Pictures, Recommended Cameras, <span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span>, Canon and <span style=""color: #6CB219; font-weight: bold"">Leica:[OBJECT_B]</span> Camera and Lens Reviews, and more!","Photography, How to Take Better Pictures, Recommended Cameras, *Nikon*, Canon and §Leica$ Camera and Lens Reviews, and more!"
1532714526,False,finalized,4,1/5/2018 17:16:53,NONE,0.7628,Ferrari,,BMW,,D542975658,,False,"Custom seat covers for your BMW:[OBJECT_A], Mercedes, Bentley, Porsche, or Ferrari:[OBJECT_B]","Custom seat covers for your <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span>, Mercedes, Bentley, Porsche, or <span style=""color: #6CB219; font-weight: bold"">Ferrari:[OBJECT_B]</span>","Custom seat covers for your *BMW*, Mercedes, Bentley, Porsche, or §Ferrari$"
1532714527,False,finalized,3,1/5/2018 17:17:16,BETTER,0.667,Google,,Amazon,,B231892910,,True,Amazon:[OBJECT_A] literally bulldozed upcoming competitors like Microsoft and Google:[OBJECT_B] by using its far superior product offerings and extensive networks.,"<span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> literally bulldozed upcoming competitors like Microsoft and <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> by using its far superior product offerings and extensive networks.",*Amazon* literally bulldozed upcoming competitors like Microsoft and §Google$ by using its far superior product offerings and extensive networks.
1532714528,False,finalized,3,1/5/2018 17:18:37,BETTER,1.0,Nvidia,,MSI,,Q2734031608,,True,The temperature results are a bit off kilter simply because the Nvidia:[OBJECT_A] cards are retail cards with better coolers than reference designs; that explains the 52C temperature under load on the MSI:[OBJECT_B] GTX 550 Ti.,"The temperature results are a bit off kilter simply because the <span style=""color: #9A14B2; font-weight: bold"">Nvidia:[OBJECT_A]</span> cards are retail cards with better coolers than reference designs; that explains the 52C temperature under load on the <span style=""color: #6CB219; font-weight: bold"">MSI:[OBJECT_B]</span> GTX 550 Ti.",The temperature results are a bit off kilter simply because the *Nvidia* cards are retail cards with better coolers than reference designs; that explains the 52C temperature under load on the §MSI$ GTX 550 Ti.
1532714529,False,finalized,3,1/5/2018 17:08:30,BETTER,1.0,Nokia,,Samsung,,L1813332889,,True,Nokia:[OBJECT_A] Lumia 620 Does Better than the Samsung:[OBJECT_B] Galaxy S3 in BenchMark Tests,"<span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> Lumia 620 Does Better than the <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> Galaxy S3 in BenchMark Tests",*Nokia* Lumia 620 Does Better than the §Samsung$ Galaxy S3 in BenchMark Tests
1532714530,False,finalized,3,1/5/2018 17:45:48,NONE,1.0,Ford,,Nissan,,M1939893394,,True,"Other partners in the Better Buildings Challenge, including Nissan:[OBJECT_A], Ford:[OBJECT_B], GM, Kohl's and the cities of Atlanta and Fort Worth, Texas will work on cutting water consumption.","Other partners in the Better Buildings Challenge, including <span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span>, GM, Kohl's and the cities of Atlanta and Fort Worth, Texas will work on cutting water consumption.","Other partners in the Better Buildings Challenge, including *Nissan*, §Ford$, GM, Kohl's and the cities of Atlanta and Fort Worth, Texas will work on cutting water consumption."
1532714531,False,finalized,3,1/5/2018 17:17:26,NONE,1.0,Dell,,Hewlett-Packard,,E563994405,,True,"Dell:[OBJECT_A], Hewlett-Packard:[OBJECT_B], IBM, Lenovo, and Sun Microsystems are among the vendors launching products at the same time Intel officially introduces Nehalem EP server processors, which are based on a new microarchitecture with an integrated memory controller for better performance.","<span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Hewlett-Packard:[OBJECT_B]</span>, IBM, Lenovo, and Sun Microsystems are among the vendors launching products at the same time Intel officially introduces Nehalem EP server processors, which are based on a new microarchitecture with an integrated memory controller for better performance.","*Dell*, §Hewlett-Packard$, IBM, Lenovo, and Sun Microsystems are among the vendors launching products at the same time Intel officially introduces Nehalem EP server processors, which are based on a new microarchitecture with an integrated memory controller for better performance."
1532714532,False,finalized,3,1/5/2018 17:21:04,OTHER,1.0,Sony,,Dell,,H1098290399,,True,"If these ""home-theater PCs"" take off, Toshiba, Mitsubishi, Sony:[OBJECT_A] and the rest of Japan Inc. had better watch out for brutal competition from the likes of Dell:[OBJECT_B], Compaq and Gateway.","If these ""home-theater PCs"" take off, Toshiba, Mitsubishi, <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> and the rest of Japan Inc. had better watch out for brutal competition from the likes of <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span>, Compaq and Gateway.","If these ""home-theater PCs"" take off, Toshiba, Mitsubishi, *Sony* and the rest of Japan Inc. had better watch out for brutal competition from the likes of §Dell$, Compaq and Gateway."
1532714533,False,finalized,3,1/5/2018 17:16:11,NONE,0.6833,Samsung,,Motorola,,O2416991142,,False,The biggest offenders are Motorola:[OBJECT_A] and Samsung:[OBJECT_B].,"The biggest offenders are <span style=""color: #9A14B2; font-weight: bold"">Motorola:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span>.",The biggest offenders are *Motorola* and §Samsung$.
1532714534,False,finalized,3,1/5/2018 17:18:45,NONE,1.0,Ford,,BMW,,G941309725,,True,"Hi guys, Im pretty new to Ford:[OBJECT_A], having owned VW, Renault (twice) Vauxhall (whoops) and BMW:[OBJECT_B], ive now joined the focus bandwagon as myself and the future wife wanted a new car with better mpg than 30 to 35 from a 1.4 clio!! Anyway, i like to do the DIY route and fix things myself, but i am a little lost with this one.....","Hi guys, Im pretty new to <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span>, having owned VW, Renault (twice) Vauxhall (whoops) and <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>, ive now joined the focus bandwagon as myself and the future wife wanted a new car with better mpg than 30 to 35 from a 1.4 clio!! Anyway, i like to do the DIY route and fix things myself, but i am a little lost with this one.....","Hi guys, Im pretty new to *Ford*, having owned VW, Renault (twice) Vauxhall (whoops) and §BMW$, ive now joined the focus bandwagon as myself and the future wife wanted a new car with better mpg than 30 to 35 from a 1.4 clio!! Anyway, i like to do the DIY route and fix things myself, but i am a little lost with this one....."
